name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
BARN,36.602382425638666,6.8409647897764945,58.832406845320492,36.294033014291323,21.09869224377238,86.928683960439486
BEDSONTC,36.9254232059793,7.0572171928382597,58.028311496372126,35.743532683483963,21.710069273776377,86.033563773815061
BEDSONTCA,25.435093987146487,5.6964864912716253,33.802085891033478,30.605815120576494,18.164324395152192,41.94047849181954
BEDSONTCB,52.370419404123396,10.532045105050429,89.592486285547707,56.787857917881439,30.822940633275785,109.44231493191556
CASTLEAZES,36.708480051589518,6.8607519771481877,58.692654857937498,36.373769388439342,21.229028112153998,85.989230685373897
CHART,24.238492363662772,5.4914478261572448,30.7934916109689,27.333542787461969,17.004526956453216,38.156889781213508
GLAZIER,50.003686873508471,10.697346679475661,47.507337281704679,33.956291139977438,35.505591229391932,67.915697144319893
GNML,36.48308168899451,6.8924486306788468,54.792531577267582,34.052764376369737,21.178152667665469,81.72630417327025
GREY,34.487402340073011,6.5968698177168887,50.234914088074369,31.355710780347916,20.411693094925329,71.07058434248988
HOPE,29.48915306085631,5.7434661248006842,39.112331764931135,27.314108864733988,18.57818932683066,53.282500429629671
HULL,32.143262534241586,6.3044560111553105,46.596048566289788,29.86832138295528,19.840926058340116,64.730195474702512
KINGS,50.215361530505184,10.660895433459029,51.119960617922807,36.081823035366135,35.807711623752255,70.174188949223776
KRC,35.269640254441988,6.5992548149429098,52.645131901039008,32.391385621605608,20.003236545459625,75.738749792591747
LAW,46.188359346057474,9.839808954105365,46.596771211386084,32.873750616152378,32.573665005169225,65.18630357472685
LEARNLOUNGE,29.00167908335046,5.7537811609748202,39.195030210528884,27.455398175183614,18.613588156357956,53.751637193751762
LEAZESTCE,35.860109581841392,6.6319171166303619,58.427927506667679,35.468304909009788,20.736415419569688,85.330769574712235
LGROUPSTUDY,34.300250683957913,6.4665858012439328,48.620699403909001,33.87424003306311,20.137491781055953,69.206419807788265
NIDD,29.254357005653258,5.7671999816542883,38.660982580445086,26.759194833912627,18.492896793687034,51.072030226592496
OLDLIB,44.97385964516959,10.062936377595932,66.867499651701564,52.374987238284412,30.517814292273929,79.315161864763084
PERCY,37.187120389739931,6.9379702673148191,59.740988538386503,37.071670005742988,21.447978478415543,88.239356844820605
PSSBEDS,36.180746722326525,6.8324829596988339,59.744360895295486,36.488520914875913,21.320744461063917,90.109587051228004
PSSCTOW,49.138945920384799,10.581582422033939,48.240873672325286,34.487007213545844,36.029707622097007,70.530667933957773
PSSDAYS,14.601582349840276,3.2205768494705436,20.302246173620123,14.515941387709958,11.035675512438516,23.233934939882811
PSSKG,32.36274388641386,6.2753623224902579,48.327291370324708,32.485999771767062,20.584416735047814,69.210452885239846
PSSMEDS,47.249146757401121,10.183637997782039,39.098401255570444,27.700351391027695,31.334872994440161,55.80681369465227
RIDLEYB,33.669187747917732,6.6772755795546059,49.947314193913151,32.593264001776916,19.276630972719289,68.958745492487267
ROBLIB,51.687722637128978,10.634125693050885,43.038446867403991,29.663225530296028,34.380355332110945,58.258363454262245
SRRLIBHOPEPCP,34.546301172177628,6.4991280310604225,51.647621424590739,34.999193687440574,21.196108486056666,73.717879330260629
SUNSPACE,23.027013647112742,4.9921481197170001,38.625543300797197,25.677213524771926,15.94753541764587,47.126402367736745
TOLL,16.166967253201104,3.4540314360997399,21.430157525330166,15.506484471500121,11.441930183314886,25.121492238242322
TYNE,14.971742328746506,3.2617808349010167,19.649219998246288,16.378153062413176,10.900370852246311,19.842034968431278
UNION,39.512412179665901,9.1475883558775735,54.134063724659427,40.707459992783946,27.733528269597635,66.721295208049895
