"","name","check","compiler.compiler","compiler.sunflow","compress","crypto.aes","crypto.rsa","crypto.signverify","derby","mpegaudio","scimark.fft.large","scimark.fft.small","scimark.lu.large","scimark.lu.small","scimark.monte_carlo","scimark.sor.large","scimark.sor.small","scimark.sparse.large","scimark.sparse.small","serial","starrtup.crypto.signverify","startup.compiler.compiler","startup.compiler.sunflow","startup.compress","startup.crypto.aes","startup.crypto.rsa","startup.helloworld","startup.mpegaudio","startup.scimark.fft","startup.scimark.lu","startup.scimark.monte_carlo","startup.scimark.sor","startup.scimark.sparse","startup.serial","startup.sunflow","startup.xml.transform","startup.xml.validation","sunflow","xml.transform","xml.validation"
"SUNSPACE06","SUNSPACE06",2,2,2,3,3,6,3,3,1,3,1,3,2,2,3,3,3,3,2,2,3,3,2,1,1,3,3,2,2,2,1,2,2,2,1,3,1,2,2
"SUNSPACE07","SUNSPACE07",2,3,3,2,1,5,2,2,2,1,2,1,1,1,1,1,2,2,3,3,1,1,2,2,3,1,2,2,1,2,2,2,1,1,2,1,2,3,1
"SUNSPACE09","SUNSPACE09",1,1,1,1,2,7,1,1,3,2,3,2,3,3,2,4,1,1,1,1,2,2,2,3,2,1,1,2,2,2,2,1,2,3,3,1,3,1,3
"SUNSPACE11","SUNSPACE11",4,7,6,7,7,3,7,6,7,6,7,7,7,6,7,7,7,7,6,4,5,7,5,7,7,4,6,5,5,4,5,5,6,7,6,7,6,6,4
"SUNSPACE12","SUNSPACE12",4,4,4,5,4,1,4,5,4,4,5,5,4,4,5,2,6,4,4,7,4,4,5,4,5,4,4,5,5,5,5,5,4,4,4,4,5,5,5
"SUNSPACE13","SUNSPACE13",6,6,5,6,6,4,6,7,6,7,6,4,5,7,4,6,4,6,7,6,6,6,7,5,6,6,4,7,5,6,5,7,7,6,5,5,7,7,7
"SUNSPACE14","SUNSPACE14",6,5,7,4,5,2,5,4,5,5,4,6,6,5,6,5,5,5,5,5,7,4,5,5,4,6,6,5,5,6,5,5,5,5,7,5,4,4,6
