name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
LEAZESTCE001,37.465813615191372,6.679942016652916,59.390378544259676,36.757118498997805,21.333322099158512,85.643782311230837
LEAZESTCE002,33.475035725089548,6.5150410660179778,58.516498398655486,35.625508080422343,20.725509263513903,85.130373163162858
LEAZESTCE003,35.38370122597167,6.7519777691157694,58.9389051614287,36.146768429333427,20.868743265920145,87.659506792768582
LEAZESTCE004,37.088389367181009,6.6133277445785703,59.204581611070438,36.009349789172184,20.179740969373377,87.092485057290887
LEAZESTCE005,36.488577957700358,6.8541760170502908,59.155690440069129,36.152774382229495,21.229529067116861,87.848736661170406
LEAZESTCE006,38.563280983597494,6.9745579084123985,60.007282605634117,37.249122723047023,21.618883269669986,88.849511972835941
LEAZESTCE007,37.091569430128985,6.9152170077545776,59.949896173780985,37.322551769127564,21.477683370022476,83.898855349301044
LEAZESTCE008,33.349835309259817,5.8236349157747274,53.250114844358862,31.044857217540972,18.70202365928478,78.548914956672093
LEAZESTCE009,34.318634699961258,6.4248899466665819,57.916428634953519,32.512529605614851,20.658316657216808,82.787857796148074
LEAZESTCE010,37.522443695203343,6.8263542426189368,59.685339736373464,36.367057237253903,20.833675894424974,89.046306752853539
LEAZESTCE011,36.871454890830371,6.9306031987557404,59.261007650817341,36.707639015798968,21.199715999877018,88.464508875199229
LEAZESTCE012,36.155521992134972,6.7055798853995503,58.484957937315464,35.77280909248536,21.076477182093743,83.135755599586076
