name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
BARN-01,27.442981961211679,4.8817635639934824,32.55253413361266,17.945992020014753,16.467222258091102,50.882998623749017
BARN-02,36.720044718237268,6.9362797242425192,59.644777275278379,36.967155941925583,21.317705198956226,88.820453234710172
BARN-03,36.772376098397402,6.9024443857614646,59.260604616634581,36.652769695454104,20.925446085492862,88.280010593270291
BARN-04,37.563762189928084,6.9598535971935753,59.668346259899479,37.242450964390656,21.381118392224817,88.692179746983882
BARN-05,36.669385436720113,6.9012334952129439,59.266212110136401,36.714936848997191,21.294129956778516,88.02196435218066
BARN-06,37.181792337607178,6.8626886354086487,59.256256897326217,36.625153974657714,21.295300213421068,87.972420707567181
BARN-07,34.098585540951042,6.8044256307854463,59.295737221962945,36.401374389177768,20.700741910422582,88.508769440435813
BARN-08,35.673337958216237,6.525961305819953,58.795331940339459,35.428082286829586,20.234068507937714,88.275489144216124
BARN-09,37.283666263236071,6.876473690099135,59.124965496563235,36.4539144290788,21.34487864205391,85.41159032303878
BARN-10,33.150555428691455,6.3618823065823458,57.303917579907605,34.032746722874705,19.663936760593288,78.735645604438105
BARN-11,37.345300935853395,6.9290998414707836,59.292715320517324,36.733442512245695,21.410207093499139,86.603150528678313
BARN-12,36.523850322234068,6.8466323583627577,58.640040894560528,35.71426333488462,20.847296577337055,88.371777261056707
BARN-13,37.13809455570383,6.9307727793906579,59.710170986209903,37.155978491868488,21.291648452437453,89.001653065530633
BARN-14,36.799421134931073,6.6705267304119404,58.852616915591206,35.018460669751406,20.987307219325171,85.630037132400176
BARN-15,36.991828333149201,6.9499559368605777,59.126242524248802,36.630106340040065,21.138049690566469,88.285484168286672
BARN-16,37.864953564943498,6.9397148649387237,59.391136033829824,37.198164146273655,21.499617205566693,87.861275186803212
BARN-17,36.639829883849039,6.8088163391648822,58.621857343923459,35.882638816005716,21.008471094813398,86.321120253320771
BARN00,34.742727239030863,6.5841346805235617,50.402950782228281,35.308877686070794,21.459086568566335,73.64988803382586
