name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
KINGS01,50.631749258666694,10.787189703209656,51.255889382003311,36.36043597970248,35.975266202238714,73.263785916127844
KINGS02,50.204119730009154,10.791318063503844,51.832474354177677,36.853709203476306,36.128050052537553,73.331415844800176
KINGS03,50.328069985742992,10.79903716431752,51.30904219369134,36.2367710171768,35.939535045012342,72.849722108744047
KINGS04,50.397894662402784,10.768905101838117,51.114845508352211,36.272086906932763,35.9812059067917,70.375237455650577
KINGS05,50.67774419054598,10.769243323859024,51.189368061731848,36.026028358762588,35.847058233950833,73.459768691508572
KINGS06,49.995099835443668,10.780550057277113,51.241199766443245,36.314697619531707,35.957729232914424,70.699810455554527
KINGS07,50.263307182067379,10.741988723422583,50.895467563282033,35.97263765120487,35.805295792970249,65.140189845031372
KINGS09,50.689370986307715,10.737563624312557,50.90018751121336,36.008581735336676,35.738419004652158,70.431595032803472
KINGS10,49.178446128869851,9.734321796091816,50.68913885099802,35.239205849149002,35.463639258618556,68.991597549957135
KINGS11,49.682839297338369,10.669741381423062,51.036962272712287,35.775118310164622,35.264992829030909,64.359365399859527
KINGS12,49.92845774127175,10.739286591441742,51.993101309569226,36.540035161744356,35.87846594014573,74.474175813622963
