name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
NIDD100,29.253888659196015,5.7719219493786911,39.069220201140062,27.608150495273591,18.656056381035995,52.559839556783089
NIDD101,29.092541401754673,5.1975836169080809,39.201502458938727,26.24188787898925,16.276193482285212,53.24589039450543
NIDD106,29.872110268375387,5.6126134584331799,38.509542671138959,26.389546595396652,18.467164085681592,52.18281858082981
NIDD107,28.412151231963982,5.8066853511489294,39.737615184723353,27.816839356891606,18.772855024843992,55.631028019036862
NIDD111,30.465087620094479,5.7379238038728175,38.243720856000351,27.502325937908779,18.648864408087277,54.165101077396898
NIDD116,30.711612471333982,5.7817578412256916,39.347017487770614,27.634061587964677,18.691854930985233,53.639901940383801
NIDD117,28.397832262106473,5.7672217112754947,39.161383352969317,27.518821902141653,18.607892321209992,54.184793637727452
NIDD120,23.765003481932688,4.1767032974925327,23.398815423019691,16.939559415342078,14.391935153673844,30.810619423422651
NIDD121,32.034516875964485,6.0051584103589555,48.568674796963478,32.306536084357958,19.927121705826394,70.765985968556535
NIDD122,34.686528239353208,6.5511579197158554,48.788727917773272,34.183993039438008,21.498914252850465,68.482944190786355
NIDD123,31.339414506355027,6.1243060383509542,48.197493178335392,30.734216486593198,19.052696037515226,68.398844171243013
NIDD124,28.789755336482035,5.2307917088219575,48.082245435766701,31.822510788984872,20.084049309677987,68.568208924616528
NIDD130,31.045179974338556,5.7767925370839848,39.478415612827,27.644448433299353,18.697779407505394,55.371737033263344
NIDD22,35.923689245336064,6.3093074002296561,48.42878411349394,9.414758437484986,20.359583667220193,70.129100463781654
NIDD25,16.29545550361005,3.5487018228052936,22.824591447305153,16.125002281883511,11.859118006458274,27.526699310189603
NIDD31,16.778049310495405,3.4956429578897676,22.760023666699134,16.133627964842159,11.870850886833402,27.629926400759736
NIDD32,16.248457620524668,3.5174095720439214,22.2605604759638,12.991552312264872,11.70303997683394,27.06931985467164
NIDD34,17.160042709697613,3.4917496855422714,22.423271529001987,15.956444947195497,11.684387139996801,28.006811204911742
NIDD35,47.443297047430804,11.168143161156204,39.030223811949149,27.856573213307868,33.801862417488401,35.586496980907789
NIDD42,34.638850754081815,6.560360478282699,48.73532892711097,34.369888992230905,21.429269128969217,69.056952393048348
NIDD43,31.319487943367921,6.3217448107189327,48.756670774713029,32.875046605427762,20.528077355224138,61.127567602434404
NIDD44,33.612455671012938,6.4782703745773658,48.571612879432607,33.723037419453043,19.544571104840539,69.79633487327078
NIDD46,31.564304153477543,6.100601147753637,48.430274544119456,31.257927731331275,19.936667818835698,69.476838756559772
NIDD63,30.011103295119227,5.7858854599779415,39.409559766882495,27.592398887111152,18.716254921990078,54.419885468841557
NIDD64,30.095061705886451,5.7776613747572085,39.393831973006542,27.580345046064895,18.670843542647969,54.253493085471497
NIDD66,32.426340928690443,6.1121753022030116,47.107738389940678,32.180492157572083,19.018847210688506,45.75232054254451
NIDD67,34.497747586496267,6.4454977325514431,48.778159816692906,33.072671487855594,21.136962961255072,68.953275523254405
NIDD70,28.931580094431315,5.7188237559166168,39.275639428324979,27.403967342662135,18.670778254149358,53.829337893401153
NIDD73,29.344906742494327,5.7578881408506888,39.475459308559522,27.363340725521692,18.620106838814944,54.39059221536187
NIDD74,28.67187575339921,5.7798553782356912,39.317609772635564,27.424695617314452,18.669809323896828,53.541732464457695
NIDD85,29.637234309744112,5.7781371597760929,39.343171032502163,27.582308014643839,18.629392421384789,53.812500674711373
NIDD88,22.371546531960348,5.5963091805351581,21.376121180004247,18.579167104752525,15.50077541186341,21.95021976374905
NIDD89,30.008743547599021,5.800293567863462,39.066974406743903,27.711097127967761,18.749331673341342,53.33051404967582
NIDD90,30.311305393667112,5.7726385123674913,39.289404479142306,27.620487607750864,18.677331745094012,53.805150435770386
NIDD91,28.96716733330598,5.7674871525460958,39.431642234526329,27.600600973494682,18.624671129743987,53.36861905221658
NIDD96,29.546369218038546,5.7930546127719085,38.646839534988317,27.738316817765352,18.747602660581446,43.265662559140587
