name,check,compiler.compiler,compiler.sunflow,compress,crypto.aes,crypto.rsa,crypto.signverify,derby,mpegaudio,scimark.fft.large,scimark.fft.small,scimark.lu.large,scimark.lu.small,scimark.monte_carlo,scimark.sor.large,scimark.sor.small,scimark.sparse.large,scimark.sparse.small,serial,starrtup.crypto.signverify,startup.compiler.compiler,startup.compiler.sunflow,startup.compress,startup.crypto.aes,startup.crypto.rsa,startup.helloworld,startup.mpegaudio,startup.scimark.fft,startup.scimark.lu,startup.scimark.monte_carlo,startup.scimark.sor,startup.scimark.sparse,startup.serial,startup.sunflow,startup.xml.transform,startup.xml.validation,sunflow,xml.transform,xml.validation
RIDLEY1B001,967.74193548387098,115.27209309304772,46.013828233460252,80.669248599186361,23.932625567469497,41.98637007028114,71.867720076718129,66.750611059243511,39.017740236335513,26.640896336617661,137.40152990098215,6.8990960985643959,78.962555784643243,26.406633197572589,25.477273462099369,112.21711188088325,14.714091720939315,59.913042837487232,43.058248322623228,8.098258874342017,2.5893319523562921,10.693281055070397,27.422303473491773,5.2877412531946772,6.7249495628782787,384.61538461538464,14.9402390438247,51.194539249146757,34.285714285714285,8.4554678692220975,31.217481789802289,27.039206849932402,16.478989288656962,7.803355442840421,2.0114653525093029,40.0,32.034290156871144,97.860307173470645,143.5338213416297
RIDLEY1B003,952.38095238095241,115.86646412884109,46.112820541955635,81.285625481791755,23.800127090939657,41.980165518250018,72.040502229799529,66.478037483907997,39.11360709959736,26.66673561489538,132.95194327669006,6.8738180797099275,78.521577185244965,25.080642710825337,25.485378376561023,106.31693192658282,14.655177742574155,57.7890205695399,40.436608214158746,7.9670694462886731,2.5788704547408234,10.72769533345253,27.422303473491773,5.2747252747252746,6.7249495628782787,319.14893617021278,14.492753623188406,50.505050505050505,34.285714285714285,8.3845723868082729,31.233732431025508,26.666666666666668,16.273393002441008,7.7730275942479592,1.8479164741753673,39.577836411609496,31.143483310443848,95.142677255180672,142.882080260816
RIDLEY1B004,967.74193548387098,114.6267164406664,45.79523009281219,80.036358794240897,23.640445833117543,41.393948337239436,71.093005346919654,66.175815470430166,38.684594288429992,27.36605748077961,137.78014360430305,6.806262870830766,78.286293532316222,26.098030142993522,25.148291041761592,111.85022335094601,14.499875460252262,59.379546094816874,40.142393248669713,8.1355932203389827,2.5531914893617023,10.695187165775401,27.434842249657063,5.3036329885971893,6.8081243617383409,384.61538461538464,14.771048744460856,51.194539249146757,34.285714285714285,8.3472454090150254,31.217481789802289,26.85765443151298,16.268980477223426,7.8206465067778934,1.9403660824008797,39.603960396039604,32.495688288598302,99.893432139793418,152.98479712411714
RIDLEY1B005,769.23076923076928,116.96579324918811,46.283405422748835,79.283380515636694,23.799460598589029,41.698587610421889,71.740473204215547,66.106445980531149,39.166832715597927,26.212113044632378,136.18696521025984,6.8698032526915407,78.223654157641121,25.674617384623705,25.422791184143058,113.16174412681805,14.696436402877618,60.226615927381744,40.681213879538973,7.9840319361277441,2.5430194117148428,10.106114199090449,27.434842249657063,5.1063829787234045,6.5638332786347231,256.41025641025641,14.545454545454545,50.505050505050505,33.994334277620396,8.3484068456936136,31.217481789802289,26.666666666666668,15.548069448043535,7.4710496824803885,1.8962138929271222,38.022813688212928,31.197665767410207,93.971609010105425,143.50257467228522
RIDLEY1B007,759.49367088607596,116.23265091868971,45.413381627477776,78.637461982072097,23.827446521616174,41.71191671903027,71.756612416952237,66.284343385019227,39.22535362494186,26.001246295131899,137.03966502506916,6.8891588387191103,79.140979726271098,26.642840816541568,25.584934714380914,113.33709858993629,14.754021459297403,60.534863608044581,43.366826311435474,7.8833267638943632,2.7463724996567036,10.66477070742979,27.422303473491773,5.3031642213187205,6.573901610605895,384.61538461538464,14.825796886582653,51.194539249146757,34.285714285714285,8.3635349874546971,31.217481789802289,26.845637583892618,16.268980477223426,7.7559462254395033,2.0597322348094749,39.973351099267155,31.870521434906671,100.65394638962273,147.04462282691327
RIDLEY1B008,967.74193548387098,115.80424960943576,46.190674339030757,80.390715788001415,23.954824509022831,42.058548420759088,71.554047626931947,63.165974469320254,38.569465698910754,26.351239498062004,135.617542509543,6.8292505931567593,78.686321608045674,26.408761473695929,24.995390826211821,113.29021530450912,14.603188718747028,60.11317556438263,41.363411801682275,8.1190798376184041,2.5875452820424356,10.72769533345253,27.422303473491773,5.3409293217019762,6.7727734507280735,384.61538461538464,14.825796886582653,51.194539249146757,34.285714285714285,8.440005626670418,30.959752321981423,26.85765443151298,16.203078584931138,7.7259850630955444,1.9752436133789835,40.0,31.630371092056038,97.361733098754087,144.94191167919675
RIDLEY1B009,967.74193548387098,122.0739196012549,47.971237440690686,74.57890810871649,22.288319923110947,43.360073827378073,69.310023310023297,51.543555338053316,32.937737854832321,17.287559817515533,119.78534525099838,3.5261455701245854,75.533493589743586,21.589506129100208,15.907191979398497,70.230051159233682,11.720347133330481,61.791773047224623,32.784190833132257,8.0797199030433617,2.1827706635622817,10.743061772605193,32.590983161325369,5.290072297654735,7.1488144882640299,153.84615384615384,15.637216575449569,49.958368026644465,33.16749585406302,7.6608784473953015,32.876712328767127,29.140359397765906,14.299332697807436,6.7712447804988152,1.4579384749963551,38.46153846153846,27.647454031117398,83.945738498837386,130.59940998078309
RIDLEY2B001,1428.5714285714287,248.15080870923794,93.485110642713323,195.13726080798756,70.992734505331256,116.51582436323613,192.77562192819357,179.63715145973387,103.14200588341885,37.937592886639891,353.81859386833969,6.9463691093162234,285.33150662668834,59.165564214438916,36.645857638299844,164.10176879325843,21.329446641624056,252.20515273193189,118.80082646034919,9.3720712277413316,4.6678076863233233,17.814726840855108,46.403712296983755,7.1335156342884316,8.2023239917976767,600.0,25.456088247772591,80.10680907877169,63.897763578274763,10.463899546564353,40.187541862022776,58.195926285160041,27.186225645672859,9.6571704490584267,2.9324079956991351,72.904009720534631,89.558256793971452,261.11336581416867,503.1591605151541
RIDLEY2B002,1363.6363636363637,248.53701254571564,95.690773928301383,190.75577313375067,72.095547709087839,114.19138071418635,198.35755463432221,174.83687602349099,101.31553656974125,37.926330458208305,371.5105747110232,3.6382869776630313,279.50060907750458,57.163524062548746,26.095016733685089,159.97645876148658,17.262062093218567,239.13021503661056,113.10242340500704,9.4206311822892133,4.5283018867924527,17.740981667652278,45.94180704441041,7.1650346310007169,8.1844223161915153,618.5567010309278,25.220680958385877,78.740157480314963,63.492063492063494,10.377032168799722,40.322580645161288,58.083252662149079,27.309968138370504,9.6169257893893256,2.8991109393119445,70.671378091872796,82.725614761984161,244.49273812397738,473.6776177976439
RIDLEY2B003,1935.483870967742,254.0012064152923,97.532796460179583,197.92145085775681,72.437614155201047,117.23627801273008,202.48745157011038,179.28289581246474,103.27942241629823,37.115046448233173,364.98994383338186,6.9493796827486207,285.64759754203118,59.212046270984857,36.824555137268682,163.87828630451449,21.265655339804759,253.6626284695956,118.34639974200557,9.2010427848489496,4.7957797138518101,18.489984591679509,47.468354430379748,7.1098471382865265,7.9797845458172629,550.45871559633031,26.714158504007123,83.68200836820084,66.371681415929203,10.924981791697014,42.283298097251588,61.099796334012218,28.708133971291865,9.3808630393996246,2.9654524786240302,75.37688442211055,89.545699999330964,253.9079176542412,501.66211291978863
RIDLEY2B004,1276.5957446808511,254.94210179000953,96.48137690730681,200.15445865797614,73.370407817358284,117.00349352394991,203.42942985942241,182.37150995295309,103.91853318588976,35.474655855478602,371.86687228354288,6.9380577576190117,285.65883362007315,60.057537708316815,33.136097197936628,165.17788155406706,21.065771906205669,247.75134316449632,119.78226440433048,9.2010427848489496,4.8258666452183707,18.575851393188856,48.07692307692308,7.0963926670609103,8.097165991902834,638.29787234042556,26.714158504007123,81.855388813096866,64.102564102564102,10.863661053775122,42.283298097251588,62.047569803516026,28.490028490028489,9.3574547723019332,2.9931158335827597,76.92307692307692,90.026040086061812,262.09077812785193,493.61550724595565
RIDLEY2B005,1935.483870967742,257.19091631417143,100.1843404829211,200.10513863517332,73.517549091773091,118.63559145367624,204.40959371689965,181.66366358073032,104.10346730166827,38.412218826827441,379.45204033594734,6.9828654744916525,287.67975582397753,59.989925461753003,37.228906526907075,165.24169274103886,21.6089466294784,255.04390683382161,121.17433754071325,9.2010427848489496,4.8138639281129656,18.668326073428748,48.661800486618006,7.1352122725651084,8.0797199030433617,645.16129032258061,26.893769610040341,83.68200836820084,66.298342541436469,10.989010989010989,42.735042735042732,61.099796334012218,28.91566265060241,9.3808630393996246,3.0309153364316024,75.471698113207552,90.341739475525046,265.97796974156864,504.20603162388466
RIDLEY2B006,1935.483870967742,253.51615668923361,97.2771253101036,197.84841719182975,73.297218563166183,116.47547386607063,201.34973742842024,180.94173052550917,103.29219057011576,39.336181560385015,360.31296412123561,6.9262692047570553,284.88611891345158,59.006406349401864,36.811474832812536,163.40494783512611,21.51676364450045,253.1182599551959,117.2891852152183,9.2464170134073047,4.6114825916532167,18.404907975460123,48.07692307692308,7.1360608943862989,8.0634323343636609,645.16129032258061,26.525198938992041,83.68200836820084,66.371681415929203,10.926971407758149,42.283298097251588,62.047569803516026,28.708133971291865,9.4503071349818875,2.9562475364603862,75.471698113207552,89.588140233898571,261.32124951971434,499.55191691087765
RIDLEY2B007,1935.483870967742,251.35197923374275,99.001314172316555,198.78708377928871,72.741094100336198,117.08025923553404,201.53631126257707,180.19958978927571,102.90155852653562,38.810035197915887,364.13954648181482,6.9099975925095016,284.80390254188057,59.38769732397941,36.783685439913903,163.23152821683587,21.208244524184693,252.41800115325907,117.933306607551,9.1575091575091569,4.7835446065534564,18.055973517905507,46.911649726348713,7.0963926670609103,8.0289040545965484,645.16129032258061,26.893769610040341,81.855388813096866,66.371681415929203,10.926971407758149,42.283298097251588,61.037639877924718,28.708133971291865,9.3574547723019332,2.972357079163777,75.37688442211055,86.866952546856211,254.29910373760487,497.84283707945389
RIDLEY2B008,1935.483870967742,253.23832015543971,98.915055310621256,199.90311449839876,73.586806703960036,117.58402848935862,202.75539147355528,182.38588676247016,103.79078701003758,39.574124005449868,373.29032082123786,6.9698660471099831,286.84468653735433,59.733829039942641,37.127639014727336,164.57839685772728,21.613892169776658,255.0743562934118,119.70264833412345,9.1785222579164749,4.7656870532168387,18.761726078799249,48.07692307692308,7.1098471382865265,8.1477457903313422,645.16129032258061,26.714158504007123,83.68200836820084,67.415730337078656,10.895224260032686,42.283298097251588,62.047569803516026,28.708133971291865,9.4029149036201218,3.0,76.92307692307692,89.691338715333529,260.82587773005719,503.76858804968776
RIDLEY2B009,1935.483870967742,253.08275440353268,97.5936413685952,198.70682943538424,72.943808922004891,117.39856129495217,201.20514309454404,178.9695034566013,103.12127239701863,38.565257924396718,365.10244488982249,6.9629701177563241,285.48346723353711,59.357558160299128,36.857702503131875,164.02559762941334,21.456129131863346,253.22586211545203,119.61905320381027,9.3852651337400275,4.6450414182859801,18.668326073428748,48.07692307692308,7.1496663489037182,8.2349711776008778,645.16129032258061,26.702269692923899,81.855388813096866,66.298342541436469,10.895224260032686,42.735042735042732,61.037639877924718,28.490028490028489,9.4029149036201218,2.9791459781529297,76.92307692307692,89.588672651347679,261.51282330126463,508.53623755292011
RIDLEY2B010,1935.483870967742,254.37866622902268,98.803240824379003,200.16517379388091,73.684432652038581,118.02066386605513,204.12622676764792,181.92801069881222,103.68784691199923,38.910372287868142,370.9522644810616,7.0042755384873274,285.90427902711605,59.573306981229223,37.103207731855903,164.45783595734417,21.48345132889844,254.84434209156444,120.76298964001364,9.2010427848489496,4.7247814788566025,18.581604211830289,48.661800486618006,7.082989021367017,8.0289040545965484,645.16129032258061,26.525198938992041,83.68200836820084,67.491563554555682,10.956902848794741,42.735042735042732,61.099796334012218,28.91566265060241,9.4043887147335425,3.0025521693439425,75.471698113207552,89.305154105009805,263.82341303919878,502.40518426232995
RIDLEY2B011,1935.483870967742,250.05933934414381,96.976496232080379,196.12218344895973,72.658599420456767,116.47568003717467,199.34530995517503,179.12619575450211,102.64808865821448,37.665206600691505,362.29903900107234,6.8693506780652136,283.40795389013476,58.662959688736976,36.563019221362822,163.24890338041592,21.545664294061581,252.68190591753543,115.97495379789972,9.0279867589527534,4.5358330813426067,16.722408026755854,43.699927166788058,7.082989021367017,8.0299785867237681,638.29787234042556,26.525198938992041,81.855388813096866,66.298342541436469,10.895224260032686,42.283298097251588,61.037639877924718,28.288543140028288,9.4029149036201218,2.9427632546961595,72.551390568319221,89.111459997095977,254.46397406695255,491.78231671709932
RIDLEY2B012,1304.3478260869565,251.5194290350521,98.533493276402936,198.41506748920244,73.000427255869042,117.28416807610904,202.01166981058574,180.73326023866298,102.90096270593773,38.087605582430967,373.01813633635925,6.9326455396361446,284.71261241013656,59.311313631326236,36.802806817222503,163.46554156088163,21.502634019729761,252.51723337049424,117.36082057376119,9.1785222579164749,4.7423332279481505,18.581604211830289,48.07692307692308,7.1098471382865265,8.0623488309594187,645.16129032258061,26.525198938992041,83.68200836820084,66.371681415929203,10.926971407758149,42.735042735042732,61.099796334012218,28.708133971291865,9.3808630393996246,3.0025521693439425,75.37688442211055,88.810892956617778,262.20025111280904,497.96751274060807
RIDLEY2B015,1935.483870967742,252.73918598342448,98.138895142293805,198.83394041034302,73.043751270140945,117.1175197077372,201.97943997636241,180.55579319696608,103.14439478724724,38.090861857671001,364.32369126614373,6.9674906303111674,286.0138238259226,59.519316232408961,36.918493325190774,164.21907615237967,21.508836345272485,254.258040047506,120.77562726028484,9.1575091575091569,4.766065612836603,18.489984591679509,48.701298701298704,7.1488144882640299,8.0808080808080813,638.29787234042556,26.893769610040341,83.565459610027858,67.491563554555682,10.926971407758149,42.25352112676056,62.047569803516026,28.91566265060241,9.4043887147335425,3.0025521693439425,75.471698113207552,90.031136198106338,263.02059243282542,496.18628227996282
RIDLEY2B016,1935.483870967742,254.60464357506416,99.561101128126396,199.86654718591078,73.461526692908151,118.57071786963434,204.2561926670794,181.23734644399411,103.98422862050914,38.523051759575495,367.94474711139833,6.9582509912736565,288.0376043943653,59.921739469533001,37.295102824512917,165.35041357542431,21.632063315535714,256.00640287264702,120.72843135689789,9.1365920511649161,4.8622366288492707,18.489984591679509,48.701298701298704,7.1225071225071224,8.0634323343636609,550.45871559633031,26.714158504007123,83.68200836820084,66.298342541436469,10.95890410958904,42.283298097251588,62.047569803516026,28.708133971291865,9.4503071349818875,2.9495624815652346,76.92307692307692,88.066466464392789,265.40565479455444,501.16875483288936
RIDLEY2B017,1304.3478260869565,251.98344265788387,98.698800538689639,199.13292037111952,73.578357593080838,116.99792433111239,202.83186141474684,182.77847843275595,103.82032130100312,38.613273582495701,372.23580228954609,7.0276525373730978,286.62548273917366,59.682854315956227,37.092155739089478,164.5310849453322,21.404185193100119,254.42598106458132,119.92251729670713,9.179926560587516,4.7543581616481774,18.581604211830289,48.07692307692308,7.0955534531693472,8.1146875845279958,638.29787234042556,26.893769610040341,83.68200836820084,66.298342541436469,10.926971407758149,42.283298097251588,61.099796334012218,28.708133971291865,9.4265514532600161,2.9815146094215863,75.471698113207552,89.791306097277342,264.23560742768893,505.76948322776724
RIDLEY2B018,1935.483870967742,256.04781593723902,98.322077286642411,200.54395101723335,72.921934577832971,117.58128980988451,203.20228074988705,180.27967261280142,103.60211987843581,38.426587458595463,369.96449204395128,6.9302932839607321,286.17255051333012,59.749212449312658,37.073811167383482,164.38833599936711,21.524125807306639,254.1564109670428,119.86834569901345,9.223674096848578,4.766065612836603,18.315018315018314,48.07692307692308,7.1225071225071224,8.097165991902834,645.16129032258061,26.714158504007123,83.68200836820084,67.491563554555682,10.95890410958904,42.25352112676056,61.099796334012218,28.490028490028489,9.4043887147335425,2.9767811073625721,75.471698113207552,89.916696359551651,263.74933512353698,501.66765929203535
RIDLEY2B020,1935.483870967742,246.92620355500014,99.419021000994903,198.68825162872764,72.976072596824437,117.98251280573939,203.23880997679478,182.40732626446629,103.43287177890129,38.071020230462658,362.92123397435898,6.9811257243872449,285.83458081897476,59.483984445569206,37.160722067921384,164.51910529083631,21.129790227909638,244.61451695645593,118.56218897724578,9.179926560587516,4.7785919082510357,18.674136321195146,48.115477145148354,7.1225071225071224,8.0634323343636609,638.29787234042556,26.536930561698362,83.68200836820084,66.298342541436469,10.928961748633879,42.735042735042732,61.037639877924718,28.490028490028489,9.3808630393996246,3.0031533109765252,75.471698113207552,89.873957542622236,253.1840808399557,496.49215133008647
