name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
RIDLEY1B001,25.631486163321426,6.7171725695793043,24.719860862754881,24.396927086332727,14.018037313767186,9.7603363633211071
RIDLEY1B003,25.745329028757073,6.7127949431505369,24.520634832698114,24.136524491685222,13.915722103340332,25.476030980843539
RIDLEY1B004,25.778101488392966,6.6087884753247517,24.533716295025954,23.837610620347863,13.623110181178893,17.575846904234684
RIDLEY1B005,25.7830549083472,6.7016984150243895,24.862905156429399,24.175881736866305,13.988365068396098,22.502282079898229
RIDLEY1B007,25.442635134154063,6.8023219685086174,24.490014791185782,24.933983853279358,14.366019726011729,26.555023675976457
RIDLEY1B008,25.804085858411774,6.6474099849816808,24.742363484745162,23.909431524388321,13.901853226679185,20.729862377198057
RIDLEY1B009,16.160020179758025,3.4507743007352523,19.963619965586275,14.713082228202525,11.196866961595109,19.628421171419685
RIDLEY2B001,37.937592886639891,6.9463691093162234,59.165564214438916,36.645857638299844,21.329446641624056,89.558256793971452
RIDLEY2B002,34.325075402855688,3.5964283388406315,55.145681715661567,24.672434077233039,15.459655860226549,74.408010110360081
RIDLEY2B003,36.596602629390844,6.8969584338896466,58.830401925115012,36.726433120439253,21.251970863899558,88.052311987246156
RIDLEY2B004,35.474655855478602,6.9380577576190117,60.057537708316815,33.136097197936628,21.065771906205669,90.026040086061812
RIDLEY2B005,36.459627671663554,6.9091622858532471,59.174091093054777,36.525139823086867,21.444640967740149,87.657561341083309
RIDLEY2B006,36.681030828885994,6.8651912226350245,57.009417854290589,35.705588014753076,21.249026469841688,79.579077200467722
RIDLEY2B007,36.530039623852581,6.8445298948679509,56.966853343705935,35.377126710937951,20.993546395081431,79.478896541112192
RIDLEY2B008,36.833568945204611,6.9079052819404936,57.909136947152909,36.201595768150312,21.212127888784583,83.493548843598305
RIDLEY2B009,36.56597831305028,6.4913877293080509,58.104421382273934,34.177019590294222,21.056515659214615,82.915471135285983
RIDLEY2B010,36.790130939378379,6.9119948067856729,57.746436300397349,35.974382778665593,21.208620902027612,82.475621276689282
RIDLEY2B011,37.665206600691505,6.8693506780652136,58.662959688736976,36.563019221362822,21.545664294061581,89.111459997095977
RIDLEY2B012,36.697154115905825,6.8779074602112846,57.690133903427672,36.214322101878601,21.290000914763532,82.450704866082219
RIDLEY2B015,37.456775895591527,6.9548227476553937,59.255193913343774,36.832797222055959,21.466587025215855,88.864034538532934
RIDLEY2B016,36.438118509405868,6.9339012550472559,59.618992491642437,37.185045179369823,21.422138109991781,87.577388970403078
RIDLEY2B017,37.0856117797181,6.9136128059205575,57.729003352045218,35.503220218092494,21.070529158008366,83.779883566176593
RIDLEY2B018,36.340074554097363,6.8372220500603156,58.160498060293861,35.929515139016182,21.31793866251423,83.684716293004939
RIDLEY2B020,36.550505884796422,6.9554174044693502,59.031265017859198,34.587354757667335,21.096368339048599,88.392413646883369
RIDLEY2B021,38.070148632711579,6.9336664675316015,59.35511041379872,35.542229303677232,21.15362504932876,88.869650297947771
RIDLEY2B023,33.894999144466638,6.9322956448935811,59.412660866628066,33.631331975637003,21.333926667068937,87.894752432849316
RIDLEY2B024,36.515509168056923,6.9398831491872839,59.121551445327349,36.879682491893732,21.265160970622237,88.114321588437932
RIDLEY2B025,38.519926072406932,6.9464770183129616,59.282588310060191,37.121004617716494,21.368298628854614,88.4926253860137
RIDLEY2B026,36.681597719489957,6.8883484102770227,58.40630910425557,35.597555150407821,21.279460556073936,84.538525598838049
RIDLEY2B027,26.820854703482134,6.0466923275223943,59.295870719958103,36.639561535504029,21.143001395290039,89.681089398989357
RIDLEY2B028,36.330305902731673,6.8757168897303282,58.098350738351314,35.222761842141423,21.1526441084984,85.685509735717034
RIDLEY2B030,38.481469172624827,6.9391894535013625,59.566568579599917,37.059988076321076,21.003058658841347,87.997236957139989
