name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
LAW001,51.627027188434816,11.264095778173308,48.760712715717681,34.707951977389961,37.258920082498278,70.734871098676422
LAW002,51.057827420178477,11.168013265008623,47.751979187137835,33.508320175675948,37.044385711513691,68.862113069104637
LAW003,51.400153999022969,10.987007909771883,47.541076471646214,34.059520031159678,36.578252050310937,68.711682625791084
LAW004,52.359119934712979,11.306354544600595,48.707418220697342,34.832347714769639,37.712187898716934,70.08274208667406
LAW005,52.753258484793129,11.289195884689423,48.699154544932064,34.656764500994257,37.5931822612947,70.299109437195142
LAW006,50.883762677272912,11.261423238582292,48.750866835160735,34.558468069792568,37.423693495324223,69.631423120256329
LAW007,52.471156337280036,11.205505353784519,48.803412068392859,34.607097691562153,37.603493710803392,69.187207811453277
LAW008,53.016552638181601,11.259949414057706,48.495442010672662,34.617505510453704,37.090807002849303,70.235938654725402
LAW009,51.309520935937471,10.989793149343583,48.201228992212442,34.785161709546358,36.689236999570127,71.676953963633125
LAW012,52.504941258178846,11.274402554048047,48.83024289314325,34.459989373765289,37.51883228107932,70.092442943655712
LAW013,50.648001098253268,11.188750297251397,47.541802924427998,33.801264132114177,37.272534543120798,67.964738624127833
LAW014,49.823680870841685,11.303614747395434,48.725357368441273,34.717893384116778,37.510689996974847,69.865989495532034
LAW015,49.436583760735722,10.475957149244376,46.395777957707246,31.735240634195598,33.845232390680174,64.093507891776312
LAW016,50.756983071313599,11.052741023869201,47.305963328945609,34.150427485638311,36.992279207010903,63.645982436338308
LAW017,52.484228062405109,11.256127391157161,48.63215410017456,34.721786791142264,37.535825071201458,70.54000270455299
LAW018,49.564867779428475,10.26257708846039,47.376881805858154,32.919710834637421,34.08788748336319,64.492078385410395
LAW019,40.622196499408552,10.404965409638834,47.586380428793888,32.717951865850765,35.420368078441996,53.521906065131404
LAW020,55.439935785596596,11.340889517196713,49.079554156190056,34.736905335715662,36.519150616137864,70.121640886388988
LAW021,52.358794474918525,11.271294801618982,48.897545913777506,34.705765365675816,37.228140008789218,69.800994619811831
LAW022,52.285826104885722,11.203999212027998,48.653972645698261,34.695680440474,37.313708518543841,68.993819854548221
LAW023,52.830614355646915,11.27955569952718,48.742470089903435,34.676513278198264,37.55891633267494,69.408839308137175
LAW024,51.914178520551516,10.501056799699992,47.923148692409626,33.671288476823506,35.872830087769842,68.351523094216461
LAW051,35.009435338739124,6.508016256000654,47.616073605290779,33.115054305107314,21.349489609830609,68.557915652041586
LAW054,32.310322083110869,6.3091696317974257,46.728370454856012,33.000761370831832,20.128593590019499,67.635041099888667
LAW060,33.54332096600325,6.5252815744477619,48.862063738443965,34.343522346007632,21.265339556467946,69.190174395323794
LAW083,27.619916309008442,5.565759195916379,36.874111722227305,25.305366474913473,17.041392271206643,30.608719716544734
LAW085,25.408023534218987,5.2609685731532521,37.919106984816814,25.424169875811746,17.147182770522726,52.276656793563561
LAW086,29.285192891609125,5.7688361766762624,39.551140587594965,27.524541868648452,18.67375217955647,55.09967961714603
LAW087,28.807753251990391,5.7288074410255936,39.392680112578425,27.524333040095687,18.602136041612088,54.291291975260897
