name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
UNION110,71.776691040593988,16.999885365920186,57.95056481725566,34.39180779356451,50.273316922599896,89.881617956564781
UNION22,44.812279680552521,10.327320879952657,75.931403434193783,60.918662302467368,31.391817966968318,89.949577296224845
UNION23,47.075118680742555,10.138137911855372,70.927654119352468,58.965450828148221,30.46885745529352,80.052825102824443
UNION24,34.36479402531635,10.419389272689395,49.937336481102363,35.554067685191512,28.015717419707631,68.630673377074956
UNION25,45.479637109471284,9.9286902997420015,75.000263091442648,57.415582651566652,30.041475201448876,89.146929793911212
UNION26,46.334728638996268,9.69134903085852,75.126882468036783,59.114720121757152,30.470987095738085,86.205749254305829
UNION27,47.291394765733948,10.128656335979167,75.380656797426795,59.167244425880419,30.730625945050718,89.539366793612828
UNION28,46.122857036056217,10.885784690158598,52.9448310816461,37.048310290697046,32.93767027881961,74.367325751241538
UNION29,44.43162203142424,10.178769738412589,75.760190495803812,59.223641448985902,30.72176008148363,89.755485993245742
UNION30,46.34078812930283,10.290630652607952,75.029044624349339,60.303335649603092,31.119420433226374,88.680819093506088
UNION31,45.240058771295665,9.9857240937110525,73.527081608375994,59.543498116192097,30.556304040604605,83.073177579258171
UNION32,46.062769140680381,9.8853229925007966,75.23538961549562,60.045677907234477,30.75792659311033,89.18635843783305
UNION33,45.452235869339383,10.130719572387633,72.701852485463263,58.723143399922392,30.285039822382526,85.125778047454702
UNION34,47.560877920968558,10.186978130250527,69.353983969296237,59.284196046885342,30.906904682197435,90.414777378954625
UNION35,45.601003811496845,10.22027769643657,74.556422742895066,59.138309710492081,31.03020600936269,87.060747523492935
UNION36,45.993971922650488,10.129379958991626,75.191807895780329,59.255935686158772,30.291936835489885,90.565268322271507
UNION37,46.659409797252358,10.177823907323617,75.497738058069004,59.370761707130548,30.537486553097025,89.999742188329108
UNION38,47.160533745984772,10.156490686378447,74.372693634319717,59.335737171810706,30.657932394910382,81.393067540901583
UNION39,46.611722163191992,10.166654049838579,75.197416085220937,58.550631682759018,30.394334396418582,75.452693138628533
UNION40,46.169993638447977,10.165207412090956,74.275973824822188,59.45670890402139,30.967747851707394,87.906936945047576
UNION41,45.699291492630735,10.239371630695238,75.864135919666154,60.575790531108552,31.339403221225627,90.958852527280442
UNION42,46.675613116594825,10.072634439994987,74.409369113913783,52.775035364022436,30.519551567509097,88.463186919790886
UNION43,46.539194650087474,10.080723342706083,75.145935616291709,56.914274570413887,29.841229907873103,86.598315177486995
UNION44,46.592096584042551,10.381094936095044,75.214333890457794,60.726874759560175,26.318128603462995,86.324465762525847
UNION46,40.257019665433326,10.038105687912507,39.17137200164693,27.690627646231782,30.316057857223548,53.505021367521366
UNION48,39.906586478393145,10.018464903532841,39.009685147458676,27.113450999096131,29.967369885141494,52.369243224476719
UNION49,41.551188407031475,10.04625713998783,39.320902268492461,27.646061826058904,30.276342155254515,55.226416235716655
UNION50,39.491234026791538,10.02577309352386,39.230030519191729,27.454243216629134,30.222198580898414,55.475858148012733
UNION52,41.394893128182751,10.047341317319605,38.894343712925604,27.67751497334168,30.328960003072616,54.599484094381957
UNION53,40.888851927919916,9.8536612743170888,39.393879988654632,25.160610621436913,28.868821915937716,55.150381931530617
UNION68,34.646347479284273,5.6679166391795439,53.536932004187406,28.382844759435606,19.271438642602696,75.969367736394076
UNION78,40.733082636548438,10.053550689074438,39.291374153650814,27.681172098902024,30.327192220204868,54.571037075430517
UNION79,40.357971861949224,9.9033428692219818,39.190515184211314,27.403005002783047,29.753617506273898,54.317368664365667
UNION80,40.094363490526973,9.9578041294795856,38.766275878108289,27.31789493550496,29.94782302460219,53.129725031115299
UNION91,8.8524908878551631,1.9787880650746028,20.518144611733856,10.819232052428935,7.7699073107585352,22.976752597792832
