name,check,compiler.compiler,compiler.sunflow,compress,crypto.aes,crypto.rsa,crypto.signverify,derby,mpegaudio,scimark.fft.large,scimark.fft.small,scimark.lu.large,scimark.lu.small,scimark.monte_carlo,scimark.sor.large,scimark.sor.small,scimark.sparse.large,scimark.sparse.small,serial,starrtup.crypto.signverify,startup.compiler.compiler,startup.compiler.sunflow,startup.compress,startup.crypto.aes,startup.crypto.rsa,startup.helloworld,startup.mpegaudio,startup.scimark.fft,startup.scimark.lu,startup.scimark.monte_carlo,startup.scimark.sor,startup.scimark.sparse,startup.serial,startup.sunflow,startup.xml.transform,startup.xml.validation,sunflow,xml.transform,xml.validation
UNION110,1276.5957446808511,273.38842698536291,103.21910804857167,192.73212144367804,74.83260094022242,117.76519711384337,202.092249679307,203.7690143190143,98.464536067759383,71.776691040593988,359.36432375743823,16.999885365920186,279.76353189876204,57.95056481725566,34.39180779356451,148.69537611616772,50.273316922599896,260.57403314917127,117.99721338296786,9.0497737556561084,4.5409823658518125,18.315018315018314,45.766590389016017,6.9052825411439755,7.9134792930625162,275.22935779816515,24.340770791075052,78.534031413612567,63.025210084033617,10.339479579527831,35.608308605341243,60.120240480961925,27.472527472527471,9.2908021059151444,2.7296301351166918,71.258907363420434,89.881617956564781,263.49960308728902,525.16401745609517
UNION22,1276.5957446808511,232.00216931537301,92.24212160591803,243.21021939902727,67.171622717143478,115.22509455762953,198.32826590973121,166.20574294929369,110.29044600724211,46.195443424070504,415.68805781547985,10.374872105956955,263.46550343904482,76.301635917947948,61.46357908545707,308.48677881849414,31.564901452130158,222.35739982331512,113.62087089743244,9.0009000900090008,2.7790643816581753,15.507883173946757,43.699927166788058,6.5302568567696992,7.6530612244897958,480.0,22.761760242792111,75.37688442211055,58.309037900874635,9.9387112804373032,40.48582995951417,49.916805324459233,23.174971031286212,9.0497737556561084,2.4189646831156266,56.550424128180964,90.203325059874288,254.76514273188371,324.22153623165451
UNION23,1224.4897959183672,230.07248905605294,91.292111942168532,243.04395930123115,67.463304545735966,113.78013351520312,197.89922299945943,166.86363416873456,109.75762403316128,49.700609585122834,412.66630325353788,10.348424475054307,264.43325085957366,75.719143397676902,61.167837537372797,305.36633350495447,30.902863897308436,220.58287133965837,108.67705941177331,8.9153046062407135,2.8170336635522792,14.731156395777068,43.227665706051873,6.5473592317765172,7.6618567232792749,500.0,22.624434389140273,75.471698113207552,57.41626794258373,9.7608589555880911,40.927694406548433,49.958368026644465,23.166023166023166,9.2793071450665021,2.4173079247411464,54.495912806539508,89.831595616376404,250.97080794071837,316.85235789653473
UNION24,1200.0,219.82632782926143,87.473241460271538,180.52098747089542,59.644806494121212,97.413029491242227,165.83339694235733,124.65653226956789,89.986014528721171,45.853110643347122,338.65513207845322,10.919918622546673,240.15248541630817,51.763765187289884,37.146012298161324,161.73524809475828,32.28169187906807,204.64724475381473,94.96393750469089,9.0484089880862619,3.4570177460244298,14.42654484251022,42.016806722689076,6.5861690450054882,7.6716532412734946,512.82051282051282,21.598272138228943,72.463768115942031,55.096418732782368,9.5816033216224845,39.318479685452161,47.961630695443645,22.010271460014675,9.1869545245751034,2.3833167825223436,53.71530886302596,73.22579541375427,219.38940946109742,338.47549178350954
UNION25,1200.0,225.94907377385579,87.414825060445196,237.20514123843944,66.025824402026501,110.91066685877502,193.89805903921837,154.43185287520353,107.50911202182198,47.020734989083437,396.84289651961802,10.06264758876882,258.75527441171505,75.177185425902849,58.323033798710696,304.7671627201251,30.279774118968518,217.05544208135476,107.79946061167604,8.961911874533234,2.7767493520918181,14.616321559074299,41.293874741913285,6.5868920847513452,7.5853350189633373,476.1904761904762,21.398002853067048,71.942446043165461,54.495912806539508,9.5147478591817318,39.138943248532293,47.770700636942678,22.091310751104565,9.1407678244972583,2.2738469700989121,53.71530886302596,89.148289713457501,239.07984509877195,319.3707464590907
UNION26,612.24489795918362,224.25018310521745,81.054024128387226,237.3372676587627,65.954541070472047,114.802909088691,197.98945050955427,168.08875547295165,109.87733736840551,47.363611885035986,411.25549504724404,10.111746631819003,257.99360942655676,75.78040950083485,60.064484888092586,307.07240249930624,31.007417995402811,216.07430372934215,108.44331445145932,8.7285423334303172,2.6166593981683386,12.212497455729697,40.513166779203239,6.15447738229562,7.4925074925074924,57.915057915057915,21.05263157894737,71.942446043165461,54.744525547445257,9.2478421701602951,38.834951456310677,47.656870532168391,21.474588403722262,8.5312100099530781,2.2494657518839274,44.247787610619469,86.764436234673809,251.32358526988006,312.52405090396223
UNION27,1224.4897959183672,225.28670646665176,89.296998899339954,241.45703421150088,67.245848756737558,112.35844839028022,195.23084245229484,165.39551960890873,108.12819529490278,49.149439678840345,415.1072586113944,10.258207725122261,262.81466792365774,75.549451078552806,60.297771029921044,307.80590294601859,31.18153672202261,219.87475023828088,109.93450167569605,8.9432106126099278,2.8363430084144841,14.855162168853676,41.608876560332874,6.5977567627006817,7.7259850630955444,521.73913043478262,21.684134441633539,72.639225181598064,55.299539170506911,9.5057034220532319,39.138943248532293,48.504446240905416,22.148394241417495,9.275003864584944,2.3932987634623055,54.694621695533272,91.65838901807075,250.86653330146143,320.33815921835208
UNION28,1276.5957446808511,231.79124117201624,89.505024369718825,182.62665814411244,61.245234699041397,95.599347629914973,168.84545614285233,133.08421147685613,89.03133941738578,47.03882192716317,334.55913842125483,10.935547357589828,241.67649791879467,53.176654321568385,37.266173549406076,163.74416402269128,33.110014765429916,200.45706531334105,98.67662269415878,8.8482524701371474,2.486222185389301,15.082956259426847,43.227665706051873,6.5631152920586304,7.5386355069732378,480.0,22.230455724342349,73.982737361282361,56.550424128180964,9.9124401123409882,40.899795501022496,49.342105263157897,23.166023166023166,8.9874176153385257,2.4481801860616943,55.710306406685234,74.97879801506123,215.53499185610823,337.66787251862979
UNION29,769.23076923076928,220.1916505428953,88.876816300596033,243.85327709096663,67.111930942004477,110.92926701224484,198.58119087888903,158.76140089950647,107.27324398499134,45.28542098374848,408.30588027611219,10.292847876564236,264.3346303153441,76.298964974870941,59.577849200839985,309.50772090738388,30.866051462126165,221.9510428859503,112.64459358994873,8.9874176153385257,1.919508605796916,12.021638950110198,43.227665706051873,6.2337662337662341,7.6433121019108281,60.06006006006006,22.099447513812155,73.982737361282361,56.550424128180964,9.8619329388560164,40.080160320641284,49.916805324459233,22.624434389140273,8.5665334094802965,2.3978898569259051,46.367851622874809,90.130356029159174,239.0816261747274,319.30582560486101
UNION30,1304.3478260869565,235.71295227879165,93.476283658169848,243.56622117667771,67.584055195521884,114.66781522360985,198.63237431593384,169.58272091211836,110.15555021201509,50.123911278221229,418.90129405541876,10.384674813923258,264.60561843017172,76.280035327063516,61.509175869301949,309.84226472380038,31.583410442026107,224.27753246440855,114.01667474356427,8.9352196574832465,3.1682331819621923,15.44799176107106,43.731778425655975,6.5746219592373443,7.7011936850211784,550.45871559633031,22.761760242792111,76.92307692307692,58.252427184466022,9.9651220727453911,40.927694406548433,50.632911392405063,23.455824863174357,9.3066542577943228,2.4639645189109278,56.60377358490566,92.699659452017698,255.71614454828716,325.35650174062209
