spec.jvm2008.report.run.location=RIDLEY2B006
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 25 04:31:40 BST 2016, end=Sat Jun 25 04:31:40 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 25 04:31:40 BST 2016, end=Sat Jun 25 04:31:40 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 25 04:31:40 BST 2016, end=Sat Jun 25 04:31:53 BST 2016, operations=1.0, operationsPerMinute=4.578405188859214
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 25 04:31:53 BST 2016, end=Sat Jun 25 04:31:56 BST 2016, operations=1.0, operationsPerMinute=17.56440281030445
benchmark-name=startup.compress, mode=normal, start=Sat Jun 25 04:31:56 BST 2016, end=Sat Jun 25 04:31:58 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 25 04:31:58 BST 2016, end=Sat Jun 25 04:32:06 BST 2016, operations=1.0, operationsPerMinute=7.03152466893238
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 25 04:32:06 BST 2016, end=Sat Jun 25 04:32:14 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 25 04:32:14 BST 2016, end=Sat Jun 25 04:32:20 BST 2016, operations=1.0, operationsPerMinute=9.113001215066829
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 25 04:32:20 BST 2016, end=Sat Jun 25 04:32:23 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 25 04:32:23 BST 2016, end=Sat Jun 25 04:32:23 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 25 04:32:23 BST 2016, end=Sat Jun 25 04:32:24 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 25 04:32:24 BST 2016, end=Sat Jun 25 04:32:30 BST 2016, operations=1.0, operationsPerMinute=10.771992818671455
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 25 04:32:30 BST 2016, end=Sat Jun 25 04:32:31 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 25 04:32:31 BST 2016, end=Sat Jun 25 04:32:32 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Sat Jun 25 04:32:32 BST 2016, end=Sat Jun 25 04:32:34 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 25 04:32:34 BST 2016, end=Sat Jun 25 04:32:41 BST 2016, operations=1.0, operationsPerMinute=9.290802105915144
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 25 04:32:41 BST 2016, end=Sat Jun 25 04:33:02 BST 2016, operations=1.0, operationsPerMinute=2.8961722257083555
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 25 04:33:02 BST 2016, end=Sat Jun 25 04:33:02 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 25 04:33:13 BST 2016, end=Sat Jun 25 04:35:13 BST 2016, operations=472.2996562155553, operationsPerMinute=236.14982810777764, mode=normal, start=Sat Jun 25 04:35:14 BST 2016, end=Sat Jun 25 04:39:14 BST 2016, operations=958.1901881640636, operationsPerMinute=239.5475470410159
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 25 04:39:18 BST 2016, end=Sat Jun 25 04:41:18 BST 2016, operations=190.31412766876093, operationsPerMinute=95.15706383438047, mode=normal, start=Sat Jun 25 04:41:21 BST 2016, end=Sat Jun 25 04:45:21 BST 2016, operations=380.42610394490976, operationsPerMinute=95.10652598622744
benchmark-name=compress, mod=warmup, start=Sat Jun 25 04:45:24 BST 2016, end=Sat Jun 25 04:47:24 BST 2016, operations=363.46877851739566, operationsPerMinute=181.73438925869783, mode=normal, start=Sat Jun 25 04:47:27 BST 2016, end=Sat Jun 25 04:51:27 BST 2016, operations=729.9480421929859, operationsPerMinute=182.48701054824647
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 25 04:51:29 BST 2016, end=Sat Jun 25 04:53:29 BST 2016, operations=128.24956847732153, operationsPerMinute=64.12478423866077, mode=normal, start=Sat Jun 25 04:53:32 BST 2016, end=Sat Jun 25 04:57:32 BST 2016, operations=271.1939903766379, operationsPerMinute=67.79849759415947
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 25 04:57:39 BST 2016, end=Sat Jun 25 04:59:39 BST 2016, operations=216.2024806339079, operationsPerMinute=108.10124031695395, mode=normal, start=Sat Jun 25 04:59:42 BST 2016, end=Sat Jun 25 05:03:42 BST 2016, operations=429.48046236643825, operationsPerMinute=107.37011559160956
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 25 05:03:45 BST 2016, end=Sat Jun 25 05:05:45 BST 2016, operations=370.41095621912183, operationsPerMinute=185.20547810956091, mode=normal, start=Sat Jun 25 05:05:47 BST 2016, end=Sat Jun 25 05:09:47 BST 2016, operations=744.5535495228788, operationsPerMinute=186.1383873807197
benchmark-name=derby, mod=warmup, start=Sat Jun 25 05:10:10 BST 2016, end=Sat Jun 25 05:12:10 BST 2016, operations=331.09582647762807, operationsPerMinute=165.54791323881403, mode=normal, start=Sat Jun 25 05:12:12 BST 2016, end=Sat Jun 25 05:16:12 BST 2016, operations=658.999187432286, operationsPerMinute=164.7497968580715
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 25 05:16:15 BST 2016, end=Sat Jun 25 05:18:15 BST 2016, operations=187.81929946103958, operationsPerMinute=93.90964973051979, mode=normal, start=Sat Jun 25 05:18:19 BST 2016, end=Sat Jun 25 05:22:19 BST 2016, operations=376.70101343197905, operationsPerMinute=94.17525335799476
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 25 05:22:23 BST 2016, end=Sat Jun 25 05:24:23 BST 2016, operations=69.33295713312765, operationsPerMinute=34.666478566563825, mode=normal, start=Sat Jun 25 05:24:32 BST 2016, end=Sat Jun 25 05:28:32 BST 2016, operations=141.34627053034652, operationsPerMinute=35.33656763258663
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 25 05:28:38 BST 2016, end=Sat Jun 25 05:30:38 BST 2016, operations=13.735702417705703, operationsPerMinute=6.867851208852851, mode=normal, start=Sat Jun 25 05:31:33 BST 2016, end=Sat Jun 25 05:35:33 BST 2016, operations=26.926005838299794, operationsPerMinute=6.7315014595749485
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 25 05:36:17 BST 2016, end=Sat Jun 25 05:38:17 BST 2016, operations=68.4415781389806, operationsPerMinute=34.2207890694903, mode=normal, start=Sat Jun 25 05:38:26 BST 2016, end=Sat Jun 25 05:42:26 BST 2016, operations=136.64899018177664, operationsPerMinute=34.16224754544416
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 25 05:42:37 BST 2016, end=Sat Jun 25 05:44:37 BST 2016, operations=41.662478746923, operationsPerMinute=20.8312393734615, mode=normal, start=Sat Jun 25 05:44:49 BST 2016, end=Sat Jun 25 05:48:49 BST 2016, operations=83.2386373722696, operationsPerMinute=20.8096593430674
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 25 05:49:03 BST 2016, end=Sat Jun 25 05:51:03 BST 2016, operations=642.6664179317313, operationsPerMinute=321.33320896586565, mode=normal, start=Sat Jun 25 05:51:04 BST 2016, end=Sat Jun 25 05:55:04 BST 2016, operations=1326.6797888042563, operationsPerMinute=331.6699472010641
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 25 05:55:05 BST 2016, end=Sat Jun 25 05:57:05 BST 2016, operations=503.6998076421969, operationsPerMinute=251.84990382109845, mode=normal, start=Sat Jun 25 05:57:07 BST 2016, end=Sat Jun 25 06:01:07 BST 2016, operations=1136.5228834855864, operationsPerMinute=284.1307208713966
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 25 06:01:08 BST 2016, end=Sat Jun 25 06:03:08 BST 2016, operations=326.1062747693213, operationsPerMinute=163.05313738466066, mode=normal, start=Sat Jun 25 06:03:11 BST 2016, end=Sat Jun 25 06:07:11 BST 2016, operations=653.203366220645, operationsPerMinute=163.30084155516124
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 25 06:07:13 BST 2016, end=Sat Jun 25 06:09:13 BST 2016, operations=505.8896391881734, operationsPerMinute=252.9448195940867, mode=normal, start=Sat Jun 25 06:09:15 BST 2016, end=Sat Jun 25 06:13:15 BST 2016, operations=1007.8109935389987, operationsPerMinute=251.95274838474967
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 25 06:13:16 BST 2016, end=Sat Jun 25 06:15:16 BST 2016, operations=117.65209021010307, operationsPerMinute=58.826045105051534, mode=normal, start=Sat Jun 25 06:15:23 BST 2016, end=Sat Jun 25 06:19:23 BST 2016, operations=235.31478677494343, operationsPerMinute=58.82869669373586
benchmark-name=serial, mod=warmup, start=Sat Jun 25 06:19:30 BST 2016, end=Sat Jun 25 06:21:30 BST 2016, operations=228.22311397514716, operationsPerMinute=114.11155698757358, mode=normal, start=Sat Jun 25 06:21:34 BST 2016, end=Sat Jun 25 06:25:34 BST 2016, operations=457.80232970726723, operationsPerMinute=114.45058242681681
benchmark-name=sunflow, mod=warmup, start=Sat Jun 25 06:25:37 BST 2016, end=Sat Jun 25 06:27:37 BST 2016, operations=176.26751365551536, operationsPerMinute=88.13375682775768, mode=normal, start=Sat Jun 25 06:27:38 BST 2016, end=Sat Jun 25 06:31:38 BST 2016, operations=358.3525609355943, operationsPerMinute=89.58814023389857
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 25 06:32:00 BST 2016, end=Sat Jun 25 06:34:00 BST 2016, operations=493.9618931611828, operationsPerMinute=246.9809465805914, mode=normal, start=Sat Jun 25 06:34:01 BST 2016, end=Sat Jun 25 06:38:01 BST 2016, operations=1014.5818097040374, operationsPerMinute=253.64545242600934
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 25 06:38:03 BST 2016, end=Sat Jun 25 06:40:03 BST 2016, operations=1001.353242742859, operationsPerMinute=500.6766213714295, mode=normal, start=Sat Jun 25 06:40:04 BST 2016, end=Sat Jun 25 06:44:04 BST 2016, operations=1966.1981913317773, operationsPerMinute=491.5495478329443
