spec.jvm2008.report.run.location=HOPE17
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 08:10:00 BST 2016, end=Fri Jun 24 08:10:00 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 08:10:00 BST 2016, end=Fri Jun 24 08:10:00 BST 2016, operations=1.0, operationsPerMinute=350.87719298245617
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 08:10:00 BST 2016, end=Fri Jun 24 08:10:22 BST 2016, operations=1.0, operationsPerMinute=2.753051298522529
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 08:10:22 BST 2016, end=Fri Jun 24 08:10:26 BST 2016, operations=1.0, operationsPerMinute=12.9926375054136
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 08:10:26 BST 2016, end=Fri Jun 24 08:10:28 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 08:10:28 BST 2016, end=Fri Jun 24 08:10:38 BST 2016, operations=1.0, operationsPerMinute=6.018657839301835
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 08:10:38 BST 2016, end=Fri Jun 24 08:10:46 BST 2016, operations=1.0, operationsPerMinute=7.019185774450164
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 08:10:46 BST 2016, end=Fri Jun 24 08:10:54 BST 2016, operations=1.0, operationsPerMinute=8.113590263691684
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 08:10:54 BST 2016, end=Fri Jun 24 08:10:57 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 08:10:57 BST 2016, end=Fri Jun 24 08:10:58 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 08:10:58 BST 2016, end=Fri Jun 24 08:10:59 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 08:10:59 BST 2016, end=Fri Jun 24 08:11:06 BST 2016, operations=1.0, operationsPerMinute=8.782201405152225
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 08:11:06 BST 2016, end=Fri Jun 24 08:11:07 BST 2016, operations=1.0, operationsPerMinute=34.944670937682005
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 08:11:07 BST 2016, end=Fri Jun 24 08:11:09 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 08:11:09 BST 2016, end=Fri Jun 24 08:11:12 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 08:11:12 BST 2016, end=Fri Jun 24 08:11:19 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 08:11:19 BST 2016, end=Fri Jun 24 08:11:48 BST 2016, operations=1.0, operationsPerMinute=2.1062978305132347
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 08:11:48 BST 2016, end=Fri Jun 24 08:11:49 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 08:12:05 BST 2016, end=Fri Jun 24 08:14:05 BST 2016, operations=346.65170107653773, operationsPerMinute=173.32585053826887, mode=normal, start=Fri Jun 24 08:14:07 BST 2016, end=Fri Jun 24 08:18:07 BST 2016, operations=721.259694372816, operationsPerMinute=180.314923593204
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 08:18:13 BST 2016, end=Fri Jun 24 08:20:13 BST 2016, operations=138.90494131559234, operationsPerMinute=69.45247065779617, mode=normal, start=Fri Jun 24 08:20:16 BST 2016, end=Fri Jun 24 08:24:16 BST 2016, operations=276.75918663016785, operationsPerMinute=69.18979665754196
benchmark-name=compress, mod=warmup, start=Fri Jun 24 08:24:21 BST 2016, end=Fri Jun 24 08:26:21 BST 2016, operations=269.79126678065967, operationsPerMinute=134.89563339032983, mode=normal, start=Fri Jun 24 08:26:25 BST 2016, end=Fri Jun 24 08:30:25 BST 2016, operations=540.129984033611, operationsPerMinute=135.03249600840275
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 08:30:28 BST 2016, end=Fri Jun 24 08:32:28 BST 2016, operations=85.39322777217397, operationsPerMinute=42.696613886086986, mode=normal, start=Fri Jun 24 08:32:36 BST 2016, end=Fri Jun 24 08:36:36 BST 2016, operations=179.9576297847053, operationsPerMinute=44.98940744617632
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 08:36:46 BST 2016, end=Fri Jun 24 08:38:46 BST 2016, operations=144.13712780839697, operationsPerMinute=72.06856390419848, mode=normal, start=Fri Jun 24 08:38:51 BST 2016, end=Fri Jun 24 08:42:51 BST 2016, operations=292.7181675229329, operationsPerMinute=73.17954188073323
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 08:42:56 BST 2016, end=Fri Jun 24 08:44:56 BST 2016, operations=251.62561310277033, operationsPerMinute=125.81280655138517, mode=normal, start=Fri Jun 24 08:45:00 BST 2016, end=Fri Jun 24 08:49:00 BST 2016, operations=504.56014287925154, operationsPerMinute=126.14003571981289
benchmark-name=derby, mod=warmup, start=Fri Jun 24 08:50:29 BST 2016, end=Fri Jun 24 08:52:29 BST 2016, operations=202.05336578148473, operationsPerMinute=101.02668289074236, mode=normal, start=Fri Jun 24 08:52:32 BST 2016, end=Fri Jun 24 08:56:32 BST 2016, operations=407.36130092338783, operationsPerMinute=101.84032523084696
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 08:56:37 BST 2016, end=Fri Jun 24 08:58:37 BST 2016, operations=133.83492145530337, operationsPerMinute=66.91746072765169, mode=normal, start=Fri Jun 24 08:58:42 BST 2016, end=Fri Jun 24 09:02:42 BST 2016, operations=267.82330940772727, operationsPerMinute=66.95582735193182
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 09:02:48 BST 2016, end=Fri Jun 24 09:04:48 BST 2016, operations=55.703641791614054, operationsPerMinute=27.851820895807027, mode=normal, start=Fri Jun 24 09:05:00 BST 2016, end=Fri Jun 24 09:09:00 BST 2016, operations=120.79926976423658, operationsPerMinute=30.199817441059146
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 09:09:09 BST 2016, end=Fri Jun 24 09:11:09 BST 2016, operations=11.442120024483243, operationsPerMinute=5.7210600122416215, mode=normal, start=Fri Jun 24 09:11:57 BST 2016, end=Fri Jun 24 09:15:57 BST 2016, operations=22.971681588684383, operationsPerMinute=5.742920397171096
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 09:16:49 BST 2016, end=Fri Jun 24 09:18:49 BST 2016, operations=55.03767713333945, operationsPerMinute=27.518838566669725, mode=normal, start=Fri Jun 24 09:19:00 BST 2016, end=Fri Jun 24 09:23:00 BST 2016, operations=110.05115794987458, operationsPerMinute=27.512789487468645
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 09:23:14 BST 2016, end=Fri Jun 24 09:25:14 BST 2016, operations=37.165672474550064, operationsPerMinute=18.582836237275032, mode=normal, start=Fri Jun 24 09:25:29 BST 2016, end=Fri Jun 24 09:29:29 BST 2016, operations=74.47960106098708, operationsPerMinute=18.61990026524677
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 24 09:29:44 BST 2016, end=Fri Jun 24 09:31:44 BST 2016, operations=517.6796284566682, operationsPerMinute=258.8398142283341, mode=normal, start=Fri Jun 24 09:31:45 BST 2016, end=Fri Jun 24 09:35:45 BST 2016, operations=1040.0455377902003, operationsPerMinute=260.0113844475501
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jun 24 09:35:46 BST 2016, end=Fri Jun 24 09:37:46 BST 2016, operations=372.7267020082079, operationsPerMinute=186.36335100410395, mode=normal, start=Fri Jun 24 09:37:48 BST 2016, end=Fri Jun 24 09:41:48 BST 2016, operations=739.338786495927, operationsPerMinute=184.83469662398176
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jun 24 09:41:50 BST 2016, end=Fri Jun 24 09:43:50 BST 2016, operations=242.61422850412248, operationsPerMinute=121.30711425206124, mode=normal, start=Fri Jun 24 09:43:53 BST 2016, end=Fri Jun 24 09:47:53 BST 2016, operations=486.1194368168975, operationsPerMinute=121.52985920422438
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jun 24 09:47:57 BST 2016, end=Fri Jun 24 09:49:57 BST 2016, operations=312.3686272566763, operationsPerMinute=156.18431362833815, mode=normal, start=Fri Jun 24 09:49:59 BST 2016, end=Fri Jun 24 09:53:59 BST 2016, operations=624.2560623825465, operationsPerMinute=156.06401559563662
