spec.jvm2008.report.run.location=LAW004
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 04:47:37 BST 2016, end=Mon Jun 27 04:47:37 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 04:47:37 BST 2016, end=Mon Jun 27 04:47:37 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 04:47:37 BST 2016, end=Mon Jun 27 04:47:54 BST 2016, operations=1.0, operationsPerMinute=3.4618047542118626
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 04:47:54 BST 2016, end=Mon Jun 27 04:47:58 BST 2016, operations=1.0, operationsPerMinute=14.792899408284024
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 04:47:58 BST 2016, end=Mon Jun 27 04:48:00 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 04:48:00 BST 2016, end=Mon Jun 27 04:48:09 BST 2016, operations=1.0, operationsPerMinute=6.586169045005488
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 04:48:09 BST 2016, end=Mon Jun 27 04:48:16 BST 2016, operations=1.0, operationsPerMinute=7.785130400934215
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 04:48:16 BST 2016, end=Mon Jun 27 04:48:23 BST 2016, operations=1.0, operationsPerMinute=8.761682242990654
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 04:48:23 BST 2016, end=Mon Jun 27 04:48:26 BST 2016, operations=1.0, operationsPerMinute=22.488755622188904
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 04:48:26 BST 2016, end=Mon Jun 27 04:48:27 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 04:48:27 BST 2016, end=Mon Jun 27 04:48:28 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 04:48:28 BST 2016, end=Mon Jun 27 04:48:34 BST 2016, operations=1.0, operationsPerMinute=9.914077990746861
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 04:48:34 BST 2016, end=Mon Jun 27 04:48:35 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 04:48:35 BST 2016, end=Mon Jun 27 04:48:37 BST 2016, operations=1.0, operationsPerMinute=51.94805194805195
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 04:48:37 BST 2016, end=Mon Jun 27 04:48:39 BST 2016, operations=1.0, operationsPerMinute=23.174971031286212
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 04:48:39 BST 2016, end=Mon Jun 27 04:48:46 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 04:48:46 BST 2016, end=Mon Jun 27 04:49:10 BST 2016, operations=1.0, operationsPerMinute=2.45288418298516
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 04:49:10 BST 2016, end=Mon Jun 27 04:49:11 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 04:49:24 BST 2016, end=Mon Jun 27 04:51:24 BST 2016, operations=420.0773897015153, operationsPerMinute=210.03869485075765, mode=normal, start=Mon Jun 27 04:51:26 BST 2016, end=Mon Jun 27 04:55:26 BST 2016, operations=865.1041843803375, operationsPerMinute=216.27604609508438
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 04:55:31 BST 2016, end=Mon Jun 27 04:57:31 BST 2016, operations=169.34526941703143, operationsPerMinute=84.67263470851572, mode=normal, start=Mon Jun 27 04:57:36 BST 2016, end=Mon Jun 27 05:01:36 BST 2016, operations=339.7167651531353, operationsPerMinute=84.92919128828383
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:01:40 BST 2016, end=Mon Jun 27 05:03:40 BST 2016, operations=352.25807571760464, operationsPerMinute=176.12903785880232, mode=normal, start=Mon Jun 27 05:03:43 BST 2016, end=Mon Jun 27 05:07:43 BST 2016, operations=704.8607652841683, operationsPerMinute=176.21519132104208
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:07:44 BST 2016, end=Mon Jun 27 05:09:44 BST 2016, operations=116.7995220919124, operationsPerMinute=58.3997610459562, mode=normal, start=Mon Jun 27 05:09:51 BST 2016, end=Mon Jun 27 05:13:51 BST 2016, operations=246.54021992258996, operationsPerMinute=61.63505498064749
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:13:56 BST 2016, end=Mon Jun 27 05:15:56 BST 2016, operations=208.21256027169864, operationsPerMinute=104.10628013584932, mode=normal, start=Mon Jun 27 05:16:00 BST 2016, end=Mon Jun 27 05:20:00 BST 2016, operations=415.9025495845189, operationsPerMinute=103.97563739612973
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 05:20:04 BST 2016, end=Mon Jun 27 05:22:04 BST 2016, operations=351.81561149939205, operationsPerMinute=175.90780574969602, mode=normal, start=Mon Jun 27 05:22:07 BST 2016, end=Mon Jun 27 05:26:07 BST 2016, operations=705.9136165888283, operationsPerMinute=176.47840414720707
benchmark-name=derby, mod=warmup, start=Mon Jun 27 05:27:05 BST 2016, end=Mon Jun 27 05:29:05 BST 2016, operations=259.91163046595534, operationsPerMinute=129.95581523297767, mode=normal, start=Mon Jun 27 05:29:08 BST 2016, end=Mon Jun 27 05:33:08 BST 2016, operations=524.9361011022092, operationsPerMinute=131.2340252755523
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 05:33:11 BST 2016, end=Mon Jun 27 05:35:11 BST 2016, operations=173.09040681538693, operationsPerMinute=86.54520340769346, mode=normal, start=Mon Jun 27 05:35:16 BST 2016, end=Mon Jun 27 05:39:16 BST 2016, operations=346.0142900238575, operationsPerMinute=86.50357250596437
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 05:39:20 BST 2016, end=Mon Jun 27 05:41:20 BST 2016, operations=100.81378115376685, operationsPerMinute=50.40689057688343, mode=normal, start=Mon Jun 27 05:41:28 BST 2016, end=Mon Jun 27 05:45:28 BST 2016, operations=202.42750550563352, operationsPerMinute=50.60687637640838
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 05:45:33 BST 2016, end=Mon Jun 27 05:47:33 BST 2016, operations=22.6883059795514, operationsPerMinute=11.3441529897757, mode=normal, start=Mon Jun 27 05:47:56 BST 2016, end=Mon Jun 27 05:51:56 BST 2016, operations=45.02513591447497, operationsPerMinute=11.256283978618743
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 05:52:22 BST 2016, end=Mon Jun 27 05:54:22 BST 2016, operations=69.73381353389836, operationsPerMinute=34.86690676694918, mode=normal, start=Mon Jun 27 05:54:32 BST 2016, end=Mon Jun 27 05:58:32 BST 2016, operations=139.10816635812054, operationsPerMinute=34.777041589530135
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 05:58:43 BST 2016, end=Mon Jun 27 06:00:43 BST 2016, operations=75.36812153639073, operationsPerMinute=37.684060768195366, mode=normal, start=Mon Jun 27 06:00:54 BST 2016, end=Mon Jun 27 06:04:54 BST 2016, operations=150.9106848981533, operationsPerMinute=37.72767122453833
