spec.jvm2008.report.run.location=BEDSONTC127
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:56:42 BST 2016, end=Thu Jun 23 02:56:42 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:56:42 BST 2016, end=Thu Jun 23 02:56:42 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:56:42 BST 2016, end=Thu Jun 23 02:56:58 BST 2016, operations=1.0, operationsPerMinute=3.6945812807881775
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:56:58 BST 2016, end=Thu Jun 23 02:57:02 BST 2016, operations=1.0, operationsPerMinute=16.579165515335728
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:57:02 BST 2016, end=Thu Jun 23 02:57:03 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:57:03 BST 2016, end=Thu Jun 23 02:57:12 BST 2016, operations=1.0, operationsPerMinute=7.03152466893238
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:57:12 BST 2016, end=Thu Jun 23 02:57:19 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:57:19 BST 2016, end=Thu Jun 23 02:57:26 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:57:26 BST 2016, end=Thu Jun 23 02:57:28 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:57:28 BST 2016, end=Thu Jun 23 02:57:29 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:57:29 BST 2016, end=Thu Jun 23 02:57:30 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:57:30 BST 2016, end=Thu Jun 23 02:57:35 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:57:35 BST 2016, end=Thu Jun 23 02:57:37 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:57:37 BST 2016, end=Thu Jun 23 02:57:38 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:57:38 BST 2016, end=Thu Jun 23 02:57:40 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:57:40 BST 2016, end=Thu Jun 23 02:57:46 BST 2016, operations=1.0, operationsPerMinute=9.358914365933552
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:57:46 BST 2016, end=Thu Jun 23 02:58:07 BST 2016, operations=1.0, operationsPerMinute=2.9269720474169474
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:58:07 BST 2016, end=Thu Jun 23 02:58:07 BST 2016, operations=1.0, operationsPerMinute=72.63922518159806
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:58:18 BST 2016, end=Thu Jun 23 03:00:18 BST 2016, operations=492.78080879769885, operationsPerMinute=246.39040439884943, mode=normal, start=Thu Jun 23 03:00:19 BST 2016, end=Thu Jun 23 03:04:19 BST 2016, operations=1012.5326016719506, operationsPerMinute=253.13315041798765
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:04:24 BST 2016, end=Thu Jun 23 03:06:24 BST 2016, operations=199.51217739922603, operationsPerMinute=99.75608869961302, mode=normal, start=Thu Jun 23 03:06:27 BST 2016, end=Thu Jun 23 03:10:27 BST 2016, operations=382.53346879261744, operationsPerMinute=95.63336719815436
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:10:30 BST 2016, end=Thu Jun 23 03:12:30 BST 2016, operations=393.94729848850307, operationsPerMinute=196.97364924425153, mode=normal, start=Thu Jun 23 03:12:32 BST 2016, end=Thu Jun 23 03:16:32 BST 2016, operations=797.1331873185894, operationsPerMinute=199.28329682964736
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:16:34 BST 2016, end=Thu Jun 23 03:18:34 BST 2016, operations=140.5567888619026, operationsPerMinute=70.2783944309513, mode=normal, start=Thu Jun 23 03:18:39 BST 2016, end=Thu Jun 23 03:22:39 BST 2016, operations=294.9820366503715, operationsPerMinute=73.74550916259288
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:22:44 BST 2016, end=Thu Jun 23 03:24:44 BST 2016, operations=234.01190310687093, operationsPerMinute=117.00595155343547, mode=normal, start=Thu Jun 23 03:24:47 BST 2016, end=Thu Jun 23 03:28:47 BST 2016, operations=467.4135664638944, operationsPerMinute=116.8533916159736
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:28:51 BST 2016, end=Thu Jun 23 03:30:51 BST 2016, operations=407.0618133516654, operationsPerMinute=203.5309066758327, mode=normal, start=Thu Jun 23 03:30:53 BST 2016, end=Thu Jun 23 03:34:53 BST 2016, operations=811.7191157427951, operationsPerMinute=202.92977893569878
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:35:34 BST 2016, end=Thu Jun 23 03:37:34 BST 2016, operations=361.62621301778927, operationsPerMinute=180.81310650889463, mode=normal, start=Thu Jun 23 03:37:36 BST 2016, end=Thu Jun 23 03:41:36 BST 2016, operations=725.1151819741401, operationsPerMinute=181.27879549353503
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:41:37 BST 2016, end=Thu Jun 23 03:43:37 BST 2016, operations=207.38448934113217, operationsPerMinute=103.69224467056608, mode=normal, start=Thu Jun 23 03:43:40 BST 2016, end=Thu Jun 23 03:47:40 BST 2016, operations=415.7331774939307, operationsPerMinute=103.93329437348268
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:47:44 BST 2016, end=Thu Jun 23 03:49:44 BST 2016, operations=72.51977495866304, operationsPerMinute=36.25988747933152, mode=normal, start=Thu Jun 23 03:49:52 BST 2016, end=Thu Jun 23 03:53:52 BST 2016, operations=146.17277557624521, operationsPerMinute=36.543193894061304
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:53:58 BST 2016, end=Thu Jun 23 03:55:58 BST 2016, operations=13.887469581244348, operationsPerMinute=6.943734790622174, mode=normal, start=Thu Jun 23 03:56:41 BST 2016, end=Thu Jun 23 04:00:41 BST 2016, operations=27.681470813925422, operationsPerMinute=6.9203677034813555
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:01:10 BST 2016, end=Thu Jun 23 04:03:10 BST 2016, operations=74.35785450016465, operationsPerMinute=37.178927250082324, mode=normal, start=Thu Jun 23 04:03:18 BST 2016, end=Thu Jun 23 04:07:18 BST 2016, operations=149.18749893368275, operationsPerMinute=37.29687473342069
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:07:30 BST 2016, end=Thu Jun 23 04:09:30 BST 2016, operations=42.4124487756504, operationsPerMinute=21.2062243878252, mode=normal, start=Thu Jun 23 04:09:42 BST 2016, end=Thu Jun 23 04:13:42 BST 2016, operations=84.96177058166424, operationsPerMinute=21.24044264541606
