spec.jvm2008.report.run.location=TOLL04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 22:18:17 BST 2016, end=Tue Jun 28 22:18:17 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 22:18:17 BST 2016, end=Tue Jun 28 22:18:17 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 22:18:17 BST 2016, end=Tue Jun 28 22:18:38 BST 2016, operations=1.0, operationsPerMinute=2.836343008414484
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 22:18:38 BST 2016, end=Tue Jun 28 22:18:43 BST 2016, operations=1.0, operationsPerMinute=11.246485473289598
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 22:18:43 BST 2016, end=Tue Jun 28 22:18:45 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 22:18:45 BST 2016, end=Tue Jun 28 22:18:56 BST 2016, operations=1.0, operationsPerMinute=5.534034311012729
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 22:18:56 BST 2016, end=Tue Jun 28 22:19:05 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 22:19:05 BST 2016, end=Tue Jun 28 22:19:12 BST 2016, operations=1.0, operationsPerMinute=8.307947936859597
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 22:19:12 BST 2016, end=Tue Jun 28 22:19:16 BST 2016, operations=1.0, operationsPerMinute=15.760441292356186
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 22:19:16 BST 2016, end=Tue Jun 28 22:19:17 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 22:19:17 BST 2016, end=Tue Jun 28 22:19:19 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 22:19:19 BST 2016, end=Tue Jun 28 22:19:26 BST 2016, operations=1.0, operationsPerMinute=7.6765609007164795
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 22:19:26 BST 2016, end=Tue Jun 28 22:19:28 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 22:19:28 BST 2016, end=Tue Jun 28 22:19:30 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 22:19:30 BST 2016, end=Tue Jun 28 22:19:34 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 22:19:34 BST 2016, end=Tue Jun 28 22:19:43 BST 2016, operations=1.0, operationsPerMinute=7.243752263672582
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 22:19:43 BST 2016, end=Tue Jun 28 22:20:22 BST 2016, operations=1.0, operationsPerMinute=1.5106500830857545
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 22:20:22 BST 2016, end=Tue Jun 28 22:20:24 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 22:20:40 BST 2016, end=Tue Jun 28 22:22:40 BST 2016, operations=243.54308154308154, operationsPerMinute=121.77154077154077, mode=normal, start=Tue Jun 28 22:22:41 BST 2016, end=Tue Jun 28 22:26:41 BST 2016, operations=493.49642264104745, operationsPerMinute=123.37410566026186
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 22:26:47 BST 2016, end=Tue Jun 28 22:28:47 BST 2016, operations=96.25571236559139, operationsPerMinute=48.127856182795696, mode=normal, start=Tue Jun 28 22:28:50 BST 2016, end=Tue Jun 28 22:32:50 BST 2016, operations=192.23423607316582, operationsPerMinute=48.058559018291454
benchmark-name=compress, mod=warmup, start=Tue Jun 28 22:32:54 BST 2016, end=Tue Jun 28 22:34:54 BST 2016, operations=150.69349577124447, operationsPerMinute=75.34674788562224, mode=normal, start=Tue Jun 28 22:34:56 BST 2016, end=Tue Jun 28 22:38:56 BST 2016, operations=300.9207640869122, operationsPerMinute=75.23019102172805
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 22:38:58 BST 2016, end=Tue Jun 28 22:40:58 BST 2016, operations=42.25440858196839, operationsPerMinute=21.127204290984196, mode=normal, start=Tue Jun 28 22:41:08 BST 2016, end=Tue Jun 28 22:45:08 BST 2016, operations=89.61279149360658, operationsPerMinute=22.403197873401645
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 22:45:14 BST 2016, end=Tue Jun 28 22:47:14 BST 2016, operations=87.57629834481483, operationsPerMinute=43.788149172407415, mode=normal, start=Tue Jun 28 22:47:18 BST 2016, end=Tue Jun 28 22:51:18 BST 2016, operations=174.5210097639797, operationsPerMinute=43.63025244099492
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 22:51:23 BST 2016, end=Tue Jun 28 22:53:23 BST 2016, operations=139.27331002331005, operationsPerMinute=69.63665501165502, mode=normal, start=Tue Jun 28 22:53:25 BST 2016, end=Tue Jun 28 22:57:25 BST 2016, operations=279.0511505342878, operationsPerMinute=69.76278763357195
benchmark-name=derby, mod=warmup, start=Tue Jun 28 22:59:33 BST 2016, end=Tue Jun 28 23:01:33 BST 2016, operations=105.94549228186446, operationsPerMinute=52.97274614093223, mode=normal, start=Tue Jun 28 23:01:36 BST 2016, end=Tue Jun 28 23:05:36 BST 2016, operations=213.49447554820375, operationsPerMinute=53.37361888705094
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 23:05:39 BST 2016, end=Tue Jun 28 23:07:39 BST 2016, operations=66.27573304129429, operationsPerMinute=33.137866520647144, mode=normal, start=Tue Jun 28 23:07:45 BST 2016, end=Tue Jun 28 23:11:45 BST 2016, operations=132.314360208301, operationsPerMinute=33.07859005207525
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 23:11:50 BST 2016, end=Tue Jun 28 23:13:50 BST 2016, operations=30.655842896727847, operationsPerMinute=15.327921448363924, mode=normal, start=Tue Jun 28 23:14:00 BST 2016, end=Tue Jun 28 23:18:00 BST 2016, operations=68.77578777269055, operationsPerMinute=17.193946943172637
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 23:18:08 BST 2016, end=Tue Jun 28 23:20:08 BST 2016, operations=7.093975238720057, operationsPerMinute=3.5469876193600287, mode=normal, start=Tue Jun 28 23:20:40 BST 2016, end=Tue Jun 28 23:24:40 BST 2016, operations=14.185066728388051, operationsPerMinute=3.546266682097013
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 23:25:28 BST 2016, end=Tue Jun 28 23:27:28 BST 2016, operations=32.307203069179735, operationsPerMinute=16.153601534589868, mode=normal, start=Tue Jun 28 23:27:40 BST 2016, end=Tue Jun 28 23:31:40 BST 2016, operations=64.49679783503822, operationsPerMinute=16.124199458759556
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 23:31:52 BST 2016, end=Tue Jun 28 23:33:52 BST 2016, operations=23.84552863339968, operationsPerMinute=11.92276431669984, mode=normal, start=Tue Jun 28 23:33:59 BST 2016, end=Tue Jun 28 23:37:59 BST 2016, operations=47.52019539212685, operationsPerMinute=11.880048848031713
