spec.jvm2008.report.run.location=CASTLEAZES011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 06:17:43 BST 2016, end=Thu Jun 23 06:17:43 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 06:17:43 BST 2016, end=Thu Jun 23 06:17:43 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 06:17:43 BST 2016, end=Thu Jun 23 06:17:56 BST 2016, operations=1.0, operationsPerMinute=4.62820117247763
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 06:17:56 BST 2016, end=Thu Jun 23 06:18:00 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 06:18:00 BST 2016, end=Thu Jun 23 06:18:01 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 06:18:01 BST 2016, end=Thu Jun 23 06:18:09 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 06:18:09 BST 2016, end=Thu Jun 23 06:18:17 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 06:18:17 BST 2016, end=Thu Jun 23 06:18:23 BST 2016, operations=1.0, operationsPerMinute=9.178522257916475
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 06:18:23 BST 2016, end=Thu Jun 23 06:18:26 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 06:18:26 BST 2016, end=Thu Jun 23 06:18:26 BST 2016, operations=1.0, operationsPerMinute=85.47008547008546
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 06:18:26 BST 2016, end=Thu Jun 23 06:18:27 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 06:18:27 BST 2016, end=Thu Jun 23 06:18:33 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 06:18:33 BST 2016, end=Thu Jun 23 06:18:34 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 06:18:34 BST 2016, end=Thu Jun 23 06:18:35 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 06:18:35 BST 2016, end=Thu Jun 23 06:18:37 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 06:18:37 BST 2016, end=Thu Jun 23 06:18:44 BST 2016, operations=1.0, operationsPerMinute=9.450307134981887
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 06:18:44 BST 2016, end=Thu Jun 23 06:19:04 BST 2016, operations=1.0, operationsPerMinute=2.9977516862353233
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 06:19:04 BST 2016, end=Thu Jun 23 06:19:04 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 06:19:15 BST 2016, end=Thu Jun 23 06:21:15 BST 2016, operations=487.0457568737621, operationsPerMinute=243.52287843688106, mode=normal, start=Thu Jun 23 06:21:16 BST 2016, end=Thu Jun 23 06:25:16 BST 2016, operations=1022.9222427963069, operationsPerMinute=255.73056069907673
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 06:25:20 BST 2016, end=Thu Jun 23 06:27:20 BST 2016, operations=201.63256873089705, operationsPerMinute=100.81628436544852, mode=normal, start=Thu Jun 23 06:27:23 BST 2016, end=Thu Jun 23 06:31:23 BST 2016, operations=396.27205279242713, operationsPerMinute=99.06801319810678
benchmark-name=compress, mod=warmup, start=Thu Jun 23 06:31:27 BST 2016, end=Thu Jun 23 06:33:27 BST 2016, operations=399.98858696038883, operationsPerMinute=199.99429348019441, mode=normal, start=Thu Jun 23 06:33:29 BST 2016, end=Thu Jun 23 06:37:29 BST 2016, operations=802.0619045560023, operationsPerMinute=200.51547613900058
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 06:37:31 BST 2016, end=Thu Jun 23 06:39:31 BST 2016, operations=138.90303032023925, operationsPerMinute=69.45151516011963, mode=normal, start=Thu Jun 23 06:39:35 BST 2016, end=Thu Jun 23 06:43:35 BST 2016, operations=292.613278458512, operationsPerMinute=73.153319614628
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 06:43:40 BST 2016, end=Thu Jun 23 06:45:40 BST 2016, operations=235.66296155991154, operationsPerMinute=117.83148077995577, mode=normal, start=Thu Jun 23 06:45:44 BST 2016, end=Thu Jun 23 06:49:44 BST 2016, operations=470.5339647348485, operationsPerMinute=117.63349118371212
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 06:49:48 BST 2016, end=Thu Jun 23 06:51:48 BST 2016, operations=408.2696851671535, operationsPerMinute=204.13484258357676, mode=normal, start=Thu Jun 23 06:51:50 BST 2016, end=Thu Jun 23 06:55:50 BST 2016, operations=811.0486750631997, operationsPerMinute=202.7621687657999
benchmark-name=derby, mod=warmup, start=Thu Jun 23 06:56:11 BST 2016, end=Thu Jun 23 06:58:11 BST 2016, operations=361.53015462164103, operationsPerMinute=180.76507731082052, mode=normal, start=Thu Jun 23 06:58:14 BST 2016, end=Thu Jun 23 07:02:14 BST 2016, operations=721.3029280266503, operationsPerMinute=180.32573200666258
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 07:02:16 BST 2016, end=Thu Jun 23 07:04:16 BST 2016, operations=207.86648603816957, operationsPerMinute=103.93324301908478, mode=normal, start=Thu Jun 23 07:04:20 BST 2016, end=Thu Jun 23 07:08:20 BST 2016, operations=416.69091175368476, operationsPerMinute=104.17272793842119
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 07:08:24 BST 2016, end=Thu Jun 23 07:10:24 BST 2016, operations=78.35215585303591, operationsPerMinute=39.176077926517955, mode=normal, start=Thu Jun 23 07:10:32 BST 2016, end=Thu Jun 23 07:14:32 BST 2016, operations=152.32336343851364, operationsPerMinute=38.08084085962841
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 07:14:39 BST 2016, end=Thu Jun 23 07:16:39 BST 2016, operations=13.989749527479848, operationsPerMinute=6.994874763739924, mode=normal, start=Thu Jun 23 07:17:22 BST 2016, end=Thu Jun 23 07:21:22 BST 2016, operations=28.00427381103527, operationsPerMinute=7.001068452758817
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 07:22:04 BST 2016, end=Thu Jun 23 07:24:04 BST 2016, operations=74.47026728534382, operationsPerMinute=37.23513364267191, mode=normal, start=Thu Jun 23 07:24:12 BST 2016, end=Thu Jun 23 07:28:12 BST 2016, operations=149.3062273197839, operationsPerMinute=37.32655682994597
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 07:28:22 BST 2016, end=Thu Jun 23 07:30:22 BST 2016, operations=42.65371370691457, operationsPerMinute=21.326856853457286, mode=normal, start=Thu Jun 23 07:30:34 BST 2016, end=Thu Jun 23 07:34:34 BST 2016, operations=85.51960717307637, operationsPerMinute=21.37990179326909
