spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 09:58:18 BST 2016, end=Sun Jun 26 09:58:18 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 09:58:19 BST 2016, end=Sun Jun 26 09:58:19 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 09:58:19 BST 2016, end=Sun Jun 26 09:58:39 BST 2016, operations=1.0, operationsPerMinute=2.949417490045716
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 09:58:39 BST 2016, end=Sun Jun 26 09:58:44 BST 2016, operations=1.0, operationsPerMinute=11.907124429450288
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 09:58:44 BST 2016, end=Sun Jun 26 09:58:46 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 09:58:46 BST 2016, end=Sun Jun 26 09:58:56 BST 2016, operations=1.0, operationsPerMinute=5.706134094151213
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 09:58:56 BST 2016, end=Sun Jun 26 09:59:05 BST 2016, operations=1.0, operationsPerMinute=6.665926008221309
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 09:59:05 BST 2016, end=Sun Jun 26 09:59:13 BST 2016, operations=1.0, operationsPerMinute=8.148852369957897
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 09:59:13 BST 2016, end=Sun Jun 26 09:59:16 BST 2016, operations=1.0, operationsPerMinute=18.143332325370427
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 09:59:16 BST 2016, end=Sun Jun 26 09:59:17 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 09:59:17 BST 2016, end=Sun Jun 26 09:59:18 BST 2016, operations=1.0, operationsPerMinute=46.875
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 09:59:18 BST 2016, end=Sun Jun 26 09:59:25 BST 2016, operations=1.0, operationsPerMinute=8.566533409480297
