spec.jvm2008.report.run.location=BEDSONTC089
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:02:35 BST 2016, end=Fri Jun 03 15:02:35 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:02:35 BST 2016, end=Fri Jun 03 15:02:36 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:02:36 BST 2016, end=Fri Jun 03 15:02:51 BST 2016, operations=1.0, operationsPerMinute=4.010695187165775
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:02:51 BST 2016, end=Fri Jun 03 15:02:54 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:02:54 BST 2016, end=Fri Jun 03 15:02:55 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:02:55 BST 2016, end=Fri Jun 03 15:03:04 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:03:04 BST 2016, end=Fri Jun 03 15:03:11 BST 2016, operations=1.0, operationsPerMinute=8.047210300429185
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:03:11 BST 2016, end=Fri Jun 03 15:03:18 BST 2016, operations=1.0, operationsPerMinute=9.222256378727328
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:03:18 BST 2016, end=Fri Jun 03 15:03:20 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:03:20 BST 2016, end=Fri Jun 03 15:03:20 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:03:20 BST 2016, end=Fri Jun 03 15:03:21 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:03:21 BST 2016, end=Fri Jun 03 15:03:27 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:03:27 BST 2016, end=Fri Jun 03 15:03:28 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:03:28 BST 2016, end=Fri Jun 03 15:03:29 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:03:29 BST 2016, end=Fri Jun 03 15:03:31 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:03:31 BST 2016, end=Fri Jun 03 15:03:38 BST 2016, operations=1.0, operationsPerMinute=9.404388714733543
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:03:38 BST 2016, end=Fri Jun 03 15:03:58 BST 2016, operations=1.0, operationsPerMinute=2.9815146094215863
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:58 BST 2016, end=Fri Jun 03 15:03:59 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:04:09 BST 2016, end=Fri Jun 03 15:06:09 BST 2016, operations=488.1254844290504, operationsPerMinute=244.0627422145252, mode=normal, start=Fri Jun 03 15:06:11 BST 2016, end=Fri Jun 03 15:10:11 BST 2016, operations=1007.5995160689276, operationsPerMinute=251.8998790172319
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:10:16 BST 2016, end=Fri Jun 03 15:12:16 BST 2016, operations=197.3716119174641, operationsPerMinute=98.68580595873205, mode=normal, start=Fri Jun 03 15:12:19 BST 2016, end=Fri Jun 03 15:16:19 BST 2016, operations=395.8849509263689, operationsPerMinute=98.97123773159223
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:16:23 BST 2016, end=Fri Jun 03 15:18:23 BST 2016, operations=401.7670018283702, operationsPerMinute=200.8835009141851, mode=normal, start=Fri Jun 03 15:18:25 BST 2016, end=Fri Jun 03 15:22:25 BST 2016, operations=803.7522765148235, operationsPerMinute=200.93806912870588
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:22:27 BST 2016, end=Fri Jun 03 15:24:27 BST 2016, operations=139.82914205573303, operationsPerMinute=69.91457102786651, mode=normal, start=Fri Jun 03 15:24:32 BST 2016, end=Fri Jun 03 15:28:32 BST 2016, operations=294.65335499389687, operationsPerMinute=73.66333874847422
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:28:36 BST 2016, end=Fri Jun 03 15:30:36 BST 2016, operations=236.64255229634813, operationsPerMinute=118.32127614817406, mode=normal, start=Fri Jun 03 15:30:40 BST 2016, end=Fri Jun 03 15:34:40 BST 2016, operations=470.71972510106224, operationsPerMinute=117.67993127526556
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:34:43 BST 2016, end=Fri Jun 03 15:36:43 BST 2016, operations=409.9050283050283, operationsPerMinute=204.95251415251414, mode=normal, start=Fri Jun 03 15:36:45 BST 2016, end=Fri Jun 03 15:40:45 BST 2016, operations=819.408547008547, operationsPerMinute=204.85213675213674
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:41:27 BST 2016, end=Fri Jun 03 15:43:27 BST 2016, operations=358.969103720611, operationsPerMinute=179.4845518603055, mode=normal, start=Fri Jun 03 15:43:29 BST 2016, end=Fri Jun 03 15:47:29 BST 2016, operations=716.6209846374741, operationsPerMinute=179.15524615936852
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:47:31 BST 2016, end=Fri Jun 03 15:49:31 BST 2016, operations=208.29823793239558, operationsPerMinute=104.14911896619779, mode=normal, start=Fri Jun 03 15:49:35 BST 2016, end=Fri Jun 03 15:53:35 BST 2016, operations=418.11020350012274, operationsPerMinute=104.52755087503068
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:53:38 BST 2016, end=Fri Jun 03 15:55:38 BST 2016, operations=72.80533170699793, operationsPerMinute=36.402665853498966, mode=normal, start=Fri Jun 03 15:55:48 BST 2016, end=Fri Jun 03 15:59:48 BST 2016, operations=155.77996010655949, operationsPerMinute=38.94499002663987
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 15:59:58 BST 2016, end=Fri Jun 03 16:01:58 BST 2016, operations=13.92184731735647, operationsPerMinute=6.960923658678235, mode=normal, start=Fri Jun 03 16:02:40 BST 2016, end=Fri Jun 03 16:06:40 BST 2016, operations=27.768968472409934, operationsPerMinute=6.942242118102484
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:07:16 BST 2016, end=Fri Jun 03 16:09:16 BST 2016, operations=75.11188672563125, operationsPerMinute=37.555943362815626, mode=normal, start=Fri Jun 03 16:09:24 BST 2016, end=Fri Jun 03 16:13:24 BST 2016, operations=150.2431915535047, operationsPerMinute=37.56079788837617
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:13:33 BST 2016, end=Fri Jun 03 16:15:33 BST 2016, operations=43.32788782067887, operationsPerMinute=21.663943910339434, mode=normal, start=Fri Jun 03 16:15:43 BST 2016, end=Fri Jun 03 16:19:43 BST 2016, operations=86.35607857102045, operationsPerMinute=21.58901964275511
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 03 16:19:56 BST 2016, end=Fri Jun 03 16:21:56 BST 2016, operations=728.0226953655097, operationsPerMinute=364.01134768275483, mode=normal, start=Fri Jun 03 16:21:57 BST 2016, end=Fri Jun 03 16:25:57 BST 2016, operations=1402.1441848928205, operationsPerMinute=350.5360462232051
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jun 03 16:25:58 BST 2016, end=Fri Jun 03 16:27:58 BST 2016, operations=579.4168149675027, operationsPerMinute=289.70840748375133, mode=normal, start=Fri Jun 03 16:28:00 BST 2016, end=Fri Jun 03 16:32:00 BST 2016, operations=1159.8657065515101, operationsPerMinute=289.96642663787753
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jun 03 16:32:01 BST 2016, end=Fri Jun 03 16:34:01 BST 2016, operations=331.2855196032982, operationsPerMinute=165.6427598016491, mode=normal, start=Fri Jun 03 16:34:04 BST 2016, end=Fri Jun 03 16:38:04 BST 2016, operations=664.457871418726, operationsPerMinute=166.1144678546815
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jun 03 16:38:06 BST 2016, end=Fri Jun 03 16:40:06 BST 2016, operations=514.7964604236342, operationsPerMinute=257.3982302118171, mode=normal, start=Fri Jun 03 16:40:07 BST 2016, end=Fri Jun 03 16:44:07 BST 2016, operations=1029.1494983277594, operationsPerMinute=257.28737458193984
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jun 03 16:44:09 BST 2016, end=Fri Jun 03 16:46:09 BST 2016, operations=120.28674272232652, operationsPerMinute=60.14337136116326, mode=normal, start=Fri Jun 03 16:46:16 BST 2016, end=Fri Jun 03 16:50:16 BST 2016, operations=241.4457543283296, operationsPerMinute=60.3614385820824
benchmark-name=serial, mod=warmup, start=Fri Jun 03 16:50:22 BST 2016, end=Fri Jun 03 16:52:22 BST 2016, operations=239.7016974071584, operationsPerMinute=119.8508487035792, mode=normal, start=Fri Jun 03 16:52:24 BST 2016, end=Fri Jun 03 16:56:24 BST 2016, operations=475.92504239441837, operationsPerMinute=118.98126059860459
benchmark-name=sunflow, mod=warmup, start=Fri Jun 03 16:56:28 BST 2016, end=Fri Jun 03 16:58:28 BST 2016, operations=174.63392596942217, operationsPerMinute=87.31696298471108, mode=normal, start=Fri Jun 03 16:58:29 BST 2016, end=Fri Jun 03 17:02:29 BST 2016, operations=361.30134031892976, operationsPerMinute=90.32533507973244
benchmark-name=xml.transform, mod=warmup, start=Fri Jun 03 17:02:50 BST 2016, end=Fri Jun 03 17:04:50 BST 2016, operations=533.5780067106053, operationsPerMinute=266.78900335530267, mode=normal, start=Fri Jun 03 17:04:51 BST 2016, end=Fri Jun 03 17:08:51 BST 2016, operations=1035.374805117069, operationsPerMinute=258.84370127926724
benchmark-name=xml.validation, mod=warmup, start=Fri Jun 03 17:08:53 BST 2016, end=Fri Jun 03 17:10:53 BST 2016, operations=1031.675391842277, operationsPerMinute=515.8376959211384, mode=normal, start=Fri Jun 03 17:10:53 BST 2016, end=Fri Jun 03 17:14:53 BST 2016, operations=2050.871203070972, operationsPerMinute=512.717800767743
