spec.jvm2008.report.run.location=ROBLIB008
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:39 BST 2016, end=Thu May 26 14:21:39 BST 2016, operations=1.0, operationsPerMinute=750.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:39 BST 2016, end=Thu May 26 14:21:40 BST 2016, operations=1.0, operationsPerMinute=109.0909090909091
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:40 BST 2016, end=Thu May 26 14:22:02 BST 2016, operations=1.0, operationsPerMinute=2.7332361516034984
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:22:02 BST 2016, end=Thu May 26 14:22:07 BST 2016, operations=1.0, operationsPerMinute=12.12856276531231
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:22:07 BST 2016, end=Thu May 26 14:22:08 BST 2016, operations=1.0, operationsPerMinute=39.13894324853229
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:22:08 BST 2016, end=Thu May 26 14:22:18 BST 2016, operations=1.0, operationsPerMinute=6.380942252472615
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:22:18 BST 2016, end=Thu May 26 14:22:25 BST 2016, operations=1.0, operationsPerMinute=7.853403141361256
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:22:25 BST 2016, end=Thu May 26 14:22:32 BST 2016, operations=1.0, operationsPerMinute=8.633093525179856
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:32 BST 2016, end=Thu May 26 14:22:35 BST 2016, operations=1.0, operationsPerMinute=20.477815699658702
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:35 BST 2016, end=Thu May 26 14:22:36 BST 2016, operations=1.0, operationsPerMinute=63.1578947368421
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:36 BST 2016, end=Thu May 26 14:22:37 BST 2016, operations=1.0, operationsPerMinute=50.42016806722689
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:37 BST 2016, end=Thu May 26 14:22:44 BST 2016, operations=1.0, operationsPerMinute=9.104704097116844
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:44 BST 2016, end=Thu May 26 14:22:46 BST 2016, operations=1.0, operationsPerMinute=35.714285714285715
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:46 BST 2016, end=Thu May 26 14:22:47 BST 2016, operations=1.0, operationsPerMinute=47.24409448818898
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:47 BST 2016, end=Thu May 26 14:22:50 BST 2016, operations=1.0, operationsPerMinute=21.05263157894737
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:50 BST 2016, end=Thu May 26 14:22:57 BST 2016, operations=1.0, operationsPerMinute=8.645533141210375
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:57 BST 2016, end=Thu May 26 14:23:24 BST 2016, operations=1.0, operationsPerMinute=2.2031284423881914
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:23:24 BST 2016, end=Thu May 26 14:23:27 BST 2016, operations=1.0, operationsPerMinute=22.55639097744361
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:40 BST 2016, end=Thu May 26 14:25:40 BST 2016, operations=392.5801901619835, operationsPerMinute=196.29009508099176, mode=normal, start=Thu May 26 14:25:42 BST 2016, end=Thu May 26 14:29:42 BST 2016, operations=808.7574524057117, operationsPerMinute=202.18936310142792
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:47 BST 2016, end=Thu May 26 14:31:47 BST 2016, operations=156.84900685683374, operationsPerMinute=78.42450342841687, mode=normal, start=Thu May 26 14:31:51 BST 2016, end=Thu May 26 14:35:51 BST 2016, operations=327.25894700100827, operationsPerMinute=81.81473675025207
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:55 BST 2016, end=Thu May 26 14:37:55 BST 2016, operations=336.18007575743195, operationsPerMinute=168.09003787871598, mode=normal, start=Thu May 26 14:37:58 BST 2016, end=Thu May 26 14:41:58 BST 2016, operations=670.4240060492514, operationsPerMinute=167.60600151231284
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:42:00 BST 2016, end=Thu May 26 14:44:00 BST 2016, operations=112.9608603519251, operationsPerMinute=56.48043017596255, mode=normal, start=Thu May 26 14:44:07 BST 2016, end=Thu May 26 14:48:07 BST 2016, operations=229.21423567624694, operationsPerMinute=57.303558919061736
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:48:14 BST 2016, end=Thu May 26 14:50:14 BST 2016, operations=194.77269064943312, operationsPerMinute=97.38634532471656, mode=normal, start=Thu May 26 14:50:16 BST 2016, end=Thu May 26 14:54:16 BST 2016, operations=397.1150231127679, operationsPerMinute=99.27875577819198
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:20 BST 2016, end=Thu May 26 14:56:20 BST 2016, operations=340.2089819856115, operationsPerMinute=170.10449099280575, mode=normal, start=Thu May 26 14:56:23 BST 2016, end=Thu May 26 15:00:23 BST 2016, operations=680.1127650196479, operationsPerMinute=170.02819125491197
benchmark-name=derby, mod=warmup, start=Thu May 26 15:01:24 BST 2016, end=Thu May 26 15:03:24 BST 2016, operations=246.34120506318254, operationsPerMinute=123.17060253159127, mode=normal, start=Thu May 26 15:03:27 BST 2016, end=Thu May 26 15:07:27 BST 2016, operations=487.21120561414693, operationsPerMinute=121.80280140353673
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:30 BST 2016, end=Thu May 26 15:09:30 BST 2016, operations=162.27480945012925, operationsPerMinute=81.13740472506463, mode=normal, start=Thu May 26 15:09:35 BST 2016, end=Thu May 26 15:13:35 BST 2016, operations=329.25446498101644, operationsPerMinute=82.31361624525411
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:13:39 BST 2016, end=Thu May 26 15:15:39 BST 2016, operations=110.68622492032928, operationsPerMinute=55.34311246016464, mode=normal, start=Thu May 26 15:15:45 BST 2016, end=Thu May 26 15:19:45 BST 2016, operations=221.80634934657903, operationsPerMinute=55.45158733664476
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:19:51 BST 2016, end=Thu May 26 15:21:51 BST 2016, operations=23.054697139859577, operationsPerMinute=11.527348569929789, mode=normal, start=Thu May 26 15:22:16 BST 2016, end=Thu May 26 15:26:16 BST 2016, operations=45.75540762201761, operationsPerMinute=11.438851905504402
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:44 BST 2016, end=Thu May 26 15:28:44 BST 2016, operations=66.78711684771538, operationsPerMinute=33.39355842385769, mode=normal, start=Thu May 26 15:28:53 BST 2016, end=Thu May 26 15:32:53 BST 2016, operations=131.6743341176034, operationsPerMinute=32.91858352940085
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:33:05 BST 2016, end=Thu May 26 15:35:05 BST 2016, operations=70.55069102700988, operationsPerMinute=35.27534551350494, mode=normal, start=Thu May 26 15:35:13 BST 2016, end=Thu May 26 15:39:13 BST 2016, operations=144.23405771059998, operationsPerMinute=36.058514427649996
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:39:19 BST 2016, end=Thu May 26 15:41:19 BST 2016, operations=546.5364941942115, operationsPerMinute=273.26824709710576, mode=normal, start=Thu May 26 15:41:22 BST 2016, end=Thu May 26 15:45:22 BST 2016, operations=1137.5850865566704, operationsPerMinute=284.3962716391676
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:45:23 BST 2016, end=Thu May 26 15:47:23 BST 2016, operations=318.67357699773584, operationsPerMinute=159.33678849886792, mode=normal, start=Thu May 26 15:47:27 BST 2016, end=Thu May 26 15:51:27 BST 2016, operations=813.0957273628467, operationsPerMinute=203.27393184071167
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:51:28 BST 2016, end=Thu May 26 15:53:28 BST 2016, operations=296.96851657758975, operationsPerMinute=148.48425828879488, mode=normal, start=Thu May 26 15:53:31 BST 2016, end=Thu May 26 15:57:31 BST 2016, operations=595.9973487670429, operationsPerMinute=148.99933719176073
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:57:34 BST 2016, end=Thu May 26 15:59:34 BST 2016, operations=427.76134605466734, operationsPerMinute=213.88067302733367, mode=normal, start=Thu May 26 15:59:36 BST 2016, end=Thu May 26 16:03:36 BST 2016, operations=844.30652429996, operationsPerMinute=211.07663107499
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:03:38 BST 2016, end=Thu May 26 16:05:38 BST 2016, operations=95.33850971535102, operationsPerMinute=47.66925485767551, mode=normal, start=Thu May 26 16:05:46 BST 2016, end=Thu May 26 16:09:46 BST 2016, operations=193.39343601315784, operationsPerMinute=48.34835900328946
benchmark-name=serial, mod=warmup, start=Thu May 26 16:09:53 BST 2016, end=Thu May 26 16:11:53 BST 2016, operations=186.9703617554292, operationsPerMinute=93.4851808777146, mode=normal, start=Thu May 26 16:11:57 BST 2016, end=Thu May 26 16:15:57 BST 2016, operations=365.6793327344205, operationsPerMinute=91.41983318360512
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:16:02 BST 2016, end=Thu May 26 16:18:02 BST 2016, operations=140.4993982358035, operationsPerMinute=70.24969911790176, mode=normal, start=Thu May 26 16:18:04 BST 2016, end=Thu May 26 16:22:04 BST 2016, operations=273.0720148508342, operationsPerMinute=68.26800371270855
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:22:31 BST 2016, end=Thu May 26 16:24:31 BST 2016, operations=382.26210005488724, operationsPerMinute=191.13105002744362, mode=normal, start=Thu May 26 16:24:34 BST 2016, end=Thu May 26 16:28:34 BST 2016, operations=842.6143309644797, operationsPerMinute=210.65358274111992
