spec.jvm2008.report.run.location=BARN-07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 14:38:32 BST 2016, end=Fri Jul 01 14:38:32 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 14:38:32 BST 2016, end=Fri Jul 01 14:38:32 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 14:38:32 BST 2016, end=Fri Jul 01 14:38:45 BST 2016, operations=1.0, operationsPerMinute=4.477611940298507
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 14:38:45 BST 2016, end=Fri Jul 01 14:38:49 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 14:38:49 BST 2016, end=Fri Jul 01 14:38:50 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 14:38:50 BST 2016, end=Fri Jul 01 14:38:58 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 14:38:58 BST 2016, end=Fri Jul 01 14:39:06 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 14:39:06 BST 2016, end=Fri Jul 01 14:39:12 BST 2016, operations=1.0, operationsPerMinute=9.179926560587516
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 14:39:12 BST 2016, end=Fri Jul 01 14:39:15 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 14:39:15 BST 2016, end=Fri Jul 01 14:39:15 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 14:39:15 BST 2016, end=Fri Jul 01 14:39:16 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 14:39:16 BST 2016, end=Fri Jul 01 14:39:22 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 14:39:22 BST 2016, end=Fri Jul 01 14:39:23 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 14:39:23 BST 2016, end=Fri Jul 01 14:39:24 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 14:39:24 BST 2016, end=Fri Jul 01 14:39:26 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 14:39:26 BST 2016, end=Fri Jul 01 14:39:33 BST 2016, operations=1.0, operationsPerMinute=9.474182851729038
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 14:39:33 BST 2016, end=Fri Jul 01 14:39:53 BST 2016, operations=1.0, operationsPerMinute=2.9585798816568047
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 14:39:53 BST 2016, end=Fri Jul 01 14:39:54 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 14:40:04 BST 2016, end=Fri Jul 01 14:42:04 BST 2016, operations=487.36559829059826, operationsPerMinute=243.68279914529913, mode=normal, start=Fri Jul 01 14:42:06 BST 2016, end=Fri Jul 01 14:46:06 BST 2016, operations=1013.4139150621318, operationsPerMinute=253.35347876553294
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 14:46:10 BST 2016, end=Fri Jul 01 14:48:10 BST 2016, operations=201.16760770826988, operationsPerMinute=100.58380385413494, mode=normal, start=Fri Jul 01 14:48:13 BST 2016, end=Fri Jul 01 14:52:13 BST 2016, operations=401.8185445325218, operationsPerMinute=100.45463613313045
benchmark-name=compress, mod=warmup, start=Fri Jul 01 14:52:16 BST 2016, end=Fri Jul 01 14:54:16 BST 2016, operations=400.377834922925, operationsPerMinute=200.1889174614625, mode=normal, start=Fri Jul 01 14:54:18 BST 2016, end=Fri Jul 01 14:58:18 BST 2016, operations=801.9558618086324, operationsPerMinute=200.4889654521581
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 14:58:20 BST 2016, end=Fri Jul 01 15:00:20 BST 2016, operations=138.64472285338468, operationsPerMinute=69.32236142669234, mode=normal, start=Fri Jul 01 15:00:24 BST 2016, end=Fri Jul 01 15:04:24 BST 2016, operations=292.5032878925783, operationsPerMinute=73.12582197314458
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 15:04:30 BST 2016, end=Fri Jul 01 15:06:30 BST 2016, operations=235.48860155629922, operationsPerMinute=117.74430077814961, mode=normal, start=Fri Jul 01 15:06:33 BST 2016, end=Fri Jul 01 15:10:33 BST 2016, operations=471.49766017924907, operationsPerMinute=117.87441504481227
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 15:10:37 BST 2016, end=Fri Jul 01 15:12:37 BST 2016, operations=405.7804709602947, operationsPerMinute=202.89023548014734, mode=normal, start=Fri Jul 01 15:12:38 BST 2016, end=Fri Jul 01 15:16:38 BST 2016, operations=811.6774336774336, operationsPerMinute=202.9193584193584
benchmark-name=derby, mod=warmup, start=Fri Jul 01 15:17:00 BST 2016, end=Fri Jul 01 15:19:00 BST 2016, operations=365.6451926118045, operationsPerMinute=182.82259630590224, mode=normal, start=Fri Jul 01 15:19:02 BST 2016, end=Fri Jul 01 15:23:02 BST 2016, operations=733.9591189205563, operationsPerMinute=183.48977973013908
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 15:23:04 BST 2016, end=Fri Jul 01 15:25:04 BST 2016, operations=207.29420478175146, operationsPerMinute=103.64710239087573, mode=normal, start=Fri Jul 01 15:25:09 BST 2016, end=Fri Jul 01 15:29:09 BST 2016, operations=412.6837040490002, operationsPerMinute=103.17092601225005
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 15:29:12 BST 2016, end=Fri Jul 01 15:31:12 BST 2016, operations=77.7978683078655, operationsPerMinute=38.89893415393275, mode=normal, start=Fri Jul 01 15:31:20 BST 2016, end=Fri Jul 01 15:35:20 BST 2016, operations=143.3759115213918, operationsPerMinute=35.84397788034795
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 15:35:28 BST 2016, end=Fri Jul 01 15:37:28 BST 2016, operations=13.722919685927579, operationsPerMinute=6.861459842963789, mode=normal, start=Fri Jul 01 15:38:15 BST 2016, end=Fri Jul 01 15:42:15 BST 2016, operations=27.700319571764112, operationsPerMinute=6.925079892941028
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 15:43:01 BST 2016, end=Fri Jul 01 15:45:01 BST 2016, operations=74.5012165160527, operationsPerMinute=37.25060825802635, mode=normal, start=Fri Jul 01 15:45:10 BST 2016, end=Fri Jul 01 15:49:10 BST 2016, operations=147.89637110094228, operationsPerMinute=36.97409277523557
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 15:49:21 BST 2016, end=Fri Jul 01 15:51:21 BST 2016, operations=43.165147460979114, operationsPerMinute=21.582573730489557, mode=normal, start=Fri Jul 01 15:51:32 BST 2016, end=Fri Jul 01 15:55:32 BST 2016, operations=86.32545017746, operationsPerMinute=21.581362544365
