spec.jvm2008.report.run.location=SUNSPACE06
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 12:23:41 BST 2016, end=Wed Jun 29 12:23:41 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 12:23:41 BST 2016, end=Wed Jun 29 12:23:41 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 12:23:41 BST 2016, end=Wed Jun 29 12:24:04 BST 2016, operations=1.0, operationsPerMinute=2.6218046755516715
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 12:24:04 BST 2016, end=Wed Jun 29 12:24:09 BST 2016, operations=1.0, operationsPerMinute=12.776831345826235
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 12:24:09 BST 2016, end=Wed Jun 29 12:24:10 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 12:24:10 BST 2016, end=Wed Jun 29 12:24:20 BST 2016, operations=1.0, operationsPerMinute=6.0471679096956255
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 12:24:20 BST 2016, end=Wed Jun 29 12:24:29 BST 2016, operations=1.0, operationsPerMinute=7.006071929005138
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 12:24:29 BST 2016, end=Wed Jun 29 12:24:36 BST 2016, operations=1.0, operationsPerMinute=8.271298593879239
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 12:24:36 BST 2016, end=Wed Jun 29 12:24:39 BST 2016, operations=1.0, operationsPerMinute=19.62066710268149
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 12:24:39 BST 2016, end=Wed Jun 29 12:24:40 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 12:24:40 BST 2016, end=Wed Jun 29 12:24:41 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 12:24:41 BST 2016, end=Wed Jun 29 12:24:48 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 12:24:48 BST 2016, end=Wed Jun 29 12:24:50 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 12:24:50 BST 2016, end=Wed Jun 29 12:24:51 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 12:24:51 BST 2016, end=Wed Jun 29 12:24:54 BST 2016, operations=1.0, operationsPerMinute=19.828155981493722
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 12:24:54 BST 2016, end=Wed Jun 29 12:25:01 BST 2016, operations=1.0, operationsPerMinute=8.183306055646481
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 12:25:01 BST 2016, end=Wed Jun 29 12:25:29 BST 2016, operations=1.0, operationsPerMinute=2.158273381294964
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 12:25:29 BST 2016, end=Wed Jun 29 12:25:30 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 12:25:47 BST 2016, end=Wed Jun 29 12:27:47 BST 2016, operations=349.7704388835531, operationsPerMinute=174.88521944177654, mode=normal, start=Wed Jun 29 12:27:49 BST 2016, end=Wed Jun 29 12:31:49 BST 2016, operations=724.9576887849561, operationsPerMinute=181.23942219623902
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 12:31:55 BST 2016, end=Wed Jun 29 12:33:55 BST 2016, operations=136.59193706490458, operationsPerMinute=68.29596853245229, mode=normal, start=Wed Jun 29 12:34:01 BST 2016, end=Wed Jun 29 12:38:01 BST 2016, operations=271.9722573256105, operationsPerMinute=67.99306433140262
benchmark-name=compress, mod=warmup, start=Wed Jun 29 12:38:05 BST 2016, end=Wed Jun 29 12:40:05 BST 2016, operations=273.43971248385316, operationsPerMinute=136.71985624192658, mode=normal, start=Wed Jun 29 12:40:08 BST 2016, end=Wed Jun 29 12:44:08 BST 2016, operations=546.2517825995575, operationsPerMinute=136.56294564988937
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 12:44:11 BST 2016, end=Wed Jun 29 12:46:11 BST 2016, operations=85.35433504972474, operationsPerMinute=42.67716752486237, mode=normal, start=Wed Jun 29 12:46:19 BST 2016, end=Wed Jun 29 12:50:19 BST 2016, operations=181.00846245092615, operationsPerMinute=45.25211561273154
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 12:50:28 BST 2016, end=Wed Jun 29 12:52:28 BST 2016, operations=147.12100091923375, operationsPerMinute=73.56050045961688, mode=normal, start=Wed Jun 29 12:52:32 BST 2016, end=Wed Jun 29 12:56:32 BST 2016, operations=294.2914338995458, operationsPerMinute=73.57285847488644
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 12:56:37 BST 2016, end=Wed Jun 29 12:58:37 BST 2016, operations=228.8429487179487, operationsPerMinute=114.42147435897435, mode=normal, start=Wed Jun 29 12:58:39 BST 2016, end=Wed Jun 29 13:02:39 BST 2016, operations=498.4674651619451, operationsPerMinute=124.61686629048627
benchmark-name=derby, mod=warmup, start=Wed Jun 29 13:04:12 BST 2016, end=Wed Jun 29 13:06:12 BST 2016, operations=202.7409879212124, operationsPerMinute=101.3704939606062, mode=normal, start=Wed Jun 29 13:06:15 BST 2016, end=Wed Jun 29 13:10:15 BST 2016, operations=404.8726077915902, operationsPerMinute=101.21815194789755
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 13:10:19 BST 2016, end=Wed Jun 29 13:12:19 BST 2016, operations=127.91338877780379, operationsPerMinute=63.956694388901894, mode=normal, start=Wed Jun 29 13:12:25 BST 2016, end=Wed Jun 29 13:16:25 BST 2016, operations=261.67150828225675, operationsPerMinute=65.41787707056419
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 13:16:29 BST 2016, end=Wed Jun 29 13:18:29 BST 2016, operations=62.00300142976772, operationsPerMinute=31.00150071488386, mode=normal, start=Wed Jun 29 13:18:39 BST 2016, end=Wed Jun 29 13:22:39 BST 2016, operations=114.4270930698471, operationsPerMinute=28.606773267461776
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 13:22:51 BST 2016, end=Wed Jun 29 13:24:51 BST 2016, operations=11.519709818699779, operationsPerMinute=5.759854909349889, mode=normal, start=Wed Jun 29 13:25:49 BST 2016, end=Wed Jun 29 13:29:49 BST 2016, operations=23.153238797260958, operationsPerMinute=5.788309699315239
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 13:30:29 BST 2016, end=Wed Jun 29 13:32:29 BST 2016, operations=55.63272787403453, operationsPerMinute=27.816363937017265, mode=normal, start=Wed Jun 29 13:32:39 BST 2016, end=Wed Jun 29 13:36:39 BST 2016, operations=110.82504202041488, operationsPerMinute=27.70626050510372
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 13:36:50 BST 2016, end=Wed Jun 29 13:38:50 BST 2016, operations=37.38077722837928, operationsPerMinute=18.69038861418964, mode=normal, start=Wed Jun 29 13:39:06 BST 2016, end=Wed Jun 29 13:43:06 BST 2016, operations=71.38703004959915, operationsPerMinute=17.846757512399787
