spec.jvm2008.report.run.location=CASTLEAZES007
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 09:29:49 BST 2016, end=Thu Jun 23 09:29:49 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 09:29:49 BST 2016, end=Thu Jun 23 09:29:49 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 09:29:49 BST 2016, end=Thu Jun 23 09:30:02 BST 2016, operations=1.0, operationsPerMinute=4.622852299869019
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 09:30:02 BST 2016, end=Thu Jun 23 09:30:05 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 09:30:05 BST 2016, end=Thu Jun 23 09:30:06 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 09:30:06 BST 2016, end=Thu Jun 23 09:30:15 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 09:30:15 BST 2016, end=Thu Jun 23 09:30:22 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 09:30:22 BST 2016, end=Thu Jun 23 09:30:29 BST 2016, operations=1.0, operationsPerMinute=9.202453987730062
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 09:30:29 BST 2016, end=Thu Jun 23 09:30:31 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 09:30:31 BST 2016, end=Thu Jun 23 09:30:32 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 09:30:32 BST 2016, end=Thu Jun 23 09:30:32 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 09:30:32 BST 2016, end=Thu Jun 23 09:30:38 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 09:30:38 BST 2016, end=Thu Jun 23 09:30:39 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 09:30:39 BST 2016, end=Thu Jun 23 09:30:40 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 09:30:40 BST 2016, end=Thu Jun 23 09:30:42 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 09:30:42 BST 2016, end=Thu Jun 23 09:30:49 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 09:30:49 BST 2016, end=Thu Jun 23 09:31:09 BST 2016, operations=1.0, operationsPerMinute=2.9427632546961595
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 09:31:09 BST 2016, end=Thu Jun 23 09:31:10 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 09:31:20 BST 2016, end=Thu Jun 23 09:33:20 BST 2016, operations=490.20492192688056, operationsPerMinute=245.10246096344028, mode=normal, start=Thu Jun 23 09:33:21 BST 2016, end=Thu Jun 23 09:37:21 BST 2016, operations=1006.3393350447122, operationsPerMinute=251.58483376117806
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 09:37:26 BST 2016, end=Thu Jun 23 09:39:26 BST 2016, operations=196.21019464434045, operationsPerMinute=98.10509732217022, mode=normal, start=Thu Jun 23 09:39:30 BST 2016, end=Thu Jun 23 09:43:30 BST 2016, operations=391.54893480695796, operationsPerMinute=97.88723370173949
benchmark-name=compress, mod=warmup, start=Thu Jun 23 09:43:32 BST 2016, end=Thu Jun 23 09:45:32 BST 2016, operations=400.72094108135764, operationsPerMinute=200.36047054067882, mode=normal, start=Thu Jun 23 09:45:34 BST 2016, end=Thu Jun 23 09:49:34 BST 2016, operations=802.3366960412901, operationsPerMinute=200.58417401032253
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 09:49:36 BST 2016, end=Thu Jun 23 09:51:36 BST 2016, operations=139.06753933722678, operationsPerMinute=69.53376966861339, mode=normal, start=Thu Jun 23 09:51:41 BST 2016, end=Thu Jun 23 09:55:41 BST 2016, operations=292.50312850478076, operationsPerMinute=73.12578212619519
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 09:55:47 BST 2016, end=Thu Jun 23 09:57:47 BST 2016, operations=236.89232674268376, operationsPerMinute=118.44616337134188, mode=normal, start=Thu Jun 23 09:57:51 BST 2016, end=Thu Jun 23 10:01:51 BST 2016, operations=472.33938075215445, operationsPerMinute=118.08484518803861
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 10:01:54 BST 2016, end=Thu Jun 23 10:03:54 BST 2016, operations=406.8397183258965, operationsPerMinute=203.41985916294826, mode=normal, start=Thu Jun 23 10:03:56 BST 2016, end=Thu Jun 23 10:07:56 BST 2016, operations=816.424424891496, operationsPerMinute=204.106106222874
benchmark-name=derby, mod=warmup, start=Thu Jun 23 10:08:18 BST 2016, end=Thu Jun 23 10:10:18 BST 2016, operations=361.2766845165187, operationsPerMinute=180.63834225825934, mode=normal, start=Thu Jun 23 10:10:20 BST 2016, end=Thu Jun 23 10:14:20 BST 2016, operations=719.5206878288603, operationsPerMinute=179.88017195721508
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 10:14:22 BST 2016, end=Thu Jun 23 10:16:22 BST 2016, operations=208.49083153356705, operationsPerMinute=104.24541576678352, mode=normal, start=Thu Jun 23 10:16:26 BST 2016, end=Thu Jun 23 10:20:26 BST 2016, operations=416.8901506287733, operationsPerMinute=104.22253765719333
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 10:20:30 BST 2016, end=Thu Jun 23 10:22:30 BST 2016, operations=70.68739251157102, operationsPerMinute=35.34369625578551, mode=normal, start=Thu Jun 23 10:22:37 BST 2016, end=Thu Jun 23 10:26:37 BST 2016, operations=145.34238199408682, operationsPerMinute=36.335595498521705
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 10:26:44 BST 2016, end=Thu Jun 23 10:28:44 BST 2016, operations=13.848634650385668, operationsPerMinute=6.924317325192834, mode=normal, start=Thu Jun 23 10:29:28 BST 2016, end=Thu Jun 23 10:33:28 BST 2016, operations=27.707389200393663, operationsPerMinute=6.926847300098416
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 10:33:55 BST 2016, end=Thu Jun 23 10:35:55 BST 2016, operations=74.76389067113575, operationsPerMinute=37.38194533556788, mode=normal, start=Thu Jun 23 10:36:04 BST 2016, end=Thu Jun 23 10:40:04 BST 2016, operations=149.3464325273829, operationsPerMinute=37.33660813184572
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 10:40:15 BST 2016, end=Thu Jun 23 10:42:15 BST 2016, operations=42.905205082646155, operationsPerMinute=21.452602541323078, mode=normal, start=Thu Jun 23 10:42:27 BST 2016, end=Thu Jun 23 10:46:27 BST 2016, operations=86.48709088968334, operationsPerMinute=21.621772722420836
