spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 11:52:13 BST 2016, end=Sun Jun 26 11:52:13 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 11:52:13 BST 2016, end=Sun Jun 26 11:52:13 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 11:52:13 BST 2016, end=Sun Jun 26 11:52:34 BST 2016, operations=1.0, operationsPerMinute=2.9027576197387517
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 11:52:34 BST 2016, end=Sun Jun 26 11:52:39 BST 2016, operations=1.0, operationsPerMinute=12.170385395537526
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 11:52:39 BST 2016, end=Sun Jun 26 11:52:41 BST 2016, operations=1.0, operationsPerMinute=34.66204506065858
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 11:52:41 BST 2016, end=Sun Jun 26 11:52:51 BST 2016, operations=1.0, operationsPerMinute=5.723006486074017
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 11:52:51 BST 2016, end=Sun Jun 26 11:53:00 BST 2016, operations=1.0, operationsPerMinute=6.700915791824883
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 11:53:00 BST 2016, end=Sun Jun 26 11:53:08 BST 2016, operations=1.0, operationsPerMinute=7.882291119285339
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 11:53:08 BST 2016, end=Sun Jun 26 11:53:11 BST 2016, operations=1.0, operationsPerMinute=18.668326073428748
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 11:53:11 BST 2016, end=Sun Jun 26 11:53:12 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 11:53:12 BST 2016, end=Sun Jun 26 11:53:13 BST 2016, operations=1.0, operationsPerMinute=46.875
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 11:53:13 BST 2016, end=Sun Jun 26 11:53:20 BST 2016, operations=1.0, operationsPerMinute=8.435259384226065
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 11:53:20 BST 2016, end=Sun Jun 26 11:53:22 BST 2016, operations=1.0, operationsPerMinute=33.72681281618887
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 11:53:22 BST 2016, end=Sun Jun 26 11:53:23 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 11:53:23 BST 2016, end=Sun Jun 26 11:53:27 BST 2016, operations=1.0, operationsPerMinute=18.951358180669615
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 11:53:27 BST 2016, end=Sun Jun 26 11:53:34 BST 2016, operations=1.0, operationsPerMinute=7.962840079628401
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 11:53:34 BST 2016, end=Sun Jun 26 11:53:35 BST 2016, operations=1.0, operationsPerMinute=153.84615384615384
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 11:53:35 BST 2016, end=Sun Jun 26 11:53:36 BST 2016, operations=1.0, operationsPerMinute=44.21518054532056
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 11:53:52 BST 2016, end=Sun Jun 26 11:55:52 BST 2016, operations=299.5755314490116, operationsPerMinute=149.7877657245058, mode=normal, start=Sun Jun 26 11:55:54 BST 2016, end=Sun Jun 26 11:59:54 BST 2016, operations=608.8712112597411, operationsPerMinute=152.21780281493528
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 12:00:01 BST 2016, end=Sun Jun 26 12:02:01 BST 2016, operations=119.61891689413568, operationsPerMinute=59.80945844706784, mode=normal, start=Sun Jun 26 12:02:06 BST 2016, end=Sun Jun 26 12:06:06 BST 2016, operations=59.837822014051525, operationsPerMinute=14.959455503512881
##-nursultan-##,NIDD92,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,4,3984,check,Sun Jun 26 11:52:13 BST 2016,Sun Jun 26 11:52:13 BST 2016,1.0,967.741935483871,startup.helloworld,Sun Jun 26 11:52:13 BST 2016,Sun Jun 26 11:52:13 BST 2016,1.0,425.531914893617,startup.compiler.compiler,Sun Jun 26 11:52:13 BST 2016,Sun Jun 26 11:52:34 BST 2016,1.0,2.9027576197387517,startup.compiler.sunflow,Sun Jun 26 11:52:34 BST 2016,Sun Jun 26 11:52:39 BST 2016,1.0,12.170385395537526,startup.compress,Sun Jun 26 11:52:39 BST 2016,Sun Jun 26 11:52:41 BST 2016,1.0,34.66204506065858,startup.crypto.aes,Sun Jun 26 11:52:41 BST 2016,Sun Jun 26 11:52:51 BST 2016,1.0,5.723006486074017,startup.crypto.rsa,Sun Jun 26 11:52:51 BST 2016,Sun Jun 26 11:53:00 BST 2016,1.0,6.700915791824883,startup.crypto.signverify,Sun Jun 26 11:53:00 BST 2016,Sun Jun 26 11:53:08 BST 2016,1.0,7.882291119285339,startup.mpegaudio,Sun Jun 26 11:53:08 BST 2016,Sun Jun 26 11:53:11 BST 2016,1.0,18.668326073428748,startup.scimark.fft,Sun Jun 26 11:53:11 BST 2016,Sun Jun 26 11:53:12 BST 2016,1.0,60.120240480961925,startup.scimark.lu,Sun Jun 26 11:53:12 BST 2016,Sun Jun 26 11:53:13 BST 2016,1.0,46.875,startup.scimark.monte_carlo,Sun Jun 26 11:53:13 BST 2016,Sun Jun 26 11:53:20 BST 2016,1.0,8.435259384226065,startup.scimark.sor,Sun Jun 26 11:53:20 BST 2016,Sun Jun 26 11:53:22 BST 2016,1.0,33.72681281618887,startup.scimark.sparse,Sun Jun 26 11:53:22 BST 2016,Sun Jun 26 11:53:23 BST 2016,1.0,41.35079255685734,startup.serial,Sun Jun 26 11:53:23 BST 2016,Sun Jun 26 11:53:27 BST 2016,1.0,18.951358180669615,startup.sunflow,Sun Jun 26 11:53:27 BST 2016,Sun Jun 26 11:53:34 BST 2016,1.0,7.962840079628401,startup.xml.transform,Sun Jun 26 11:53:34 BST 2016,Sun Jun 26 11:53:35 BST 2016,1.0,153.84615384615384,startup.xml.validation,Sun Jun 26 11:53:35 BST 2016,Sun Jun 26 11:53:36 BST 2016,1.0,44.21518054532056,compiler.compiler,Sun Jun 26 11:53:52 BST 2016,Sun Jun 26 11:55:52 BST 2016,299.5755314490116,149.7877657245058,Sun Jun 26 11:55:54 BST 2016,Sun Jun 26 11:59:54 BST 2016,608.8712112597411,152.21780281493528,compiler.sunflow,Sun Jun 26 12:00:01 BST 2016,Sun Jun 26 12:02:01 BST 2016,119.61891689413568,59.80945844706784,Sun Jun 26 12:02:06 BST 2016,Sun Jun 26 12:06:06 BST 2016,59.837822014051525,14.959455503512881
