spec.jvm2008.report.run.location=BARN-09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 23:33:36 BST 2016, end=Fri Jul 01 23:33:36 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 23:33:36 BST 2016, end=Fri Jul 01 23:33:36 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 23:33:36 BST 2016, end=Fri Jul 01 23:33:49 BST 2016, operations=1.0, operationsPerMinute=4.487658937920718
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 23:33:49 BST 2016, end=Fri Jul 01 23:33:53 BST 2016, operations=1.0, operationsPerMinute=18.231540565177756
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 23:33:53 BST 2016, end=Fri Jul 01 23:33:54 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 23:33:54 BST 2016, end=Fri Jul 01 23:34:02 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 23:34:02 BST 2016, end=Fri Jul 01 23:34:10 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 23:34:10 BST 2016, end=Fri Jul 01 23:34:16 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 23:34:16 BST 2016, end=Fri Jul 01 23:34:18 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 23:34:18 BST 2016, end=Fri Jul 01 23:34:19 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 23:34:19 BST 2016, end=Fri Jul 01 23:34:20 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 23:34:20 BST 2016, end=Fri Jul 01 23:34:26 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 23:34:26 BST 2016, end=Fri Jul 01 23:34:27 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 23:34:27 BST 2016, end=Fri Jul 01 23:34:28 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 23:34:28 BST 2016, end=Fri Jul 01 23:34:30 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 23:34:30 BST 2016, end=Fri Jul 01 23:34:37 BST 2016, operations=1.0, operationsPerMinute=9.358914365933552
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 23:34:37 BST 2016, end=Fri Jul 01 23:34:57 BST 2016, operations=1.0, operationsPerMinute=3.0
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 23:34:57 BST 2016, end=Fri Jul 01 23:34:57 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 23:35:08 BST 2016, end=Fri Jul 01 23:37:08 BST 2016, operations=495.3581518958387, operationsPerMinute=247.67907594791936, mode=normal, start=Fri Jul 01 23:37:10 BST 2016, end=Fri Jul 01 23:41:10 BST 2016, operations=1024.5693620916952, operationsPerMinute=256.1423405229238
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 23:41:14 BST 2016, end=Fri Jul 01 23:43:14 BST 2016, operations=200.8279670243668, operationsPerMinute=100.4139835121834, mode=normal, start=Fri Jul 01 23:43:17 BST 2016, end=Fri Jul 01 23:47:17 BST 2016, operations=401.21714472641406, operationsPerMinute=100.30428618160352
benchmark-name=compress, mod=warmup, start=Fri Jul 01 23:47:21 BST 2016, end=Fri Jul 01 23:49:21 BST 2016, operations=399.49021587102425, operationsPerMinute=199.74510793551212, mode=normal, start=Fri Jul 01 23:49:23 BST 2016, end=Fri Jul 01 23:53:23 BST 2016, operations=796.5639520730336, operationsPerMinute=199.1409880182584
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 23:53:25 BST 2016, end=Fri Jul 01 23:55:25 BST 2016, operations=139.25944880566772, operationsPerMinute=69.62972440283386, mode=normal, start=Fri Jul 01 23:55:29 BST 2016, end=Fri Jul 01 23:59:29 BST 2016, operations=295.20786636576486, operationsPerMinute=73.80196659144121
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 23:59:34 BST 2016, end=Sat Jul 02 00:01:34 BST 2016, operations=234.80487062943322, operationsPerMinute=117.40243531471661, mode=normal, start=Sat Jul 02 00:01:37 BST 2016, end=Sat Jul 02 00:05:37 BST 2016, operations=468.71610175750766, operationsPerMinute=117.17902543937691
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jul 02 00:05:40 BST 2016, end=Sat Jul 02 00:07:40 BST 2016, operations=407.58547008547004, operationsPerMinute=203.79273504273502, mode=normal, start=Sat Jul 02 00:07:42 BST 2016, end=Sat Jul 02 00:11:42 BST 2016, operations=815.6915285369358, operationsPerMinute=203.92288213423396
benchmark-name=derby, mod=warmup, start=Sat Jul 02 00:12:05 BST 2016, end=Sat Jul 02 00:14:05 BST 2016, operations=362.0089880308746, operationsPerMinute=181.0044940154373, mode=normal, start=Sat Jul 02 00:14:06 BST 2016, end=Sat Jul 02 00:18:06 BST 2016, operations=724.2159459905324, operationsPerMinute=181.0539864976331
benchmark-name=mpegaudio, mod=warmup, start=Sat Jul 02 00:18:08 BST 2016, end=Sat Jul 02 00:20:08 BST 2016, operations=208.33879237480664, operationsPerMinute=104.16939618740332, mode=normal, start=Sat Jul 02 00:20:13 BST 2016, end=Sat Jul 02 00:24:13 BST 2016, operations=416.0292967337469, operationsPerMinute=104.00732418343672
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jul 02 00:24:16 BST 2016, end=Sat Jul 02 00:26:16 BST 2016, operations=70.88209852032656, operationsPerMinute=35.44104926016328, mode=normal, start=Sat Jul 02 00:26:23 BST 2016, end=Sat Jul 02 00:30:23 BST 2016, operations=146.95171834446728, operationsPerMinute=36.73792958611682
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jul 02 00:30:32 BST 2016, end=Sat Jul 02 00:32:32 BST 2016, operations=13.998600680643435, operationsPerMinute=6.999300340321717, mode=normal, start=Sat Jul 02 00:33:15 BST 2016, end=Sat Jul 02 00:37:15 BST 2016, operations=27.69865135494048, operationsPerMinute=6.92466283873512
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jul 02 00:37:52 BST 2016, end=Sat Jul 02 00:39:52 BST 2016, operations=74.60396561567752, operationsPerMinute=37.30198280783876, mode=normal, start=Sat Jul 02 00:40:00 BST 2016, end=Sat Jul 02 00:44:00 BST 2016, operations=149.24891899258427, operationsPerMinute=37.312229748146066
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jul 02 00:44:12 BST 2016, end=Sat Jul 02 00:46:12 BST 2016, operations=42.82345865257292, operationsPerMinute=21.41172932628646, mode=normal, start=Sat Jul 02 00:46:23 BST 2016, end=Sat Jul 02 00:50:23 BST 2016, operations=85.79251194327848, operationsPerMinute=21.44812798581962
