spec.jvm2008.report.run.location=BEDSONTC017
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:13 BST 2016, end=Thu May 26 14:18:13 BST 2016, operations=1.0, operationsPerMinute=1363.6363636363637
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:13 BST 2016, end=Thu May 26 14:18:13 BST 2016, operations=1.0, operationsPerMinute=319.1489361702128
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:13 BST 2016, end=Thu May 26 14:18:27 BST 2016, operations=1.0, operationsPerMinute=4.571776897287412
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:27 BST 2016, end=Thu May 26 14:18:30 BST 2016, operations=1.0, operationsPerMinute=17.113519680547633
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:30 BST 2016, end=Thu May 26 14:18:31 BST 2016, operations=1.0, operationsPerMinute=46.2962962962963
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:31 BST 2016, end=Thu May 26 14:18:40 BST 2016, operations=1.0, operationsPerMinute=7.151370679380214
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:40 BST 2016, end=Thu May 26 14:18:47 BST 2016, operations=1.0, operationsPerMinute=8.185538881309686
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:18:47 BST 2016, end=Thu May 26 14:18:54 BST 2016, operations=1.0, operationsPerMinute=9.151921903599757
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:18:54 BST 2016, end=Thu May 26 14:18:56 BST 2016, operations=1.0, operationsPerMinute=25.477707006369428
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:18:56 BST 2016, end=Thu May 26 14:18:57 BST 2016, operations=1.0, operationsPerMinute=78.63695937090432
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:18:57 BST 2016, end=Thu May 26 14:18:58 BST 2016, operations=1.0, operationsPerMinute=64.1711229946524
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:18:58 BST 2016, end=Thu May 26 14:19:04 BST 2016, operations=1.0, operationsPerMinute=10.360904852357105
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:04 BST 2016, end=Thu May 26 14:19:05 BST 2016, operations=1.0, operationsPerMinute=40.78857919782461
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:05 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=58.47953216374269
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=27.485112230874943
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:14 BST 2016, operations=1.0, operationsPerMinute=9.55261900971183
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:35 BST 2016, operations=1.0, operationsPerMinute=2.9069767441860463
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:35 BST 2016, end=Thu May 26 14:19:36 BST 2016, operations=1.0, operationsPerMinute=70.50528789659225
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:19:46 BST 2016, end=Thu May 26 14:21:46 BST 2016, operations=458.40644776975273, operationsPerMinute=229.20322388487637, mode=normal, start=Thu May 26 14:21:48 BST 2016, end=Thu May 26 14:25:48 BST 2016, operations=935.5390972133337, operationsPerMinute=233.88477430333342
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:25:52 BST 2016, end=Thu May 26 14:27:52 BST 2016, operations=187.11770810148647, operationsPerMinute=93.55885405074324, mode=normal, start=Thu May 26 14:27:55 BST 2016, end=Thu May 26 14:31:55 BST 2016, operations=373.43485906119406, operationsPerMinute=93.35871476529852
benchmark-name=compress, mod=warmup, start=Thu May 26 14:31:59 BST 2016, end=Thu May 26 14:33:59 BST 2016, operations=368.60757719061303, operationsPerMinute=184.30378859530651, mode=normal, start=Thu May 26 14:34:01 BST 2016, end=Thu May 26 14:38:01 BST 2016, operations=738.3909700045622, operationsPerMinute=184.59774250114054
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:03 BST 2016, end=Thu May 26 14:40:03 BST 2016, operations=130.54403360651196, operationsPerMinute=65.27201680325598, mode=normal, start=Thu May 26 14:40:09 BST 2016, end=Thu May 26 14:44:09 BST 2016, operations=273.6035485263625, operationsPerMinute=68.40088713159062
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:15 BST 2016, end=Thu May 26 14:46:15 BST 2016, operations=218.53361279558106, operationsPerMinute=109.26680639779053, mode=normal, start=Thu May 26 14:46:19 BST 2016, end=Thu May 26 14:50:19 BST 2016, operations=431.5826486111257, operationsPerMinute=107.89566215278143
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:22 BST 2016, end=Thu May 26 14:52:22 BST 2016, operations=377.92133943899086, operationsPerMinute=188.96066971949543, mode=normal, start=Thu May 26 14:52:24 BST 2016, end=Thu May 26 14:56:24 BST 2016, operations=756.8734252961315, operationsPerMinute=189.21835632403287
benchmark-name=derby, mod=warmup, start=Thu May 26 14:56:47 BST 2016, end=Thu May 26 14:58:47 BST 2016, operations=335.5289954383677, operationsPerMinute=167.76449771918385, mode=normal, start=Thu May 26 14:58:49 BST 2016, end=Thu May 26 15:02:49 BST 2016, operations=667.6561176660266, operationsPerMinute=166.91402941650665
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:02:51 BST 2016, end=Thu May 26 15:04:51 BST 2016, operations=192.86300969028713, operationsPerMinute=96.43150484514356, mode=normal, start=Thu May 26 15:04:54 BST 2016, end=Thu May 26 15:08:54 BST 2016, operations=384.9438435098658, operationsPerMinute=96.23596087746645
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:08:58 BST 2016, end=Thu May 26 15:10:58 BST 2016, operations=76.5552716166883, operationsPerMinute=38.27763580834415, mode=normal, start=Thu May 26 15:11:06 BST 2016, end=Thu May 26 15:15:06 BST 2016, operations=143.97757448519076, operationsPerMinute=35.99439362129769
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:15 BST 2016, end=Thu May 26 15:17:15 BST 2016, operations=13.335056143099447, operationsPerMinute=6.667528071549723, mode=normal, start=Thu May 26 15:17:56 BST 2016, end=Thu May 26 15:21:56 BST 2016, operations=26.95740666187646, operationsPerMinute=6.739351665469115
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:22:42 BST 2016, end=Thu May 26 15:24:42 BST 2016, operations=68.15997837133672, operationsPerMinute=34.07998918566836, mode=normal, start=Thu May 26 15:24:51 BST 2016, end=Thu May 26 15:28:51 BST 2016, operations=137.2258305461853, operationsPerMinute=34.30645763654633
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:02 BST 2016, end=Thu May 26 15:31:02 BST 2016, operations=41.73751484583795, operationsPerMinute=20.868757422918975, mode=normal, start=Thu May 26 15:31:15 BST 2016, end=Thu May 26 15:35:15 BST 2016, operations=83.55253667236398, operationsPerMinute=20.888134168090996
