spec.jvm2008.report.run.location=BEDSONTC061
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:59:30 BST 2016, end=Thu Jun 23 02:59:30 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:59:30 BST 2016, end=Thu Jun 23 02:59:31 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:59:31 BST 2016, end=Thu Jun 23 02:59:44 BST 2016, operations=1.0, operationsPerMinute=4.5409823658518125
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:59:44 BST 2016, end=Thu Jun 23 02:59:47 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:59:47 BST 2016, end=Thu Jun 23 02:59:49 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:59:49 BST 2016, end=Thu Jun 23 02:59:57 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:59:57 BST 2016, end=Thu Jun 23 03:00:04 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 03:00:04 BST 2016, end=Thu Jun 23 03:00:11 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 03:00:11 BST 2016, end=Thu Jun 23 03:00:13 BST 2016, operations=1.0, operationsPerMinute=26.33889376646181
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 03:00:13 BST 2016, end=Thu Jun 23 03:00:14 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 03:00:14 BST 2016, end=Thu Jun 23 03:00:15 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 03:00:15 BST 2016, end=Thu Jun 23 03:00:21 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 03:00:21 BST 2016, end=Thu Jun 23 03:00:22 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 03:00:22 BST 2016, end=Thu Jun 23 03:00:23 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 03:00:23 BST 2016, end=Thu Jun 23 03:00:25 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 03:00:25 BST 2016, end=Thu Jun 23 03:00:32 BST 2016, operations=1.0, operationsPerMinute=9.290802105915144
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 03:00:32 BST 2016, end=Thu Jun 23 03:00:52 BST 2016, operations=1.0, operationsPerMinute=2.9791459781529297
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 03:00:52 BST 2016, end=Thu Jun 23 03:00:52 BST 2016, operations=1.0, operationsPerMinute=72.63922518159806
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 03:01:03 BST 2016, end=Thu Jun 23 03:03:03 BST 2016, operations=493.24823018818705, operationsPerMinute=246.62411509409353, mode=normal, start=Thu Jun 23 03:03:04 BST 2016, end=Thu Jun 23 03:07:04 BST 2016, operations=1014.7275956176661, operationsPerMinute=253.68189890441653
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:07:08 BST 2016, end=Thu Jun 23 03:09:08 BST 2016, operations=194.15480220926867, operationsPerMinute=97.07740110463433, mode=normal, start=Thu Jun 23 03:09:11 BST 2016, end=Thu Jun 23 03:13:11 BST 2016, operations=386.29423421348974, operationsPerMinute=96.57355855337244
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:13:14 BST 2016, end=Thu Jun 23 03:15:14 BST 2016, operations=397.3342221847476, operationsPerMinute=198.6671110923738, mode=normal, start=Thu Jun 23 03:15:16 BST 2016, end=Thu Jun 23 03:19:16 BST 2016, operations=793.9564537517269, operationsPerMinute=198.48911343793174
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:19:18 BST 2016, end=Thu Jun 23 03:21:18 BST 2016, operations=136.52904133819004, operationsPerMinute=68.26452066909502, mode=normal, start=Thu Jun 23 03:21:24 BST 2016, end=Thu Jun 23 03:25:24 BST 2016, operations=289.53576784944596, operationsPerMinute=72.38394196236149
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:25:29 BST 2016, end=Thu Jun 23 03:27:29 BST 2016, operations=233.57097600327316, operationsPerMinute=116.78548800163658, mode=normal, start=Thu Jun 23 03:27:32 BST 2016, end=Thu Jun 23 03:31:32 BST 2016, operations=439.4595444334509, operationsPerMinute=109.86488610836273
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:31:36 BST 2016, end=Thu Jun 23 03:33:36 BST 2016, operations=399.1024058496298, operationsPerMinute=199.5512029248149, mode=normal, start=Thu Jun 23 03:33:38 BST 2016, end=Thu Jun 23 03:37:38 BST 2016, operations=805.6414800389484, operationsPerMinute=201.4103700097371
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:38:01 BST 2016, end=Thu Jun 23 03:40:01 BST 2016, operations=354.0090587733681, operationsPerMinute=177.00452938668406, mode=normal, start=Thu Jun 23 03:40:03 BST 2016, end=Thu Jun 23 03:44:03 BST 2016, operations=700.9591298809066, operationsPerMinute=175.23978247022666
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:44:06 BST 2016, end=Thu Jun 23 03:46:06 BST 2016, operations=206.77805600854262, operationsPerMinute=103.38902800427131, mode=normal, start=Thu Jun 23 03:46:09 BST 2016, end=Thu Jun 23 03:50:09 BST 2016, operations=414.34961465514334, operationsPerMinute=103.58740366378584
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:50:13 BST 2016, end=Thu Jun 23 03:52:13 BST 2016, operations=70.04574272519557, operationsPerMinute=35.02287136259778, mode=normal, start=Thu Jun 23 03:52:21 BST 2016, end=Thu Jun 23 03:56:21 BST 2016, operations=146.72056127109965, operationsPerMinute=36.680140317774914
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:56:30 BST 2016, end=Thu Jun 23 03:58:30 BST 2016, operations=13.809460194960383, operationsPerMinute=6.904730097480192, mode=normal, start=Thu Jun 23 03:59:15 BST 2016, end=Thu Jun 23 04:03:15 BST 2016, operations=27.65010673707033, operationsPerMinute=6.912526684267583
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:03:44 BST 2016, end=Thu Jun 23 04:05:44 BST 2016, operations=74.17215088287108, operationsPerMinute=37.08607544143554, mode=normal, start=Thu Jun 23 04:05:53 BST 2016, end=Thu Jun 23 04:09:53 BST 2016, operations=147.0462655810722, operationsPerMinute=36.76156639526805
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:10:04 BST 2016, end=Thu Jun 23 04:12:04 BST 2016, operations=42.95800630411165, operationsPerMinute=21.479003152055824, mode=normal, start=Thu Jun 23 04:12:15 BST 2016, end=Thu Jun 23 04:16:15 BST 2016, operations=86.26132762974258, operationsPerMinute=21.565331907435645
