spec.jvm2008.report.run.location=BEDSONTC099
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:17 BST 2016, end=Thu May 26 14:19:17 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:17 BST 2016, end=Thu May 26 14:19:18 BST 2016, operations=1.0, operationsPerMinute=273.972602739726
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:18 BST 2016, end=Thu May 26 14:19:30 BST 2016, operations=1.0, operationsPerMinute=4.656577415599535
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:30 BST 2016, end=Thu May 26 14:19:34 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:34 BST 2016, end=Thu May 26 14:19:35 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:35 BST 2016, end=Thu May 26 14:19:43 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:43 BST 2016, end=Thu May 26 14:19:51 BST 2016, operations=1.0, operationsPerMinute=7.817589576547231
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:51 BST 2016, end=Thu May 26 14:19:58 BST 2016, operations=1.0, operationsPerMinute=9.027986758952753
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:58 BST 2016, end=Thu May 26 14:20:00 BST 2016, operations=1.0, operationsPerMinute=26.166593981683384
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:01 BST 2016, operations=1.0, operationsPerMinute=81.74386920980926
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:01 BST 2016, end=Thu May 26 14:20:02 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:02 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=10.924981791697014
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:09 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:09 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:12 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:12 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:38 BST 2016, operations=1.0, operationsPerMinute=2.9931158335827597
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:38 BST 2016, end=Thu May 26 14:20:39 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:49 BST 2016, end=Thu May 26 14:22:49 BST 2016, operations=484.55425184949485, operationsPerMinute=242.27712592474742, mode=normal, start=Thu May 26 14:22:50 BST 2016, end=Thu May 26 14:26:50 BST 2016, operations=1022.0202979805061, operationsPerMinute=255.50507449512654
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:54 BST 2016, end=Thu May 26 14:28:54 BST 2016, operations=203.57169243861517, operationsPerMinute=101.78584621930759, mode=normal, start=Thu May 26 14:28:57 BST 2016, end=Thu May 26 14:32:57 BST 2016, operations=399.4342135527247, operationsPerMinute=99.85855338818118
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:01 BST 2016, end=Thu May 26 14:35:01 BST 2016, operations=400.708314668027, operationsPerMinute=200.3541573340135, mode=normal, start=Thu May 26 14:35:03 BST 2016, end=Thu May 26 14:39:03 BST 2016, operations=805.7626915514571, operationsPerMinute=201.44067288786428
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:05 BST 2016, end=Thu May 26 14:41:05 BST 2016, operations=140.87716426756649, operationsPerMinute=70.43858213378324, mode=normal, start=Thu May 26 14:41:11 BST 2016, end=Thu May 26 14:45:11 BST 2016, operations=293.8488447165323, operationsPerMinute=73.46221117913308
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:16 BST 2016, end=Thu May 26 14:47:16 BST 2016, operations=238.78958277974124, operationsPerMinute=119.39479138987062, mode=normal, start=Thu May 26 14:47:18 BST 2016, end=Thu May 26 14:51:18 BST 2016, operations=477.6863875047544, operationsPerMinute=119.4215968761886
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:22 BST 2016, end=Thu May 26 14:53:22 BST 2016, operations=409.9233749012838, operationsPerMinute=204.9616874506419, mode=normal, start=Thu May 26 14:53:23 BST 2016, end=Thu May 26 14:57:23 BST 2016, operations=815.3266408923255, operationsPerMinute=203.83166022308137
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:45 BST 2016, end=Thu May 26 14:59:45 BST 2016, operations=363.69286252130144, operationsPerMinute=181.84643126065072, mode=normal, start=Thu May 26 14:59:47 BST 2016, end=Thu May 26 15:03:47 BST 2016, operations=727.9446218366127, operationsPerMinute=181.98615545915317
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:50 BST 2016, end=Thu May 26 15:05:50 BST 2016, operations=209.36621480372546, operationsPerMinute=104.68310740186273, mode=normal, start=Thu May 26 15:05:53 BST 2016, end=Thu May 26 15:09:53 BST 2016, operations=419.47805022251407, operationsPerMinute=104.86951255562852
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:57 BST 2016, end=Thu May 26 15:11:57 BST 2016, operations=79.03161015467238, operationsPerMinute=39.51580507733619, mode=normal, start=Thu May 26 15:12:03 BST 2016, end=Thu May 26 15:16:03 BST 2016, operations=152.94147216713142, operationsPerMinute=38.235368041782856
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:13 BST 2016, end=Thu May 26 15:18:13 BST 2016, operations=13.954567665641456, operationsPerMinute=6.977283832820728, mode=normal, start=Thu May 26 15:18:55 BST 2016, end=Thu May 26 15:22:55 BST 2016, operations=28.07736585440162, operationsPerMinute=7.019341463600405
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:45 BST 2016, end=Thu May 26 15:25:45 BST 2016, operations=74.93504983411484, operationsPerMinute=37.46752491705742, mode=normal, start=Thu May 26 15:25:54 BST 2016, end=Thu May 26 15:29:54 BST 2016, operations=149.9392051633153, operationsPerMinute=37.48480129082883
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:04 BST 2016, end=Thu May 26 15:32:04 BST 2016, operations=43.01507578508815, operationsPerMinute=21.507537892544075, mode=normal, start=Thu May 26 15:32:15 BST 2016, end=Thu May 26 15:36:15 BST 2016, operations=86.03769904591506, operationsPerMinute=21.509424761478765
