spec.jvm2008.report.run.location=GLAZIER14
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 07:08:43 BST 2016, end=Fri Jun 24 07:08:43 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 07:08:43 BST 2016, end=Fri Jun 24 07:08:43 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 07:08:43 BST 2016, end=Fri Jun 24 07:09:01 BST 2016, operations=1.0, operationsPerMinute=3.3797104714696107
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 07:09:01 BST 2016, end=Fri Jun 24 07:09:05 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 07:09:05 BST 2016, end=Fri Jun 24 07:09:07 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 07:09:07 BST 2016, end=Fri Jun 24 07:09:16 BST 2016, operations=1.0, operationsPerMinute=6.541648495420846
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 07:09:16 BST 2016, end=Fri Jun 24 07:09:24 BST 2016, operations=1.0, operationsPerMinute=7.723001673317029
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 07:09:24 BST 2016, end=Fri Jun 24 07:09:30 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 07:09:30 BST 2016, end=Fri Jun 24 07:09:33 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 07:09:33 BST 2016, end=Fri Jun 24 07:09:34 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 07:09:34 BST 2016, end=Fri Jun 24 07:09:35 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 07:09:35 BST 2016, end=Fri Jun 24 07:09:41 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 07:09:41 BST 2016, end=Fri Jun 24 07:09:43 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 07:09:43 BST 2016, end=Fri Jun 24 07:09:44 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 07:09:44 BST 2016, end=Fri Jun 24 07:09:46 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 07:09:46 BST 2016, end=Fri Jun 24 07:09:53 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 07:09:53 BST 2016, end=Fri Jun 24 07:10:18 BST 2016, operations=1.0, operationsPerMinute=2.454389266137609
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 07:10:18 BST 2016, end=Fri Jun 24 07:10:19 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 07:10:32 BST 2016, end=Fri Jun 24 07:12:32 BST 2016, operations=395.29433788723566, operationsPerMinute=197.64716894361783, mode=normal, start=Fri Jun 24 07:12:34 BST 2016, end=Fri Jun 24 07:16:34 BST 2016, operations=809.3680706049156, operationsPerMinute=202.3420176512289
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 07:16:39 BST 2016, end=Fri Jun 24 07:18:39 BST 2016, operations=161.70470916172323, operationsPerMinute=80.85235458086161, mode=normal, start=Fri Jun 24 07:18:43 BST 2016, end=Fri Jun 24 07:22:43 BST 2016, operations=319.79937344354187, operationsPerMinute=79.94984336088547
benchmark-name=compress, mod=warmup, start=Fri Jun 24 07:22:48 BST 2016, end=Fri Jun 24 07:24:48 BST 2016, operations=334.12443397455445, operationsPerMinute=167.06221698727722, mode=normal, start=Fri Jun 24 07:24:50 BST 2016, end=Fri Jun 24 07:28:50 BST 2016, operations=647.1866101646302, operationsPerMinute=161.79665254115756
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 07:28:52 BST 2016, end=Fri Jun 24 07:30:52 BST 2016, operations=110.0348755530585, operationsPerMinute=55.01743777652925, mode=normal, start=Fri Jun 24 07:30:59 BST 2016, end=Fri Jun 24 07:34:59 BST 2016, operations=235.70922298527717, operationsPerMinute=58.92730574631929
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 07:35:06 BST 2016, end=Fri Jun 24 07:37:06 BST 2016, operations=198.66890514938186, operationsPerMinute=99.33445257469093, mode=normal, start=Fri Jun 24 07:37:09 BST 2016, end=Fri Jun 24 07:41:09 BST 2016, operations=402.80577432703996, operationsPerMinute=100.70144358175999
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 07:41:14 BST 2016, end=Fri Jun 24 07:43:14 BST 2016, operations=353.18411596313223, operationsPerMinute=176.59205798156611, mode=normal, start=Fri Jun 24 07:43:16 BST 2016, end=Fri Jun 24 07:47:16 BST 2016, operations=707.8157684336998, operationsPerMinute=176.95394210842494
benchmark-name=derby, mod=warmup, start=Fri Jun 24 07:48:28 BST 2016, end=Fri Jun 24 07:50:28 BST 2016, operations=254.6539236272915, operationsPerMinute=127.32696181364575, mode=normal, start=Fri Jun 24 07:50:31 BST 2016, end=Fri Jun 24 07:54:31 BST 2016, operations=520.1427637052843, operationsPerMinute=130.03569092632108
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 07:54:34 BST 2016, end=Fri Jun 24 07:56:34 BST 2016, operations=173.65775513634216, operationsPerMinute=86.82887756817108, mode=normal, start=Fri Jun 24 07:56:39 BST 2016, end=Fri Jun 24 08:00:39 BST 2016, operations=348.03064970960094, operationsPerMinute=87.00766242740023
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 08:00:43 BST 2016, end=Fri Jun 24 08:02:43 BST 2016, operations=104.68889110117543, operationsPerMinute=52.344445550587714, mode=normal, start=Fri Jun 24 08:02:50 BST 2016, end=Fri Jun 24 08:06:50 BST 2016, operations=211.28173823469814, operationsPerMinute=52.820434558674535
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 08:06:57 BST 2016, end=Fri Jun 24 08:08:57 BST 2016, operations=21.530198365637247, operationsPerMinute=10.765099182818624, mode=normal, start=Fri Jun 24 08:09:27 BST 2016, end=Fri Jun 24 08:13:27 BST 2016, operations=43.52903211951536, operationsPerMinute=10.88225802987884
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 08:13:46 BST 2016, end=Fri Jun 24 08:15:46 BST 2016, operations=69.68283478085316, operationsPerMinute=34.84141739042658, mode=normal, start=Fri Jun 24 08:15:57 BST 2016, end=Fri Jun 24 08:19:57 BST 2016, operations=139.42495982747857, operationsPerMinute=34.85623995686964
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 08:20:07 BST 2016, end=Fri Jun 24 08:22:07 BST 2016, operations=72.22198076361339, operationsPerMinute=36.110990381806694, mode=normal, start=Fri Jun 24 08:22:16 BST 2016, end=Fri Jun 24 08:26:16 BST 2016, operations=143.51840487456403, operationsPerMinute=35.87960121864101
