spec.jvm2008.report.run.location=UNION23
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:44 BST 2016, end=Thu May 26 14:20:44 BST 2016, operations=1.0, operationsPerMinute=845.0704225352113
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:44 BST 2016, end=Thu May 26 14:20:46 BST 2016, operations=1.0, operationsPerMinute=52.35602094240838
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:46 BST 2016, end=Thu May 26 14:21:11 BST 2016, operations=1.0, operationsPerMinute=2.3418289684243394
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:11 BST 2016, end=Thu May 26 14:21:16 BST 2016, operations=1.0, operationsPerMinute=12.455885405854266
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:16 BST 2016, end=Thu May 26 14:21:17 BST 2016, operations=1.0, operationsPerMinute=41.1240575736806
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:17 BST 2016, end=Thu May 26 14:21:27 BST 2016, operations=1.0, operationsPerMinute=6.202191440975811
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:27 BST 2016, end=Thu May 26 14:21:35 BST 2016, operations=1.0, operationsPerMinute=7.661856723279275
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:35 BST 2016, end=Thu May 26 14:21:42 BST 2016, operations=1.0, operationsPerMinute=8.915304606240714
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:42 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=21.193924408336276
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=71.51370679380214
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:21:46 BST 2016, operations=1.0, operationsPerMinute=54.4464609800363
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:46 BST 2016, end=Thu May 26 14:21:53 BST 2016, operations=1.0, operationsPerMinute=9.420631182289213
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:53 BST 2016, end=Thu May 26 14:21:54 BST 2016, operations=1.0, operationsPerMinute=38.8852883992223
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:54 BST 2016, end=Thu May 26 14:21:56 BST 2016, operations=1.0, operationsPerMinute=47.16981132075472
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:56 BST 2016, end=Thu May 26 14:21:58 BST 2016, operations=1.0, operationsPerMinute=21.77068214804064
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:22:06 BST 2016, operations=1.0, operationsPerMinute=8.435259384226065
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:06 BST 2016, end=Thu May 26 14:22:32 BST 2016, operations=1.0, operationsPerMinute=2.294806088885489
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:32 BST 2016, end=Thu May 26 14:22:33 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:46 BST 2016, end=Thu May 26 14:24:46 BST 2016, operations=442.1641754665433, operationsPerMinute=221.08208773327166, mode=normal, start=Thu May 26 14:24:49 BST 2016, end=Thu May 26 14:28:49 BST 2016, operations=875.5276085999162, operationsPerMinute=218.88190214997906
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:57 BST 2016, end=Thu May 26 14:30:57 BST 2016, operations=168.78198534197335, operationsPerMinute=84.39099267098668, mode=normal, start=Thu May 26 14:31:04 BST 2016, end=Thu May 26 14:35:04 BST 2016, operations=298.5132875239701, operationsPerMinute=74.62832188099253
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:12 BST 2016, end=Thu May 26 14:37:12 BST 2016, operations=459.78920746477974, operationsPerMinute=229.89460373238987, mode=normal, start=Thu May 26 14:37:15 BST 2016, end=Thu May 26 14:41:15 BST 2016, operations=941.7765969201256, operationsPerMinute=235.4441492300314
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:18 BST 2016, end=Thu May 26 14:43:18 BST 2016, operations=121.61633039743882, operationsPerMinute=60.80816519871941, mode=normal, start=Thu May 26 14:43:30 BST 2016, end=Thu May 26 14:47:30 BST 2016, operations=252.2225487801724, operationsPerMinute=63.0556371950431
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:41 BST 2016, end=Thu May 26 14:49:41 BST 2016, operations=198.80435658420967, operationsPerMinute=99.40217829210484, mode=normal, start=Thu May 26 14:49:48 BST 2016, end=Thu May 26 14:53:48 BST 2016, operations=440.5441962070263, operationsPerMinute=110.13604905175657
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:53:55 BST 2016, end=Thu May 26 14:55:55 BST 2016, operations=373.7927641414628, operationsPerMinute=186.8963820707314, mode=normal, start=Thu May 26 14:55:59 BST 2016, end=Thu May 26 14:59:59 BST 2016, operations=768.4679469232035, operationsPerMinute=192.11698673080087
benchmark-name=derby, mod=warmup, start=Thu May 26 15:01:46 BST 2016, end=Thu May 26 15:03:46 BST 2016, operations=322.60292455995136, operationsPerMinute=161.30146227997568, mode=normal, start=Thu May 26 15:03:51 BST 2016, end=Thu May 26 15:07:51 BST 2016, operations=651.4260383450111, operationsPerMinute=162.85650958625277
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:56 BST 2016, end=Thu May 26 15:09:56 BST 2016, operations=216.63153803008254, operationsPerMinute=108.31576901504127, mode=normal, start=Thu May 26 15:10:04 BST 2016, end=Thu May 26 15:14:04 BST 2016, operations=408.47805434885623, operationsPerMinute=102.11951358721406
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:14:10 BST 2016, end=Thu May 26 15:16:10 BST 2016, operations=88.7127124138362, operationsPerMinute=44.3563562069181, mode=normal, start=Thu May 26 15:16:27 BST 2016, end=Thu May 26 15:20:27 BST 2016, operations=170.30787783257963, operationsPerMinute=42.57696945814491
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:20:48 BST 2016, end=Thu May 26 15:22:48 BST 2016, operations=20.031515905752357, operationsPerMinute=10.015757952876179, mode=normal, start=Thu May 26 15:23:52 BST 2016, end=Thu May 26 15:27:52 BST 2016, operations=39.279200112089946, operationsPerMinute=9.819800028022486
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:29:07 BST 2016, end=Thu May 26 15:31:07 BST 2016, operations=111.45128154839111, operationsPerMinute=55.725640774195554, mode=normal, start=Thu May 26 15:31:22 BST 2016, end=Thu May 26 15:35:22 BST 2016, operations=235.3360965347779, operationsPerMinute=58.83402413369448
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:35:36 BST 2016, end=Thu May 26 15:37:36 BST 2016, operations=60.61467370277451, operationsPerMinute=30.307336851387255, mode=normal, start=Thu May 26 15:38:03 BST 2016, end=Thu May 26 15:42:03 BST 2016, operations=119.33910083032339, operationsPerMinute=29.834775207580847
