spec.jvm2008.report.run.location=ROBLIB062
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:49 BST 2016, end=Thu May 26 14:21:49 BST 2016, operations=1.0, operationsPerMinute=750.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:49 BST 2016, end=Thu May 26 14:21:50 BST 2016, operations=1.0, operationsPerMinute=72.28915662650603
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:50 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=2.454389266137609
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:22:15 BST 2016, end=Thu May 26 14:22:20 BST 2016, operations=1.0, operationsPerMinute=11.668611435239207
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:22:20 BST 2016, end=Thu May 26 14:22:21 BST 2016, operations=1.0, operationsPerMinute=41.06776180698152
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:22:21 BST 2016, end=Thu May 26 14:22:30 BST 2016, operations=1.0, operationsPerMinute=6.499837504062398
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:22:30 BST 2016, end=Thu May 26 14:22:38 BST 2016, operations=1.0, operationsPerMinute=7.711091119393394
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:22:38 BST 2016, end=Thu May 26 14:22:45 BST 2016, operations=1.0, operationsPerMinute=8.960573476702509
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:45 BST 2016, end=Thu May 26 14:22:48 BST 2016, operations=1.0, operationsPerMinute=21.551724137931036
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:48 BST 2016, end=Thu May 26 14:22:49 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:49 BST 2016, end=Thu May 26 14:22:50 BST 2016, operations=1.0, operationsPerMinute=53.097345132743364
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:50 BST 2016, end=Thu May 26 14:22:56 BST 2016, operations=1.0, operationsPerMinute=9.581603321622485
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:56 BST 2016, end=Thu May 26 14:22:58 BST 2016, operations=1.0, operationsPerMinute=37.9746835443038
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:58 BST 2016, end=Thu May 26 14:22:59 BST 2016, operations=1.0, operationsPerMinute=50.76142131979695
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:59 BST 2016, end=Thu May 26 14:23:02 BST 2016, operations=1.0, operationsPerMinute=21.34471718249733
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:23:02 BST 2016, end=Thu May 26 14:23:09 BST 2016, operations=1.0, operationsPerMinute=8.64304235090752
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:23:09 BST 2016, end=Thu May 26 14:23:35 BST 2016, operations=1.0, operationsPerMinute=2.233971256236503
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:23:35 BST 2016, end=Thu May 26 14:23:37 BST 2016, operations=1.0, operationsPerMinute=44.776119402985074
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:50 BST 2016, end=Thu May 26 14:25:50 BST 2016, operations=399.0369035210956, operationsPerMinute=199.5184517605478, mode=normal, start=Thu May 26 14:25:52 BST 2016, end=Thu May 26 14:29:52 BST 2016, operations=811.5698753531901, operationsPerMinute=202.89246883829753
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:57 BST 2016, end=Thu May 26 14:31:57 BST 2016, operations=159.3418403953759, operationsPerMinute=79.67092019768795, mode=normal, start=Thu May 26 14:32:01 BST 2016, end=Thu May 26 14:36:01 BST 2016, operations=323.6535673733314, operationsPerMinute=80.91339184333285
benchmark-name=compress, mod=warmup, start=Thu May 26 14:36:05 BST 2016, end=Thu May 26 14:38:05 BST 2016, operations=328.18083940835896, operationsPerMinute=164.09041970417948, mode=normal, start=Thu May 26 14:38:08 BST 2016, end=Thu May 26 14:42:08 BST 2016, operations=673.5447566605453, operationsPerMinute=168.38618916513633
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:42:10 BST 2016, end=Thu May 26 14:44:10 BST 2016, operations=112.13642836212549, operationsPerMinute=56.06821418106274, mode=normal, start=Thu May 26 14:44:15 BST 2016, end=Thu May 26 14:48:15 BST 2016, operations=243.14832484952393, operationsPerMinute=60.78708121238098
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:48:21 BST 2016, end=Thu May 26 14:50:21 BST 2016, operations=201.76034932236558, operationsPerMinute=100.88017466118279, mode=normal, start=Thu May 26 14:50:25 BST 2016, end=Thu May 26 14:54:25 BST 2016, operations=404.5116130659662, operationsPerMinute=101.12790326649154
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:29 BST 2016, end=Thu May 26 14:56:29 BST 2016, operations=345.50266967780476, operationsPerMinute=172.75133483890238, mode=normal, start=Thu May 26 14:56:31 BST 2016, end=Thu May 26 15:00:31 BST 2016, operations=692.7048961178434, operationsPerMinute=173.17622402946085
benchmark-name=derby, mod=warmup, start=Thu May 26 15:01:34 BST 2016, end=Thu May 26 15:03:34 BST 2016, operations=217.809663633183, operationsPerMinute=108.9048318165915, mode=normal, start=Thu May 26 15:03:37 BST 2016, end=Thu May 26 15:07:37 BST 2016, operations=529.825000162513, operationsPerMinute=132.45625004062825
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:39 BST 2016, end=Thu May 26 15:09:39 BST 2016, operations=122.70258804424056, operationsPerMinute=61.35129402212028, mode=normal, start=Thu May 26 15:09:52 BST 2016, end=Thu May 26 15:13:52 BST 2016, operations=212.10697551519348, operationsPerMinute=53.02674387879837
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:13:58 BST 2016, end=Thu May 26 15:15:58 BST 2016, operations=110.77458593978011, operationsPerMinute=55.387292969890055, mode=normal, start=Thu May 26 15:16:04 BST 2016, end=Thu May 26 15:20:04 BST 2016, operations=222.7596630547837, operationsPerMinute=55.68991576369592
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:20:10 BST 2016, end=Thu May 26 15:22:10 BST 2016, operations=24.745531340085748, operationsPerMinute=12.372765670042874, mode=normal, start=Thu May 26 15:22:37 BST 2016, end=Thu May 26 15:26:37 BST 2016, operations=47.354243064239796, operationsPerMinute=11.838560766059949
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:27:00 BST 2016, end=Thu May 26 15:29:00 BST 2016, operations=61.36089552265679, operationsPerMinute=30.680447761328395, mode=normal, start=Thu May 26 15:29:15 BST 2016, end=Thu May 26 15:33:15 BST 2016, operations=127.65096414500601, operationsPerMinute=31.912741036251504
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:33:25 BST 2016, end=Thu May 26 15:35:25 BST 2016, operations=75.62126636957929, operationsPerMinute=37.810633184789644, mode=normal, start=Thu May 26 15:35:34 BST 2016, end=Thu May 26 15:39:34 BST 2016, operations=153.92554700631888, operationsPerMinute=38.48138675157972
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:39:43 BST 2016, end=Thu May 26 15:41:43 BST 2016, operations=544.9300167560592, operationsPerMinute=272.4650083780296, mode=normal, start=Thu May 26 15:41:45 BST 2016, end=Thu May 26 15:45:45 BST 2016, operations=1048.8959398442548, operationsPerMinute=262.2239849610637
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:45:46 BST 2016, end=Thu May 26 15:47:46 BST 2016, operations=417.02692632374254, operationsPerMinute=208.51346316187127, mode=normal, start=Thu May 26 15:47:48 BST 2016, end=Thu May 26 15:51:48 BST 2016, operations=831.126732049407, operationsPerMinute=207.78168301235175
