spec.jvm2008.report.run.location=BARN-03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 19:06:13 BST 2016, end=Fri Jul 01 19:06:13 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 19:06:13 BST 2016, end=Fri Jul 01 19:06:13 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 19:06:13 BST 2016, end=Fri Jul 01 19:06:26 BST 2016, operations=1.0, operationsPerMinute=4.513993379476377
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 19:06:26 BST 2016, end=Fri Jul 01 19:06:30 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 19:06:30 BST 2016, end=Fri Jul 01 19:06:31 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 19:06:31 BST 2016, end=Fri Jul 01 19:06:39 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 19:06:39 BST 2016, end=Fri Jul 01 19:06:47 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 19:06:47 BST 2016, end=Fri Jul 01 19:06:54 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 19:06:54 BST 2016, end=Fri Jul 01 19:06:56 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 19:06:56 BST 2016, end=Fri Jul 01 19:06:57 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 19:06:57 BST 2016, end=Fri Jul 01 19:06:57 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 19:06:57 BST 2016, end=Fri Jul 01 19:07:03 BST 2016, operations=1.0, operationsPerMinute=10.743061772605193
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 19:07:03 BST 2016, end=Fri Jul 01 19:07:04 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 19:07:04 BST 2016, end=Fri Jul 01 19:07:05 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 19:07:05 BST 2016, end=Fri Jul 01 19:07:07 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 19:07:07 BST 2016, end=Fri Jul 01 19:07:14 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 19:07:14 BST 2016, end=Fri Jul 01 19:07:34 BST 2016, operations=1.0, operationsPerMinute=2.9884942969567168
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 19:07:34 BST 2016, end=Fri Jul 01 19:07:35 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 19:07:45 BST 2016, end=Fri Jul 01 19:09:45 BST 2016, operations=489.8050540506345, operationsPerMinute=244.90252702531726, mode=normal, start=Fri Jul 01 19:09:47 BST 2016, end=Fri Jul 01 19:13:47 BST 2016, operations=982.771951270534, operationsPerMinute=245.6929878176335
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 19:13:50 BST 2016, end=Fri Jul 01 19:15:50 BST 2016, operations=199.9404763289323, operationsPerMinute=99.97023816446615, mode=normal, start=Fri Jul 01 19:15:54 BST 2016, end=Fri Jul 01 19:19:54 BST 2016, operations=392.5525189251251, operationsPerMinute=98.13812973128128
benchmark-name=compress, mod=warmup, start=Fri Jul 01 19:19:57 BST 2016, end=Fri Jul 01 19:21:57 BST 2016, operations=400.17056859567475, operationsPerMinute=200.08528429783738, mode=normal, start=Fri Jul 01 19:21:59 BST 2016, end=Fri Jul 01 19:25:59 BST 2016, operations=800.7844397142301, operationsPerMinute=200.19610992855752
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 19:26:01 BST 2016, end=Fri Jul 01 19:28:01 BST 2016, operations=138.43829310050378, operationsPerMinute=69.21914655025189, mode=normal, start=Fri Jul 01 19:28:06 BST 2016, end=Fri Jul 01 19:32:06 BST 2016, operations=293.8769694985558, operationsPerMinute=73.46924237463895
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 19:32:11 BST 2016, end=Fri Jul 01 19:34:11 BST 2016, operations=233.33617840514944, operationsPerMinute=116.66808920257472, mode=normal, start=Fri Jul 01 19:34:15 BST 2016, end=Fri Jul 01 19:38:15 BST 2016, operations=465.8400309458923, operationsPerMinute=116.46000773647307
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 19:38:19 BST 2016, end=Fri Jul 01 19:40:19 BST 2016, operations=407.0788933569709, operationsPerMinute=203.53944667848546, mode=normal, start=Fri Jul 01 19:40:21 BST 2016, end=Fri Jul 01 19:44:21 BST 2016, operations=813.1333333333333, operationsPerMinute=203.28333333333333
benchmark-name=derby, mod=warmup, start=Fri Jul 01 19:44:44 BST 2016, end=Fri Jul 01 19:46:44 BST 2016, operations=356.57631539996714, operationsPerMinute=178.28815769998357, mode=normal, start=Fri Jul 01 19:46:46 BST 2016, end=Fri Jul 01 19:50:46 BST 2016, operations=728.2829599213051, operationsPerMinute=182.07073998032627
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 19:50:47 BST 2016, end=Fri Jul 01 19:52:47 BST 2016, operations=204.65319068764074, operationsPerMinute=102.32659534382037, mode=normal, start=Fri Jul 01 19:52:52 BST 2016, end=Fri Jul 01 19:56:52 BST 2016, operations=409.14614110555686, operationsPerMinute=102.28653527638922
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 19:56:56 BST 2016, end=Fri Jul 01 19:58:56 BST 2016, operations=70.28093816412157, operationsPerMinute=35.14046908206078, mode=normal, start=Fri Jul 01 19:59:04 BST 2016, end=Fri Jul 01 20:03:04 BST 2016, operations=152.87263988245596, operationsPerMinute=38.21815997061399
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 20:03:14 BST 2016, end=Fri Jul 01 20:05:14 BST 2016, operations=13.94069237638738, operationsPerMinute=6.97034618819369, mode=normal, start=Fri Jul 01 20:05:58 BST 2016, end=Fri Jul 01 20:09:58 BST 2016, operations=27.868395125533503, operationsPerMinute=6.967098781383376
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 20:10:41 BST 2016, end=Fri Jul 01 20:12:41 BST 2016, operations=74.39413528228562, operationsPerMinute=37.19706764114281, mode=normal, start=Fri Jul 01 20:12:50 BST 2016, end=Fri Jul 01 20:16:50 BST 2016, operations=148.96123065381212, operationsPerMinute=37.24030766345303
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 20:17:01 BST 2016, end=Fri Jul 01 20:19:01 BST 2016, operations=42.12977806854755, operationsPerMinute=21.064889034273776, mode=normal, start=Fri Jul 01 20:19:14 BST 2016, end=Fri Jul 01 20:23:14 BST 2016, operations=85.21992633966386, operationsPerMinute=21.304981584915964
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jul 01 20:23:30 BST 2016, end=Fri Jul 01 20:25:30 BST 2016, operations=711.4303861892924, operationsPerMinute=355.7151930946462, mode=normal, start=Fri Jul 01 20:25:31 BST 2016, end=Fri Jul 01 20:29:31 BST 2016, operations=1409.3775229872167, operationsPerMinute=352.3443807468042
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jul 01 20:29:32 BST 2016, end=Fri Jul 01 20:31:32 BST 2016, operations=575.1273252346365, operationsPerMinute=287.56366261731824, mode=normal, start=Fri Jul 01 20:31:34 BST 2016, end=Fri Jul 01 20:35:34 BST 2016, operations=1147.6186176484316, operationsPerMinute=286.9046544121079
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jul 01 20:35:35 BST 2016, end=Fri Jul 01 20:37:35 BST 2016, operations=330.6735567624015, operationsPerMinute=165.33677838120076, mode=normal, start=Fri Jul 01 20:37:38 BST 2016, end=Fri Jul 01 20:41:38 BST 2016, operations=661.2655450884528, operationsPerMinute=165.3163862721132
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jul 01 20:41:40 BST 2016, end=Fri Jul 01 20:43:40 BST 2016, operations=509.0401622995938, operationsPerMinute=254.5200811497969, mode=normal, start=Fri Jul 01 20:43:41 BST 2016, end=Fri Jul 01 20:47:41 BST 2016, operations=1021.6672824448167, operationsPerMinute=255.41682061120417
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jul 01 20:47:43 BST 2016, end=Fri Jul 01 20:49:43 BST 2016, operations=119.11823360180267, operationsPerMinute=59.559116800901336, mode=normal, start=Fri Jul 01 20:49:49 BST 2016, end=Fri Jul 01 20:53:49 BST 2016, operations=237.49281960758574, operationsPerMinute=59.373204901896436
