spec.jvm2008.report.run.location=BEDSONTC050
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 00:39:42 BST 2016, end=Sun Jun 19 00:39:42 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:39:42 BST 2016, end=Sun Jun 19 00:39:42 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:39:42 BST 2016, end=Sun Jun 19 00:39:55 BST 2016, operations=1.0, operationsPerMinute=4.753981459472308
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:39:55 BST 2016, end=Sun Jun 19 00:39:58 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:39:58 BST 2016, end=Sun Jun 19 00:39:59 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:39:59 BST 2016, end=Sun Jun 19 00:40:08 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:40:08 BST 2016, end=Sun Jun 19 00:40:15 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:40:15 BST 2016, end=Sun Jun 19 00:40:22 BST 2016, operations=1.0, operationsPerMinute=8.90207715133531
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:40:22 BST 2016, end=Sun Jun 19 00:40:24 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:40:24 BST 2016, end=Sun Jun 19 00:40:25 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:40:25 BST 2016, end=Sun Jun 19 00:40:26 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:40:26 BST 2016, end=Sun Jun 19 00:40:31 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:40:31 BST 2016, end=Sun Jun 19 00:40:33 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:40:33 BST 2016, end=Sun Jun 19 00:40:34 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:40:34 BST 2016, end=Sun Jun 19 00:40:36 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:40:36 BST 2016, end=Sun Jun 19 00:40:42 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:40:42 BST 2016, end=Sun Jun 19 00:41:03 BST 2016, operations=1.0, operationsPerMinute=2.9248318221702254
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:41:03 BST 2016, end=Sun Jun 19 00:41:03 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:41:14 BST 2016, end=Sun Jun 19 00:43:14 BST 2016, operations=495.7411387519831, operationsPerMinute=247.87056937599155, mode=normal, start=Sun Jun 19 00:43:15 BST 2016, end=Sun Jun 19 00:47:15 BST 2016, operations=1007.2368445946221, operationsPerMinute=251.80921114865552
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:47:19 BST 2016, end=Sun Jun 19 00:49:19 BST 2016, operations=199.98687551657648, operationsPerMinute=99.99343775828824, mode=normal, start=Sun Jun 19 00:49:22 BST 2016, end=Sun Jun 19 00:53:22 BST 2016, operations=396.27788436657534, operationsPerMinute=99.06947109164383
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:53:25 BST 2016, end=Sun Jun 19 00:55:25 BST 2016, operations=400.226986340443, operationsPerMinute=200.1134931702215, mode=normal, start=Sun Jun 19 00:55:28 BST 2016, end=Sun Jun 19 00:59:28 BST 2016, operations=800.9479201221122, operationsPerMinute=200.23698003052806
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:59:30 BST 2016, end=Sun Jun 19 01:01:30 BST 2016, operations=138.8768796816386, operationsPerMinute=69.4384398408193, mode=normal, start=Sun Jun 19 01:01:34 BST 2016, end=Sun Jun 19 01:05:34 BST 2016, operations=291.59616320413977, operationsPerMinute=72.89904080103494
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:05:39 BST 2016, end=Sun Jun 19 01:07:39 BST 2016, operations=236.23131418819116, operationsPerMinute=118.11565709409558, mode=normal, start=Sun Jun 19 01:07:42 BST 2016, end=Sun Jun 19 01:11:42 BST 2016, operations=472.86290729189346, operationsPerMinute=118.21572682297337
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:11:46 BST 2016, end=Sun Jun 19 01:13:46 BST 2016, operations=403.4669831725353, operationsPerMinute=201.73349158626766, mode=normal, start=Sun Jun 19 01:13:48 BST 2016, end=Sun Jun 19 01:17:48 BST 2016, operations=811.1471180870843, operationsPerMinute=202.78677952177108
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:18:10 BST 2016, end=Sun Jun 19 01:20:10 BST 2016, operations=362.38783670813996, operationsPerMinute=181.19391835406998, mode=normal, start=Sun Jun 19 01:20:12 BST 2016, end=Sun Jun 19 01:24:12 BST 2016, operations=730.1030386875166, operationsPerMinute=182.52575967187914
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:24:14 BST 2016, end=Sun Jun 19 01:26:14 BST 2016, operations=206.6798430400874, operationsPerMinute=103.3399215200437, mode=normal, start=Sun Jun 19 01:26:17 BST 2016, end=Sun Jun 19 01:30:17 BST 2016, operations=413.5418730148888, operationsPerMinute=103.3854682537222
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:30:22 BST 2016, end=Sun Jun 19 01:32:22 BST 2016, operations=78.14312445153128, operationsPerMinute=39.07156222576564, mode=normal, start=Sun Jun 19 01:32:29 BST 2016, end=Sun Jun 19 01:36:29 BST 2016, operations=150.67886722683144, operationsPerMinute=37.66971680670786
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:36:38 BST 2016, end=Sun Jun 19 01:38:38 BST 2016, operations=13.857899529767769, operationsPerMinute=6.9289497648838845, mode=normal, start=Sun Jun 19 01:39:24 BST 2016, end=Sun Jun 19 01:43:24 BST 2016, operations=27.604353729195378, operationsPerMinute=6.901088432298844
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:43:54 BST 2016, end=Sun Jun 19 01:45:54 BST 2016, operations=73.99495999330193, operationsPerMinute=36.997479996650966, mode=normal, start=Sun Jun 19 01:46:04 BST 2016, end=Sun Jun 19 01:50:04 BST 2016, operations=147.0029234622704, operationsPerMinute=36.7507308655676
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:50:16 BST 2016, end=Sun Jun 19 01:52:16 BST 2016, operations=42.999015666154364, operationsPerMinute=21.499507833077182, mode=normal, start=Sun Jun 19 01:52:30 BST 2016, end=Sun Jun 19 01:56:30 BST 2016, operations=86.34754103065684, operationsPerMinute=21.58688525766421
benchmark-name=scimark.fft.small, mod=warmup, start=Sun Jun 19 01:56:43 BST 2016, end=Sun Jun 19 01:58:43 BST 2016, operations=714.5767993198576, operationsPerMinute=357.2883996599288, mode=normal, start=Sun Jun 19 01:58:44 BST 2016, end=Sun Jun 19 02:02:44 BST 2016, operations=1406.0758185077564, operationsPerMinute=351.5189546269391
benchmark-name=scimark.lu.small, mod=warmup, start=Sun Jun 19 02:02:45 BST 2016, end=Sun Jun 19 02:04:45 BST 2016, operations=572.3844490857792, operationsPerMinute=286.1922245428896, mode=normal, start=Sun Jun 19 02:04:47 BST 2016, end=Sun Jun 19 02:08:47 BST 2016, operations=1145.5551195475334, operationsPerMinute=286.38877988688336
benchmark-name=scimark.sor.small, mod=warmup, start=Sun Jun 19 02:08:48 BST 2016, end=Sun Jun 19 02:10:48 BST 2016, operations=329.8651945821315, operationsPerMinute=164.93259729106575, mode=normal, start=Sun Jun 19 02:10:51 BST 2016, end=Sun Jun 19 02:14:51 BST 2016, operations=657.4947334676167, operationsPerMinute=164.37368336690417
benchmark-name=scimark.sparse.small, mod=warmup, start=Sun Jun 19 02:14:54 BST 2016, end=Sun Jun 19 02:16:54 BST 2016, operations=509.6399572649573, operationsPerMinute=254.81997863247864, mode=normal, start=Sun Jun 19 02:16:55 BST 2016, end=Sun Jun 19 02:20:55 BST 2016, operations=1019.3795243403939, operationsPerMinute=254.84488108509848
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sun Jun 19 02:20:57 BST 2016, end=Sun Jun 19 02:22:57 BST 2016, operations=119.90803871285694, operationsPerMinute=59.95401935642847, mode=normal, start=Sun Jun 19 02:23:04 BST 2016, end=Sun Jun 19 02:27:04 BST 2016, operations=238.00455013739804, operationsPerMinute=59.50113753434951
benchmark-name=serial, mod=warmup, start=Sun Jun 19 02:27:11 BST 2016, end=Sun Jun 19 02:29:11 BST 2016, operations=240.17377100066605, operationsPerMinute=120.08688550033303, mode=normal, start=Sun Jun 19 02:29:14 BST 2016, end=Sun Jun 19 02:33:14 BST 2016, operations=473.9492296754013, operationsPerMinute=118.48730741885032
benchmark-name=sunflow, mod=warmup, start=Sun Jun 19 02:33:17 BST 2016, end=Sun Jun 19 02:35:17 BST 2016, operations=179.37129910154746, operationsPerMinute=89.68564955077373, mode=normal, start=Sun Jun 19 02:35:18 BST 2016, end=Sun Jun 19 02:39:18 BST 2016, operations=360.13754092752777, operationsPerMinute=90.03438523188194
benchmark-name=xml.transform, mod=warmup, start=Sun Jun 19 02:39:38 BST 2016, end=Sun Jun 19 02:41:38 BST 2016, operations=527.4810176397299, operationsPerMinute=263.74050881986494, mode=normal, start=Sun Jun 19 02:41:39 BST 2016, end=Sun Jun 19 02:45:39 BST 2016, operations=1014.6300161936841, operationsPerMinute=253.65750404842103
benchmark-name=xml.validation, mod=warmup, start=Sun Jun 19 02:45:41 BST 2016, end=Sun Jun 19 02:47:41 BST 2016, operations=1034.4658638748062, operationsPerMinute=517.2329319374031, mode=normal, start=Sun Jun 19 02:47:42 BST 2016, end=Sun Jun 19 02:51:42 BST 2016, operations=2006.4392176235524, operationsPerMinute=501.6098044058881
