spec.jvm2008.report.run.location=BARN-16
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 20:09:45 BST 2016, end=Fri Jul 01 20:09:45 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 20:09:45 BST 2016, end=Fri Jul 01 20:09:46 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 20:09:46 BST 2016, end=Fri Jul 01 20:09:59 BST 2016, operations=1.0, operationsPerMinute=4.410791737116813
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 20:09:59 BST 2016, end=Fri Jul 01 20:10:03 BST 2016, operations=1.0, operationsPerMinute=17.80415430267062
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 20:10:03 BST 2016, end=Fri Jul 01 20:10:04 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 20:10:04 BST 2016, end=Fri Jul 01 20:10:12 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 20:10:12 BST 2016, end=Fri Jul 01 20:10:20 BST 2016, operations=1.0, operationsPerMinute=8.028904054596548
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 20:10:20 BST 2016, end=Fri Jul 01 20:10:26 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 20:10:26 BST 2016, end=Fri Jul 01 20:10:29 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 20:10:29 BST 2016, end=Fri Jul 01 20:10:29 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 20:10:29 BST 2016, end=Fri Jul 01 20:10:30 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 20:10:30 BST 2016, end=Fri Jul 01 20:10:36 BST 2016, operations=1.0, operationsPerMinute=10.897203051216854
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 20:10:36 BST 2016, end=Fri Jul 01 20:10:37 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 20:10:37 BST 2016, end=Fri Jul 01 20:10:38 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 20:10:38 BST 2016, end=Fri Jul 01 20:10:40 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 20:10:40 BST 2016, end=Fri Jul 01 20:10:47 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 20:10:47 BST 2016, end=Fri Jul 01 20:11:07 BST 2016, operations=1.0, operationsPerMinute=2.9745674483168907
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 20:11:07 BST 2016, end=Fri Jul 01 20:11:08 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 20:11:18 BST 2016, end=Fri Jul 01 20:13:18 BST 2016, operations=492.54640350244085, operationsPerMinute=246.27320175122043, mode=normal, start=Fri Jul 01 20:13:20 BST 2016, end=Fri Jul 01 20:17:20 BST 2016, operations=1011.5964157553381, operationsPerMinute=252.89910393883451
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 20:17:24 BST 2016, end=Fri Jul 01 20:19:24 BST 2016, operations=198.62691323229058, operationsPerMinute=99.31345661614529, mode=normal, start=Fri Jul 01 20:19:27 BST 2016, end=Fri Jul 01 20:23:27 BST 2016, operations=394.72064965879156, operationsPerMinute=98.68016241469789
benchmark-name=compress, mod=warmup, start=Fri Jul 01 20:23:29 BST 2016, end=Fri Jul 01 20:25:29 BST 2016, operations=400.49781892992826, operationsPerMinute=200.24890946496413, mode=normal, start=Fri Jul 01 20:25:31 BST 2016, end=Fri Jul 01 20:29:31 BST 2016, operations=799.5077953889814, operationsPerMinute=199.87694884724536
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 20:29:33 BST 2016, end=Fri Jul 01 20:31:33 BST 2016, operations=138.33377515333302, operationsPerMinute=69.16688757666651, mode=normal, start=Fri Jul 01 20:31:38 BST 2016, end=Fri Jul 01 20:35:38 BST 2016, operations=292.5759129905559, operationsPerMinute=73.14397824763897
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 20:35:44 BST 2016, end=Fri Jul 01 20:37:44 BST 2016, operations=235.86560058191577, operationsPerMinute=117.93280029095789, mode=normal, start=Fri Jul 01 20:37:47 BST 2016, end=Fri Jul 01 20:41:47 BST 2016, operations=472.53800147143863, operationsPerMinute=118.13450036785966
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 20:41:50 BST 2016, end=Fri Jul 01 20:43:50 BST 2016, operations=406.7991513180333, operationsPerMinute=203.39957565901665, mode=normal, start=Fri Jul 01 20:43:52 BST 2016, end=Fri Jul 01 20:47:52 BST 2016, operations=812.8213682876371, operationsPerMinute=203.20534207190929
benchmark-name=derby, mod=warmup, start=Fri Jul 01 20:48:14 BST 2016, end=Fri Jul 01 20:50:14 BST 2016, operations=364.16182321907513, operationsPerMinute=182.08091160953757, mode=normal, start=Fri Jul 01 20:50:16 BST 2016, end=Fri Jul 01 20:54:16 BST 2016, operations=731.8836060624675, operationsPerMinute=182.97090151561687
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 20:54:19 BST 2016, end=Fri Jul 01 20:56:19 BST 2016, operations=207.65654659059328, operationsPerMinute=103.82827329529664, mode=normal, start=Fri Jul 01 20:56:23 BST 2016, end=Fri Jul 01 21:00:23 BST 2016, operations=416.27315416007764, operationsPerMinute=104.06828854001941
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 21:00:27 BST 2016, end=Fri Jul 01 21:02:27 BST 2016, operations=78.54074764001749, operationsPerMinute=39.27037382000874, mode=normal, start=Fri Jul 01 21:02:34 BST 2016, end=Fri Jul 01 21:06:34 BST 2016, operations=153.37847602811607, operationsPerMinute=38.34461900702902
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 21:06:43 BST 2016, end=Fri Jul 01 21:08:43 BST 2016, operations=13.852533925391603, operationsPerMinute=6.926266962695801, mode=normal, start=Fri Jul 01 21:09:27 BST 2016, end=Fri Jul 01 21:13:27 BST 2016, operations=27.660900687723668, operationsPerMinute=6.915225171930917
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 21:14:12 BST 2016, end=Fri Jul 01 21:16:12 BST 2016, operations=74.31735994683302, operationsPerMinute=37.15867997341651, mode=normal, start=Fri Jul 01 21:16:21 BST 2016, end=Fri Jul 01 21:20:21 BST 2016, operations=149.20914201893436, operationsPerMinute=37.30228550473359
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 21:20:33 BST 2016, end=Fri Jul 01 21:22:33 BST 2016, operations=43.1153018053517, operationsPerMinute=21.55765090267585, mode=normal, start=Fri Jul 01 21:22:44 BST 2016, end=Fri Jul 01 21:26:44 BST 2016, operations=86.53670187927654, operationsPerMinute=21.634175469819134
