spec.jvm2008.report.run.location=LAW016
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 03:09:25 BST 2016, end=Mon Jun 27 03:09:25 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 03:09:25 BST 2016, end=Mon Jun 27 03:09:26 BST 2016, operations=1.0, operationsPerMinute=93.89671361502347
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 03:09:26 BST 2016, end=Mon Jun 27 03:09:47 BST 2016, operations=1.0, operationsPerMinute=2.869166029074216
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 03:09:47 BST 2016, end=Mon Jun 27 03:09:52 BST 2016, operations=1.0, operationsPerMinute=11.307953260459858
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 03:09:52 BST 2016, end=Mon Jun 27 03:09:53 BST 2016, operations=1.0, operationsPerMinute=41.78272980501393
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 03:09:53 BST 2016, end=Mon Jun 27 03:10:03 BST 2016, operations=1.0, operationsPerMinute=6.102522375915378
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 03:10:03 BST 2016, end=Mon Jun 27 03:10:11 BST 2016, operations=1.0, operationsPerMinute=7.628734901462174
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 03:10:11 BST 2016, end=Mon Jun 27 03:10:18 BST 2016, operations=1.0, operationsPerMinute=8.640552995391705
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 03:10:18 BST 2016, end=Mon Jun 27 03:10:21 BST 2016, operations=1.0, operationsPerMinute=21.47458840372226
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 03:10:21 BST 2016, end=Mon Jun 27 03:10:22 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 03:10:22 BST 2016, end=Mon Jun 27 03:10:23 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 03:10:23 BST 2016, end=Mon Jun 27 03:10:29 BST 2016, operations=1.0, operationsPerMinute=9.80872976949485
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 03:10:29 BST 2016, end=Mon Jun 27 03:10:31 BST 2016, operations=1.0, operationsPerMinute=38.43689942344651
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 03:10:31 BST 2016, end=Mon Jun 27 03:10:32 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 03:10:32 BST 2016, end=Mon Jun 27 03:10:35 BST 2016, operations=1.0, operationsPerMinute=22.091310751104565
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 03:10:35 BST 2016, end=Mon Jun 27 03:10:42 BST 2016, operations=1.0, operationsPerMinute=8.450704225352112
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 03:10:42 BST 2016, end=Mon Jun 27 03:11:11 BST 2016, operations=1.0, operationsPerMinute=2.077130790002077
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 03:11:11 BST 2016, end=Mon Jun 27 03:11:12 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 03:11:26 BST 2016, end=Mon Jun 27 03:13:26 BST 2016, operations=383.96235468537543, operationsPerMinute=191.98117734268772, mode=normal, start=Mon Jun 27 03:13:28 BST 2016, end=Mon Jun 27 03:17:28 BST 2016, operations=839.5198071561294, operationsPerMinute=209.87995178903236
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 03:17:34 BST 2016, end=Mon Jun 27 03:19:34 BST 2016, operations=167.52318039379512, operationsPerMinute=83.76159019689756, mode=normal, start=Mon Jun 27 03:19:38 BST 2016, end=Mon Jun 27 03:23:38 BST 2016, operations=335.32394310171776, operationsPerMinute=83.83098577542944
benchmark-name=compress, mod=warmup, start=Mon Jun 27 03:23:42 BST 2016, end=Mon Jun 27 03:25:42 BST 2016, operations=351.17528468970386, operationsPerMinute=175.58764234485193, mode=normal, start=Mon Jun 27 03:25:44 BST 2016, end=Mon Jun 27 03:29:44 BST 2016, operations=702.2049270637149, operationsPerMinute=175.55123176592872
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 03:29:47 BST 2016, end=Mon Jun 27 03:31:47 BST 2016, operations=115.89814595474311, operationsPerMinute=57.94907297737156, mode=normal, start=Mon Jun 27 03:31:51 BST 2016, end=Mon Jun 27 03:35:51 BST 2016, operations=240.11251145049505, operationsPerMinute=60.02812786262376
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 03:35:56 BST 2016, end=Mon Jun 27 03:37:56 BST 2016, operations=202.70412395958397, operationsPerMinute=101.35206197979198, mode=normal, start=Mon Jun 27 03:38:00 BST 2016, end=Mon Jun 27 03:42:00 BST 2016, operations=403.6025808517047, operationsPerMinute=100.90064521292618
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 03:42:04 BST 2016, end=Mon Jun 27 03:44:04 BST 2016, operations=342.9018393730476, operationsPerMinute=171.4509196865238, mode=normal, start=Mon Jun 27 03:44:07 BST 2016, end=Mon Jun 27 03:48:07 BST 2016, operations=700.2046287564285, operationsPerMinute=175.05115718910713
benchmark-name=derby, mod=warmup, start=Mon Jun 27 03:49:07 BST 2016, end=Mon Jun 27 03:51:07 BST 2016, operations=263.7901325982687, operationsPerMinute=131.89506629913436, mode=normal, start=Mon Jun 27 03:51:10 BST 2016, end=Mon Jun 27 03:55:10 BST 2016, operations=506.93651095447194, operationsPerMinute=126.73412773861799
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 03:55:13 BST 2016, end=Mon Jun 27 03:57:13 BST 2016, operations=166.0946415324017, operationsPerMinute=83.04732076620085, mode=normal, start=Mon Jun 27 03:57:18 BST 2016, end=Mon Jun 27 04:01:18 BST 2016, operations=326.5783632658127, operationsPerMinute=81.64459081645317
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 04:01:23 BST 2016, end=Mon Jun 27 04:03:23 BST 2016, operations=106.87336604748361, operationsPerMinute=53.43668302374181, mode=normal, start=Mon Jun 27 04:03:30 BST 2016, end=Mon Jun 27 04:07:30 BST 2016, operations=215.65399771648416, operationsPerMinute=53.91349942912104
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 04:07:36 BST 2016, end=Mon Jun 27 04:09:36 BST 2016, operations=22.484682563703632, operationsPerMinute=11.242341281851816, mode=normal, start=Mon Jun 27 04:10:01 BST 2016, end=Mon Jun 27 04:14:01 BST 2016, operations=44.60162381597892, operationsPerMinute=11.15040595399473
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 04:14:31 BST 2016, end=Mon Jun 27 04:16:31 BST 2016, operations=63.95424358514407, operationsPerMinute=31.977121792572035, mode=normal, start=Mon Jun 27 04:16:42 BST 2016, end=Mon Jun 27 04:20:42 BST 2016, operations=130.141954683549, operationsPerMinute=32.53548867088725
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 04:20:54 BST 2016, end=Mon Jun 27 04:22:54 BST 2016, operations=74.03344663951367, operationsPerMinute=37.016723319756835, mode=normal, start=Mon Jun 27 04:23:03 BST 2016, end=Mon Jun 27 04:27:03 BST 2016, operations=148.8426887870517, operationsPerMinute=37.21067219676293
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 04:27:13 BST 2016, end=Mon Jun 27 04:29:13 BST 2016, operations=595.590327277421, operationsPerMinute=297.7951636387105, mode=normal, start=Mon Jun 27 04:29:14 BST 2016, end=Mon Jun 27 04:33:14 BST 2016, operations=1168.1209458285296, operationsPerMinute=292.0302364571324
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 04:33:15 BST 2016, end=Mon Jun 27 04:35:15 BST 2016, operations=462.46054717845925, operationsPerMinute=231.23027358922963, mode=normal, start=Mon Jun 27 04:35:17 BST 2016, end=Mon Jun 27 04:39:17 BST 2016, operations=922.4322368157634, operationsPerMinute=230.60805920394085
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 04:39:19 BST 2016, end=Mon Jun 27 04:41:19 BST 2016, operations=299.7116842004965, operationsPerMinute=149.85584210024825, mode=normal, start=Mon Jun 27 04:41:22 BST 2016, end=Mon Jun 27 04:45:22 BST 2016, operations=600.2346763485842, operationsPerMinute=150.05866908714606
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 04:45:25 BST 2016, end=Mon Jun 27 04:47:25 BST 2016, operations=425.66027624601634, operationsPerMinute=212.83013812300817, mode=normal, start=Mon Jun 27 04:47:27 BST 2016, end=Mon Jun 27 04:51:27 BST 2016, operations=859.035064409239, operationsPerMinute=214.75876610230975
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 04:51:29 BST 2016, end=Mon Jun 27 04:53:29 BST 2016, operations=97.80279586106248, operationsPerMinute=48.90139793053124, mode=normal, start=Mon Jun 27 04:53:37 BST 2016, end=Mon Jun 27 04:57:37 BST 2016, operations=194.66348183644732, operationsPerMinute=48.66587045911183
benchmark-name=serial, mod=warmup, start=Mon Jun 27 04:57:45 BST 2016, end=Mon Jun 27 04:59:45 BST 2016, operations=191.74266358641358, operationsPerMinute=95.87133179320679, mode=normal, start=Mon Jun 27 04:59:50 BST 2016, end=Mon Jun 27 05:03:50 BST 2016, operations=381.7592622197935, operationsPerMinute=95.43981555494838
benchmark-name=sunflow, mod=warmup, start=Mon Jun 27 05:03:54 BST 2016, end=Mon Jun 27 05:05:54 BST 2016, operations=138.87913790980326, operationsPerMinute=69.43956895490163, mode=normal, start=Mon Jun 27 05:05:56 BST 2016, end=Mon Jun 27 05:09:56 BST 2016, operations=286.25672635744763, operationsPerMinute=71.56418158936191
