spec.jvm2008.report.run.location=CASTLEAZES009
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 14:04:03 BST 2016, end=Thu Jun 23 14:04:03 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 14:04:03 BST 2016, end=Thu Jun 23 14:04:03 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 14:04:03 BST 2016, end=Thu Jun 23 14:04:16 BST 2016, operations=1.0, operationsPerMinute=4.690064879230829
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 14:04:16 BST 2016, end=Thu Jun 23 14:04:19 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 14:04:19 BST 2016, end=Thu Jun 23 14:04:21 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 14:04:21 BST 2016, end=Thu Jun 23 14:04:29 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 14:04:29 BST 2016, end=Thu Jun 23 14:04:37 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 14:04:37 BST 2016, end=Thu Jun 23 14:04:43 BST 2016, operations=1.0, operationsPerMinute=9.178522257916475
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 14:04:43 BST 2016, end=Thu Jun 23 14:04:45 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 14:04:45 BST 2016, end=Thu Jun 23 14:04:46 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 14:04:46 BST 2016, end=Thu Jun 23 14:04:47 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 14:04:47 BST 2016, end=Thu Jun 23 14:04:52 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 14:04:52 BST 2016, end=Thu Jun 23 14:04:54 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 14:04:54 BST 2016, end=Thu Jun 23 14:04:55 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 14:04:55 BST 2016, end=Thu Jun 23 14:04:57 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 14:04:57 BST 2016, end=Thu Jun 23 14:05:03 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 14:05:03 BST 2016, end=Thu Jun 23 14:05:23 BST 2016, operations=1.0, operationsPerMinute=2.995506739890165
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 14:05:23 BST 2016, end=Thu Jun 23 14:05:24 BST 2016, operations=1.0, operationsPerMinute=73.89162561576354
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 14:05:34 BST 2016, end=Thu Jun 23 14:07:34 BST 2016, operations=497.8865507651898, operationsPerMinute=248.9432753825949, mode=normal, start=Thu Jun 23 14:07:36 BST 2016, end=Thu Jun 23 14:11:36 BST 2016, operations=1012.5214463776236, operationsPerMinute=253.1303615944059
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 14:11:39 BST 2016, end=Thu Jun 23 14:13:39 BST 2016, operations=200.17447060298082, operationsPerMinute=100.08723530149041, mode=normal, start=Thu Jun 23 14:13:43 BST 2016, end=Thu Jun 23 14:17:43 BST 2016, operations=396.25466275357235, operationsPerMinute=99.06366568839309
benchmark-name=compress, mod=warmup, start=Thu Jun 23 14:17:46 BST 2016, end=Thu Jun 23 14:19:46 BST 2016, operations=397.8616329754797, operationsPerMinute=198.93081648773986, mode=normal, start=Thu Jun 23 14:19:48 BST 2016, end=Thu Jun 23 14:23:48 BST 2016, operations=798.1805180087931, operationsPerMinute=199.54512950219828
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 14:23:50 BST 2016, end=Thu Jun 23 14:25:50 BST 2016, operations=137.59580379276048, operationsPerMinute=68.79790189638024, mode=normal, start=Thu Jun 23 14:25:55 BST 2016, end=Thu Jun 23 14:29:55 BST 2016, operations=294.20212716430706, operationsPerMinute=73.55053179107676
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 14:30:01 BST 2016, end=Thu Jun 23 14:32:01 BST 2016, operations=235.96254054847583, operationsPerMinute=117.98127027423791, mode=normal, start=Thu Jun 23 14:32:04 BST 2016, end=Thu Jun 23 14:36:04 BST 2016, operations=470.36628686492196, operationsPerMinute=117.59157171623049
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 14:36:08 BST 2016, end=Thu Jun 23 14:38:08 BST 2016, operations=407.288317168064, operationsPerMinute=203.644158584032, mode=normal, start=Thu Jun 23 14:38:11 BST 2016, end=Thu Jun 23 14:42:11 BST 2016, operations=815.9948836451437, operationsPerMinute=203.99872091128591
benchmark-name=derby, mod=warmup, start=Thu Jun 23 14:42:34 BST 2016, end=Thu Jun 23 14:44:34 BST 2016, operations=363.5816970733001, operationsPerMinute=181.79084853665006, mode=normal, start=Thu Jun 23 14:44:36 BST 2016, end=Thu Jun 23 14:48:36 BST 2016, operations=726.8624671777013, operationsPerMinute=181.71561679442533
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 14:48:38 BST 2016, end=Thu Jun 23 14:50:38 BST 2016, operations=207.67479214896412, operationsPerMinute=103.83739607448206, mode=normal, start=Thu Jun 23 14:50:42 BST 2016, end=Thu Jun 23 14:54:42 BST 2016, operations=416.8974579600725, operationsPerMinute=104.22436449001812
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 14:54:45 BST 2016, end=Thu Jun 23 14:56:45 BST 2016, operations=77.79221212006213, operationsPerMinute=38.896106060031066, mode=normal, start=Thu Jun 23 14:56:54 BST 2016, end=Thu Jun 23 15:00:54 BST 2016, operations=152.8223914666634, operationsPerMinute=38.20559786666585
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 15:01:03 BST 2016, end=Thu Jun 23 15:03:03 BST 2016, operations=13.958924277341156, operationsPerMinute=6.979462138670578, mode=normal, start=Thu Jun 23 15:03:46 BST 2016, end=Thu Jun 23 15:07:46 BST 2016, operations=27.671402035999197, operationsPerMinute=6.917850508999799
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 15:08:23 BST 2016, end=Thu Jun 23 15:10:23 BST 2016, operations=74.52958892876768, operationsPerMinute=37.26479446438384, mode=normal, start=Thu Jun 23 15:10:32 BST 2016, end=Thu Jun 23 15:14:32 BST 2016, operations=149.30491978229963, operationsPerMinute=37.32622994557491
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 15:14:43 BST 2016, end=Thu Jun 23 15:16:43 BST 2016, operations=43.11514209214374, operationsPerMinute=21.55757104607187, mode=normal, start=Thu Jun 23 15:16:53 BST 2016, end=Thu Jun 23 15:20:53 BST 2016, operations=85.61951105618274, operationsPerMinute=21.404877764045686
