spec.jvm2008.report.run.location=UNION91
spec.jvm2008.report.hw.cpu.name=Pentium(R) Dual-Core  CPU      E5800  @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3037
benchmark-name=check, mode=normal, start=Tue Jun 28 19:56:38 BST 2016, end=Tue Jun 28 19:56:38 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 19:56:38 BST 2016, end=Tue Jun 28 19:56:38 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 19:56:38 BST 2016, end=Tue Jun 28 19:57:04 BST 2016, operations=1.0, operationsPerMinute=2.3141898407065993
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 19:57:04 BST 2016, end=Tue Jun 28 19:57:10 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 19:57:10 BST 2016, end=Tue Jun 28 19:57:12 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 19:57:12 BST 2016, end=Tue Jun 28 19:57:23 BST 2016, operations=1.0, operationsPerMinute=5.4634857038790745
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 19:57:23 BST 2016, end=Tue Jun 28 19:57:32 BST 2016, operations=1.0, operationsPerMinute=6.993006993006993
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 19:57:32 BST 2016, end=Tue Jun 28 19:57:39 BST 2016, operations=1.0, operationsPerMinute=8.253094910591471
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 19:57:39 BST 2016, end=Tue Jun 28 19:57:43 BST 2016, operations=1.0, operationsPerMinute=15.826958586125032
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 19:57:43 BST 2016, end=Tue Jun 28 19:57:44 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 19:57:44 BST 2016, end=Tue Jun 28 19:57:46 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 19:57:46 BST 2016, end=Tue Jun 28 19:57:53 BST 2016, operations=1.0, operationsPerMinute=7.708119218910586
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 19:57:53 BST 2016, end=Tue Jun 28 19:57:55 BST 2016, operations=1.0, operationsPerMinute=31.779661016949152
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 19:57:55 BST 2016, end=Tue Jun 28 19:57:57 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 19:57:57 BST 2016, end=Tue Jun 28 19:58:02 BST 2016, operations=1.0, operationsPerMinute=13.26259946949602
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 19:58:02 BST 2016, end=Tue Jun 28 19:58:10 BST 2016, operations=1.0, operationsPerMinute=7.1624686641995945
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 19:58:10 BST 2016, end=Tue Jun 28 19:58:51 BST 2016, operations=1.0, operationsPerMinute=1.4657741730590708
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 19:58:51 BST 2016, end=Tue Jun 28 19:58:53 BST 2016, operations=1.0, operationsPerMinute=36.63003663003663
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 19:59:14 BST 2016, end=Tue Jun 28 20:01:14 BST 2016, operations=204.780518980519, operationsPerMinute=102.3902594902595, mode=normal, start=Tue Jun 28 20:01:15 BST 2016, end=Tue Jun 28 20:05:15 BST 2016, operations=406.64285466905824, operationsPerMinute=101.66071366726456
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 20:05:22 BST 2016, end=Tue Jun 28 20:07:22 BST 2016, operations=81.71087369966082, operationsPerMinute=40.85543684983041, mode=normal, start=Tue Jun 28 20:07:26 BST 2016, end=Tue Jun 28 20:11:26 BST 2016, operations=164.3992876376497, operationsPerMinute=41.09982190941243
benchmark-name=compress, mod=warmup, start=Tue Jun 28 20:11:29 BST 2016, end=Tue Jun 28 20:13:29 BST 2016, operations=145.53747050499243, operationsPerMinute=72.76873525249621, mode=normal, start=Tue Jun 28 20:13:30 BST 2016, end=Tue Jun 28 20:17:30 BST 2016, operations=290.6076887827926, operationsPerMinute=72.65192219569815
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 20:17:33 BST 2016, end=Tue Jun 28 20:19:33 BST 2016, operations=40.90797676864088, operationsPerMinute=20.45398838432044, mode=normal, start=Tue Jun 28 20:19:40 BST 2016, end=Tue Jun 28 20:23:40 BST 2016, operations=87.23755591985085, operationsPerMinute=21.809388979962712
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 20:23:48 BST 2016, end=Tue Jun 28 20:25:48 BST 2016, operations=85.91223883142821, operationsPerMinute=42.956119415714106, mode=normal, start=Tue Jun 28 20:25:52 BST 2016, end=Tue Jun 28 20:29:52 BST 2016, operations=171.55258419660942, operationsPerMinute=42.888146049152354
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 20:29:56 BST 2016, end=Tue Jun 28 20:31:56 BST 2016, operations=137.2316910708915, operationsPerMinute=68.61584553544574, mode=normal, start=Tue Jun 28 20:31:58 BST 2016, end=Tue Jun 28 20:35:58 BST 2016, operations=275.0501863492605, operationsPerMinute=68.76254658731513
benchmark-name=derby, mod=warmup, start=Tue Jun 28 20:36:42 BST 2016, end=Tue Jun 28 20:38:42 BST 2016, operations=95.30144996708361, operationsPerMinute=47.65072498354181, mode=normal, start=Tue Jun 28 20:38:46 BST 2016, end=Tue Jun 28 20:42:46 BST 2016, operations=191.70978093807338, operationsPerMinute=47.927445234518345
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 20:42:49 BST 2016, end=Tue Jun 28 20:44:49 BST 2016, operations=65.43197708516857, operationsPerMinute=32.715988542584284, mode=normal, start=Tue Jun 28 20:44:54 BST 2016, end=Tue Jun 28 20:48:54 BST 2016, operations=130.82777209846216, operationsPerMinute=32.70694302461554
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 20:48:58 BST 2016, end=Tue Jun 28 20:50:58 BST 2016, operations=16.924095755707324, operationsPerMinute=8.462047877853662, mode=normal, start=Tue Jun 28 20:51:12 BST 2016, end=Tue Jun 28 20:55:12 BST 2016, operations=33.582398378291884, operationsPerMinute=8.395599594572971
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 20:55:30 BST 2016, end=Tue Jun 28 20:57:30 BST 2016, operations=4.216018334709635, operationsPerMinute=2.1080091673548176, mode=normal, start=Tue Jun 28 20:58:21 BST 2016, end=Tue Jun 28 21:02:21 BST 2016, operations=8.41118321702437, operationsPerMinute=2.1027958042560924
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 21:03:34 BST 2016, end=Tue Jun 28 21:05:34 BST 2016, operations=22.892315442518438, operationsPerMinute=11.446157721259219, mode=normal, start=Tue Jun 28 21:05:45 BST 2016, end=Tue Jun 28 21:09:45 BST 2016, operations=45.64486680125128, operationsPerMinute=11.41121670031282
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 21:09:59 BST 2016, end=Tue Jun 28 21:11:59 BST 2016, operations=16.1732179194411, operationsPerMinute=8.08660895972055, mode=normal, start=Tue Jun 28 21:12:13 BST 2016, end=Tue Jun 28 21:16:13 BST 2016, operations=32.60455509696953, operationsPerMinute=8.151138774242382
