spec.jvm2008.report.run.location=BEDSONTC012
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=1395.3488372093022
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:20 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:20 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=4.575263077626963
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:33 BST 2016, end=Thu May 26 14:19:36 BST 2016, operations=1.0, operationsPerMinute=17.693895606015925
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:36 BST 2016, end=Thu May 26 14:19:37 BST 2016, operations=1.0, operationsPerMinute=47.09576138147567
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:37 BST 2016, end=Thu May 26 14:19:46 BST 2016, operations=1.0, operationsPerMinute=7.192519779429394
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:46 BST 2016, end=Thu May 26 14:19:53 BST 2016, operations=1.0, operationsPerMinute=8.203445447087777
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:53 BST 2016, end=Thu May 26 14:20:00 BST 2016, operations=1.0, operationsPerMinute=9.280742459396752
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:02 BST 2016, operations=1.0, operationsPerMinute=24.691358024691358
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:02 BST 2016, end=Thu May 26 14:20:03 BST 2016, operations=1.0, operationsPerMinute=79.36507936507937
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:03 BST 2016, end=Thu May 26 14:20:04 BST 2016, operations=1.0, operationsPerMinute=64.51612903225806
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:04 BST 2016, end=Thu May 26 14:20:09 BST 2016, operations=1.0, operationsPerMinute=10.638297872340425
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:09 BST 2016, end=Thu May 26 14:20:11 BST 2016, operations=1.0, operationsPerMinute=41.26547455295736
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:11 BST 2016, end=Thu May 26 14:20:12 BST 2016, operations=1.0, operationsPerMinute=60.42296072507553
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:12 BST 2016, end=Thu May 26 14:20:14 BST 2016, operations=1.0, operationsPerMinute=27.842227378190255
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:14 BST 2016, end=Thu May 26 14:20:20 BST 2016, operations=1.0, operationsPerMinute=9.577015163607342
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:20 BST 2016, end=Thu May 26 14:20:40 BST 2016, operations=1.0, operationsPerMinute=2.9785544082605244
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:40 BST 2016, end=Thu May 26 14:20:41 BST 2016, operations=1.0, operationsPerMinute=71.77033492822966
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:22:51 BST 2016, operations=459.15677814881025, operationsPerMinute=229.57838907440512, mode=normal, start=Thu May 26 14:22:53 BST 2016, end=Thu May 26 14:26:53 BST 2016, operations=911.9411856219383, operationsPerMinute=227.98529640548458
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:57 BST 2016, end=Thu May 26 14:28:57 BST 2016, operations=185.29438812170883, operationsPerMinute=92.64719406085442, mode=normal, start=Thu May 26 14:29:00 BST 2016, end=Thu May 26 14:33:00 BST 2016, operations=378.7760193077726, operationsPerMinute=94.69400482694314
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:03 BST 2016, end=Thu May 26 14:35:03 BST 2016, operations=398.39693014343106, operationsPerMinute=199.19846507171553, mode=normal, start=Thu May 26 14:35:05 BST 2016, end=Thu May 26 14:39:05 BST 2016, operations=791.1655566100198, operationsPerMinute=197.79138915250496
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:07 BST 2016, end=Thu May 26 14:41:07 BST 2016, operations=138.29135046550783, operationsPerMinute=69.14567523275392, mode=normal, start=Thu May 26 14:41:12 BST 2016, end=Thu May 26 14:45:12 BST 2016, operations=287.5206139570587, operationsPerMinute=71.88015348926467
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:17 BST 2016, end=Thu May 26 14:47:17 BST 2016, operations=232.59717407099973, operationsPerMinute=116.29858703549986, mode=normal, start=Thu May 26 14:47:20 BST 2016, end=Thu May 26 14:51:20 BST 2016, operations=465.9297741931855, operationsPerMinute=116.48244354829637
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:24 BST 2016, end=Thu May 26 14:53:24 BST 2016, operations=400.89127181865354, operationsPerMinute=200.44563590932677, mode=normal, start=Thu May 26 14:53:26 BST 2016, end=Thu May 26 14:57:26 BST 2016, operations=784.1586731320027, operationsPerMinute=196.03966828300068
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:50 BST 2016, end=Thu May 26 14:59:50 BST 2016, operations=327.3186829106015, operationsPerMinute=163.65934145530076, mode=normal, start=Thu May 26 14:59:52 BST 2016, end=Thu May 26 15:03:52 BST 2016, operations=650.6304918058497, operationsPerMinute=162.65762295146243
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:55 BST 2016, end=Thu May 26 15:05:55 BST 2016, operations=200.86286584418502, operationsPerMinute=100.43143292209251, mode=normal, start=Thu May 26 15:05:59 BST 2016, end=Thu May 26 15:09:59 BST 2016, operations=406.1863479990432, operationsPerMinute=101.5465869997608
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:03 BST 2016, end=Thu May 26 15:12:03 BST 2016, operations=63.389995084140914, operationsPerMinute=31.694997542070457, mode=normal, start=Thu May 26 15:12:15 BST 2016, end=Thu May 26 15:16:15 BST 2016, operations=128.9172655293945, operationsPerMinute=32.22931638234863
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:27 BST 2016, end=Thu May 26 15:18:27 BST 2016, operations=11.229494148321248, operationsPerMinute=5.614747074160624, mode=normal, start=Thu May 26 15:19:07 BST 2016, end=Thu May 26 15:23:07 BST 2016, operations=22.37145295591211, operationsPerMinute=5.592863238978027
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:24:08 BST 2016, end=Thu May 26 15:26:08 BST 2016, operations=60.13150091751418, operationsPerMinute=30.06575045875709, mode=normal, start=Thu May 26 15:26:20 BST 2016, end=Thu May 26 15:30:20 BST 2016, operations=121.42770422078142, operationsPerMinute=30.356926055195355
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:32 BST 2016, end=Thu May 26 15:32:32 BST 2016, operations=34.97472963641933, operationsPerMinute=17.487364818209667, mode=normal, start=Thu May 26 15:32:48 BST 2016, end=Thu May 26 15:36:48 BST 2016, operations=72.15172315189812, operationsPerMinute=18.03793078797453
