spec.jvm2008.report.run.location=TOLL01
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 15:46:29 BST 2016, end=Tue Jun 28 15:46:29 BST 2016, operations=1.0, operationsPerMinute=789.4736842105264
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 15:46:29 BST 2016, end=Tue Jun 28 15:46:30 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 15:46:30 BST 2016, end=Tue Jun 28 15:47:02 BST 2016, operations=1.0, operationsPerMinute=1.9107671730199676
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 15:47:02 BST 2016, end=Tue Jun 28 15:47:09 BST 2016, operations=1.0, operationsPerMinute=8.369368112707491
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 15:47:09 BST 2016, end=Tue Jun 28 15:47:11 BST 2016, operations=1.0, operationsPerMinute=30.503304524656837
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 15:47:11 BST 2016, end=Tue Jun 28 15:47:24 BST 2016, operations=1.0, operationsPerMinute=4.628558204119416
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 15:47:24 BST 2016, end=Tue Jun 28 15:47:33 BST 2016, operations=1.0, operationsPerMinute=6.601386291121136
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 15:47:33 BST 2016, end=Tue Jun 28 15:47:41 BST 2016, operations=1.0, operationsPerMinute=7.280669821623589
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 15:47:41 BST 2016, end=Tue Jun 28 15:47:45 BST 2016, operations=1.0, operationsPerMinute=14.738393515106853
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 15:47:45 BST 2016, end=Tue Jun 28 15:47:47 BST 2016, operations=1.0, operationsPerMinute=44.24778761061947
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 15:47:47 BST 2016, end=Tue Jun 28 15:47:49 BST 2016, operations=1.0, operationsPerMinute=31.678986272439282
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 15:47:49 BST 2016, end=Tue Jun 28 15:47:57 BST 2016, operations=1.0, operationsPerMinute=7.314397171766427
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 15:47:57 BST 2016, end=Tue Jun 28 15:47:59 BST 2016, operations=1.0, operationsPerMinute=30.80082135523614
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 15:47:59 BST 2016, end=Tue Jun 28 15:48:01 BST 2016, operations=1.0, operationsPerMinute=24.213075060532688
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 15:48:01 BST 2016, end=Tue Jun 28 15:48:06 BST 2016, operations=1.0, operationsPerMinute=11.914217633042098
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 15:48:06 BST 2016, end=Tue Jun 28 15:48:15 BST 2016, operations=1.0, operationsPerMinute=6.568144499178982
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 15:48:15 BST 2016, end=Tue Jun 28 15:48:59 BST 2016, operations=1.0, operationsPerMinute=1.3619030325040857
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 15:48:59 BST 2016, end=Tue Jun 28 15:49:31 BST 2016, operations=1.0, operationsPerMinute=1.910828025477707
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 15:49:51 BST 2016, end=Tue Jun 28 15:51:51 BST 2016, operations=194.8225331049297, operationsPerMinute=97.41126655246485, mode=normal, start=Tue Jun 28 15:51:53 BST 2016, end=Tue Jun 28 15:55:53 BST 2016, operations=400.3699437854177, operationsPerMinute=100.09248594635443
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 15:56:00 BST 2016, end=Tue Jun 28 15:58:00 BST 2016, operations=80.11124338826312, operationsPerMinute=40.05562169413156, mode=normal, start=Tue Jun 28 15:58:05 BST 2016, end=Tue Jun 28 16:02:05 BST 2016, operations=153.38658580358702, operationsPerMinute=38.346646450896756
benchmark-name=compress, mod=warmup, start=Tue Jun 28 16:02:08 BST 2016, end=Tue Jun 28 16:04:08 BST 2016, operations=86.2403548813007, operationsPerMinute=43.12017744065035, mode=normal, start=Tue Jun 28 16:06:59 BST 2016, end=Tue Jun 28 16:10:59 BST 2016, operations=216.925227613671, operationsPerMinute=54.23130690341775
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 16:11:02 BST 2016, end=Tue Jun 28 16:13:02 BST 2016, operations=5.628136647956362, operationsPerMinute=2.814068323978181, mode=normal, start=Tue Jun 28 16:16:34 BST 2016, end=Tue Jun 28 16:20:34 BST 2016, operations=48.97388012281802, operationsPerMinute=12.243470030704504
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 16:20:44 BST 2016, end=Tue Jun 28 16:22:44 BST 2016, operations=67.17420760335685, operationsPerMinute=33.587103801678424, mode=normal, start=Tue Jun 28 16:22:48 BST 2016, end=Tue Jun 28 16:26:48 BST 2016, operations=106.49411703330664, operationsPerMinute=26.62352925832666
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 16:26:52 BST 2016, end=Tue Jun 28 16:28:52 BST 2016, operations=107.60141933165649, operationsPerMinute=53.80070966582824, mode=normal, start=Tue Jun 28 16:28:55 BST 2016, end=Tue Jun 28 16:32:55 BST 2016, operations=154.0568983785331, operationsPerMinute=38.514224594633276
benchmark-name=derby, mod=warmup, start=Tue Jun 28 16:35:01 BST 2016, end=Tue Jun 28 16:37:01 BST 2016, operations=81.64666207072173, operationsPerMinute=40.823331035360866, mode=normal, start=Tue Jun 28 16:37:05 BST 2016, end=Tue Jun 28 16:41:05 BST 2016, operations=163.47601875699092, operationsPerMinute=40.86900468924773
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 16:41:09 BST 2016, end=Tue Jun 28 16:43:09 BST 2016, operations=53.690210958668146, operationsPerMinute=26.845105479334073, mode=normal, start=Tue Jun 28 16:43:15 BST 2016, end=Tue Jun 28 16:47:15 BST 2016, operations=114.12015744543717, operationsPerMinute=28.530039361359293
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 16:47:19 BST 2016, end=Tue Jun 28 16:49:19 BST 2016, operations=29.584572245500297, operationsPerMinute=14.792286122750149, mode=normal, start=Tue Jun 28 16:49:30 BST 2016, end=Tue Jun 28 16:53:30 BST 2016, operations=58.013292430887546, operationsPerMinute=14.503323107721886
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 16:53:38 BST 2016, end=Tue Jun 28 16:55:38 BST 2016, operations=6.7904849495041795, operationsPerMinute=3.3952424747520897, mode=normal, start=Tue Jun 28 16:56:17 BST 2016, end=Tue Jun 28 17:00:17 BST 2016, operations=13.595421826006, operationsPerMinute=3.3988554565015
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 17:00:41 BST 2016, end=Tue Jun 28 17:02:41 BST 2016, operations=27.51730183470139, operationsPerMinute=13.758650917350694, mode=normal, start=Tue Jun 28 17:02:54 BST 2016, end=Tue Jun 28 17:06:54 BST 2016, operations=55.21546732837055, operationsPerMinute=13.803866832092638
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 17:07:06 BST 2016, end=Tue Jun 28 17:09:06 BST 2016, operations=21.521196845987987, operationsPerMinute=10.760598422993993, mode=normal, start=Tue Jun 28 17:09:22 BST 2016, end=Tue Jun 28 17:13:22 BST 2016, operations=42.545102967897044, operationsPerMinute=10.636275741974261
