spec.jvm2008.report.run.location=BARN-15
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 19:06:27 BST 2016, end=Fri Jul 01 19:06:27 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 19:06:27 BST 2016, end=Fri Jul 01 19:06:27 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 19:06:27 BST 2016, end=Fri Jul 01 19:06:41 BST 2016, operations=1.0, operationsPerMinute=4.456658991309515
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 19:06:41 BST 2016, end=Fri Jul 01 19:06:44 BST 2016, operations=1.0, operationsPerMinute=18.231540565177756
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 19:06:44 BST 2016, end=Fri Jul 01 19:06:45 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 19:06:45 BST 2016, end=Fri Jul 01 19:06:54 BST 2016, operations=1.0, operationsPerMinute=7.1098471382865265
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 19:06:54 BST 2016, end=Fri Jul 01 19:07:01 BST 2016, operations=1.0, operationsPerMinute=7.962840079628401
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 19:07:01 BST 2016, end=Fri Jul 01 19:07:08 BST 2016, operations=1.0, operationsPerMinute=9.223674096848578
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 19:07:08 BST 2016, end=Fri Jul 01 19:07:10 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 19:07:10 BST 2016, end=Fri Jul 01 19:07:11 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 19:07:11 BST 2016, end=Fri Jul 01 19:07:11 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 19:07:11 BST 2016, end=Fri Jul 01 19:07:17 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 19:07:17 BST 2016, end=Fri Jul 01 19:07:18 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 19:07:18 BST 2016, end=Fri Jul 01 19:07:19 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 19:07:19 BST 2016, end=Fri Jul 01 19:07:21 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 19:07:21 BST 2016, end=Fri Jul 01 19:07:28 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 19:07:28 BST 2016, end=Fri Jul 01 19:07:48 BST 2016, operations=1.0, operationsPerMinute=2.9093730301120106
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 19:07:48 BST 2016, end=Fri Jul 01 19:07:49 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 19:08:00 BST 2016, end=Fri Jul 01 19:10:00 BST 2016, operations=491.73825798116184, operationsPerMinute=245.86912899058092, mode=normal, start=Fri Jul 01 19:10:02 BST 2016, end=Fri Jul 01 19:14:02 BST 2016, operations=982.0318115445733, operationsPerMinute=245.50795288614333
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 19:14:05 BST 2016, end=Fri Jul 01 19:16:05 BST 2016, operations=199.69395192472774, operationsPerMinute=99.84697596236387, mode=normal, start=Fri Jul 01 19:16:08 BST 2016, end=Fri Jul 01 19:20:08 BST 2016, operations=392.3381476803567, operationsPerMinute=98.08453692008918
benchmark-name=compress, mod=warmup, start=Fri Jul 01 19:20:12 BST 2016, end=Fri Jul 01 19:22:12 BST 2016, operations=399.1948915520878, operationsPerMinute=199.5974457760439, mode=normal, start=Fri Jul 01 19:22:14 BST 2016, end=Fri Jul 01 19:26:14 BST 2016, operations=798.8224628746782, operationsPerMinute=199.70561571866955
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 19:26:16 BST 2016, end=Fri Jul 01 19:28:16 BST 2016, operations=138.1814703599169, operationsPerMinute=69.09073517995844, mode=normal, start=Fri Jul 01 19:28:21 BST 2016, end=Fri Jul 01 19:32:21 BST 2016, operations=292.11137868919184, operationsPerMinute=73.02784467229796
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 19:32:27 BST 2016, end=Fri Jul 01 19:34:27 BST 2016, operations=237.870961389399, operationsPerMinute=118.9354806946995, mode=normal, start=Fri Jul 01 19:34:30 BST 2016, end=Fri Jul 01 19:38:30 BST 2016, operations=476.44658313077565, operationsPerMinute=119.11164578269391
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 19:38:34 BST 2016, end=Fri Jul 01 19:40:34 BST 2016, operations=408.2869438656071, operationsPerMinute=204.14347193280355, mode=normal, start=Fri Jul 01 19:40:36 BST 2016, end=Fri Jul 01 19:44:36 BST 2016, operations=815.1942502504055, operationsPerMinute=203.79856256260138
benchmark-name=derby, mod=warmup, start=Fri Jul 01 19:44:59 BST 2016, end=Fri Jul 01 19:46:59 BST 2016, operations=358.8432563308724, operationsPerMinute=179.4216281654362, mode=normal, start=Fri Jul 01 19:47:01 BST 2016, end=Fri Jul 01 19:51:01 BST 2016, operations=720.3509786280683, operationsPerMinute=180.08774465701708
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 19:51:03 BST 2016, end=Fri Jul 01 19:53:03 BST 2016, operations=207.68543804100227, operationsPerMinute=103.84271902050114, mode=normal, start=Fri Jul 01 19:53:07 BST 2016, end=Fri Jul 01 19:57:07 BST 2016, operations=415.82525201030035, operationsPerMinute=103.95631300257509
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 19:57:11 BST 2016, end=Fri Jul 01 19:59:11 BST 2016, operations=69.38554856421463, operationsPerMinute=34.692774282107315, mode=normal, start=Fri Jul 01 19:59:21 BST 2016, end=Fri Jul 01 20:03:21 BST 2016, operations=146.54378595849133, operationsPerMinute=36.63594648962283
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 20:03:30 BST 2016, end=Fri Jul 01 20:05:30 BST 2016, operations=13.880469481642262, operationsPerMinute=6.940234740821131, mode=normal, start=Fri Jul 01 20:06:14 BST 2016, end=Fri Jul 01 20:10:14 BST 2016, operations=27.686279493710167, operationsPerMinute=6.921569873427542
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 20:10:41 BST 2016, end=Fri Jul 01 20:12:41 BST 2016, operations=74.49979210716009, operationsPerMinute=37.249896053580045, mode=normal, start=Fri Jul 01 20:12:51 BST 2016, end=Fri Jul 01 20:16:51 BST 2016, operations=148.89871707876455, operationsPerMinute=37.22467926969114
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 20:17:02 BST 2016, end=Fri Jul 01 20:19:02 BST 2016, operations=42.719170765789826, operationsPerMinute=21.359585382894913, mode=normal, start=Fri Jul 01 20:19:14 BST 2016, end=Fri Jul 01 20:23:14 BST 2016, operations=84.73350434609338, operationsPerMinute=21.183376086523346
