spec.jvm2008.report.run.location=TOLL07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 22:35:28 BST 2016, end=Tue Jun 28 22:35:28 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 22:35:28 BST 2016, end=Tue Jun 28 22:35:28 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 22:35:28 BST 2016, end=Tue Jun 28 22:35:49 BST 2016, operations=1.0, operationsPerMinute=2.8343332231092635
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 22:35:49 BST 2016, end=Tue Jun 28 22:35:54 BST 2016, operations=1.0, operationsPerMinute=11.413353623739775
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 22:35:54 BST 2016, end=Tue Jun 28 22:35:56 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 22:35:56 BST 2016, end=Tue Jun 28 22:36:07 BST 2016, operations=1.0, operationsPerMinute=5.525879535826119
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 22:36:07 BST 2016, end=Tue Jun 28 22:36:16 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 22:36:16 BST 2016, end=Tue Jun 28 22:36:23 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 22:36:23 BST 2016, end=Tue Jun 28 22:36:27 BST 2016, operations=1.0, operationsPerMinute=15.894039735099337
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 22:36:27 BST 2016, end=Tue Jun 28 22:36:28 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 22:36:28 BST 2016, end=Tue Jun 28 22:36:30 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 22:36:30 BST 2016, end=Tue Jun 28 22:36:38 BST 2016, operations=1.0, operationsPerMinute=7.396449704142012
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 22:36:38 BST 2016, end=Tue Jun 28 22:36:40 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 22:36:40 BST 2016, end=Tue Jun 28 22:36:42 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 22:36:42 BST 2016, end=Tue Jun 28 22:36:46 BST 2016, operations=1.0, operationsPerMinute=14.680694886224614
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 22:36:46 BST 2016, end=Tue Jun 28 22:36:54 BST 2016, operations=1.0, operationsPerMinute=7.3117231294175
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 22:36:54 BST 2016, end=Tue Jun 28 22:37:35 BST 2016, operations=1.0, operationsPerMinute=1.4624159110851127
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 22:37:35 BST 2016, end=Tue Jun 28 22:37:37 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 22:37:53 BST 2016, end=Tue Jun 28 22:39:53 BST 2016, operations=242.63942807764317, operationsPerMinute=121.31971403882159, mode=normal, start=Tue Jun 28 22:39:54 BST 2016, end=Tue Jun 28 22:43:54 BST 2016, operations=492.60645079113476, operationsPerMinute=123.15161269778369
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 22:44:00 BST 2016, end=Tue Jun 28 22:46:00 BST 2016, operations=96.4890355350465, operationsPerMinute=48.24451776752325, mode=normal, start=Tue Jun 28 22:46:04 BST 2016, end=Tue Jun 28 22:50:04 BST 2016, operations=192.9390523258268, operationsPerMinute=48.2347630814567
benchmark-name=compress, mod=warmup, start=Tue Jun 28 22:50:07 BST 2016, end=Tue Jun 28 22:52:07 BST 2016, operations=150.56786040281185, operationsPerMinute=75.28393020140592, mode=normal, start=Tue Jun 28 22:52:09 BST 2016, end=Tue Jun 28 22:56:09 BST 2016, operations=300.4088801093452, operationsPerMinute=75.1022200273363
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 22:56:12 BST 2016, end=Tue Jun 28 22:58:12 BST 2016, operations=41.82530623619927, operationsPerMinute=20.912653118099634, mode=normal, start=Tue Jun 28 22:58:19 BST 2016, end=Tue Jun 28 23:02:19 BST 2016, operations=89.34692574712551, operationsPerMinute=22.336731436781378
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 23:02:25 BST 2016, end=Tue Jun 28 23:04:25 BST 2016, operations=86.695935184685, operationsPerMinute=43.3479675923425, mode=normal, start=Tue Jun 28 23:04:29 BST 2016, end=Tue Jun 28 23:08:29 BST 2016, operations=173.16738915198016, operationsPerMinute=43.29184728799504
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 23:08:33 BST 2016, end=Tue Jun 28 23:10:33 BST 2016, operations=139.9333682229165, operationsPerMinute=69.96668411145825, mode=normal, start=Tue Jun 28 23:10:36 BST 2016, end=Tue Jun 28 23:14:36 BST 2016, operations=280.6584665837991, operationsPerMinute=70.16461664594978
benchmark-name=derby, mod=warmup, start=Tue Jun 28 23:16:36 BST 2016, end=Tue Jun 28 23:18:36 BST 2016, operations=105.66384437609042, operationsPerMinute=52.83192218804521, mode=normal, start=Tue Jun 28 23:18:39 BST 2016, end=Tue Jun 28 23:22:39 BST 2016, operations=213.76794582392776, operationsPerMinute=53.44198645598194
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 23:22:42 BST 2016, end=Tue Jun 28 23:24:42 BST 2016, operations=66.09840922283954, operationsPerMinute=33.04920461141977, mode=normal, start=Tue Jun 28 23:24:46 BST 2016, end=Tue Jun 28 23:28:46 BST 2016, operations=132.67363433667782, operationsPerMinute=33.168408584169455
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 23:28:49 BST 2016, end=Tue Jun 28 23:30:49 BST 2016, operations=30.678796574836106, operationsPerMinute=15.339398287418053, mode=normal, start=Tue Jun 28 23:30:59 BST 2016, end=Tue Jun 28 23:34:59 BST 2016, operations=61.695709515393105, operationsPerMinute=15.423927378848276
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 23:35:09 BST 2016, end=Tue Jun 28 23:37:09 BST 2016, operations=7.083108681688541, operationsPerMinute=3.5415543408442707, mode=normal, start=Tue Jun 28 23:37:41 BST 2016, end=Tue Jun 28 23:41:41 BST 2016, operations=14.18103011498992, operationsPerMinute=3.54525752874748
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 23:42:29 BST 2016, end=Tue Jun 28 23:44:29 BST 2016, operations=32.37095506795805, operationsPerMinute=16.185477533979025, mode=normal, start=Tue Jun 28 23:44:41 BST 2016, end=Tue Jun 28 23:48:41 BST 2016, operations=64.62010425020185, operationsPerMinute=16.155026062550462
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 23:48:53 BST 2016, end=Tue Jun 28 23:50:53 BST 2016, operations=23.826357316883417, operationsPerMinute=11.913178658441709, mode=normal, start=Tue Jun 28 23:51:01 BST 2016, end=Tue Jun 28 23:55:01 BST 2016, operations=47.470337060770234, operationsPerMinute=11.867584265192558
