spec.jvm2008.report.run.location=RIDLEY1B008
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i3 CPU         540  @ 3.07GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3893
benchmark-name=check, mode=normal, start=Sat Jun 25 07:08:54 BST 2016, end=Sat Jun 25 07:08:54 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 25 07:08:54 BST 2016, end=Sat Jun 25 07:08:55 BST 2016, operations=1.0, operationsPerMinute=127.9317697228145
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 25 07:08:55 BST 2016, end=Sat Jun 25 07:09:20 BST 2016, operations=1.0, operationsPerMinute=2.3820867079561694
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 25 07:09:20 BST 2016, end=Sat Jun 25 07:09:27 BST 2016, operations=1.0, operationsPerMinute=8.571428571428571
benchmark-name=startup.compress, mode=normal, start=Sat Jun 25 07:09:27 BST 2016, end=Sat Jun 25 07:09:29 BST 2016, operations=1.0, operationsPerMinute=26.3042525208242
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 25 07:09:29 BST 2016, end=Sat Jun 25 07:09:41 BST 2016, operations=1.0, operationsPerMinute=5.079150088885126
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 25 07:09:41 BST 2016, end=Sat Jun 25 07:09:50 BST 2016, operations=1.0, operationsPerMinute=6.71366230278617
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 25 07:09:50 BST 2016, end=Sat Jun 25 07:09:58 BST 2016, operations=1.0, operationsPerMinute=7.868852459016393
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 25 07:09:58 BST 2016, end=Sat Jun 25 07:10:02 BST 2016, operations=1.0, operationsPerMinute=13.812154696132596
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 25 07:10:02 BST 2016, end=Sat Jun 25 07:10:03 BST 2016, operations=1.0, operationsPerMinute=49.22067268252666
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 25 07:10:03 BST 2016, end=Sat Jun 25 07:10:05 BST 2016, operations=1.0, operationsPerMinute=33.3889816360601
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 25 07:10:05 BST 2016, end=Sat Jun 25 07:10:12 BST 2016, operations=1.0, operationsPerMinute=8.329862557267806
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 25 07:10:12 BST 2016, end=Sat Jun 25 07:10:14 BST 2016, operations=1.0, operationsPerMinute=30.959752321981423
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 25 07:10:14 BST 2016, end=Sat Jun 25 07:10:17 BST 2016, operations=1.0, operationsPerMinute=26.490066225165563
benchmark-name=startup.serial, mode=normal, start=Sat Jun 25 07:10:17 BST 2016, end=Sat Jun 25 07:10:20 BST 2016, operations=1.0, operationsPerMinute=15.864621893178212
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 25 07:10:20 BST 2016, end=Sat Jun 25 07:10:28 BST 2016, operations=1.0, operationsPerMinute=7.371007371007371
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 25 07:10:28 BST 2016, end=Sat Jun 25 07:11:01 BST 2016, operations=1.0, operationsPerMinute=1.8355359765051396
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 25 07:11:01 BST 2016, end=Sat Jun 25 07:11:03 BST 2016, operations=1.0, operationsPerMinute=37.267080745341616
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 25 07:11:22 BST 2016, end=Sat Jun 25 07:13:22 BST 2016, operations=212.7210761281292, operationsPerMinute=106.3605380640646, mode=normal, start=Sat Jun 25 07:13:25 BST 2016, end=Sat Jun 25 07:17:25 BST 2016, operations=433.60988745372754, operationsPerMinute=108.40247186343188
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 25 07:17:33 BST 2016, end=Sat Jun 25 07:19:33 BST 2016, operations=85.54668608117088, operationsPerMinute=42.77334304058544, mode=normal, start=Sat Jun 25 07:19:39 BST 2016, end=Sat Jun 25 07:23:39 BST 2016, operations=171.61147606446846, operationsPerMinute=42.902869016117116
benchmark-name=compress, mod=warmup, start=Sat Jun 25 07:23:45 BST 2016, end=Sat Jun 25 07:25:45 BST 2016, operations=150.43781728420336, operationsPerMinute=75.21890864210168, mode=normal, start=Sat Jun 25 07:25:50 BST 2016, end=Sat Jun 25 07:29:50 BST 2016, operations=302.10269920593566, operationsPerMinute=75.52567480148392
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 25 07:29:56 BST 2016, end=Sat Jun 25 07:31:56 BST 2016, operations=42.82514179625835, operationsPerMinute=21.412570898129175, mode=normal, start=Sat Jun 25 07:32:11 BST 2016, end=Sat Jun 25 07:36:11 BST 2016, operations=88.31943715274001, operationsPerMinute=22.079859288185002
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 25 07:36:27 BST 2016, end=Sat Jun 25 07:38:27 BST 2016, operations=78.17392553768356, operationsPerMinute=39.08696276884178, mode=normal, start=Sat Jun 25 07:38:33 BST 2016, end=Sat Jun 25 07:42:33 BST 2016, operations=157.16217983739955, operationsPerMinute=39.29054495934989
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 25 07:42:43 BST 2016, end=Sat Jun 25 07:44:43 BST 2016, operations=133.38204966008962, operationsPerMinute=66.69102483004481, mode=normal, start=Sat Jun 25 07:44:49 BST 2016, end=Sat Jun 25 07:48:49 BST 2016, operations=265.9877069282805, operationsPerMinute=66.49692673207012
benchmark-name=derby, mod=warmup, start=Sat Jun 25 07:50:33 BST 2016, end=Sat Jun 25 07:52:33 BST 2016, operations=120.04965825054005, operationsPerMinute=60.024829125270024, mode=normal, start=Sat Jun 25 07:52:39 BST 2016, end=Sat Jun 25 07:56:39 BST 2016, operations=235.91166908488623, operationsPerMinute=58.97791727122156
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 25 07:56:45 BST 2016, end=Sat Jun 25 07:58:45 BST 2016, operations=72.40061943872716, operationsPerMinute=36.20030971936358, mode=normal, start=Sat Jun 25 07:58:56 BST 2016, end=Sat Jun 25 08:02:56 BST 2016, operations=145.76646903977846, operationsPerMinute=36.441617259944614
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 25 08:03:07 BST 2016, end=Sat Jun 25 08:05:07 BST 2016, operations=52.74953494695435, operationsPerMinute=26.374767473477174, mode=normal, start=Sat Jun 25 08:05:22 BST 2016, end=Sat Jun 25 08:09:22 BST 2016, operations=105.27511835159505, operationsPerMinute=26.318779587898764
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 25 08:09:35 BST 2016, end=Sat Jun 25 08:11:35 BST 2016, operations=13.10899502755069, operationsPerMinute=6.554497513775345, mode=normal, start=Sat Jun 25 08:12:22 BST 2016, end=Sat Jun 25 08:16:22 BST 2016, operations=26.52736299850057, operationsPerMinute=6.631840749625143
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 25 08:17:12 BST 2016, end=Sat Jun 25 08:19:12 BST 2016, operations=47.419267163655405, operationsPerMinute=23.709633581827703, mode=normal, start=Sat Jun 25 08:19:31 BST 2016, end=Sat Jun 25 08:23:31 BST 2016, operations=93.40161102072828, operationsPerMinute=23.35040275518207
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 25 08:23:47 BST 2016, end=Sat Jun 25 08:25:47 BST 2016, operations=26.834080446598666, operationsPerMinute=13.417040223299333, mode=normal, start=Sat Jun 25 08:26:07 BST 2016, end=Sat Jun 25 08:30:07 BST 2016, operations=54.96165173384028, operationsPerMinute=13.74041293346007
