spec.jvm2008.report.run.location=LAW014
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 11:31:29 BST 2016, end=Mon Jun 27 11:31:29 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 11:31:29 BST 2016, end=Mon Jun 27 11:31:29 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 11:31:29 BST 2016, end=Mon Jun 27 11:31:47 BST 2016, operations=1.0, operationsPerMinute=3.3012379642365888
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 11:31:47 BST 2016, end=Mon Jun 27 11:31:52 BST 2016, operations=1.0, operationsPerMinute=14.245014245014245
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 11:31:52 BST 2016, end=Mon Jun 27 11:31:53 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 11:31:53 BST 2016, end=Mon Jun 27 11:32:02 BST 2016, operations=1.0, operationsPerMinute=6.563833278634723
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 11:32:02 BST 2016, end=Mon Jun 27 11:32:10 BST 2016, operations=1.0, operationsPerMinute=7.77000777000777
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 11:32:10 BST 2016, end=Mon Jun 27 11:32:17 BST 2016, operations=1.0, operationsPerMinute=8.841732979664014
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 11:32:17 BST 2016, end=Mon Jun 27 11:32:19 BST 2016, operations=1.0, operationsPerMinute=22.35469448584203
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 11:32:19 BST 2016, end=Mon Jun 27 11:32:20 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 11:32:20 BST 2016, end=Mon Jun 27 11:32:21 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 11:32:21 BST 2016, end=Mon Jun 27 11:32:27 BST 2016, operations=1.0, operationsPerMinute=9.810333551340745
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 11:32:27 BST 2016, end=Mon Jun 27 11:32:29 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 11:32:29 BST 2016, end=Mon Jun 27 11:32:30 BST 2016, operations=1.0, operationsPerMinute=52.72407732864675
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 11:32:30 BST 2016, end=Mon Jun 27 11:32:33 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 11:32:33 BST 2016, end=Mon Jun 27 11:32:39 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 11:32:39 BST 2016, end=Mon Jun 27 11:33:05 BST 2016, operations=1.0, operationsPerMinute=2.3394549070066675
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 11:33:05 BST 2016, end=Mon Jun 27 11:33:06 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 11:33:20 BST 2016, end=Mon Jun 27 11:35:20 BST 2016, operations=414.76052228183056, operationsPerMinute=207.38026114091528, mode=normal, start=Mon Jun 27 11:35:22 BST 2016, end=Mon Jun 27 11:39:22 BST 2016, operations=860.3956437929442, operationsPerMinute=215.09891094823604
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 11:39:27 BST 2016, end=Mon Jun 27 11:41:27 BST 2016, operations=168.7682081100327, operationsPerMinute=84.38410405501635, mode=normal, start=Mon Jun 27 11:41:31 BST 2016, end=Mon Jun 27 11:45:31 BST 2016, operations=336.7421578739586, operationsPerMinute=84.18553946848965
benchmark-name=compress, mod=warmup, start=Mon Jun 27 11:45:36 BST 2016, end=Mon Jun 27 11:47:36 BST 2016, operations=351.79991010471775, operationsPerMinute=175.89995505235888, mode=normal, start=Mon Jun 27 11:47:38 BST 2016, end=Mon Jun 27 11:51:38 BST 2016, operations=704.5414788173535, operationsPerMinute=176.1353697043384
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 11:51:41 BST 2016, end=Mon Jun 27 11:53:41 BST 2016, operations=115.67010371784659, operationsPerMinute=57.83505185892329, mode=normal, start=Mon Jun 27 11:53:45 BST 2016, end=Mon Jun 27 11:57:45 BST 2016, operations=245.80241249376598, operationsPerMinute=61.450603123441496
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 11:57:52 BST 2016, end=Mon Jun 27 11:59:52 BST 2016, operations=204.3370013192926, operationsPerMinute=102.1685006596463, mode=normal, start=Mon Jun 27 11:59:56 BST 2016, end=Mon Jun 27 12:03:56 BST 2016, operations=408.21152467604077, operationsPerMinute=102.05288116901019
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 12:03:59 BST 2016, end=Mon Jun 27 12:05:59 BST 2016, operations=351.005155972069, operationsPerMinute=175.5025779860345, mode=normal, start=Mon Jun 27 12:06:02 BST 2016, end=Mon Jun 27 12:10:02 BST 2016, operations=704.2805877676956, operationsPerMinute=176.0701469419239
benchmark-name=derby, mod=warmup, start=Mon Jun 27 12:11:01 BST 2016, end=Mon Jun 27 12:13:01 BST 2016, operations=268.0755390001234, operationsPerMinute=134.0377695000617, mode=normal, start=Mon Jun 27 12:13:04 BST 2016, end=Mon Jun 27 12:17:04 BST 2016, operations=538.0934129659257, operationsPerMinute=134.52335324148143
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 12:17:07 BST 2016, end=Mon Jun 27 12:19:07 BST 2016, operations=173.36739562094988, operationsPerMinute=86.68369781047494, mode=normal, start=Mon Jun 27 12:19:12 BST 2016, end=Mon Jun 27 12:23:12 BST 2016, operations=346.58367188925575, operationsPerMinute=86.64591797231394
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 12:23:15 BST 2016, end=Mon Jun 27 12:25:15 BST 2016, operations=100.57937965239583, operationsPerMinute=50.289689826197915, mode=normal, start=Mon Jun 27 12:25:21 BST 2016, end=Mon Jun 27 12:29:21 BST 2016, operations=165.43040087540146, operationsPerMinute=41.357600218850365
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 12:29:36 BST 2016, end=Mon Jun 27 12:31:36 BST 2016, operations=18.69098454633954, operationsPerMinute=9.34549227316977, mode=normal, start=Mon Jun 27 12:33:46 BST 2016, end=Mon Jun 27 12:37:46 BST 2016, operations=45.13204588426927, operationsPerMinute=11.283011471067317
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 12:38:17 BST 2016, end=Mon Jun 27 12:40:17 BST 2016, operations=69.57859883386246, operationsPerMinute=34.78929941693123, mode=normal, start=Mon Jun 27 12:40:28 BST 2016, end=Mon Jun 27 12:44:28 BST 2016, operations=138.78420429803242, operationsPerMinute=34.696051074508105
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 12:44:39 BST 2016, end=Mon Jun 27 12:46:39 BST 2016, operations=74.80193469357002, operationsPerMinute=37.40096734678501, mode=normal, start=Mon Jun 27 12:46:48 BST 2016, end=Mon Jun 27 12:50:48 BST 2016, operations=150.4299844093812, operationsPerMinute=37.6074961023453
