spec.jvm2008.report.run.location=BARN-09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 21:19:49 BST 2016, end=Fri Jul 01 21:19:49 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 21:19:49 BST 2016, end=Fri Jul 01 21:19:49 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 21:19:49 BST 2016, end=Fri Jul 01 21:20:02 BST 2016, operations=1.0, operationsPerMinute=4.3757292882147025
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 21:20:02 BST 2016, end=Fri Jul 01 21:20:06 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 21:20:06 BST 2016, end=Fri Jul 01 21:20:07 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 21:20:07 BST 2016, end=Fri Jul 01 21:20:15 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 21:20:15 BST 2016, end=Fri Jul 01 21:20:23 BST 2016, operations=1.0, operationsPerMinute=7.962840079628401
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 21:20:23 BST 2016, end=Fri Jul 01 21:20:29 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 21:20:29 BST 2016, end=Fri Jul 01 21:20:32 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 21:20:32 BST 2016, end=Fri Jul 01 21:20:32 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 21:20:32 BST 2016, end=Fri Jul 01 21:20:33 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 21:20:33 BST 2016, end=Fri Jul 01 21:20:39 BST 2016, operations=1.0, operationsPerMinute=10.773927096426647
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 21:20:39 BST 2016, end=Fri Jul 01 21:20:40 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 21:20:40 BST 2016, end=Fri Jul 01 21:20:41 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 21:20:41 BST 2016, end=Fri Jul 01 21:20:43 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 21:20:43 BST 2016, end=Fri Jul 01 21:20:50 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 21:20:50 BST 2016, end=Fri Jul 01 21:21:10 BST 2016, operations=1.0, operationsPerMinute=2.9861145672622307
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 21:21:10 BST 2016, end=Fri Jul 01 21:21:11 BST 2016, operations=1.0, operationsPerMinute=73.89162561576354
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 21:21:21 BST 2016, end=Fri Jul 01 21:23:21 BST 2016, operations=485.10548636042626, operationsPerMinute=242.55274318021313, mode=normal, start=Fri Jul 01 21:23:23 BST 2016, end=Fri Jul 01 21:27:23 BST 2016, operations=986.5542406311638, operationsPerMinute=246.63856015779095
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 21:27:27 BST 2016, end=Fri Jul 01 21:29:27 BST 2016, operations=190.30184729309462, operationsPerMinute=95.15092364654731, mode=normal, start=Fri Jul 01 21:29:30 BST 2016, end=Fri Jul 01 21:33:30 BST 2016, operations=379.8870554395131, operationsPerMinute=94.97176385987828
benchmark-name=compress, mod=warmup, start=Fri Jul 01 21:33:34 BST 2016, end=Fri Jul 01 21:35:34 BST 2016, operations=399.9626204604461, operationsPerMinute=199.98131023022304, mode=normal, start=Fri Jul 01 21:35:36 BST 2016, end=Fri Jul 01 21:39:36 BST 2016, operations=799.9620573355818, operationsPerMinute=199.99051433389545
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 21:39:38 BST 2016, end=Fri Jul 01 21:41:38 BST 2016, operations=138.63092554745776, operationsPerMinute=69.31546277372888, mode=normal, start=Fri Jul 01 21:41:42 BST 2016, end=Fri Jul 01 21:45:42 BST 2016, operations=291.4075094737824, operationsPerMinute=72.8518773684456
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 21:45:47 BST 2016, end=Fri Jul 01 21:47:47 BST 2016, operations=234.42616000250962, operationsPerMinute=117.21308000125481, mode=normal, start=Fri Jul 01 21:47:50 BST 2016, end=Fri Jul 01 21:51:50 BST 2016, operations=468.1360379446036, operationsPerMinute=117.0340094861509
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 21:51:53 BST 2016, end=Fri Jul 01 21:53:53 BST 2016, operations=405.58322307259914, operationsPerMinute=202.79161153629957, mode=normal, start=Fri Jul 01 21:53:55 BST 2016, end=Fri Jul 01 21:57:55 BST 2016, operations=810.8991052706765, operationsPerMinute=202.72477631766913
benchmark-name=derby, mod=warmup, start=Fri Jul 01 21:58:17 BST 2016, end=Fri Jul 01 22:00:17 BST 2016, operations=365.932227594232, operationsPerMinute=182.966113797116, mode=normal, start=Fri Jul 01 22:00:19 BST 2016, end=Fri Jul 01 22:04:19 BST 2016, operations=729.6876896288661, operationsPerMinute=182.42192240721653
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 22:04:22 BST 2016, end=Fri Jul 01 22:06:22 BST 2016, operations=207.83919257627286, operationsPerMinute=103.91959628813643, mode=normal, start=Fri Jul 01 22:06:26 BST 2016, end=Fri Jul 01 22:10:26 BST 2016, operations=415.64675373123396, operationsPerMinute=103.91168843280849
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 22:10:30 BST 2016, end=Fri Jul 01 22:12:30 BST 2016, operations=77.36244071476096, operationsPerMinute=38.68122035738048, mode=normal, start=Fri Jul 01 22:12:39 BST 2016, end=Fri Jul 01 22:16:39 BST 2016, operations=157.4545411762711, operationsPerMinute=39.36363529406778
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 22:16:47 BST 2016, end=Fri Jul 01 22:18:47 BST 2016, operations=13.81924893062238, operationsPerMinute=6.90962446531119, mode=normal, start=Fri Jul 01 22:19:31 BST 2016, end=Fri Jul 01 22:23:31 BST 2016, operations=27.819996674645004, operationsPerMinute=6.954999168661251
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 22:24:07 BST 2016, end=Fri Jul 01 22:26:07 BST 2016, operations=74.53829035398853, operationsPerMinute=37.269145176994265, mode=normal, start=Fri Jul 01 22:26:16 BST 2016, end=Fri Jul 01 22:30:16 BST 2016, operations=149.05427315336775, operationsPerMinute=37.263568288341936
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 22:30:28 BST 2016, end=Fri Jul 01 22:32:28 BST 2016, operations=43.26877371970883, operationsPerMinute=21.634386859854416, mode=normal, start=Fri Jul 01 22:32:38 BST 2016, end=Fri Jul 01 22:36:38 BST 2016, operations=86.57429328767465, operationsPerMinute=21.643573321918662
