spec.jvm2008.report.run.location=TOLL10
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 23:01:01 BST 2016, end=Tue Jun 28 23:01:01 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 23:01:01 BST 2016, end=Tue Jun 28 23:01:01 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 23:01:01 BST 2016, end=Tue Jun 28 23:01:22 BST 2016, operations=1.0, operationsPerMinute=2.791087128436526
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 23:01:22 BST 2016, end=Tue Jun 28 23:01:28 BST 2016, operations=1.0, operationsPerMinute=11.378721790252229
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 23:01:28 BST 2016, end=Tue Jun 28 23:01:29 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 23:01:29 BST 2016, end=Tue Jun 28 23:01:40 BST 2016, operations=1.0, operationsPerMinute=5.565862708719852
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 23:01:40 BST 2016, end=Tue Jun 28 23:01:49 BST 2016, operations=1.0, operationsPerMinute=7.03152466893238
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 23:01:49 BST 2016, end=Tue Jun 28 23:01:56 BST 2016, operations=1.0, operationsPerMinute=7.785130400934215
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 23:01:56 BST 2016, end=Tue Jun 28 23:02:00 BST 2016, operations=1.0, operationsPerMinute=15.63314226159458
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 23:02:00 BST 2016, end=Tue Jun 28 23:02:02 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 23:02:02 BST 2016, end=Tue Jun 28 23:02:03 BST 2016, operations=1.0, operationsPerMinute=33.72681281618887
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 23:02:03 BST 2016, end=Tue Jun 28 23:02:11 BST 2016, operations=1.0, operationsPerMinute=7.616146230007616
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 23:02:11 BST 2016, end=Tue Jun 28 23:02:13 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 23:02:13 BST 2016, end=Tue Jun 28 23:02:15 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 23:02:15 BST 2016, end=Tue Jun 28 23:02:19 BST 2016, operations=1.0, operationsPerMinute=14.792899408284024
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 23:02:19 BST 2016, end=Tue Jun 28 23:02:27 BST 2016, operations=1.0, operationsPerMinute=7.396449704142012
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 23:02:27 BST 2016, end=Tue Jun 28 23:03:08 BST 2016, operations=1.0, operationsPerMinute=1.4787066246056781
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 23:03:08 BST 2016, end=Tue Jun 28 23:03:09 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 23:03:26 BST 2016, end=Tue Jun 28 23:05:26 BST 2016, operations=242.77283997245118, operationsPerMinute=121.38641998622559, mode=normal, start=Tue Jun 28 23:05:27 BST 2016, end=Tue Jun 28 23:09:27 BST 2016, operations=491.6322730368763, operationsPerMinute=122.90806825921908
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 23:09:33 BST 2016, end=Tue Jun 28 23:11:33 BST 2016, operations=96.46781169368134, operationsPerMinute=48.23390584684067, mode=normal, start=Tue Jun 28 23:11:37 BST 2016, end=Tue Jun 28 23:15:37 BST 2016, operations=193.02837919014945, operationsPerMinute=48.25709479753736
benchmark-name=compress, mod=warmup, start=Tue Jun 28 23:15:40 BST 2016, end=Tue Jun 28 23:17:40 BST 2016, operations=150.74489668907142, operationsPerMinute=75.37244834453571, mode=normal, start=Tue Jun 28 23:17:42 BST 2016, end=Tue Jun 28 23:21:42 BST 2016, operations=300.92378937387025, operationsPerMinute=75.23094734346756
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 23:21:44 BST 2016, end=Tue Jun 28 23:23:44 BST 2016, operations=42.14837627586058, operationsPerMinute=21.07418813793029, mode=normal, start=Tue Jun 28 23:23:54 BST 2016, end=Tue Jun 28 23:27:54 BST 2016, operations=89.88857090614167, operationsPerMinute=22.472142726535417
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 23:28:00 BST 2016, end=Tue Jun 28 23:30:00 BST 2016, operations=87.27463662130165, operationsPerMinute=43.637318310650826, mode=normal, start=Tue Jun 28 23:30:06 BST 2016, end=Tue Jun 28 23:34:06 BST 2016, operations=175.1203994020885, operationsPerMinute=43.78009985052213
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 23:34:11 BST 2016, end=Tue Jun 28 23:36:11 BST 2016, operations=140.34953462778225, operationsPerMinute=70.17476731389112, mode=normal, start=Tue Jun 28 23:36:14 BST 2016, end=Tue Jun 28 23:40:14 BST 2016, operations=279.592084728439, operationsPerMinute=69.89802118210974
benchmark-name=derby, mod=warmup, start=Tue Jun 28 23:42:16 BST 2016, end=Tue Jun 28 23:44:16 BST 2016, operations=105.898584961599, operationsPerMinute=52.9492924807995, mode=normal, start=Tue Jun 28 23:44:19 BST 2016, end=Tue Jun 28 23:48:19 BST 2016, operations=212.32284651418848, operationsPerMinute=53.08071162854712
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 23:48:22 BST 2016, end=Tue Jun 28 23:50:22 BST 2016, operations=65.93963145304735, operationsPerMinute=32.96981572652368, mode=normal, start=Tue Jun 28 23:50:26 BST 2016, end=Tue Jun 28 23:54:26 BST 2016, operations=132.1199658123784, operationsPerMinute=33.0299914530946
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 23:54:30 BST 2016, end=Tue Jun 28 23:56:30 BST 2016, operations=34.162515572453145, operationsPerMinute=17.081257786226573, mode=normal, start=Tue Jun 28 23:56:40 BST 2016, end=Wed Jun 29 00:00:40 BST 2016, operations=61.07277616747791, operationsPerMinute=15.268194041869478
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 00:00:47 BST 2016, end=Wed Jun 29 00:02:47 BST 2016, operations=7.076445790522768, operationsPerMinute=3.538222895261384, mode=normal, start=Wed Jun 29 00:03:19 BST 2016, end=Wed Jun 29 00:07:19 BST 2016, operations=14.142290830179704, operationsPerMinute=3.535572707544926
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 00:08:07 BST 2016, end=Wed Jun 29 00:10:07 BST 2016, operations=32.17608861553255, operationsPerMinute=16.088044307766275, mode=normal, start=Wed Jun 29 00:10:16 BST 2016, end=Wed Jun 29 00:14:16 BST 2016, operations=64.70960748832209, operationsPerMinute=16.177401872080523
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 00:14:23 BST 2016, end=Wed Jun 29 00:16:23 BST 2016, operations=23.793708355195342, operationsPerMinute=11.896854177597671, mode=normal, start=Wed Jun 29 00:16:31 BST 2016, end=Wed Jun 29 00:20:31 BST 2016, operations=47.43455323836074, operationsPerMinute=11.858638309590186
