spec.jvm2008.report.run.location=NIDD42
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Sun Jun 26 16:20:54 BST 2016, end=Sun Jun 26 16:20:54 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 16:20:54 BST 2016, end=Sun Jun 26 16:20:54 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 16:20:54 BST 2016, end=Sun Jun 26 16:21:10 BST 2016, operations=1.0, operationsPerMinute=3.6044695422323683
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 16:21:10 BST 2016, end=Sun Jun 26 16:21:14 BST 2016, operations=1.0, operationsPerMinute=14.792899408284024
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 16:21:14 BST 2016, end=Sun Jun 26 16:21:16 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 16:21:16 BST 2016, end=Sun Jun 26 16:21:25 BST 2016, operations=1.0, operationsPerMinute=6.597031335898846
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 16:21:25 BST 2016, end=Sun Jun 26 16:21:33 BST 2016, operations=1.0, operationsPerMinute=7.7389397652521605
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 16:21:33 BST 2016, end=Sun Jun 26 16:21:39 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 16:21:39 BST 2016, end=Sun Jun 26 16:21:42 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 16:21:42 BST 2016, end=Sun Jun 26 16:21:43 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 16:21:43 BST 2016, end=Sun Jun 26 16:21:44 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 16:21:44 BST 2016, end=Sun Jun 26 16:21:50 BST 2016, operations=1.0, operationsPerMinute=9.88793671720501
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 16:21:50 BST 2016, end=Sun Jun 26 16:21:52 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 16:21:52 BST 2016, end=Sun Jun 26 16:21:53 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 16:21:53 BST 2016, end=Sun Jun 26 16:21:55 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 16:21:55 BST 2016, end=Sun Jun 26 16:22:02 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 16:22:02 BST 2016, end=Sun Jun 26 16:22:27 BST 2016, operations=1.0, operationsPerMinute=2.403749849765634
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 16:22:27 BST 2016, end=Sun Jun 26 16:22:28 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 16:22:41 BST 2016, end=Sun Jun 26 16:24:41 BST 2016, operations=413.30962220263416, operationsPerMinute=206.65481110131708, mode=normal, start=Sun Jun 26 16:24:42 BST 2016, end=Sun Jun 26 16:28:42 BST 2016, operations=849.5779733072627, operationsPerMinute=212.39449332681568
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 16:28:47 BST 2016, end=Sun Jun 26 16:30:47 BST 2016, operations=167.83003276297072, operationsPerMinute=83.91501638148536, mode=normal, start=Sun Jun 26 16:30:51 BST 2016, end=Sun Jun 26 16:34:51 BST 2016, operations=335.4210588801992, operationsPerMinute=83.8552647200498
benchmark-name=compress, mod=warmup, start=Sun Jun 26 16:34:56 BST 2016, end=Sun Jun 26 16:36:56 BST 2016, operations=352.2232154166155, operationsPerMinute=176.11160770830776, mode=normal, start=Sun Jun 26 16:36:58 BST 2016, end=Sun Jun 26 16:40:58 BST 2016, operations=704.6823682836647, operationsPerMinute=176.17059207091617
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 16:41:00 BST 2016, end=Sun Jun 26 16:43:00 BST 2016, operations=115.26505854844581, operationsPerMinute=57.632529274222904, mode=normal, start=Sun Jun 26 16:43:05 BST 2016, end=Sun Jun 26 16:47:05 BST 2016, operations=171.53599466041274, operationsPerMinute=42.883998665103185
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 16:47:19 BST 2016, end=Sun Jun 26 16:49:19 BST 2016, operations=168.33813979401074, operationsPerMinute=84.16906989700537, mode=normal, start=Sun Jun 26 16:49:23 BST 2016, end=Sun Jun 26 16:53:23 BST 2016, operations=385.60905244152156, operationsPerMinute=96.40226311038039
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 16:53:27 BST 2016, end=Sun Jun 26 16:55:27 BST 2016, operations=340.53322230338654, operationsPerMinute=170.26661115169327, mode=normal, start=Sun Jun 26 16:55:29 BST 2016, end=Sun Jun 26 16:59:29 BST 2016, operations=659.2883963190359, operationsPerMinute=164.82209907975897
benchmark-name=derby, mod=warmup, start=Sun Jun 26 17:00:44 BST 2016, end=Sun Jun 26 17:02:44 BST 2016, operations=259.82135125191587, operationsPerMinute=129.91067562595794, mode=normal, start=Sun Jun 26 17:02:47 BST 2016, end=Sun Jun 26 17:06:47 BST 2016, operations=522.1064131040163, operationsPerMinute=130.52660327600407
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 17:06:50 BST 2016, end=Sun Jun 26 17:08:50 BST 2016, operations=170.67228982350053, operationsPerMinute=85.33614491175027, mode=normal, start=Sun Jun 26 17:08:55 BST 2016, end=Sun Jun 26 17:12:55 BST 2016, operations=345.17991657442957, operationsPerMinute=86.29497914360739
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 17:12:59 BST 2016, end=Sun Jun 26 17:14:59 BST 2016, operations=66.30488155758475, operationsPerMinute=33.152440778792375, mode=normal, start=Sun Jun 26 17:15:07 BST 2016, end=Sun Jun 26 17:19:07 BST 2016, operations=140.51526859582248, operationsPerMinute=35.12881714895562
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 17:19:18 BST 2016, end=Sun Jun 26 17:21:18 BST 2016, operations=13.139577621159638, operationsPerMinute=6.569788810579819, mode=normal, start=Sun Jun 26 17:22:11 BST 2016, end=Sun Jun 26 17:26:11 BST 2016, operations=26.253686439912066, operationsPerMinute=6.5634216099780165
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 17:26:54 BST 2016, end=Sun Jun 26 17:28:54 BST 2016, operations=68.86873753987612, operationsPerMinute=34.43436876993806, mode=normal, start=Sun Jun 26 17:29:05 BST 2016, end=Sun Jun 26 17:33:05 BST 2016, operations=137.91794223566063, operationsPerMinute=34.47948555891516
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 17:33:14 BST 2016, end=Sun Jun 26 17:35:14 BST 2016, operations=43.02949213606262, operationsPerMinute=21.51474606803131, mode=normal, start=Sun Jun 26 17:35:28 BST 2016, end=Sun Jun 26 17:39:28 BST 2016, operations=86.11595469831653, operationsPerMinute=21.528988674579132
