spec.jvm2008.report.run.location=OLDLIB022
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Fri Jun 03 15:05:09 BST 2016, end=Fri Jun 03 15:05:09 BST 2016, operations=1.0, operationsPerMinute=461.53846153846155
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:05:09 BST 2016, end=Fri Jun 03 15:05:10 BST 2016, operations=1.0, operationsPerMinute=46.15384615384615
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:05:10 BST 2016, end=Fri Jun 03 15:05:38 BST 2016, operations=1.0, operationsPerMinute=2.1483815525637353
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:05:38 BST 2016, end=Fri Jun 03 15:05:43 BST 2016, operations=1.0, operationsPerMinute=12.360939431396787
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:05:43 BST 2016, end=Fri Jun 03 15:05:44 BST 2016, operations=1.0, operationsPerMinute=39.682539682539684
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:05:44 BST 2016, end=Fri Jun 03 15:05:54 BST 2016, operations=1.0, operationsPerMinute=6.06366851945427
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:05:54 BST 2016, end=Fri Jun 03 15:06:03 BST 2016, operations=1.0, operationsPerMinute=7.200288011520461
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:06:03 BST 2016, end=Fri Jun 03 15:06:09 BST 2016, operations=1.0, operationsPerMinute=8.828722778104767
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:06:09 BST 2016, end=Fri Jun 03 15:06:12 BST 2016, operations=1.0, operationsPerMinute=21.747009786154404
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:06:12 BST 2016, end=Fri Jun 03 15:06:13 BST 2016, operations=1.0, operationsPerMinute=72.72727272727273
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:06:13 BST 2016, end=Fri Jun 03 15:06:14 BST 2016, operations=1.0, operationsPerMinute=54.844606946983546
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:06:14 BST 2016, end=Fri Jun 03 15:06:20 BST 2016, operations=1.0, operationsPerMinute=9.668063164679342
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:06:20 BST 2016, end=Fri Jun 03 15:06:22 BST 2016, operations=1.0, operationsPerMinute=39.55174686882004
