spec.jvm2008.report.run.location=BARN-17
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 23:33:33 BST 2016, end=Fri Jul 01 23:33:33 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 23:33:33 BST 2016, end=Fri Jul 01 23:33:34 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 23:33:34 BST 2016, end=Fri Jul 01 23:33:47 BST 2016, operations=1.0, operationsPerMinute=4.43098737168599
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 23:33:47 BST 2016, end=Fri Jul 01 23:33:51 BST 2016, operations=1.0, operationsPerMinute=17.016449234259785
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 23:33:51 BST 2016, end=Fri Jul 01 23:33:52 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 23:33:52 BST 2016, end=Fri Jul 01 23:34:00 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 23:34:00 BST 2016, end=Fri Jul 01 23:34:08 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 23:34:08 BST 2016, end=Fri Jul 01 23:34:15 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 23:34:15 BST 2016, end=Fri Jul 01 23:34:17 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 23:34:17 BST 2016, end=Fri Jul 01 23:34:18 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 23:34:18 BST 2016, end=Fri Jul 01 23:34:18 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 23:34:18 BST 2016, end=Fri Jul 01 23:34:24 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 23:34:24 BST 2016, end=Fri Jul 01 23:34:25 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 23:34:25 BST 2016, end=Fri Jul 01 23:34:26 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 23:34:26 BST 2016, end=Fri Jul 01 23:34:29 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 23:34:29 BST 2016, end=Fri Jul 01 23:34:35 BST 2016, operations=1.0, operationsPerMinute=9.448818897637794
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 23:34:35 BST 2016, end=Fri Jul 01 23:34:55 BST 2016, operations=1.0, operationsPerMinute=2.9931158335827597
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 23:34:55 BST 2016, end=Fri Jul 01 23:34:56 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 23:35:07 BST 2016, end=Fri Jul 01 23:37:07 BST 2016, operations=488.690708263075, operationsPerMinute=244.3453541315375, mode=normal, start=Fri Jul 01 23:37:08 BST 2016, end=Fri Jul 01 23:41:08 BST 2016, operations=1014.5257314549276, operationsPerMinute=253.6314328637319
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 23:41:12 BST 2016, end=Fri Jul 01 23:43:12 BST 2016, operations=190.52100747804732, operationsPerMinute=95.26050373902366, mode=normal, start=Fri Jul 01 23:43:15 BST 2016, end=Fri Jul 01 23:47:15 BST 2016, operations=379.5744947105012, operationsPerMinute=94.8936236776253
benchmark-name=compress, mod=warmup, start=Fri Jul 01 23:47:18 BST 2016, end=Fri Jul 01 23:49:18 BST 2016, operations=397.44023179010264, operationsPerMinute=198.72011589505132, mode=normal, start=Fri Jul 01 23:49:20 BST 2016, end=Fri Jul 01 23:53:20 BST 2016, operations=798.2798352968468, operationsPerMinute=199.5699588242117
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 23:53:22 BST 2016, end=Fri Jul 01 23:55:22 BST 2016, operations=138.2663452164573, operationsPerMinute=69.13317260822865, mode=normal, start=Fri Jul 01 23:55:26 BST 2016, end=Fri Jul 01 23:59:26 BST 2016, operations=293.38481287921627, operationsPerMinute=73.34620321980407
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 23:59:32 BST 2016, end=Sat Jul 02 00:01:32 BST 2016, operations=234.72231429101745, operationsPerMinute=117.36115714550873, mode=normal, start=Sat Jul 02 00:01:35 BST 2016, end=Sat Jul 02 00:05:35 BST 2016, operations=472.79487338309997, operationsPerMinute=118.19871834577499
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jul 02 00:05:39 BST 2016, end=Sat Jul 02 00:07:39 BST 2016, operations=405.67356152479647, operationsPerMinute=202.83678076239823, mode=normal, start=Sat Jul 02 00:07:41 BST 2016, end=Sat Jul 02 00:11:41 BST 2016, operations=809.7670342024473, operationsPerMinute=202.44175855061184
benchmark-name=derby, mod=warmup, start=Sat Jul 02 00:12:04 BST 2016, end=Sat Jul 02 00:14:04 BST 2016, operations=358.20804219545676, operationsPerMinute=179.10402109772838, mode=normal, start=Sat Jul 02 00:14:06 BST 2016, end=Sat Jul 02 00:18:06 BST 2016, operations=729.2716754448086, operationsPerMinute=182.31791886120214
benchmark-name=mpegaudio, mod=warmup, start=Sat Jul 02 00:18:08 BST 2016, end=Sat Jul 02 00:20:08 BST 2016, operations=208.44608965367325, operationsPerMinute=104.22304482683663, mode=normal, start=Sat Jul 02 00:20:12 BST 2016, end=Sat Jul 02 00:24:12 BST 2016, operations=414.7244752026428, operationsPerMinute=103.6811188006607
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jul 02 00:24:16 BST 2016, end=Sat Jul 02 00:26:16 BST 2016, operations=71.6443761942412, operationsPerMinute=35.8221880971206, mode=normal, start=Sat Jul 02 00:26:23 BST 2016, end=Sat Jul 02 00:30:23 BST 2016, operations=158.63089325814747, operationsPerMinute=39.65772331453687
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jul 02 00:30:30 BST 2016, end=Sat Jul 02 00:32:30 BST 2016, operations=13.84271493491138, operationsPerMinute=6.92135746745569, mode=normal, start=Sat Jul 02 00:33:14 BST 2016, end=Sat Jul 02 00:37:14 BST 2016, operations=27.843312268873476, operationsPerMinute=6.960828067218369
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jul 02 00:37:57 BST 2016, end=Sat Jul 02 00:39:57 BST 2016, operations=74.27340367480204, operationsPerMinute=37.13670183740102, mode=normal, start=Sat Jul 02 00:40:07 BST 2016, end=Sat Jul 02 00:44:07 BST 2016, operations=136.33484313384912, operationsPerMinute=34.08371078346228
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jul 02 00:44:17 BST 2016, end=Sat Jul 02 00:46:17 BST 2016, operations=41.73051509676403, operationsPerMinute=20.865257548382015, mode=normal, start=Sat Jul 02 00:46:32 BST 2016, end=Sat Jul 02 00:50:32 BST 2016, operations=83.7956473833585, operationsPerMinute=20.948911845839625
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jul 02 00:50:46 BST 2016, end=Sat Jul 02 00:52:46 BST 2016, operations=669.6362885612245, operationsPerMinute=334.8181442806123, mode=normal, start=Sat Jul 02 00:52:47 BST 2016, end=Sat Jul 02 00:56:47 BST 2016, operations=1298.3737084624095, operationsPerMinute=324.59342711560237
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jul 02 00:56:49 BST 2016, end=Sat Jul 02 00:58:49 BST 2016, operations=532.0680944849294, operationsPerMinute=266.0340472424647, mode=normal, start=Sat Jul 02 00:58:50 BST 2016, end=Sat Jul 02 01:02:50 BST 2016, operations=1062.5849985958698, operationsPerMinute=265.64624964896745
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jul 02 01:02:52 BST 2016, end=Sat Jul 02 01:04:52 BST 2016, operations=305.6374831749781, operationsPerMinute=152.81874158748906, mode=normal, start=Sat Jul 02 01:04:53 BST 2016, end=Sat Jul 02 01:08:53 BST 2016, operations=612.5920070603526, operationsPerMinute=153.14800176508814
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jul 02 01:08:56 BST 2016, end=Sat Jul 02 01:10:56 BST 2016, operations=471.62212022745626, operationsPerMinute=235.81106011372813, mode=normal, start=Sat Jul 02 01:10:58 BST 2016, end=Sat Jul 02 01:14:58 BST 2016, operations=948.0743156477074, operationsPerMinute=237.01857891192685
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jul 02 01:14:59 BST 2016, end=Sat Jul 02 01:16:59 BST 2016, operations=109.81485410466297, operationsPerMinute=54.907427052331485, mode=normal, start=Sat Jul 02 01:17:06 BST 2016, end=Sat Jul 02 01:21:06 BST 2016, operations=219.42957078965412, operationsPerMinute=54.85739269741353
benchmark-name=serial, mod=warmup, start=Sat Jul 02 01:21:13 BST 2016, end=Sat Jul 02 01:23:13 BST 2016, operations=221.403690970127, operationsPerMinute=110.7018454850635, mode=normal, start=Sat Jul 02 01:23:16 BST 2016, end=Sat Jul 02 01:27:16 BST 2016, operations=445.9748811464984, operationsPerMinute=111.4937202866246
benchmark-name=sunflow, mod=warmup, start=Sat Jul 02 01:27:19 BST 2016, end=Sat Jul 02 01:29:19 BST 2016, operations=163.4551807901717, operationsPerMinute=81.72759039508585, mode=normal, start=Sat Jul 02 01:29:20 BST 2016, end=Sat Jul 02 01:33:20 BST 2016, operations=334.6483285186392, operationsPerMinute=83.6620821296598
benchmark-name=xml.transform, mod=warmup, start=Sat Jul 02 01:33:42 BST 2016, end=Sat Jul 02 01:35:42 BST 2016, operations=457.5498565152193, operationsPerMinute=228.77492825760964, mode=normal, start=Sat Jul 02 01:35:44 BST 2016, end=Sat Jul 02 01:39:44 BST 2016, operations=968.9204046811908, operationsPerMinute=242.2301011702977
benchmark-name=xml.validation, mod=warmup, start=Sat Jul 02 01:39:46 BST 2016, end=Sat Jul 02 01:41:46 BST 2016, operations=918.6087745436045, operationsPerMinute=459.3043872718022, mode=normal, start=Sat Jul 02 01:41:46 BST 2016, end=Sat Jul 02 01:45:46 BST 2016, operations=1771.2360217070482, operationsPerMinute=442.80900542676204
