spec.jvm2008.report.run.location=BEDSONTC096
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:05:14 BST 2016, end=Sat Jun 04 16:05:14 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:05:14 BST 2016, end=Sat Jun 04 16:05:14 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:05:14 BST 2016, end=Sat Jun 04 16:05:28 BST 2016, operations=1.0, operationsPerMinute=4.264089261601876
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:05:28 BST 2016, end=Sat Jun 04 16:05:32 BST 2016, operations=1.0, operationsPerMinute=17.72002362669817
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:05:32 BST 2016, end=Sat Jun 04 16:05:33 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:05:33 BST 2016, end=Sat Jun 04 16:05:42 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:05:42 BST 2016, end=Sat Jun 04 16:05:49 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:05:49 BST 2016, end=Sat Jun 04 16:05:56 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:05:56 BST 2016, end=Sat Jun 04 16:05:58 BST 2016, operations=1.0, operationsPerMinute=27.08803611738149
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:05:58 BST 2016, end=Sat Jun 04 16:05:58 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:05:58 BST 2016, end=Sat Jun 04 16:05:59 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:05:59 BST 2016, end=Sat Jun 04 16:06:05 BST 2016, operations=1.0, operationsPerMinute=10.743061772605193
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:06:05 BST 2016, end=Sat Jun 04 16:06:06 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:06:06 BST 2016, end=Sat Jun 04 16:06:07 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:06:07 BST 2016, end=Sat Jun 04 16:06:09 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:06:09 BST 2016, end=Sat Jun 04 16:06:16 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:06:16 BST 2016, end=Sat Jun 04 16:06:36 BST 2016, operations=1.0, operationsPerMinute=3.0165912518853695
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:06:36 BST 2016, end=Sat Jun 04 16:06:37 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:06:47 BST 2016, end=Sat Jun 04 16:08:47 BST 2016, operations=497.9808345245544, operationsPerMinute=248.9904172622772, mode=normal, start=Sat Jun 04 16:08:49 BST 2016, end=Sat Jun 04 16:12:49 BST 2016, operations=1028.73607457983, operationsPerMinute=257.1840186449575
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:12:53 BST 2016, end=Sat Jun 04 16:14:53 BST 2016, operations=200.20431941133936, operationsPerMinute=100.10215970566968, mode=normal, start=Sat Jun 04 16:14:57 BST 2016, end=Sat Jun 04 16:18:57 BST 2016, operations=400.99345072434795, operationsPerMinute=100.24836268108699
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:19:01 BST 2016, end=Sat Jun 04 16:21:01 BST 2016, operations=403.1897556900992, operationsPerMinute=201.5948778450496, mode=normal, start=Sat Jun 04 16:21:03 BST 2016, end=Sat Jun 04 16:25:03 BST 2016, operations=803.1796539326806, operationsPerMinute=200.79491348317015
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:25:06 BST 2016, end=Sat Jun 04 16:27:06 BST 2016, operations=138.94201879062496, operationsPerMinute=69.47100939531248, mode=normal, start=Sat Jun 04 16:27:10 BST 2016, end=Sat Jun 04 16:31:10 BST 2016, operations=292.73255413497776, operationsPerMinute=73.18313853374444
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:31:16 BST 2016, end=Sat Jun 04 16:33:16 BST 2016, operations=236.88972732592413, operationsPerMinute=118.44486366296206, mode=normal, start=Sat Jun 04 16:33:20 BST 2016, end=Sat Jun 04 16:37:20 BST 2016, operations=472.8947420016391, operationsPerMinute=118.22368550040977
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:37:24 BST 2016, end=Sat Jun 04 16:39:24 BST 2016, operations=409.4957264957265, operationsPerMinute=204.74786324786325, mode=normal, start=Sat Jun 04 16:39:26 BST 2016, end=Sat Jun 04 16:43:26 BST 2016, operations=810.701089635491, operationsPerMinute=202.67527240887276
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:44:04 BST 2016, end=Sat Jun 04 16:46:04 BST 2016, operations=364.95554376023574, operationsPerMinute=182.47777188011787, mode=normal, start=Sat Jun 04 16:46:06 BST 2016, end=Sat Jun 04 16:50:06 BST 2016, operations=732.438162791104, operationsPerMinute=183.109540697776
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:50:08 BST 2016, end=Sat Jun 04 16:52:08 BST 2016, operations=207.01462030628923, operationsPerMinute=103.50731015314462, mode=normal, start=Sat Jun 04 16:52:11 BST 2016, end=Sat Jun 04 16:56:11 BST 2016, operations=414.2961777176642, operationsPerMinute=103.57404442941605
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:56:14 BST 2016, end=Sat Jun 04 16:58:14 BST 2016, operations=74.08815615740386, operationsPerMinute=37.04407807870193, mode=normal, start=Sat Jun 04 16:58:23 BST 2016, end=Sat Jun 04 17:02:23 BST 2016, operations=144.07732123481333, operationsPerMinute=36.01933030870333
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:02:31 BST 2016, end=Sat Jun 04 17:04:31 BST 2016, operations=13.924561906447988, operationsPerMinute=6.962280953223994, mode=normal, start=Sat Jun 04 17:05:14 BST 2016, end=Sat Jun 04 17:09:14 BST 2016, operations=27.91642064850796, operationsPerMinute=6.97910516212699
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:09:49 BST 2016, end=Sat Jun 04 17:11:49 BST 2016, operations=75.09503300042797, operationsPerMinute=37.54751650021399, mode=normal, start=Sat Jun 04 17:11:56 BST 2016, end=Sat Jun 04 17:15:56 BST 2016, operations=150.2424496467296, operationsPerMinute=37.5606124116824
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:16:06 BST 2016, end=Sat Jun 04 17:18:06 BST 2016, operations=43.22906438683286, operationsPerMinute=21.61453219341643, mode=normal, start=Sat Jun 04 17:18:16 BST 2016, end=Sat Jun 04 17:22:16 BST 2016, operations=86.16591854446241, operationsPerMinute=21.541479636115604
