spec.jvm2008.report.run.location=BARN-02
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 16:52:18 BST 2016, end=Fri Jul 01 16:52:18 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 16:52:18 BST 2016, end=Fri Jul 01 16:52:18 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 16:52:18 BST 2016, end=Fri Jul 01 16:52:32 BST 2016, operations=1.0, operationsPerMinute=4.390458071125421
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 16:52:32 BST 2016, end=Fri Jul 01 16:52:35 BST 2016, operations=1.0, operationsPerMinute=18.143332325370427
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 16:52:35 BST 2016, end=Fri Jul 01 16:52:36 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 16:52:36 BST 2016, end=Fri Jul 01 16:52:45 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 16:52:45 BST 2016, end=Fri Jul 01 16:52:52 BST 2016, operations=1.0, operationsPerMinute=8.13118308713918
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 16:52:52 BST 2016, end=Fri Jul 01 16:52:59 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 16:52:59 BST 2016, end=Fri Jul 01 16:53:01 BST 2016, operations=1.0, operationsPerMinute=26.155187445510027
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 16:53:01 BST 2016, end=Fri Jul 01 16:53:02 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 16:53:02 BST 2016, end=Fri Jul 01 16:53:03 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 16:53:03 BST 2016, end=Fri Jul 01 16:53:08 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 16:53:08 BST 2016, end=Fri Jul 01 16:53:10 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 16:53:10 BST 2016, end=Fri Jul 01 16:53:11 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 16:53:11 BST 2016, end=Fri Jul 01 16:53:13 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 16:53:13 BST 2016, end=Fri Jul 01 16:53:19 BST 2016, operations=1.0, operationsPerMinute=9.448818897637794
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 16:53:19 BST 2016, end=Fri Jul 01 16:53:39 BST 2016, operations=1.0, operationsPerMinute=2.972357079163777
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 16:53:39 BST 2016, end=Fri Jul 01 16:53:40 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 16:53:51 BST 2016, end=Fri Jul 01 16:55:51 BST 2016, operations=502.1088504577823, operationsPerMinute=251.05442522889115, mode=normal, start=Fri Jul 01 16:55:52 BST 2016, end=Fri Jul 01 16:59:52 BST 2016, operations=1010.2885877760816, operationsPerMinute=252.5721469440204
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 16:59:56 BST 2016, end=Fri Jul 01 17:01:56 BST 2016, operations=198.6028259214591, operationsPerMinute=99.30141296072955, mode=normal, start=Fri Jul 01 17:01:59 BST 2016, end=Fri Jul 01 17:05:59 BST 2016, operations=395.5773089419381, operationsPerMinute=98.89432723548452
benchmark-name=compress, mod=warmup, start=Fri Jul 01 17:06:02 BST 2016, end=Fri Jul 01 17:08:02 BST 2016, operations=400.1138084388702, operationsPerMinute=200.0569042194351, mode=normal, start=Fri Jul 01 17:08:04 BST 2016, end=Fri Jul 01 17:12:04 BST 2016, operations=799.7685182538474, operationsPerMinute=199.94212956346186
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 17:12:07 BST 2016, end=Fri Jul 01 17:14:07 BST 2016, operations=139.21914746121166, operationsPerMinute=69.60957373060583, mode=normal, start=Fri Jul 01 17:14:11 BST 2016, end=Fri Jul 01 17:18:11 BST 2016, operations=293.5424418891174, operationsPerMinute=73.38561047227935
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 17:18:17 BST 2016, end=Fri Jul 01 17:20:17 BST 2016, operations=235.28368623630513, operationsPerMinute=117.64184311815256, mode=normal, start=Fri Jul 01 17:20:20 BST 2016, end=Fri Jul 01 17:24:20 BST 2016, operations=470.1021614354802, operationsPerMinute=117.52554035887005
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 17:24:24 BST 2016, end=Fri Jul 01 17:26:24 BST 2016, operations=406.16411143863894, operationsPerMinute=203.08205571931947, mode=normal, start=Fri Jul 01 17:26:25 BST 2016, end=Fri Jul 01 17:30:25 BST 2016, operations=814.229660999094, operationsPerMinute=203.5574152497735
benchmark-name=derby, mod=warmup, start=Fri Jul 01 17:30:47 BST 2016, end=Fri Jul 01 17:32:47 BST 2016, operations=365.54973435067154, operationsPerMinute=182.77486717533577, mode=normal, start=Fri Jul 01 17:32:49 BST 2016, end=Fri Jul 01 17:36:49 BST 2016, operations=731.1645224409931, operationsPerMinute=182.79113061024827
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 17:36:50 BST 2016, end=Fri Jul 01 17:38:50 BST 2016, operations=207.94960433610805, operationsPerMinute=103.97480216805403, mode=normal, start=Fri Jul 01 17:38:55 BST 2016, end=Fri Jul 01 17:42:55 BST 2016, operations=416.5398271929047, operationsPerMinute=104.13495679822617
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 17:42:58 BST 2016, end=Fri Jul 01 17:44:58 BST 2016, operations=73.7772570686209, operationsPerMinute=36.88862853431045, mode=normal, start=Fri Jul 01 17:45:07 BST 2016, end=Fri Jul 01 17:49:07 BST 2016, operations=143.14836198173856, operationsPerMinute=35.78709049543464
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 17:49:17 BST 2016, end=Fri Jul 01 17:51:17 BST 2016, operations=13.904515274755084, operationsPerMinute=6.952257637377542, mode=normal, start=Fri Jul 01 17:52:01 BST 2016, end=Fri Jul 01 17:56:01 BST 2016, operations=27.82168119774518, operationsPerMinute=6.955420299436295
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 17:56:36 BST 2016, end=Fri Jul 01 17:58:36 BST 2016, operations=74.533587484258, operationsPerMinute=37.266793742129, mode=normal, start=Fri Jul 01 17:58:44 BST 2016, end=Fri Jul 01 18:02:44 BST 2016, operations=149.0053586581629, operationsPerMinute=37.25133966454072
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 18:02:54 BST 2016, end=Fri Jul 01 18:04:54 BST 2016, operations=43.23190963303118, operationsPerMinute=21.61595481651559, mode=normal, start=Fri Jul 01 18:05:07 BST 2016, end=Fri Jul 01 18:09:07 BST 2016, operations=86.4695976240249, operationsPerMinute=21.617399406006225
