spec.jvm2008.report.run.location=KINGS07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Sat Jun 25 06:27:56 BST 2016, end=Sat Jun 25 06:27:56 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 25 06:27:56 BST 2016, end=Sat Jun 25 06:27:56 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 25 06:27:56 BST 2016, end=Sat Jun 25 06:28:16 BST 2016, operations=1.0, operationsPerMinute=3.0918272699165206
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 25 06:28:16 BST 2016, end=Sat Jun 25 06:28:20 BST 2016, operations=1.0, operationsPerMinute=13.12623058411726
benchmark-name=startup.compress, mode=normal, start=Sat Jun 25 06:28:20 BST 2016, end=Sat Jun 25 06:28:22 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 25 06:28:22 BST 2016, end=Sat Jun 25 06:28:31 BST 2016, operations=1.0, operationsPerMinute=6.700915791824883
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 25 06:28:31 BST 2016, end=Sat Jun 25 06:28:39 BST 2016, operations=1.0, operationsPerMinute=7.616146230007616
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 25 06:28:39 BST 2016, end=Sat Jun 25 06:28:45 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 25 06:28:45 BST 2016, end=Sat Jun 25 06:28:48 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 25 06:28:48 BST 2016, end=Sat Jun 25 06:28:49 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 25 06:28:49 BST 2016, end=Sat Jun 25 06:28:50 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 25 06:28:50 BST 2016, end=Sat Jun 25 06:28:56 BST 2016, operations=1.0, operationsPerMinute=9.886307464162135
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 25 06:28:56 BST 2016, end=Sat Jun 25 06:28:58 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 25 06:28:58 BST 2016, end=Sat Jun 25 06:28:59 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.serial, mode=normal, start=Sat Jun 25 06:28:59 BST 2016, end=Sat Jun 25 06:29:01 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 25 06:29:01 BST 2016, end=Sat Jun 25 06:29:08 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 25 06:29:08 BST 2016, end=Sat Jun 25 06:29:32 BST 2016, operations=1.0, operationsPerMinute=2.494180246092451
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 25 06:29:32 BST 2016, end=Sat Jun 25 06:29:33 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 25 06:29:47 BST 2016, end=Sat Jun 25 06:31:47 BST 2016, operations=409.5052493324861, operationsPerMinute=204.75262466624304, mode=normal, start=Sat Jun 25 06:31:48 BST 2016, end=Sat Jun 25 06:35:48 BST 2016, operations=839.0700652736466, operationsPerMinute=209.76751631841165
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 25 06:35:54 BST 2016, end=Sat Jun 25 06:37:54 BST 2016, operations=169.23736289920546, operationsPerMinute=84.61868144960273, mode=normal, start=Sat Jun 25 06:37:58 BST 2016, end=Sat Jun 25 06:41:58 BST 2016, operations=340.82711427476977, operationsPerMinute=85.20677856869244
benchmark-name=compress, mod=warmup, start=Sat Jun 25 06:42:02 BST 2016, end=Sat Jun 25 06:44:02 BST 2016, operations=354.55373337074354, operationsPerMinute=177.27686668537177, mode=normal, start=Sat Jun 25 06:44:04 BST 2016, end=Sat Jun 25 06:48:04 BST 2016, operations=694.857887689643, operationsPerMinute=173.71447192241075
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 25 06:48:06 BST 2016, end=Sat Jun 25 06:50:06 BST 2016, operations=117.50267716099471, operationsPerMinute=58.751338580497354, mode=normal, start=Sat Jun 25 06:50:13 BST 2016, end=Sat Jun 25 06:54:13 BST 2016, operations=241.52340251253423, operationsPerMinute=60.38085062813356
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 25 06:54:20 BST 2016, end=Sat Jun 25 06:56:20 BST 2016, operations=210.5865571002618, operationsPerMinute=105.2932785501309, mode=normal, start=Sat Jun 25 06:56:24 BST 2016, end=Sat Jun 25 07:00:24 BST 2016, operations=412.5135797045188, operationsPerMinute=103.1283949261297
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 25 07:00:28 BST 2016, end=Sat Jun 25 07:02:28 BST 2016, operations=346.97139821755275, operationsPerMinute=173.48569910877637, mode=normal, start=Sat Jun 25 07:02:30 BST 2016, end=Sat Jun 25 07:06:30 BST 2016, operations=697.352676964262, operationsPerMinute=174.3381692410655
benchmark-name=derby, mod=warmup, start=Sat Jun 25 07:07:48 BST 2016, end=Sat Jun 25 07:09:48 BST 2016, operations=262.10213333941647, operationsPerMinute=131.05106666970823, mode=normal, start=Sat Jun 25 07:09:51 BST 2016, end=Sat Jun 25 07:13:51 BST 2016, operations=481.49748435444326, operationsPerMinute=120.37437108861081
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 25 07:13:55 BST 2016, end=Sat Jun 25 07:15:55 BST 2016, operations=167.8526502645215, operationsPerMinute=83.92632513226074, mode=normal, start=Sat Jun 25 07:15:59 BST 2016, end=Sat Jun 25 07:19:59 BST 2016, operations=322.9528621930642, operationsPerMinute=80.73821554826606
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 25 07:20:03 BST 2016, end=Sat Jun 25 07:22:03 BST 2016, operations=102.59511784783614, operationsPerMinute=51.29755892391807, mode=normal, start=Sat Jun 25 07:22:10 BST 2016, end=Sat Jun 25 07:26:10 BST 2016, operations=200.14360669671242, operationsPerMinute=50.035901674178106
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 25 07:26:17 BST 2016, end=Sat Jun 25 07:28:17 BST 2016, operations=21.207288566314947, operationsPerMinute=10.603644283157474, mode=normal, start=Sat Jun 25 07:28:45 BST 2016, end=Sat Jun 25 07:32:45 BST 2016, operations=42.560297190795886, operationsPerMinute=10.640074297698972
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 25 07:33:16 BST 2016, end=Sat Jun 25 07:35:16 BST 2016, operations=68.27480135409627, operationsPerMinute=34.137400677048134, mode=normal, start=Sat Jun 25 07:35:26 BST 2016, end=Sat Jun 25 07:39:26 BST 2016, operations=136.21232214067624, operationsPerMinute=34.05308053516906
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 25 07:39:37 BST 2016, end=Sat Jun 25 07:41:37 BST 2016, operations=69.667778577119, operationsPerMinute=34.8338892885595, mode=normal, start=Sat Jun 25 07:41:52 BST 2016, end=Sat Jun 25 07:45:52 BST 2016, operations=142.0447823808295, operationsPerMinute=35.511195595207376
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 25 07:46:03 BST 2016, end=Sat Jun 25 07:48:03 BST 2016, operations=550.1454807135891, operationsPerMinute=275.07274035679455, mode=normal, start=Sat Jun 25 07:48:04 BST 2016, end=Sat Jun 25 07:52:04 BST 2016, operations=1126.8193666452153, operationsPerMinute=281.7048416613038
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 25 07:52:06 BST 2016, end=Sat Jun 25 07:54:06 BST 2016, operations=461.6220605769126, operationsPerMinute=230.8110302884563, mode=normal, start=Sat Jun 25 07:54:07 BST 2016, end=Sat Jun 25 07:58:07 BST 2016, operations=911.5745021417337, operationsPerMinute=227.89362553543342
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 25 07:58:09 BST 2016, end=Sat Jun 25 08:00:09 BST 2016, operations=290.6012592835018, operationsPerMinute=145.3006296417509, mode=normal, start=Sat Jun 25 08:00:12 BST 2016, end=Sat Jun 25 08:04:12 BST 2016, operations=591.2582173578528, operationsPerMinute=147.8145543394632
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 25 08:04:14 BST 2016, end=Sat Jun 25 08:06:14 BST 2016, operations=421.33300513262816, operationsPerMinute=210.66650256631408, mode=normal, start=Sat Jun 25 08:06:16 BST 2016, end=Sat Jun 25 08:10:16 BST 2016, operations=809.9636334750434, operationsPerMinute=202.49090836876084
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 25 08:10:18 BST 2016, end=Sat Jun 25 08:12:18 BST 2016, operations=96.11207436695696, operationsPerMinute=48.05603718347848, mode=normal, start=Sat Jun 25 08:12:27 BST 2016, end=Sat Jun 25 08:16:27 BST 2016, operations=191.58782331074846, operationsPerMinute=47.896955827687115
