spec.jvm2008.report.run.location=KRC003
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:54 BST 2016, end=Thu May 26 14:19:54 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:54 BST 2016, end=Thu May 26 14:19:55 BST 2016, operations=1.0, operationsPerMinute=128.4796573875803
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:55 BST 2016, end=Thu May 26 14:20:17 BST 2016, operations=1.0, operationsPerMinute=2.6917900403768504
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:17 BST 2016, end=Thu May 26 14:20:21 BST 2016, operations=1.0, operationsPerMinute=14.917951268025858
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:21 BST 2016, end=Thu May 26 14:20:23 BST 2016, operations=1.0, operationsPerMinute=41.84100418410042
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:23 BST 2016, end=Thu May 26 14:20:32 BST 2016, operations=1.0, operationsPerMinute=6.568144499178982
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:32 BST 2016, end=Thu May 26 14:20:40 BST 2016, operations=1.0, operationsPerMinute=7.44509244323117
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:40 BST 2016, end=Thu May 26 14:20:47 BST 2016, operations=1.0, operationsPerMinute=8.869179600886918
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:47 BST 2016, end=Thu May 26 14:20:49 BST 2016, operations=1.0, operationsPerMinute=24.360535931790498
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:49 BST 2016, end=Thu May 26 14:20:50 BST 2016, operations=1.0, operationsPerMinute=77.02182284980745
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:50 BST 2016, end=Thu May 26 14:20:51 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:20:56 BST 2016, operations=1.0, operationsPerMinute=10.574550581600281
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:56 BST 2016, end=Thu May 26 14:20:58 BST 2016, operations=1.0, operationsPerMinute=39.29273084479372
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:58 BST 2016, end=Thu May 26 14:20:59 BST 2016, operations=1.0, operationsPerMinute=56.60377358490566
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:59 BST 2016, end=Thu May 26 14:21:02 BST 2016, operations=1.0, operationsPerMinute=23.612750885478157
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:02 BST 2016, end=Thu May 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=8.553100498930862
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:21:31 BST 2016, operations=1.0, operationsPerMinute=2.6527544433636927
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:31 BST 2016, end=Thu May 26 14:21:32 BST 2016, operations=1.0, operationsPerMinute=57.47126436781609
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:46 BST 2016, end=Thu May 26 14:23:46 BST 2016, operations=417.62671450329185, operationsPerMinute=208.81335725164593, mode=normal, start=Thu May 26 14:23:47 BST 2016, end=Thu May 26 14:27:47 BST 2016, operations=922.2669777848715, operationsPerMinute=230.56674444621788
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:27:51 BST 2016, end=Thu May 26 14:29:51 BST 2016, operations=179.91284878006942, operationsPerMinute=89.95642439003471, mode=normal, start=Thu May 26 14:29:54 BST 2016, end=Thu May 26 14:33:54 BST 2016, operations=360.8508409453092, operationsPerMinute=90.2127102363273
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:57 BST 2016, end=Thu May 26 14:35:57 BST 2016, operations=361.147175961214, operationsPerMinute=180.573587980607, mode=normal, start=Thu May 26 14:36:00 BST 2016, end=Thu May 26 14:40:00 BST 2016, operations=720.3914035925104, operationsPerMinute=180.0978508981276
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:02 BST 2016, end=Thu May 26 14:42:02 BST 2016, operations=122.47598110176843, operationsPerMinute=61.23799055088421, mode=normal, start=Thu May 26 14:42:07 BST 2016, end=Thu May 26 14:46:07 BST 2016, operations=255.0051680540392, operationsPerMinute=63.7512920135098
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:13 BST 2016, end=Thu May 26 14:48:13 BST 2016, operations=215.64416820263995, operationsPerMinute=107.82208410131997, mode=normal, start=Thu May 26 14:48:17 BST 2016, end=Thu May 26 14:52:17 BST 2016, operations=401.3943252820897, operationsPerMinute=100.34858132052243
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:21 BST 2016, end=Thu May 26 14:54:21 BST 2016, operations=335.8059586441569, operationsPerMinute=167.90297932207844, mode=normal, start=Thu May 26 14:54:23 BST 2016, end=Thu May 26 14:58:23 BST 2016, operations=745.6389925634146, operationsPerMinute=186.40974814085365
benchmark-name=derby, mod=warmup, start=Thu May 26 14:59:39 BST 2016, end=Thu May 26 15:01:39 BST 2016, operations=329.02677852288076, operationsPerMinute=164.51338926144038, mode=normal, start=Thu May 26 15:01:42 BST 2016, end=Thu May 26 15:05:42 BST 2016, operations=642.1682394797001, operationsPerMinute=160.54205986992503
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:05:44 BST 2016, end=Thu May 26 15:07:44 BST 2016, operations=184.98722554006014, operationsPerMinute=92.49361277003007, mode=normal, start=Thu May 26 15:07:48 BST 2016, end=Thu May 26 15:11:48 BST 2016, operations=359.99757025178667, operationsPerMinute=89.99939256294667
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:11:54 BST 2016, end=Thu May 26 15:13:54 BST 2016, operations=73.32849615155881, operationsPerMinute=36.664248075779405, mode=normal, start=Thu May 26 15:14:03 BST 2016, end=Thu May 26 15:18:03 BST 2016, operations=143.14407782567994, operationsPerMinute=35.786019456419986
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:16 BST 2016, end=Thu May 26 15:20:16 BST 2016, operations=13.595288567339052, operationsPerMinute=6.797644283669526, mode=normal, start=Thu May 26 15:20:53 BST 2016, end=Thu May 26 15:24:53 BST 2016, operations=27.365153055849515, operationsPerMinute=6.841288263962379
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:25:24 BST 2016, end=Thu May 26 15:27:24 BST 2016, operations=69.39485845211831, operationsPerMinute=34.69742922605916, mode=normal, start=Thu May 26 15:27:36 BST 2016, end=Thu May 26 15:31:36 BST 2016, operations=135.27233173094592, operationsPerMinute=33.81808293273648
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:31:44 BST 2016, end=Thu May 26 15:33:44 BST 2016, operations=43.19017452526406, operationsPerMinute=21.59508726263203, mode=normal, start=Thu May 26 15:33:54 BST 2016, end=Thu May 26 15:37:54 BST 2016, operations=86.57634145417741, operationsPerMinute=21.644085363544352
