spec.jvm2008.report.run.location=UNION91
spec.jvm2008.report.hw.cpu.name=Pentium(R) Dual-Core  CPU      E5800  @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3037
benchmark-name=check, mode=normal, start=Thu Jun 30 11:10:53 BST 2016, end=Thu Jun 30 11:10:53 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 11:10:53 BST 2016, end=Thu Jun 30 11:10:54 BST 2016, operations=1.0, operationsPerMinute=106.95187165775401
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 11:10:54 BST 2016, end=Thu Jun 30 11:11:24 BST 2016, operations=1.0, operationsPerMinute=2.00528057217339
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 11:11:24 BST 2016, end=Thu Jun 30 11:11:31 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 11:11:31 BST 2016, end=Thu Jun 30 11:11:32 BST 2016, operations=1.0, operationsPerMinute=32.327586206896555
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 11:11:32 BST 2016, end=Thu Jun 30 11:11:45 BST 2016, operations=1.0, operationsPerMinute=4.918435937371916
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 11:11:45 BST 2016, end=Thu Jun 30 11:11:54 BST 2016, operations=1.0, operationsPerMinute=6.642311524410495
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 11:11:54 BST 2016, end=Thu Jun 30 11:12:02 BST 2016, operations=1.0, operationsPerMinute=6.918021445866482
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 11:12:02 BST 2016, end=Thu Jun 30 11:12:06 BST 2016, operations=1.0, operationsPerMinute=15.14004542013626
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 11:12:06 BST 2016, end=Thu Jun 30 11:12:08 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 11:12:08 BST 2016, end=Thu Jun 30 11:12:09 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 11:12:09 BST 2016, end=Thu Jun 30 11:12:17 BST 2016, operations=1.0, operationsPerMinute=7.6923076923076925
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 11:12:17 BST 2016, end=Thu Jun 30 11:12:19 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 11:12:19 BST 2016, end=Thu Jun 30 11:12:21 BST 2016, operations=1.0, operationsPerMinute=27.86809103576405
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 11:12:21 BST 2016, end=Thu Jun 30 11:12:26 BST 2016, operations=1.0, operationsPerMinute=13.736263736263735
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 11:12:26 BST 2016, end=Thu Jun 30 11:12:34 BST 2016, operations=1.0, operationsPerMinute=6.818956699624957
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 11:12:34 BST 2016, end=Thu Jun 30 11:13:16 BST 2016, operations=1.0, operationsPerMinute=1.4420996971590636
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 11:13:16 BST 2016, end=Thu Jun 30 11:13:18 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 11:13:39 BST 2016, end=Thu Jun 30 11:15:39 BST 2016, operations=180.91816998176114, operationsPerMinute=90.45908499088057, mode=normal, start=Thu Jun 30 11:15:41 BST 2016, end=Thu Jun 30 11:19:41 BST 2016, operations=383.37100035684546, operationsPerMinute=95.84275008921136
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 11:19:48 BST 2016, end=Thu Jun 30 11:21:48 BST 2016, operations=76.31263784797792, operationsPerMinute=38.15631892398896, mode=normal, start=Thu Jun 30 11:21:51 BST 2016, end=Thu Jun 30 11:25:51 BST 2016, operations=152.290459044743, operationsPerMinute=38.07261476118575
benchmark-name=compress, mod=warmup, start=Thu Jun 30 11:25:56 BST 2016, end=Thu Jun 30 11:27:56 BST 2016, operations=86.22573263145847, operationsPerMinute=43.112866315729235, mode=normal, start=Thu Jun 30 11:28:01 BST 2016, end=Thu Jun 30 11:32:01 BST 2016, operations=183.02616101571272, operationsPerMinute=45.75654025392818
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 11:32:04 BST 2016, end=Thu Jun 30 11:34:04 BST 2016, operations=40.99623619000607, operationsPerMinute=20.498118095003036, mode=normal, start=Thu Jun 30 11:34:11 BST 2016, end=Thu Jun 30 11:38:11 BST 2016, operations=87.1359369738168, operationsPerMinute=21.7839842434542
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 11:38:18 BST 2016, end=Thu Jun 30 11:40:18 BST 2016, operations=81.82768427993642, operationsPerMinute=40.91384213996821, mode=normal, start=Thu Jun 30 11:40:22 BST 2016, end=Thu Jun 30 11:44:22 BST 2016, operations=164.03648295821085, operationsPerMinute=41.00912073955271
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 11:44:26 BST 2016, end=Thu Jun 30 11:46:26 BST 2016, operations=136.78779395070558, operationsPerMinute=68.39389697535279, mode=normal, start=Thu Jun 30 11:46:28 BST 2016, end=Thu Jun 30 11:50:28 BST 2016, operations=274.27435431361823, operationsPerMinute=68.56858857840456
benchmark-name=derby, mod=warmup, start=Thu Jun 30 11:51:15 BST 2016, end=Thu Jun 30 11:53:15 BST 2016, operations=97.04288071238793, operationsPerMinute=48.52144035619396, mode=normal, start=Thu Jun 30 11:53:18 BST 2016, end=Thu Jun 30 11:57:18 BST 2016, operations=194.10090391234866, operationsPerMinute=48.525225978087164
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 11:57:22 BST 2016, end=Thu Jun 30 11:59:22 BST 2016, operations=65.06320906160153, operationsPerMinute=32.53160453080076, mode=normal, start=Thu Jun 30 11:59:26 BST 2016, end=Thu Jun 30 12:03:26 BST 2016, operations=129.66377805406648, operationsPerMinute=32.41594451351662
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 12:03:31 BST 2016, end=Thu Jun 30 12:05:31 BST 2016, operations=16.61949763865003, operationsPerMinute=8.309748819325016, mode=normal, start=Thu Jun 30 12:05:48 BST 2016, end=Thu Jun 30 12:09:48 BST 2016, operations=39.570187568039245, operationsPerMinute=9.892546892009811
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 12:09:57 BST 2016, end=Thu Jun 30 12:11:57 BST 2016, operations=4.202952401206902, operationsPerMinute=2.101476200603451, mode=normal, start=Thu Jun 30 12:13:17 BST 2016, end=Thu Jun 30 12:17:17 BST 2016, operations=8.445656512953025, operationsPerMinute=2.1114141282382564
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 12:18:31 BST 2016, end=Thu Jun 30 12:20:31 BST 2016, operations=22.60259778677957, operationsPerMinute=11.301298893389784, mode=normal, start=Thu Jun 30 12:20:44 BST 2016, end=Thu Jun 30 12:24:44 BST 2016, operations=45.46497463646783, operationsPerMinute=11.366243659116957
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 12:24:59 BST 2016, end=Thu Jun 30 12:26:59 BST 2016, operations=16.200848595687063, operationsPerMinute=8.100424297843531, mode=normal, start=Thu Jun 30 12:27:21 BST 2016, end=Thu Jun 30 12:31:21 BST 2016, operations=32.7524856166458, operationsPerMinute=8.18812140416145
