spec.jvm2008.report.run.location=HULL132
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Tue Jun 21 15:32:06 BST 2016, end=Tue Jun 21 15:32:06 BST 2016, operations=1.0, operationsPerMinute=1875.0
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 15:32:06 BST 2016, end=Tue Jun 21 15:32:06 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 15:32:06 BST 2016, end=Tue Jun 21 15:32:19 BST 2016, operations=1.0, operationsPerMinute=4.576309968728548
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 15:32:19 BST 2016, end=Tue Jun 21 15:32:23 BST 2016, operations=1.0, operationsPerMinute=17.71479185119575
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 15:32:23 BST 2016, end=Tue Jun 21 15:32:24 BST 2016, operations=1.0, operationsPerMinute=48.0
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 15:32:24 BST 2016, end=Tue Jun 21 15:32:32 BST 2016, operations=1.0, operationsPerMinute=7.093037002009694
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 15:32:32 BST 2016, end=Tue Jun 21 15:32:40 BST 2016, operations=1.0, operationsPerMinute=7.793219898688141
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 15:32:40 BST 2016, end=Tue Jun 21 15:32:46 BST 2016, operations=1.0, operationsPerMinute=9.226510841150239
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 15:32:46 BST 2016, end=Tue Jun 21 15:32:49 BST 2016, operations=1.0, operationsPerMinute=26.56042496679947
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 15:32:49 BST 2016, end=Tue Jun 21 15:32:49 BST 2016, operations=1.0, operationsPerMinute=81.74386920980926
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 15:32:49 BST 2016, end=Tue Jun 21 15:32:50 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 15:32:50 BST 2016, end=Tue Jun 21 15:32:56 BST 2016, operations=1.0, operationsPerMinute=10.799136069114471
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 15:32:56 BST 2016, end=Tue Jun 21 15:32:57 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 15:32:57 BST 2016, end=Tue Jun 21 15:32:58 BST 2016, operations=1.0, operationsPerMinute=60.91370558375635
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 15:32:58 BST 2016, end=Tue Jun 21 15:33:01 BST 2016, operations=1.0, operationsPerMinute=27.422303473491773
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 15:33:01 BST 2016, end=Tue Jun 21 15:33:07 BST 2016, operations=1.0, operationsPerMinute=9.389671361502348
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 15:33:07 BST 2016, end=Tue Jun 21 15:33:27 BST 2016, operations=1.0, operationsPerMinute=2.932264685758968
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 15:33:27 BST 2016, end=Tue Jun 21 15:33:28 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 15:33:38 BST 2016, end=Tue Jun 21 15:35:38 BST 2016, operations=489.4733324288601, operationsPerMinute=244.73666621443004, mode=normal, start=Tue Jun 21 15:35:40 BST 2016, end=Tue Jun 21 15:39:40 BST 2016, operations=920.2960470853888, operationsPerMinute=230.0740117713472
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 15:39:44 BST 2016, end=Tue Jun 21 15:41:44 BST 2016, operations=195.892485367476, operationsPerMinute=97.946242683738, mode=normal, start=Tue Jun 21 15:41:46 BST 2016, end=Tue Jun 21 15:45:46 BST 2016, operations=377.28676547610195, operationsPerMinute=94.32169136902549
benchmark-name=compress, mod=warmup, start=Tue Jun 21 15:45:50 BST 2016, end=Tue Jun 21 15:47:50 BST 2016, operations=387.2849811617606, operationsPerMinute=193.6424905808803, mode=normal, start=Tue Jun 21 15:47:52 BST 2016, end=Tue Jun 21 15:51:52 BST 2016, operations=768.5822912939038, operationsPerMinute=192.14557282347596
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 15:51:54 BST 2016, end=Tue Jun 21 15:53:54 BST 2016, operations=128.46825193217995, operationsPerMinute=64.23412596608998, mode=normal, start=Tue Jun 21 15:53:59 BST 2016, end=Tue Jun 21 15:57:59 BST 2016, operations=288.89820380097626, operationsPerMinute=72.22455095024407
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 15:58:05 BST 2016, end=Tue Jun 21 16:00:05 BST 2016, operations=224.11278651601123, operationsPerMinute=112.05639325800561, mode=normal, start=Tue Jun 21 16:00:08 BST 2016, end=Tue Jun 21 16:04:08 BST 2016, operations=461.9685631476309, operationsPerMinute=115.49214078690773
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 16:04:12 BST 2016, end=Tue Jun 21 16:06:12 BST 2016, operations=384.57855116574643, operationsPerMinute=192.28927558287322, mode=normal, start=Tue Jun 21 16:06:13 BST 2016, end=Tue Jun 21 16:10:13 BST 2016, operations=794.0836881675682, operationsPerMinute=198.52092204189205
benchmark-name=derby, mod=warmup, start=Tue Jun 21 16:10:37 BST 2016, end=Tue Jun 21 16:12:37 BST 2016, operations=344.35355398439515, operationsPerMinute=172.17677699219757, mode=normal, start=Tue Jun 21 16:12:40 BST 2016, end=Tue Jun 21 16:16:40 BST 2016, operations=656.5344481041194, operationsPerMinute=164.13361202602985
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 16:16:42 BST 2016, end=Tue Jun 21 16:18:42 BST 2016, operations=203.2603012997921, operationsPerMinute=101.63015064989605, mode=normal, start=Tue Jun 21 16:18:47 BST 2016, end=Tue Jun 21 16:22:47 BST 2016, operations=407.59459010361576, operationsPerMinute=101.89864752590394
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 16:22:50 BST 2016, end=Tue Jun 21 16:24:50 BST 2016, operations=69.29171577234737, operationsPerMinute=34.64585788617369, mode=normal, start=Tue Jun 21 16:24:59 BST 2016, end=Tue Jun 21 16:28:59 BST 2016, operations=142.97946049340658, operationsPerMinute=35.744865123351644
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 16:29:08 BST 2016, end=Tue Jun 21 16:31:08 BST 2016, operations=13.620211802719668, operationsPerMinute=6.810105901359834, mode=normal, start=Tue Jun 21 16:31:54 BST 2016, end=Tue Jun 21 16:35:54 BST 2016, operations=27.28127711919404, operationsPerMinute=6.82031927979851
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 16:36:26 BST 2016, end=Tue Jun 21 16:38:26 BST 2016, operations=71.08066872026423, operationsPerMinute=35.540334360132114, mode=normal, start=Tue Jun 21 16:38:35 BST 2016, end=Tue Jun 21 16:42:35 BST 2016, operations=142.14079161932224, operationsPerMinute=35.53519790483056
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 16:42:46 BST 2016, end=Tue Jun 21 16:44:46 BST 2016, operations=42.15809053025177, operationsPerMinute=21.079045265125885, mode=normal, start=Tue Jun 21 16:45:00 BST 2016, end=Tue Jun 21 16:49:00 BST 2016, operations=84.37580647578761, operationsPerMinute=21.093951618946903
