spec.jvm2008.report.run.location=UNION36
spec.jvm2008.report.hw.cpu.name=
spec.jvm2008.report.hw.number.of.cores=
spec.jvm2008.report.hw.memory.size=,=
benchmark-name=check, mode=normal, start=Sat Jun 04 16:07:41 BST 2016, end=Sat Jun 04 16:07:41 BST 2016, operations=1.0, operationsPerMinute=1200.0
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:07:41 BST 2016, end=Sat Jun 04 16:07:41 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:07:41 BST 2016, end=Sat Jun 04 16:08:01 BST 2016, operations=1.0, operationsPerMinute=2.949417490045716
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:08:01 BST 2016, end=Sat Jun 04 16:08:06 BST 2016, operations=1.0, operationsPerMinute=14.285714285714286
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:08:06 BST 2016, end=Sat Jun 04 16:08:07 BST 2016, operations=1.0, operationsPerMinute=39.973351099267155
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:08:07 BST 2016, end=Sat Jun 04 16:08:16 BST 2016, operations=1.0, operationsPerMinute=6.528125340006528
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:08:16 BST 2016, end=Sat Jun 04 16:08:24 BST 2016, operations=1.0, operationsPerMinute=7.576714231594899
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:08:24 BST 2016, end=Sat Jun 04 16:08:31 BST 2016, operations=1.0, operationsPerMinute=8.900756564307967
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:08:31 BST 2016, end=Sat Jun 04 16:08:34 BST 2016, operations=1.0, operationsPerMinute=20.9351011863224
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:08:34 BST 2016, end=Sat Jun 04 16:08:35 BST 2016, operations=1.0, operationsPerMinute=70.01166861143524
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:08:35 BST 2016, end=Sat Jun 04 16:08:36 BST 2016, operations=1.0, operationsPerMinute=52.863436123348016
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:08:36 BST 2016, end=Sat Jun 04 16:08:42 BST 2016, operations=1.0, operationsPerMinute=9.147735935356
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:08:42 BST 2016, end=Sat Jun 04 16:08:44 BST 2016, operations=1.0, operationsPerMinute=38.07106598984772
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:08:44 BST 2016, end=Sat Jun 04 16:08:45 BST 2016, operations=1.0, operationsPerMinute=46.47560030983733
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:08:45 BST 2016, end=Sat Jun 04 16:08:48 BST 2016, operations=1.0, operationsPerMinute=21.629416005767844
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:08:48 BST 2016, end=Sat Jun 04 16:08:55 BST 2016, operations=1.0, operationsPerMinute=9.161704076958314
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:08:55 BST 2016, end=Sat Jun 04 16:09:21 BST 2016, operations=1.0, operationsPerMinute=2.315976377040954
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:09:21 BST 2016, end=Sat Jun 04 16:09:22 BST 2016, operations=1.0, operationsPerMinute=52.816901408450704
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:09:36 BST 2016, end=Sat Jun 04 16:11:36 BST 2016, operations=423.77907148226643, operationsPerMinute=211.88953574113322, mode=normal, start=Sat Jun 04 16:11:38 BST 2016, end=Sat Jun 04 16:15:38 BST 2016, operations=851.8303573065983, operationsPerMinute=212.95758932664958
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:15:45 BST 2016, end=Sat Jun 04 16:17:45 BST 2016, operations=168.48998357528362, operationsPerMinute=84.24499178764181, mode=normal, start=Sat Jun 04 16:17:53 BST 2016, end=Sat Jun 04 16:21:53 BST 2016, operations=338.2706741970842, operationsPerMinute=84.56766854927105
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:22:01 BST 2016, end=Sat Jun 04 16:24:01 BST 2016, operations=456.3446590106722, operationsPerMinute=228.1723295053361, mode=normal, start=Sat Jun 04 16:24:05 BST 2016, end=Sat Jun 04 16:28:05 BST 2016, operations=914.4746489337373, operationsPerMinute=228.61866223343432
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:28:08 BST 2016, end=Sat Jun 04 16:30:08 BST 2016, operations=121.76735635223507, operationsPerMinute=60.883678176117535, mode=normal, start=Sat Jun 04 16:30:21 BST 2016, end=Sat Jun 04 16:34:21 BST 2016, operations=255.82134863211905, operationsPerMinute=63.955337158029764
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:34:33 BST 2016, end=Sat Jun 04 16:36:33 BST 2016, operations=214.69117332657626, operationsPerMinute=107.34558666328813, mode=normal, start=Sat Jun 04 16:36:39 BST 2016, end=Sat Jun 04 16:40:39 BST 2016, operations=430.7040029217726, operationsPerMinute=107.67600073044315
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:40:46 BST 2016, end=Sat Jun 04 16:42:46 BST 2016, operations=374.68552429839525, operationsPerMinute=187.34276214919763, mode=normal, start=Sat Jun 04 16:42:50 BST 2016, end=Sat Jun 04 16:46:50 BST 2016, operations=743.8673375990875, operationsPerMinute=185.96683439977187
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:48:28 BST 2016, end=Sat Jun 04 16:50:28 BST 2016, operations=307.1409793021401, operationsPerMinute=153.57048965107006, mode=normal, start=Sat Jun 04 16:50:34 BST 2016, end=Sat Jun 04 16:54:34 BST 2016, operations=617.3099162890302, operationsPerMinute=154.32747907225755
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:54:39 BST 2016, end=Sat Jun 04 16:56:39 BST 2016, operations=207.12242221978173, operationsPerMinute=103.56121110989086, mode=normal, start=Sat Jun 04 16:56:47 BST 2016, end=Sat Jun 04 17:00:47 BST 2016, operations=415.93066689038073, operationsPerMinute=103.98266672259518
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 17:00:53 BST 2016, end=Sat Jun 04 17:02:53 BST 2016, operations=89.7525655641135, operationsPerMinute=44.87628278205675, mode=normal, start=Sat Jun 04 17:03:07 BST 2016, end=Sat Jun 04 17:07:07 BST 2016, operations=188.40928167197708, operationsPerMinute=47.10232041799427
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:07:23 BST 2016, end=Sat Jun 04 17:09:23 BST 2016, operations=20.83794095990037, operationsPerMinute=10.418970479950184, mode=normal, start=Sat Jun 04 17:10:21 BST 2016, end=Sat Jun 04 17:14:21 BST 2016, operations=41.6317837254597, operationsPerMinute=10.407945931364925
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:15:38 BST 2016, end=Sat Jun 04 17:17:38 BST 2016, operations=121.65779538605433, operationsPerMinute=60.828897693027166, mode=normal, start=Sat Jun 04 17:17:49 BST 2016, end=Sat Jun 04 17:21:49 BST 2016, operations=247.1417007618237, operationsPerMinute=61.785425190455925
