spec.jvm2008.report.run.location=BARN-14
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:04:54 BST 2016, end=Sat Jun 04 16:04:54 BST 2016, operations=1.0, operationsPerMinute=1363.6363636363637
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:04:54 BST 2016, end=Sat Jun 04 16:04:54 BST 2016, operations=1.0, operationsPerMinute=535.7142857142857
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:04:54 BST 2016, end=Sat Jun 04 16:05:09 BST 2016, operations=1.0, operationsPerMinute=4.203152364273205
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:05:09 BST 2016, end=Sat Jun 04 16:05:12 BST 2016, operations=1.0, operationsPerMinute=16.64816870144284
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:05:12 BST 2016, end=Sat Jun 04 16:05:14 BST 2016, operations=1.0, operationsPerMinute=44.776119402985074
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:05:14 BST 2016, end=Sat Jun 04 16:05:22 BST 2016, operations=1.0, operationsPerMinute=7.123352724682417
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:05:22 BST 2016, end=Sat Jun 04 16:05:29 BST 2016, operations=1.0, operationsPerMinute=8.084074373484237
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:05:29 BST 2016, end=Sat Jun 04 16:05:36 BST 2016, operations=1.0, operationsPerMinute=9.198221677142419
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:05:36 BST 2016, end=Sat Jun 04 16:05:38 BST 2016, operations=1.0, operationsPerMinute=24.927295388450354
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:05:38 BST 2016, end=Sat Jun 04 16:05:39 BST 2016, operations=1.0, operationsPerMinute=76.33587786259542
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:05:39 BST 2016, end=Sat Jun 04 16:05:40 BST 2016, operations=1.0, operationsPerMinute=61.28702757916241
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:05:40 BST 2016, end=Sat Jun 04 16:05:46 BST 2016, operations=1.0, operationsPerMinute=10.179843909060061
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:05:46 BST 2016, end=Sat Jun 04 16:05:47 BST 2016, operations=1.0, operationsPerMinute=39.761431411530815
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:05:47 BST 2016, end=Sat Jun 04 16:05:49 BST 2016, operations=1.0, operationsPerMinute=57.52636625119847
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:05:49 BST 2016, end=Sat Jun 04 16:05:51 BST 2016, operations=1.0, operationsPerMinute=26.595744680851062
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:05:51 BST 2016, end=Sat Jun 04 16:05:57 BST 2016, operations=1.0, operationsPerMinute=9.61076405574243
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:05:57 BST 2016, end=Sat Jun 04 16:06:20 BST 2016, operations=1.0, operationsPerMinute=2.5749967812540233
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:06:20 BST 2016, end=Sat Jun 04 16:06:21 BST 2016, operations=1.0, operationsPerMinute=59.523809523809526
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:06:33 BST 2016, end=Sat Jun 04 16:08:33 BST 2016, operations=378.75646914039896, operationsPerMinute=189.37823457019948, mode=normal, start=Sat Jun 04 16:08:34 BST 2016, end=Sat Jun 04 16:12:34 BST 2016, operations=731.3097638318775, operationsPerMinute=182.82744095796937
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:12:40 BST 2016, end=Sat Jun 04 16:14:40 BST 2016, operations=149.25933029591422, operationsPerMinute=74.62966514795711, mode=normal, start=Sat Jun 04 16:14:43 BST 2016, end=Sat Jun 04 16:18:43 BST 2016, operations=329.26340221858055, operationsPerMinute=82.31585055464514
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:18:45 BST 2016, end=Sat Jun 04 16:20:45 BST 2016, operations=363.42722092612877, operationsPerMinute=181.71361046306438, mode=normal, start=Sat Jun 04 16:20:47 BST 2016, end=Sat Jun 04 16:24:47 BST 2016, operations=683.3540265182905, operationsPerMinute=170.83850662957263
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:24:49 BST 2016, end=Sat Jun 04 16:26:49 BST 2016, operations=125.11416620915635, operationsPerMinute=62.557083104578176, mode=normal, start=Sat Jun 04 16:26:54 BST 2016, end=Sat Jun 04 16:30:54 BST 2016, operations=257.9261078051399, operationsPerMinute=64.48152695128498
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:30:59 BST 2016, end=Sat Jun 04 16:32:59 BST 2016, operations=219.62620306630248, operationsPerMinute=109.81310153315124, mode=normal, start=Sat Jun 04 16:33:03 BST 2016, end=Sat Jun 04 16:37:03 BST 2016, operations=439.384849995777, operationsPerMinute=109.84621249894425
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:37:07 BST 2016, end=Sat Jun 04 16:39:07 BST 2016, operations=301.3748179906745, operationsPerMinute=150.68740899533725, mode=normal, start=Sat Jun 04 16:39:10 BST 2016, end=Sat Jun 04 16:43:10 BST 2016, operations=712.5269330859039, operationsPerMinute=178.13173327147598
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:43:33 BST 2016, end=Sat Jun 04 16:45:33 BST 2016, operations=317.6685067998558, operationsPerMinute=158.8342533999279, mode=normal, start=Sat Jun 04 16:45:36 BST 2016, end=Sat Jun 04 16:49:36 BST 2016, operations=601.1230846969845, operationsPerMinute=150.28077117424613
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:49:38 BST 2016, end=Sat Jun 04 16:51:38 BST 2016, operations=187.6062745295738, operationsPerMinute=93.8031372647869, mode=normal, start=Sat Jun 04 16:51:42 BST 2016, end=Sat Jun 04 16:55:42 BST 2016, operations=378.9800246187422, operationsPerMinute=94.74500615468556
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:55:46 BST 2016, end=Sat Jun 04 16:57:46 BST 2016, operations=70.8822566028171, operationsPerMinute=35.44112830140855, mode=normal, start=Sat Jun 04 16:57:54 BST 2016, end=Sat Jun 04 17:01:54 BST 2016, operations=138.63759257760518, operationsPerMinute=34.659398144401294
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:02:07 BST 2016, end=Sat Jun 04 17:04:07 BST 2016, operations=9.835580092714917, operationsPerMinute=4.917790046357458, mode=normal, start=Sat Jun 04 17:06:56 BST 2016, end=Sat Jun 04 17:10:56 BST 2016, operations=15.981465708622585, operationsPerMinute=3.995366427155646
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:12:58 BST 2016, end=Sat Jun 04 17:14:58 BST 2016, operations=55.418964117235774, operationsPerMinute=27.709482058617887, mode=normal, start=Sat Jun 04 17:16:08 BST 2016, end=Sat Jun 04 17:20:08 BST 2016, operations=53.350450024703775, operationsPerMinute=13.337612506175944
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:20:25 BST 2016, end=Sat Jun 04 17:22:25 BST 2016, operations=12.475564380142828, operationsPerMinute=6.237782190071414, mode=normal, start=Sat Jun 04 17:22:43 BST 2016, end=Sat Jun 04 17:26:43 BST 2016, operations=65.12739553483436, operationsPerMinute=16.28184888370859
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 04 17:27:00 BST 2016, end=Sat Jun 04 17:29:00 BST 2016, operations=675.2304136033142, operationsPerMinute=337.6152068016571, mode=normal, start=Sat Jun 04 17:29:02 BST 2016, end=Sat Jun 04 17:33:02 BST 2016, operations=1257.808451341158, operationsPerMinute=314.4521128352895
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 04 17:33:03 BST 2016, end=Sat Jun 04 17:35:03 BST 2016, operations=523.7066118611575, operationsPerMinute=261.85330593057876, mode=normal, start=Sat Jun 04 17:35:04 BST 2016, end=Sat Jun 04 17:39:04 BST 2016, operations=1032.3379396826094, operationsPerMinute=258.08448492065236
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 04 17:39:06 BST 2016, end=Sat Jun 04 17:41:06 BST 2016, operations=302.99978104910736, operationsPerMinute=151.49989052455368, mode=normal, start=Sat Jun 04 17:41:08 BST 2016, end=Sat Jun 04 17:45:08 BST 2016, operations=621.2739798109574, operationsPerMinute=155.31849495273934
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 04 17:45:11 BST 2016, end=Sat Jun 04 17:47:11 BST 2016, operations=473.508627415135, operationsPerMinute=236.7543137075675, mode=normal, start=Sat Jun 04 17:47:13 BST 2016, end=Sat Jun 04 17:51:13 BST 2016, operations=840.9337741169966, operationsPerMinute=210.23344352924914
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 04 17:51:15 BST 2016, end=Sat Jun 04 17:53:15 BST 2016, operations=109.13089894443178, operationsPerMinute=54.56544947221589, mode=normal, start=Sat Jun 04 17:53:23 BST 2016, end=Sat Jun 04 17:57:23 BST 2016, operations=217.1555550919443, operationsPerMinute=54.28888877298608
benchmark-name=serial, mod=warmup, start=Sat Jun 04 17:57:30 BST 2016, end=Sat Jun 04 17:59:30 BST 2016, operations=204.52597334244047, operationsPerMinute=102.26298667122023, mode=normal, start=Sat Jun 04 17:59:33 BST 2016, end=Sat Jun 04 18:03:33 BST 2016, operations=410.30937472098685, operationsPerMinute=102.57734368024671
benchmark-name=sunflow, mod=warmup, start=Sat Jun 04 18:03:36 BST 2016, end=Sat Jun 04 18:05:36 BST 2016, operations=162.11251389224503, operationsPerMinute=81.05625694612252, mode=normal, start=Sat Jun 04 18:05:37 BST 2016, end=Sat Jun 04 18:09:37 BST 2016, operations=316.9823140884591, operationsPerMinute=79.24557852211477
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 04 18:10:00 BST 2016, end=Sat Jun 04 18:12:00 BST 2016, operations=486.4603836407529, operationsPerMinute=243.23019182037646, mode=normal, start=Sat Jun 04 18:12:01 BST 2016, end=Sat Jun 04 18:16:01 BST 2016, operations=911.2292180775878, operationsPerMinute=227.80730451939695
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 04 18:16:03 BST 2016, end=Sat Jun 04 18:18:03 BST 2016, operations=904.4308154138465, operationsPerMinute=452.21540770692326, mode=normal, start=Sat Jun 04 18:18:04 BST 2016, end=Sat Jun 04 18:22:04 BST 2016, operations=1631.4247963671173, operationsPerMinute=407.85619909177933
