spec.jvm2008.report.run.location=OLDLIB021
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:40 BST 2016, end=Thu May 26 14:20:41 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:41 BST 2016, end=Thu May 26 14:20:41 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:41 BST 2016, end=Thu May 26 14:21:35 BST 2016, operations=1.0, operationsPerMinute=1.1090163025396473
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:35 BST 2016, end=Thu May 26 14:21:40 BST 2016, operations=1.0, operationsPerMinute=11.907124429450288
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:40 BST 2016, end=Thu May 26 14:21:41 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:41 BST 2016, end=Thu May 26 14:21:50 BST 2016, operations=1.0, operationsPerMinute=6.540935353755587
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:50 BST 2016, end=Thu May 26 14:21:58 BST 2016, operations=1.0, operationsPerMinute=7.512207336922499
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:22:05 BST 2016, operations=1.0, operationsPerMinute=8.547008547008547
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:05 BST 2016, end=Thu May 26 14:22:08 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:08 BST 2016, end=Thu May 26 14:22:09 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:09 BST 2016, end=Thu May 26 14:22:10 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:10 BST 2016, end=Thu May 26 14:22:16 BST 2016, operations=1.0, operationsPerMinute=9.886307464162135
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:16 BST 2016, end=Thu May 26 14:22:18 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:18 BST 2016, end=Thu May 26 14:22:19 BST 2016, operations=1.0, operationsPerMinute=50.5902192242833
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:19 BST 2016, end=Thu May 26 14:22:21 BST 2016, operations=1.0, operationsPerMinute=23.032629558541267
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:21 BST 2016, end=Thu May 26 14:22:28 BST 2016, operations=1.0, operationsPerMinute=8.903398130286392
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:28 BST 2016, end=Thu May 26 14:22:54 BST 2016, operations=1.0, operationsPerMinute=2.3239600278875203
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:54 BST 2016, end=Thu May 26 14:22:55 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:13 BST 2016, end=Thu May 26 14:25:13 BST 2016, operations=459.0556846540148, operationsPerMinute=229.5278423270074, mode=normal, start=Thu May 26 14:25:16 BST 2016, end=Thu May 26 14:29:16 BST 2016, operations=923.5841377702627, operationsPerMinute=230.89603444256568
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:24 BST 2016, end=Thu May 26 14:31:24 BST 2016, operations=182.39642850965976, operationsPerMinute=91.19821425482988, mode=normal, start=Thu May 26 14:31:31 BST 2016, end=Thu May 26 14:35:31 BST 2016, operations=365.1169420005018, operationsPerMinute=91.27923550012545
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:39 BST 2016, end=Thu May 26 14:37:39 BST 2016, operations=484.0397413788462, operationsPerMinute=242.0198706894231, mode=normal, start=Thu May 26 14:37:42 BST 2016, end=Thu May 26 14:41:42 BST 2016, operations=971.1172698297094, operationsPerMinute=242.77931745742734
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:45 BST 2016, end=Thu May 26 14:43:45 BST 2016, operations=128.13275996770756, operationsPerMinute=64.06637998385378, mode=normal, start=Thu May 26 14:43:56 BST 2016, end=Thu May 26 14:47:56 BST 2016, operations=268.1209957359652, operationsPerMinute=67.0302489339913
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:48:08 BST 2016, end=Thu May 26 14:50:08 BST 2016, operations=228.43191374498687, operationsPerMinute=114.21595687249344, mode=normal, start=Thu May 26 14:50:14 BST 2016, end=Thu May 26 14:54:14 BST 2016, operations=449.3636447282034, operationsPerMinute=112.34091118205085
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:21 BST 2016, end=Thu May 26 14:56:21 BST 2016, operations=378.42573053231206, operationsPerMinute=189.21286526615603, mode=normal, start=Thu May 26 14:56:25 BST 2016, end=Thu May 26 15:00:25 BST 2016, operations=770.8444795794222, operationsPerMinute=192.71111989485556
benchmark-name=derby, mod=warmup, start=Thu May 26 15:02:11 BST 2016, end=Thu May 26 15:04:11 BST 2016, operations=306.98647700254514, operationsPerMinute=153.49323850127257, mode=normal, start=Thu May 26 15:04:14 BST 2016, end=Thu May 26 15:08:14 BST 2016, operations=667.6015572625141, operationsPerMinute=166.90038931562853
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:08:19 BST 2016, end=Thu May 26 15:10:19 BST 2016, operations=213.26631463838038, operationsPerMinute=106.63315731919019, mode=normal, start=Thu May 26 15:10:26 BST 2016, end=Thu May 26 15:14:26 BST 2016, operations=440.392144982441, operationsPerMinute=110.09803624561025
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:14:33 BST 2016, end=Thu May 26 15:16:33 BST 2016, operations=90.11120290211777, operationsPerMinute=45.055601451058884, mode=normal, start=Thu May 26 15:16:48 BST 2016, end=Thu May 26 15:20:48 BST 2016, operations=195.1427737510473, operationsPerMinute=48.78569343776182
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:21:01 BST 2016, end=Thu May 26 15:23:01 BST 2016, operations=20.722481115297295, operationsPerMinute=10.361240557648648, mode=normal, start=Thu May 26 15:24:00 BST 2016, end=Thu May 26 15:28:00 BST 2016, operations=41.478420008691515, operationsPerMinute=10.369605002172879
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:29:11 BST 2016, end=Thu May 26 15:31:11 BST 2016, operations=121.92091055021137, operationsPerMinute=60.96045527510569, mode=normal, start=Thu May 26 15:31:24 BST 2016, end=Thu May 26 15:35:24 BST 2016, operations=244.43469111153001, operationsPerMinute=61.108672777882504
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:35:37 BST 2016, end=Thu May 26 15:37:37 BST 2016, operations=62.83233645935269, operationsPerMinute=31.416168229676344, mode=normal, start=Thu May 26 15:37:53 BST 2016, end=Thu May 26 15:41:53 BST 2016, operations=126.288865761984, operationsPerMinute=31.572216440496
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:42:12 BST 2016, end=Thu May 26 15:44:12 BST 2016, operations=837.2148899667602, operationsPerMinute=418.6074449833801, mode=normal, start=Thu May 26 15:44:13 BST 2016, end=Thu May 26 15:48:13 BST 2016, operations=1663.3692250557756, operationsPerMinute=415.8423062639439
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:48:15 BST 2016, end=Thu May 26 15:50:15 BST 2016, operations=529.1428718918348, operationsPerMinute=264.5714359459174, mode=normal, start=Thu May 26 15:50:18 BST 2016, end=Thu May 26 15:54:18 BST 2016, operations=1056.6067422178207, operationsPerMinute=264.1516855544552
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:54:21 BST 2016, end=Thu May 26 15:56:21 BST 2016, operations=619.2715731297017, operationsPerMinute=309.63578656485083, mode=normal, start=Thu May 26 15:56:23 BST 2016, end=Thu May 26 16:00:23 BST 2016, operations=1237.3799327556458, operationsPerMinute=309.34498318891144
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 16:00:26 BST 2016, end=Thu May 26 16:02:26 BST 2016, operations=445.19172762522675, operationsPerMinute=222.59586381261337, mode=normal, start=Thu May 26 16:02:29 BST 2016, end=Thu May 26 16:06:29 BST 2016, operations=887.9249217372541, operationsPerMinute=221.98123043431352
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:06:33 BST 2016, end=Thu May 26 16:08:33 BST 2016, operations=150.62649187157245, operationsPerMinute=75.31324593578623, mode=normal, start=Thu May 26 16:08:41 BST 2016, end=Thu May 26 16:12:41 BST 2016, operations=301.414623657382, operationsPerMinute=75.3536559143455
