spec.jvm2008.report.run.location=OLDLIB018
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Sun Jun 19 00:40:58 BST 2016, end=Sun Jun 19 00:40:58 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:40:58 BST 2016, end=Sun Jun 19 00:40:58 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:40:58 BST 2016, end=Sun Jun 19 00:41:19 BST 2016, operations=1.0, operationsPerMinute=2.8982706984832385
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:41:19 BST 2016, end=Sun Jun 19 00:41:23 BST 2016, operations=1.0, operationsPerMinute=13.03780964797914
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:41:23 BST 2016, end=Sun Jun 19 00:41:25 BST 2016, operations=1.0, operationsPerMinute=39.656311962987445
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:41:25 BST 2016, end=Sun Jun 19 00:41:34 BST 2016, operations=1.0, operationsPerMinute=6.357279084551812
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:41:34 BST 2016, end=Sun Jun 19 00:41:42 BST 2016, operations=1.0, operationsPerMinute=7.424823660438064
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:41:42 BST 2016, end=Sun Jun 19 00:41:49 BST 2016, operations=1.0, operationsPerMinute=8.64304235090752
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:41:49 BST 2016, end=Sun Jun 19 00:41:52 BST 2016, operations=1.0, operationsPerMinute=20.67539627842867
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:41:52 BST 2016, end=Sun Jun 19 00:41:53 BST 2016, operations=1.0, operationsPerMinute=68.72852233676976
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:41:53 BST 2016, end=Sun Jun 19 00:41:54 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:41:54 BST 2016, end=Sun Jun 19 00:42:01 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:42:01 BST 2016, end=Sun Jun 19 00:42:02 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:42:02 BST 2016, end=Sun Jun 19 00:42:04 BST 2016, operations=1.0, operationsPerMinute=45.248868778280546
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:42:04 BST 2016, end=Sun Jun 19 00:42:07 BST 2016, operations=1.0, operationsPerMinute=21.367521367521366
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:42:07 BST 2016, end=Sun Jun 19 00:42:13 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:42:13 BST 2016, end=Sun Jun 19 00:42:41 BST 2016, operations=1.0, operationsPerMinute=2.1462297896694804
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:42:41 BST 2016, end=Sun Jun 19 00:42:42 BST 2016, operations=1.0, operationsPerMinute=52.72407732864675
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:42:59 BST 2016, end=Sun Jun 19 00:44:59 BST 2016, operations=433.6437842059137, operationsPerMinute=216.82189210295684, mode=normal, start=Sun Jun 19 00:45:00 BST 2016, end=Sun Jun 19 00:49:00 BST 2016, operations=885.6088263569759, operationsPerMinute=221.40220658924397
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:49:06 BST 2016, end=Sun Jun 19 00:51:06 BST 2016, operations=175.71245803057315, operationsPerMinute=87.85622901528657, mode=normal, start=Sun Jun 19 00:51:10 BST 2016, end=Sun Jun 19 00:55:10 BST 2016, operations=348.6327008962808, operationsPerMinute=87.1581752240702
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:55:14 BST 2016, end=Sun Jun 19 00:57:14 BST 2016, operations=353.62570178701833, operationsPerMinute=176.81285089350916, mode=normal, start=Sun Jun 19 00:57:16 BST 2016, end=Sun Jun 19 01:01:16 BST 2016, operations=709.3327023223692, operationsPerMinute=177.3331755805923
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:01:18 BST 2016, end=Sun Jun 19 01:03:18 BST 2016, operations=112.4599692848666, operationsPerMinute=56.2299846424333, mode=normal, start=Sun Jun 19 01:03:25 BST 2016, end=Sun Jun 19 01:07:25 BST 2016, operations=237.11275231066807, operationsPerMinute=59.27818807766702
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:07:33 BST 2016, end=Sun Jun 19 01:09:33 BST 2016, operations=191.4637284896476, operationsPerMinute=95.7318642448238, mode=normal, start=Sun Jun 19 01:09:38 BST 2016, end=Sun Jun 19 01:13:38 BST 2016, operations=384.70721149088445, operationsPerMinute=96.17680287272111
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:13:42 BST 2016, end=Sun Jun 19 01:15:42 BST 2016, operations=330.14054367725237, operationsPerMinute=165.07027183862618, mode=normal, start=Sun Jun 19 01:15:44 BST 2016, end=Sun Jun 19 01:19:44 BST 2016, operations=656.9494107815619, operationsPerMinute=164.23735269539048
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:21:18 BST 2016, end=Sun Jun 19 01:23:18 BST 2016, operations=264.39162972958314, operationsPerMinute=132.19581486479157, mode=normal, start=Sun Jun 19 01:23:21 BST 2016, end=Sun Jun 19 01:27:21 BST 2016, operations=530.4657214135182, operationsPerMinute=132.61643035337954
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:27:24 BST 2016, end=Sun Jun 19 01:29:24 BST 2016, operations=175.3352435021494, operationsPerMinute=87.6676217510747, mode=normal, start=Sun Jun 19 01:29:29 BST 2016, end=Sun Jun 19 01:33:29 BST 2016, operations=351.0164624221224, operationsPerMinute=87.7541156055306
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:33:34 BST 2016, end=Sun Jun 19 01:35:34 BST 2016, operations=87.80339131894013, operationsPerMinute=43.901695659470064, mode=normal, start=Sun Jun 19 01:35:39 BST 2016, end=Sun Jun 19 01:39:39 BST 2016, operations=186.13011751122752, operationsPerMinute=46.53252937780688
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:39:48 BST 2016, end=Sun Jun 19 01:41:48 BST 2016, operations=21.872393317902212, operationsPerMinute=10.936196658951106, mode=normal, start=Sun Jun 19 01:42:16 BST 2016, end=Sun Jun 19 01:46:16 BST 2016, operations=43.786477133068125, operationsPerMinute=10.946619283267031
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:46:39 BST 2016, end=Sun Jun 19 01:48:39 BST 2016, operations=72.18295531969542, operationsPerMinute=36.09147765984771, mode=normal, start=Sun Jun 19 01:48:51 BST 2016, end=Sun Jun 19 01:52:51 BST 2016, operations=145.05740086471044, operationsPerMinute=36.26435021617761
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:53:01 BST 2016, end=Sun Jun 19 01:55:01 BST 2016, operations=66.20940601875978, operationsPerMinute=33.10470300937989, mode=normal, start=Sun Jun 19 01:55:10 BST 2016, end=Sun Jun 19 01:59:10 BST 2016, operations=132.27565816744138, operationsPerMinute=33.068914541860345
benchmark-name=scimark.fft.small, mod=warmup, start=Sun Jun 19 01:59:19 BST 2016, end=Sun Jun 19 02:01:19 BST 2016, operations=670.6034280539628, operationsPerMinute=335.3017140269814, mode=normal, start=Sun Jun 19 02:01:20 BST 2016, end=Sun Jun 19 02:05:20 BST 2016, operations=1366.8966943233017, operationsPerMinute=341.72417358082544
benchmark-name=scimark.lu.small, mod=warmup, start=Sun Jun 19 02:05:22 BST 2016, end=Sun Jun 19 02:07:22 BST 2016, operations=489.09381378688374, operationsPerMinute=244.54690689344187, mode=normal, start=Sun Jun 19 02:07:23 BST 2016, end=Sun Jun 19 02:11:23 BST 2016, operations=977.9840546112874, operationsPerMinute=244.49601365282186
benchmark-name=scimark.sor.small, mod=warmup, start=Sun Jun 19 02:11:25 BST 2016, end=Sun Jun 19 02:13:25 BST 2016, operations=318.6233639514594, operationsPerMinute=159.3116819757297, mode=normal, start=Sun Jun 19 02:13:28 BST 2016, end=Sun Jun 19 02:17:28 BST 2016, operations=634.7768650044609, operationsPerMinute=158.69421625111522
benchmark-name=scimark.sparse.small, mod=warmup, start=Sun Jun 19 02:17:30 BST 2016, end=Sun Jun 19 02:19:30 BST 2016, operations=405.1057316655131, operationsPerMinute=202.55286583275654, mode=normal, start=Sun Jun 19 02:19:32 BST 2016, end=Sun Jun 19 02:23:32 BST 2016, operations=816.0748014342909, operationsPerMinute=204.01870035857272
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sun Jun 19 02:23:35 BST 2016, end=Sun Jun 19 02:25:35 BST 2016, operations=103.00837333137392, operationsPerMinute=51.50418666568696, mode=normal, start=Sun Jun 19 02:25:43 BST 2016, end=Sun Jun 19 02:29:43 BST 2016, operations=205.35313917702348, operationsPerMinute=51.33828479425587
benchmark-name=serial, mod=warmup, start=Sun Jun 19 02:29:49 BST 2016, end=Sun Jun 19 02:31:49 BST 2016, operations=187.06336398565819, operationsPerMinute=93.53168199282909, mode=normal, start=Sun Jun 19 02:31:52 BST 2016, end=Sun Jun 19 02:35:52 BST 2016, operations=384.87518064191323, operationsPerMinute=96.21879516047831
benchmark-name=sunflow, mod=warmup, start=Sun Jun 19 02:35:57 BST 2016, end=Sun Jun 19 02:37:57 BST 2016, operations=140.3251524788373, operationsPerMinute=70.16257623941866, mode=normal, start=Sun Jun 19 02:37:58 BST 2016, end=Sun Jun 19 02:41:58 BST 2016, operations=278.80144949184285, operationsPerMinute=69.70036237296071
benchmark-name=xml.transform, mod=warmup, start=Sun Jun 19 02:42:27 BST 2016, end=Sun Jun 19 02:44:27 BST 2016, operations=431.8164922011239, operationsPerMinute=215.90824610056194, mode=normal, start=Sun Jun 19 02:44:28 BST 2016, end=Sun Jun 19 02:48:28 BST 2016, operations=830.1547757274172, operationsPerMinute=207.5386939318543
benchmark-name=xml.validation, mod=warmup, start=Sun Jun 19 02:48:30 BST 2016, end=Sun Jun 19 02:50:30 BST 2016, operations=665.3469819484114, operationsPerMinute=332.6734909742057, mode=normal, start=Sun Jun 19 02:50:32 BST 2016, end=Sun Jun 19 02:54:32 BST 2016, operations=1349.8509277573282, operationsPerMinute=337.46273193933206
