spec.jvm2008.report.run.location=LAW015
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 05:06:12 BST 2016, end=Mon Jun 27 05:06:13 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:06:13 BST 2016, end=Mon Jun 27 05:06:13 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:06:13 BST 2016, end=Mon Jun 27 05:06:30 BST 2016, operations=1.0, operationsPerMinute=3.4774545033035817
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:06:30 BST 2016, end=Mon Jun 27 05:06:34 BST 2016, operations=1.0, operationsPerMinute=14.570179698882953
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:06:34 BST 2016, end=Mon Jun 27 05:06:35 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:06:35 BST 2016, end=Mon Jun 27 05:06:44 BST 2016, operations=1.0, operationsPerMinute=6.619593998234775
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:06:44 BST 2016, end=Mon Jun 27 05:06:52 BST 2016, operations=1.0, operationsPerMinute=7.5566750629722925
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:06:52 BST 2016, end=Mon Jun 27 05:06:59 BST 2016, operations=1.0, operationsPerMinute=8.861320336730174
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:06:59 BST 2016, end=Mon Jun 27 05:07:02 BST 2016, operations=1.0, operationsPerMinute=21.731256791017746
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:07:02 BST 2016, end=Mon Jun 27 05:07:03 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:07:03 BST 2016, end=Mon Jun 27 05:07:04 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:07:04 BST 2016, end=Mon Jun 27 05:07:10 BST 2016, operations=1.0, operationsPerMinute=9.837678307919331
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:07:10 BST 2016, end=Mon Jun 27 05:07:12 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:07:12 BST 2016, end=Mon Jun 27 05:07:13 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:07:13 BST 2016, end=Mon Jun 27 05:07:15 BST 2016, operations=1.0, operationsPerMinute=23.023791250959324
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:07:15 BST 2016, end=Mon Jun 27 05:07:22 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:07:22 BST 2016, end=Mon Jun 27 05:07:49 BST 2016, operations=1.0, operationsPerMinute=2.2079116835326587
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:07:49 BST 2016, end=Mon Jun 27 05:07:50 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:08:03 BST 2016, end=Mon Jun 27 05:10:03 BST 2016, operations=420.5064450800121, operationsPerMinute=210.25322254000605, mode=normal, start=Mon Jun 27 05:10:05 BST 2016, end=Mon Jun 27 05:14:05 BST 2016, operations=866.3813119816485, operationsPerMinute=216.59532799541213
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:14:10 BST 2016, end=Mon Jun 27 05:16:10 BST 2016, operations=167.67074628852214, operationsPerMinute=83.83537314426107, mode=normal, start=Mon Jun 27 05:16:14 BST 2016, end=Mon Jun 27 05:20:14 BST 2016, operations=335.50137382303194, operationsPerMinute=83.87534345575799
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:20:18 BST 2016, end=Mon Jun 27 05:22:18 BST 2016, operations=351.195647255433, operationsPerMinute=175.5978236277165, mode=normal, start=Mon Jun 27 05:22:20 BST 2016, end=Mon Jun 27 05:26:20 BST 2016, operations=703.6687152358428, operationsPerMinute=175.9171788089607
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:26:23 BST 2016, end=Mon Jun 27 05:28:23 BST 2016, operations=112.49079095661976, operationsPerMinute=56.24539547830988, mode=normal, start=Mon Jun 27 05:28:28 BST 2016, end=Mon Jun 27 05:32:28 BST 2016, operations=244.2128607532892, operationsPerMinute=61.0532151883223
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:32:35 BST 2016, end=Mon Jun 27 05:34:35 BST 2016, operations=203.74777901512113, operationsPerMinute=101.87388950756056, mode=normal, start=Mon Jun 27 05:34:39 BST 2016, end=Mon Jun 27 05:38:39 BST 2016, operations=413.58154920234153, operationsPerMinute=103.39538730058538
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 05:38:43 BST 2016, end=Mon Jun 27 05:40:43 BST 2016, operations=351.57930578546853, operationsPerMinute=175.78965289273427, mode=normal, start=Mon Jun 27 05:40:45 BST 2016, end=Mon Jun 27 05:44:45 BST 2016, operations=702.3573492555311, operationsPerMinute=175.58933731388277
benchmark-name=derby, mod=warmup, start=Mon Jun 27 05:45:43 BST 2016, end=Mon Jun 27 05:47:43 BST 2016, operations=257.22176320370204, operationsPerMinute=128.61088160185102, mode=normal, start=Mon Jun 27 05:47:46 BST 2016, end=Mon Jun 27 05:51:46 BST 2016, operations=523.9934660968739, operationsPerMinute=130.99836652421848
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 05:51:48 BST 2016, end=Mon Jun 27 05:53:48 BST 2016, operations=172.77155297584142, operationsPerMinute=86.38577648792071, mode=normal, start=Mon Jun 27 05:53:53 BST 2016, end=Mon Jun 27 05:57:53 BST 2016, operations=346.928913986026, operationsPerMinute=86.7322284965065
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 05:57:56 BST 2016, end=Mon Jun 27 05:59:56 BST 2016, operations=102.78160098358168, operationsPerMinute=51.39080049179084, mode=normal, start=Mon Jun 27 06:00:01 BST 2016, end=Mon Jun 27 06:04:01 BST 2016, operations=219.43567832317075, operationsPerMinute=54.85891958079269
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:04:06 BST 2016, end=Mon Jun 27 06:06:06 BST 2016, operations=22.660235424543515, operationsPerMinute=11.330117712271758, mode=normal, start=Mon Jun 27 06:06:29 BST 2016, end=Mon Jun 27 06:10:29 BST 2016, operations=45.31290247600933, operationsPerMinute=11.328225619002332
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:10:54 BST 2016, end=Mon Jun 27 06:12:54 BST 2016, operations=69.41757142628444, operationsPerMinute=34.70878571314222, mode=normal, start=Mon Jun 27 06:13:06 BST 2016, end=Mon Jun 27 06:17:06 BST 2016, operations=139.08628863250343, operationsPerMinute=34.771572158125856
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:17:13 BST 2016, end=Mon Jun 27 06:19:13 BST 2016, operations=75.26020124362137, operationsPerMinute=37.63010062181068, mode=normal, start=Mon Jun 27 06:19:19 BST 2016, end=Mon Jun 27 06:23:19 BST 2016, operations=150.6376001640571, operationsPerMinute=37.65940004101427
