spec.jvm2008.report.run.location=TOLL05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 02:27:29 BST 2016, end=Wed Jun 29 02:27:29 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 02:27:29 BST 2016, end=Wed Jun 29 02:27:29 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 02:27:29 BST 2016, end=Wed Jun 29 02:27:50 BST 2016, operations=1.0, operationsPerMinute=2.836343008414484
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 02:27:50 BST 2016, end=Wed Jun 29 02:27:56 BST 2016, operations=1.0, operationsPerMinute=11.117287381878821
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 02:27:56 BST 2016, end=Wed Jun 29 02:27:57 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 02:27:57 BST 2016, end=Wed Jun 29 02:28:09 BST 2016, operations=1.0, operationsPerMinute=4.968944099378882
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 02:28:09 BST 2016, end=Wed Jun 29 02:28:19 BST 2016, operations=1.0, operationsPerMinute=6.485785320505891
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 02:28:19 BST 2016, end=Wed Jun 29 02:28:26 BST 2016, operations=1.0, operationsPerMinute=7.785130400934215
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 02:28:26 BST 2016, end=Wed Jun 29 02:28:30 BST 2016, operations=1.0, operationsPerMinute=15.572281339216195
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 02:28:30 BST 2016, end=Wed Jun 29 02:28:32 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 02:28:32 BST 2016, end=Wed Jun 29 02:28:33 BST 2016, operations=1.0, operationsPerMinute=32.608695652173914
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 02:28:33 BST 2016, end=Wed Jun 29 02:28:41 BST 2016, operations=1.0, operationsPerMinute=7.616146230007616
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 02:28:41 BST 2016, end=Wed Jun 29 02:28:43 BST 2016, operations=1.0, operationsPerMinute=32.85870755750274
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 02:28:43 BST 2016, end=Wed Jun 29 02:28:45 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 02:28:45 BST 2016, end=Wed Jun 29 02:28:49 BST 2016, operations=1.0, operationsPerMinute=14.140938015555031
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 02:28:49 BST 2016, end=Wed Jun 29 02:28:58 BST 2016, operations=1.0, operationsPerMinute=6.807351940095303
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 02:28:58 BST 2016, end=Wed Jun 29 02:29:39 BST 2016, operations=1.0, operationsPerMinute=1.4861417283828302
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 02:29:39 BST 2016, end=Wed Jun 29 02:29:40 BST 2016, operations=1.0, operationsPerMinute=38.07106598984772
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 02:29:57 BST 2016, end=Wed Jun 29 02:31:57 BST 2016, operations=216.15202713436912, operationsPerMinute=108.07601356718456, mode=normal, start=Wed Jun 29 02:31:58 BST 2016, end=Wed Jun 29 02:35:58 BST 2016, operations=440.6035147217512, operationsPerMinute=110.1508786804378
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 02:36:05 BST 2016, end=Wed Jun 29 02:38:05 BST 2016, operations=85.21371552666488, operationsPerMinute=42.60685776333244, mode=normal, start=Wed Jun 29 02:38:08 BST 2016, end=Wed Jun 29 02:42:08 BST 2016, operations=172.84560288724361, operationsPerMinute=43.211400721810904
benchmark-name=compress, mod=warmup, start=Wed Jun 29 02:42:11 BST 2016, end=Wed Jun 29 02:44:11 BST 2016, operations=122.0510072809177, operationsPerMinute=61.02550364045885, mode=normal, start=Wed Jun 29 02:44:15 BST 2016, end=Wed Jun 29 02:48:15 BST 2016, operations=246.37176840174996, operationsPerMinute=61.59294210043749
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 02:48:17 BST 2016, end=Wed Jun 29 02:50:17 BST 2016, operations=36.14486627537387, operationsPerMinute=18.072433137686936, mode=normal, start=Wed Jun 29 02:50:24 BST 2016, end=Wed Jun 29 02:54:24 BST 2016, operations=76.61921593830334, operationsPerMinute=19.154803984575835
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 02:54:34 BST 2016, end=Wed Jun 29 02:56:34 BST 2016, operations=76.3676199927824, operationsPerMinute=38.1838099963912, mode=normal, start=Wed Jun 29 02:56:37 BST 2016, end=Wed Jun 29 03:00:37 BST 2016, operations=149.39427430796485, operationsPerMinute=37.34856857699121
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 03:00:41 BST 2016, end=Wed Jun 29 03:02:41 BST 2016, operations=119.28131681166536, operationsPerMinute=59.64065840583268, mode=normal, start=Wed Jun 29 03:02:43 BST 2016, end=Wed Jun 29 03:06:43 BST 2016, operations=234.94713992086736, operationsPerMinute=58.73678498021684
benchmark-name=derby, mod=warmup, start=Wed Jun 29 03:08:33 BST 2016, end=Wed Jun 29 03:10:33 BST 2016, operations=87.79725792681835, operationsPerMinute=43.89862896340917, mode=normal, start=Wed Jun 29 03:10:36 BST 2016, end=Wed Jun 29 03:14:36 BST 2016, operations=176.758729757085, operationsPerMinute=44.18968243927125
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 03:14:39 BST 2016, end=Wed Jun 29 03:16:39 BST 2016, operations=56.4608804981459, operationsPerMinute=28.23044024907295, mode=normal, start=Wed Jun 29 03:16:43 BST 2016, end=Wed Jun 29 03:20:43 BST 2016, operations=114.9403510456536, operationsPerMinute=28.7350877614134
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 03:20:49 BST 2016, end=Wed Jun 29 03:22:49 BST 2016, operations=28.426130524072345, operationsPerMinute=14.213065262036173, mode=normal, start=Wed Jun 29 03:23:01 BST 2016, end=Wed Jun 29 03:27:01 BST 2016, operations=61.10946966043271, operationsPerMinute=15.277367415108177
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 03:27:10 BST 2016, end=Wed Jun 29 03:29:10 BST 2016, operations=6.69259649950471, operationsPerMinute=3.346298249752355, mode=normal, start=Wed Jun 29 03:29:32 BST 2016, end=Wed Jun 29 03:33:32 BST 2016, operations=13.47540463422817, operationsPerMinute=3.3688511585570424
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 03:33:59 BST 2016, end=Wed Jun 29 03:35:59 BST 2016, operations=25.096590792233073, operationsPerMinute=12.548295396116536, mode=normal, start=Wed Jun 29 03:36:10 BST 2016, end=Wed Jun 29 03:40:10 BST 2016, operations=55.064287529520826, operationsPerMinute=13.766071882380206
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 03:40:19 BST 2016, end=Wed Jun 29 03:42:19 BST 2016, operations=21.425704325513287, operationsPerMinute=10.712852162756644, mode=normal, start=Wed Jun 29 03:42:34 BST 2016, end=Wed Jun 29 03:46:34 BST 2016, operations=42.73182890322208, operationsPerMinute=10.68295722580552
