spec.jvm2008.report.run.location=SUNSPACE07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 16:11:53 BST 2016, end=Wed Jun 29 16:11:53 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 16:11:53 BST 2016, end=Wed Jun 29 16:11:53 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 16:11:53 BST 2016, end=Wed Jun 29 16:12:15 BST 2016, operations=1.0, operationsPerMinute=2.7809965237543453
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 16:12:15 BST 2016, end=Wed Jun 29 16:12:20 BST 2016, operations=1.0, operationsPerMinute=12.693039983075947
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 16:12:20 BST 2016, end=Wed Jun 29 16:12:21 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 16:12:21 BST 2016, end=Wed Jun 29 16:12:31 BST 2016, operations=1.0, operationsPerMinute=6.066120715802245
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 16:12:31 BST 2016, end=Wed Jun 29 16:12:39 BST 2016, operations=1.0, operationsPerMinute=7.136060894386299
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 16:12:39 BST 2016, end=Wed Jun 29 16:12:47 BST 2016, operations=1.0, operationsPerMinute=8.306797729475287
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 16:12:47 BST 2016, end=Wed Jun 29 16:12:50 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 16:12:50 BST 2016, end=Wed Jun 29 16:12:51 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 16:12:51 BST 2016, end=Wed Jun 29 16:12:52 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 16:12:52 BST 2016, end=Wed Jun 29 16:12:59 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 16:12:59 BST 2016, end=Wed Jun 29 16:13:00 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 16:13:00 BST 2016, end=Wed Jun 29 16:13:02 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 16:13:02 BST 2016, end=Wed Jun 29 16:13:05 BST 2016, operations=1.0, operationsPerMinute=20.14098690835851
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 16:13:05 BST 2016, end=Wed Jun 29 16:13:12 BST 2016, operations=1.0, operationsPerMinute=8.527572484366116
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 16:13:12 BST 2016, end=Wed Jun 29 16:13:40 BST 2016, operations=1.0, operationsPerMinute=2.114388413151496
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 16:13:40 BST 2016, end=Wed Jun 29 16:13:41 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 16:13:59 BST 2016, end=Wed Jun 29 16:15:59 BST 2016, operations=358.4557391106541, operationsPerMinute=179.22786955532706, mode=normal, start=Wed Jun 29 16:16:01 BST 2016, end=Wed Jun 29 16:20:01 BST 2016, operations=736.1610680611182, operationsPerMinute=184.04026701527954
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 16:20:07 BST 2016, end=Wed Jun 29 16:22:07 BST 2016, operations=135.90004346364077, operationsPerMinute=67.95002173182039, mode=normal, start=Wed Jun 29 16:22:13 BST 2016, end=Wed Jun 29 16:26:13 BST 2016, operations=271.2717066900841, operationsPerMinute=67.81792667252103
benchmark-name=compress, mod=warmup, start=Wed Jun 29 16:26:17 BST 2016, end=Wed Jun 29 16:28:17 BST 2016, operations=273.9089863566337, operationsPerMinute=136.95449317831685, mode=normal, start=Wed Jun 29 16:28:20 BST 2016, end=Wed Jun 29 16:32:20 BST 2016, operations=547.8683531075694, operationsPerMinute=136.96708827689235
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 16:32:23 BST 2016, end=Wed Jun 29 16:34:23 BST 2016, operations=84.88832795711456, operationsPerMinute=42.44416397855728, mode=normal, start=Wed Jun 29 16:34:32 BST 2016, end=Wed Jun 29 16:38:32 BST 2016, operations=182.58475302337715, operationsPerMinute=45.64618825584429
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 16:38:40 BST 2016, end=Wed Jun 29 16:40:40 BST 2016, operations=147.31044955170807, operationsPerMinute=73.65522477585404, mode=normal, start=Wed Jun 29 16:40:43 BST 2016, end=Wed Jun 29 16:44:43 BST 2016, operations=293.84176862132995, operationsPerMinute=73.46044215533249
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 16:44:48 BST 2016, end=Wed Jun 29 16:46:48 BST 2016, operations=253.16066525999045, operationsPerMinute=126.58033262999523, mode=normal, start=Wed Jun 29 16:46:52 BST 2016, end=Wed Jun 29 16:50:52 BST 2016, operations=506.63529549542966, operationsPerMinute=126.65882387385741
benchmark-name=derby, mod=warmup, start=Wed Jun 29 16:52:19 BST 2016, end=Wed Jun 29 16:54:19 BST 2016, operations=205.1397015633295, operationsPerMinute=102.56985078166475, mode=normal, start=Wed Jun 29 16:54:23 BST 2016, end=Wed Jun 29 16:58:23 BST 2016, operations=414.8679885915304, operationsPerMinute=103.7169971478826
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 16:58:26 BST 2016, end=Wed Jun 29 17:00:26 BST 2016, operations=135.291418216209, operationsPerMinute=67.6457091081045, mode=normal, start=Wed Jun 29 17:00:30 BST 2016, end=Wed Jun 29 17:04:30 BST 2016, operations=269.7055644404404, operationsPerMinute=67.4263911101101
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 17:04:36 BST 2016, end=Wed Jun 29 17:06:36 BST 2016, operations=55.865386947160275, operationsPerMinute=27.932693473580137, mode=normal, start=Wed Jun 29 17:06:43 BST 2016, end=Wed Jun 29 17:10:43 BST 2016, operations=116.54563443512046, operationsPerMinute=29.136408608780116
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 17:10:56 BST 2016, end=Wed Jun 29 17:12:56 BST 2016, operations=11.52328276795692, operationsPerMinute=5.76164138397846, mode=normal, start=Wed Jun 29 17:13:31 BST 2016, end=Wed Jun 29 17:17:31 BST 2016, operations=23.069964991775464, operationsPerMinute=5.767491247943866
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 17:18:13 BST 2016, end=Wed Jun 29 17:20:13 BST 2016, operations=55.421836867602465, operationsPerMinute=27.710918433801233, mode=normal, start=Wed Jun 29 17:20:22 BST 2016, end=Wed Jun 29 17:24:22 BST 2016, operations=110.44390349763592, operationsPerMinute=27.61097587440898
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 17:24:35 BST 2016, end=Wed Jun 29 17:26:35 BST 2016, operations=37.381770014896546, operationsPerMinute=18.690885007448273, mode=normal, start=Wed Jun 29 17:26:50 BST 2016, end=Wed Jun 29 17:30:50 BST 2016, operations=74.31186587430685, operationsPerMinute=18.57796646857671
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 17:31:13 BST 2016, end=Wed Jun 29 17:33:13 BST 2016, operations=514.1956834555476, operationsPerMinute=257.0978417277738, mode=normal, start=Wed Jun 29 17:33:14 BST 2016, end=Wed Jun 29 17:37:14 BST 2016, operations=1036.4878195613442, operationsPerMinute=259.12195489033604
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 17:37:16 BST 2016, end=Wed Jun 29 17:39:16 BST 2016, operations=377.215498708854, operationsPerMinute=188.607749354427, mode=normal, start=Wed Jun 29 17:39:18 BST 2016, end=Wed Jun 29 17:43:18 BST 2016, operations=744.1628183975265, operationsPerMinute=186.04070459938163
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 17:43:20 BST 2016, end=Wed Jun 29 17:45:20 BST 2016, operations=245.14659149262167, operationsPerMinute=122.57329574631083, mode=normal, start=Wed Jun 29 17:45:24 BST 2016, end=Wed Jun 29 17:49:24 BST 2016, operations=490.93817993795244, operationsPerMinute=122.73454498448811
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 17:49:26 BST 2016, end=Wed Jun 29 17:51:26 BST 2016, operations=310.25051069729807, operationsPerMinute=155.12525534864903, mode=normal, start=Wed Jun 29 17:51:29 BST 2016, end=Wed Jun 29 17:55:29 BST 2016, operations=620.2997459421537, operationsPerMinute=155.07493648553842
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 17:55:31 BST 2016, end=Wed Jun 29 17:57:31 BST 2016, operations=79.33440806544778, operationsPerMinute=39.66720403272389, mode=normal, start=Wed Jun 29 17:57:38 BST 2016, end=Wed Jun 29 18:01:38 BST 2016, operations=157.51396666292334, operationsPerMinute=39.378491665730834
benchmark-name=serial, mod=warmup, start=Wed Jun 29 18:01:47 BST 2016, end=Wed Jun 29 18:03:47 BST 2016, operations=138.81433111027604, operationsPerMinute=69.40716555513802, mode=normal, start=Wed Jun 29 18:03:52 BST 2016, end=Wed Jun 29 18:07:52 BST 2016, operations=286.482329605028, operationsPerMinute=71.620582401257
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 18:07:57 BST 2016, end=Wed Jun 29 18:09:57 BST 2016, operations=110.77432610124919, operationsPerMinute=55.38716305062459, mode=normal, start=Wed Jun 29 18:10:00 BST 2016, end=Wed Jun 29 18:14:00 BST 2016, operations=213.90881973024733, operationsPerMinute=53.47720493256183
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 18:14:31 BST 2016, end=Wed Jun 29 18:16:31 BST 2016, operations=287.3409717163857, operationsPerMinute=143.67048585819285, mode=normal, start=Wed Jun 29 18:16:34 BST 2016, end=Wed Jun 29 18:20:34 BST 2016, operations=630.4323945082265, operationsPerMinute=157.60809862705662
benchmark-name=xml.validation, mod=warmup, start=Wed Jun 29 18:20:37 BST 2016, end=Wed Jun 29 18:22:37 BST 2016, operations=467.37691233971697, operationsPerMinute=233.68845616985848, mode=normal, start=Wed Jun 29 18:22:38 BST 2016, end=Wed Jun 29 18:26:38 BST 2016, operations=1025.8381764927694, operationsPerMinute=256.45954412319236
