spec.jvm2008.report.run.location=HULL07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Tue Jun 21 18:00:40 BST 2016, end=Tue Jun 21 18:00:40 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 18:00:40 BST 2016, end=Tue Jun 21 18:00:40 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 18:00:40 BST 2016, end=Tue Jun 21 18:00:54 BST 2016, operations=1.0, operationsPerMinute=4.55684666210982
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 18:00:54 BST 2016, end=Tue Jun 21 18:00:57 BST 2016, operations=1.0, operationsPerMinute=17.725258493353028
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 18:00:57 BST 2016, end=Tue Jun 21 18:00:58 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 18:00:58 BST 2016, end=Tue Jun 21 18:01:07 BST 2016, operations=1.0, operationsPerMinute=7.044734061289186
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 18:01:07 BST 2016, end=Tue Jun 21 18:01:14 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 18:01:14 BST 2016, end=Tue Jun 21 18:01:21 BST 2016, operations=1.0, operationsPerMinute=9.113001215066829
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 18:01:21 BST 2016, end=Tue Jun 21 18:01:23 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 18:01:23 BST 2016, end=Tue Jun 21 18:01:24 BST 2016, operations=1.0, operationsPerMinute=80.21390374331551
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 18:01:24 BST 2016, end=Tue Jun 21 18:01:25 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 18:01:25 BST 2016, end=Tue Jun 21 18:01:30 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 18:01:30 BST 2016, end=Tue Jun 21 18:01:32 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 18:01:32 BST 2016, end=Tue Jun 21 18:01:33 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 18:01:33 BST 2016, end=Tue Jun 21 18:01:35 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 18:01:35 BST 2016, end=Tue Jun 21 18:01:41 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 18:01:41 BST 2016, end=Tue Jun 21 18:02:02 BST 2016, operations=1.0, operationsPerMinute=2.94045577064445
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 18:02:02 BST 2016, end=Tue Jun 21 18:02:02 BST 2016, operations=1.0, operationsPerMinute=69.93006993006993
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 18:02:13 BST 2016, end=Tue Jun 21 18:04:13 BST 2016, operations=502.216684365847, operationsPerMinute=251.1083421829235, mode=normal, start=Tue Jun 21 18:04:14 BST 2016, end=Tue Jun 21 18:08:14 BST 2016, operations=1003.8276038311622, operationsPerMinute=250.95690095779054
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 18:08:17 BST 2016, end=Tue Jun 21 18:10:17 BST 2016, operations=190.32020921583307, operationsPerMinute=95.16010460791654, mode=normal, start=Tue Jun 21 18:10:21 BST 2016, end=Tue Jun 21 18:14:21 BST 2016, operations=380.5428427284092, operationsPerMinute=95.1357106821023
benchmark-name=compress, mod=warmup, start=Tue Jun 21 18:14:24 BST 2016, end=Tue Jun 21 18:16:24 BST 2016, operations=401.2000031292346, operationsPerMinute=200.6000015646173, mode=normal, start=Tue Jun 21 18:16:26 BST 2016, end=Tue Jun 21 18:20:26 BST 2016, operations=802.1912481849888, operationsPerMinute=200.5478120462472
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 18:20:28 BST 2016, end=Tue Jun 21 18:22:28 BST 2016, operations=138.25596511159202, operationsPerMinute=69.12798255579601, mode=normal, start=Tue Jun 21 18:22:32 BST 2016, end=Tue Jun 21 18:26:32 BST 2016, operations=288.9052198406336, operationsPerMinute=72.2263049601584
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 18:26:38 BST 2016, end=Tue Jun 21 18:28:38 BST 2016, operations=232.93421593446698, operationsPerMinute=116.46710796723349, mode=normal, start=Tue Jun 21 18:28:41 BST 2016, end=Tue Jun 21 18:32:41 BST 2016, operations=470.4530412129028, operationsPerMinute=117.6132603032257
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 18:32:44 BST 2016, end=Tue Jun 21 18:34:44 BST 2016, operations=405.3654700449068, operationsPerMinute=202.6827350224534, mode=normal, start=Tue Jun 21 18:34:45 BST 2016, end=Tue Jun 21 18:38:45 BST 2016, operations=813.0309658826429, operationsPerMinute=203.25774147066073
benchmark-name=derby, mod=warmup, start=Tue Jun 21 18:39:08 BST 2016, end=Tue Jun 21 18:41:08 BST 2016, operations=363.1268573262785, operationsPerMinute=181.56342866313926, mode=normal, start=Tue Jun 21 18:41:10 BST 2016, end=Tue Jun 21 18:45:10 BST 2016, operations=728.2268005366526, operationsPerMinute=182.05670013416315
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 18:45:12 BST 2016, end=Tue Jun 21 18:47:12 BST 2016, operations=208.49888319199766, operationsPerMinute=104.24944159599883, mode=normal, start=Tue Jun 21 18:47:16 BST 2016, end=Tue Jun 21 18:51:16 BST 2016, operations=417.2757358069361, operationsPerMinute=104.31893395173402
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 18:51:20 BST 2016, end=Tue Jun 21 18:53:20 BST 2016, operations=69.68184339753606, operationsPerMinute=34.84092169876803, mode=normal, start=Tue Jun 21 18:53:29 BST 2016, end=Tue Jun 21 18:57:29 BST 2016, operations=144.8034705471358, operationsPerMinute=36.20086763678395
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 18:57:38 BST 2016, end=Tue Jun 21 18:59:38 BST 2016, operations=13.862314978362182, operationsPerMinute=6.931157489181091, mode=normal, start=Tue Jun 21 19:00:22 BST 2016, end=Tue Jun 21 19:04:22 BST 2016, operations=27.925944793990976, operationsPerMinute=6.981486198497744
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 19:04:56 BST 2016, end=Tue Jun 21 19:06:56 BST 2016, operations=74.79167805744933, operationsPerMinute=37.395839028724666, mode=normal, start=Tue Jun 21 19:07:04 BST 2016, end=Tue Jun 21 19:11:04 BST 2016, operations=149.60685534809886, operationsPerMinute=37.401713837024715
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 19:11:13 BST 2016, end=Tue Jun 21 19:13:13 BST 2016, operations=43.096454237865885, operationsPerMinute=21.548227118932942, mode=normal, start=Tue Jun 21 19:13:23 BST 2016, end=Tue Jun 21 19:17:23 BST 2016, operations=86.5291822401028, operationsPerMinute=21.6322955600257
