spec.jvm2008.report.run.location=ROBLIB124
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Sat Jun 04 16:07:59 BST 2016, end=Sat Jun 04 16:07:59 BST 2016, operations=1.0, operationsPerMinute=606.060606060606
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:07:59 BST 2016, end=Sat Jun 04 16:08:00 BST 2016, operations=1.0, operationsPerMinute=109.89010989010988
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:08:00 BST 2016, end=Sat Jun 04 16:08:22 BST 2016, operations=1.0, operationsPerMinute=2.7690603655159682
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:08:22 BST 2016, end=Sat Jun 04 16:08:27 BST 2016, operations=1.0, operationsPerMinute=11.698186781048937
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:08:27 BST 2016, end=Sat Jun 04 16:08:28 BST 2016, operations=1.0, operationsPerMinute=38.56041131105398
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:08:28 BST 2016, end=Sat Jun 04 16:08:38 BST 2016, operations=1.0, operationsPerMinute=6.317119393556538
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:08:38 BST 2016, end=Sat Jun 04 16:08:46 BST 2016, operations=1.0, operationsPerMinute=7.593975446146057
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:08:46 BST 2016, end=Sat Jun 04 16:08:53 BST 2016, operations=1.0, operationsPerMinute=8.875739644970414
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:08:53 BST 2016, end=Sat Jun 04 16:08:56 BST 2016, operations=1.0, operationsPerMinute=19.821605550049554
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:08:56 BST 2016, end=Sat Jun 04 16:08:57 BST 2016, operations=1.0, operationsPerMinute=61.34969325153374
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:08:57 BST 2016, end=Sat Jun 04 16:08:58 BST 2016, operations=1.0, operationsPerMinute=49.5458298926507
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:08:58 BST 2016, end=Sat Jun 04 16:09:05 BST 2016, operations=1.0, operationsPerMinute=8.85216878135143
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:09:05 BST 2016, end=Sat Jun 04 16:09:06 BST 2016, operations=1.0, operationsPerMinute=35.00583430571762
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:09:06 BST 2016, end=Sat Jun 04 16:09:08 BST 2016, operations=1.0, operationsPerMinute=47.02194357366771
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:09:08 BST 2016, end=Sat Jun 04 16:09:10 BST 2016, operations=1.0, operationsPerMinute=20.36659877800407
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:09:10 BST 2016, end=Sat Jun 04 16:09:17 BST 2016, operations=1.0, operationsPerMinute=8.832621816575887
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:09:17 BST 2016, end=Sat Jun 04 16:09:45 BST 2016, operations=1.0, operationsPerMinute=2.151308712800287
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:09:45 BST 2016, end=Sat Jun 04 16:09:47 BST 2016, operations=1.0, operationsPerMinute=43.35260115606936
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:10:01 BST 2016, end=Sat Jun 04 16:12:01 BST 2016, operations=378.27685164724835, operationsPerMinute=189.13842582362417, mode=normal, start=Sat Jun 04 16:12:03 BST 2016, end=Sat Jun 04 16:16:03 BST 2016, operations=772.9444678334995, operationsPerMinute=193.23611695837488
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:16:08 BST 2016, end=Sat Jun 04 16:18:08 BST 2016, operations=156.30914469024668, operationsPerMinute=78.15457234512334, mode=normal, start=Sat Jun 04 16:18:12 BST 2016, end=Sat Jun 04 16:22:12 BST 2016, operations=311.80150676518457, operationsPerMinute=77.95037669129614
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:22:16 BST 2016, end=Sat Jun 04 16:24:16 BST 2016, operations=324.0011269517106, operationsPerMinute=162.0005634758553, mode=normal, start=Sat Jun 04 16:24:19 BST 2016, end=Sat Jun 04 16:28:19 BST 2016, operations=651.1185794739366, operationsPerMinute=162.77964486848416
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:28:21 BST 2016, end=Sat Jun 04 16:30:21 BST 2016, operations=103.65058767229664, operationsPerMinute=51.82529383614832, mode=normal, start=Sat Jun 04 16:30:29 BST 2016, end=Sat Jun 04 16:34:29 BST 2016, operations=205.52679464019764, operationsPerMinute=51.38169866004941
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:34:35 BST 2016, end=Sat Jun 04 16:36:35 BST 2016, operations=160.94607503896302, operationsPerMinute=80.47303751948151, mode=normal, start=Sat Jun 04 16:36:39 BST 2016, end=Sat Jun 04 16:40:39 BST 2016, operations=343.39611253869316, operationsPerMinute=85.84902813467329
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:40:44 BST 2016, end=Sat Jun 04 16:42:44 BST 2016, operations=288.47185912747483, operationsPerMinute=144.23592956373741, mode=normal, start=Sat Jun 04 16:42:46 BST 2016, end=Sat Jun 04 16:46:46 BST 2016, operations=596.7800087918511, operationsPerMinute=149.19500219796276
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:47:49 BST 2016, end=Sat Jun 04 16:49:49 BST 2016, operations=211.24552819883792, operationsPerMinute=105.62276409941896, mode=normal, start=Sat Jun 04 16:49:54 BST 2016, end=Sat Jun 04 16:53:54 BST 2016, operations=425.80340335785036, operationsPerMinute=106.45085083946259
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:53:58 BST 2016, end=Sat Jun 04 16:55:58 BST 2016, operations=145.01899849625102, operationsPerMinute=72.50949924812551, mode=normal, start=Sat Jun 04 16:56:04 BST 2016, end=Sat Jun 04 17:00:04 BST 2016, operations=298.4661732544288, operationsPerMinute=74.6165433136072
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 17:00:08 BST 2016, end=Sat Jun 04 17:02:08 BST 2016, operations=101.6467322320342, operationsPerMinute=50.8233661160171, mode=normal, start=Sat Jun 04 17:02:15 BST 2016, end=Sat Jun 04 17:06:15 BST 2016, operations=119.94009837397961, operationsPerMinute=29.985024593494902
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:11:06 BST 2016, end=Sat Jun 04 17:13:06 BST 2016, operations=20.531466736774057, operationsPerMinute=10.265733368387028, mode=normal, start=Sat Jun 04 17:13:40 BST 2016, end=Sat Jun 04 17:17:40 BST 2016, operations=39.1643006188083, operationsPerMinute=9.791075154702074
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:18:10 BST 2016, end=Sat Jun 04 17:20:10 BST 2016, operations=63.95320832254252, operationsPerMinute=31.97660416127126, mode=normal, start=Sat Jun 04 17:20:23 BST 2016, end=Sat Jun 04 17:24:23 BST 2016, operations=124.09744197324505, operationsPerMinute=31.024360493311264
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:24:34 BST 2016, end=Sat Jun 04 17:26:34 BST 2016, operations=72.47858863496569, operationsPerMinute=36.239294317482845, mode=normal, start=Sat Jun 04 17:26:43 BST 2016, end=Sat Jun 04 17:30:43 BST 2016, operations=155.90370462418946, operationsPerMinute=38.975926156047365
