spec.jvm2008.report.run.location=TOLL08
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 15:23:53 BST 2016, end=Tue Jun 28 15:23:53 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 15:23:53 BST 2016, end=Tue Jun 28 15:23:54 BST 2016, operations=1.0, operationsPerMinute=113.20754716981132
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 15:23:54 BST 2016, end=Tue Jun 28 15:24:17 BST 2016, operations=1.0, operationsPerMinute=2.6199729269464216
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 15:24:17 BST 2016, end=Tue Jun 28 15:24:22 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 15:24:22 BST 2016, end=Tue Jun 28 15:24:24 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 15:24:24 BST 2016, end=Tue Jun 28 15:24:36 BST 2016, operations=1.0, operationsPerMinute=5.261773217574323
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 15:24:36 BST 2016, end=Tue Jun 28 15:24:44 BST 2016, operations=1.0, operationsPerMinute=6.9799906933457425
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 15:24:44 BST 2016, end=Tue Jun 28 15:24:52 BST 2016, operations=1.0, operationsPerMinute=7.7861406696080975
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 15:24:52 BST 2016, end=Tue Jun 28 15:24:56 BST 2016, operations=1.0, operationsPerMinute=15.14004542013626
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 15:24:56 BST 2016, end=Tue Jun 28 15:24:57 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 15:24:57 BST 2016, end=Tue Jun 28 15:24:59 BST 2016, operations=1.0, operationsPerMinute=32.31017770597738
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 15:24:59 BST 2016, end=Tue Jun 28 15:25:07 BST 2016, operations=1.0, operationsPerMinute=7.229786721291722
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 15:25:07 BST 2016, end=Tue Jun 28 15:25:09 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 15:25:09 BST 2016, end=Tue Jun 28 15:25:11 BST 2016, operations=1.0, operationsPerMinute=27.47252747252747
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 15:25:11 BST 2016, end=Tue Jun 28 15:25:15 BST 2016, operations=1.0, operationsPerMinute=14.245014245014245
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 15:25:15 BST 2016, end=Tue Jun 28 15:25:24 BST 2016, operations=1.0, operationsPerMinute=6.93000693000693
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 15:25:24 BST 2016, end=Tue Jun 28 15:26:06 BST 2016, operations=1.0, operationsPerMinute=1.4287415168472437
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 15:26:06 BST 2016, end=Tue Jun 28 15:26:08 BST 2016, operations=1.0, operationsPerMinute=35.60830860534124
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 15:26:25 BST 2016, end=Tue Jun 28 15:28:25 BST 2016, operations=214.68162976177985, operationsPerMinute=107.34081488088992, mode=normal, start=Tue Jun 28 15:28:26 BST 2016, end=Tue Jun 28 15:32:26 BST 2016, operations=433.308536235698, operationsPerMinute=108.3271340589245
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 15:32:32 BST 2016, end=Tue Jun 28 15:34:32 BST 2016, operations=86.72629391097595, operationsPerMinute=43.36314695548798, mode=normal, start=Tue Jun 28 15:34:34 BST 2016, end=Tue Jun 28 15:38:34 BST 2016, operations=169.53781710828372, operationsPerMinute=42.38445427707093
benchmark-name=compress, mod=warmup, start=Tue Jun 28 15:38:37 BST 2016, end=Tue Jun 28 15:40:37 BST 2016, operations=133.79125135261154, operationsPerMinute=66.89562567630577, mode=normal, start=Tue Jun 28 15:40:39 BST 2016, end=Tue Jun 28 15:44:39 BST 2016, operations=257.3959634698157, operationsPerMinute=64.34899086745392
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 15:44:41 BST 2016, end=Tue Jun 28 15:46:41 BST 2016, operations=36.11419871769579, operationsPerMinute=18.057099358847896, mode=normal, start=Tue Jun 28 15:46:47 BST 2016, end=Tue Jun 28 15:50:47 BST 2016, operations=77.05139574911303, operationsPerMinute=19.262848937278257
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 15:50:54 BST 2016, end=Tue Jun 28 15:52:54 BST 2016, operations=74.8737463558349, operationsPerMinute=37.43687317791745, mode=normal, start=Tue Jun 28 15:52:58 BST 2016, end=Tue Jun 28 15:56:58 BST 2016, operations=141.4003683644836, operationsPerMinute=35.3500920911209
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 15:57:03 BST 2016, end=Tue Jun 28 15:59:03 BST 2016, operations=119.57676767676767, operationsPerMinute=59.78838383838384, mode=normal, start=Tue Jun 28 15:59:05 BST 2016, end=Tue Jun 28 16:03:05 BST 2016, operations=217.99745025399454, operationsPerMinute=54.499362563498636
benchmark-name=derby, mod=warmup, start=Tue Jun 28 16:05:07 BST 2016, end=Tue Jun 28 16:07:07 BST 2016, operations=89.16505171092503, operationsPerMinute=44.582525855462514, mode=normal, start=Tue Jun 28 16:07:10 BST 2016, end=Tue Jun 28 16:11:10 BST 2016, operations=174.26857986210672, operationsPerMinute=43.56714496552668
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 16:11:15 BST 2016, end=Tue Jun 28 16:13:15 BST 2016, operations=56.52995517736174, operationsPerMinute=28.26497758868087, mode=normal, start=Tue Jun 28 16:13:19 BST 2016, end=Tue Jun 28 16:17:19 BST 2016, operations=115.01073987656179, operationsPerMinute=28.752684969140446
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 16:17:23 BST 2016, end=Tue Jun 28 16:19:23 BST 2016, operations=28.99530819940966, operationsPerMinute=14.49765409970483, mode=normal, start=Tue Jun 28 16:19:32 BST 2016, end=Tue Jun 28 16:23:32 BST 2016, operations=62.829929382209485, operationsPerMinute=15.707482345552371
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 16:23:41 BST 2016, end=Tue Jun 28 16:25:41 BST 2016, operations=6.8435606267531455, operationsPerMinute=3.4217803133765727, mode=normal, start=Tue Jun 28 16:26:01 BST 2016, end=Tue Jun 28 16:30:01 BST 2016, operations=13.652179222362498, operationsPerMinute=3.4130448055906246
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 16:30:59 BST 2016, end=Tue Jun 28 16:32:59 BST 2016, operations=27.693752513191182, operationsPerMinute=13.846876256595591, mode=normal, start=Tue Jun 28 16:33:12 BST 2016, end=Tue Jun 28 16:37:12 BST 2016, operations=55.46155918170436, operationsPerMinute=13.86538979542609
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 16:37:21 BST 2016, end=Tue Jun 28 16:39:21 BST 2016, operations=21.398199339563345, operationsPerMinute=10.699099669781672, mode=normal, start=Tue Jun 28 16:39:35 BST 2016, end=Tue Jun 28 16:43:35 BST 2016, operations=42.08969261783169, operationsPerMinute=10.522423154457922
